"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"109","2021-03-01 16:36:56-03","UNICAMP","UEC","56706","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts","Sobral, M","1989","Hatschbach, G","1968","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"UEC020120","UEC020120",NA,NA,"19449","06","27","Rio Cachoeirinha.","150","150",NA,NA,NA,"Árvore 12 , tronco 25 cm na base, flor alva.; Mata Pluvial da base de morro.","Magnoliopsida",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"110","2021-03-01 16:36:56-03","UNICAMP","UEC","62636","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts","Bernacci, LC","1996","Bernacci, LC","1990","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC020108","UEC020108","04","25","25598","07","26","Fazenda São Vicente.",NA,NA,NA,NA,NA,"Árvore ca. 3-4 m alt., caule marrom-acincentado não descamante. Material vegetativo.; Interior de mata.","Magnoliopsida",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"111","2021-03-01 16:36:56-03","UNICAMP","UEC","166945","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts",NA,NA,"Stefani, EJF; Belinello, R; Galvão, J","2011","Brazil","São Paulo","Paraibuna","-45.6599998474121","-23.3799991607666",NA,NA,"UEC066608","UEC066608",NA,NA,"230","06","29","Parque Estadual da Serra do Mar, 23.3595 S, 45.3298 W","800","900",NA,NA,NA,"arvore 9m altura; Mata Atlantica","Magnoliopsida",NA,NA,"30824","auto",NA,NA,NA,NA,NA
"112","2021-03-01 16:36:56-03","UNICAMP","UEC","85704","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts","Arantes, AA","1997","Almeida-Scabbia, RJ; et al.","1994","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"UEC020122","UEC020122","02",NA,"708","09","09","Faz. Intervales, Base Saibadela.'",NA,NA,NA,NA,NA,"Árvore, 8 m de altura, muitas flores creme.; trilha do rio.","Magnoliopsida",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"113","2021-03-01 16:36:56-03","UNICAMP","UEC","173725","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts",NA,NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1997","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC089605","UEC089605",NA,NA,"1323","05","29","Núcleo de Picinguaba, 23º 18' 09''S, 44º 48' 61''W.",NA,NA,NA,NA,NA,"Com botões, flores brancas e frutos imaturos.; Mata atlântica de Encosta, Morro do Corisco, altitude 600m, árvore 765 com 24m de altura.","Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"114","2021-03-01 16:36:56-03","UNICAMP","UEC","173724","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts",NA,NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1997","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC089626","UEC089626",NA,NA,"1288","02","06","Núcleo de Picinguaba, 23º 18' 40''S, 44º 48' 44''W.",NA,NA,NA,NA,NA,"árvore 196 com 19m de altura, vegetativo.; Mata atlântica de Encosta, Morro do Corisco, altitude 300m.","Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"115","2021-03-01 16:36:56-03","UNICAMP","UEC","173726","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts",NA,NA,"Sanchez, M; Pedroni, F","1992","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC089607","UEC089607",NA,NA,"436","10","14","Núcleo de Picinguaba, margens do Rio da Fazenda.",NA,NA,NA,NA,NA,"árvore de 25m de altura, flores brancas, botões com caliptra.","Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"116","2021-03-01 16:36:56-03","UNICAMP","UEC","173582","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts","Kawasaki, ML","1996","Pedroni, F; Sanchez, M","1992","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC089660","UEC089660",NA,NA,"182","12","17","Núcleo de Picinguaba, margens do rio Fazenda, 100m de alt. 23º 21' 09''S, 44º 51' 10''W.",NA,NA,NA,NA,NA,"árvore com 10m de altura, com frutos imaturos verdes e maduros vináceos.; Mata de Encosta.","Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"117","2021-03-01 16:36:56-03","UNICAMP","UEC","173580","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts","Kawasaki, ML","1996","Pedroni, F; Sanchez, M","1992","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC089661","UEC089661",NA,NA,"182","12","17","Núcleo de Picinguaba, margens do rio Fazenda, 100m de alt. 23º 21' 09''S, 44º 51' 10''W.",NA,NA,NA,NA,NA,"árvore com 10m de altura, com frutos imaturos verdes e maduros vináceos.; Mata de Encosta.","Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"118","2021-03-01 16:36:56-03","UNICAMP","UEC","92011","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts",NA,NA,"Sanchez, M; Pedroni, F","1992","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC020130","UEC020130",NA,NA,"31345","11","09","Núcleo Picinguaba.",NA,NA,NA,NA,NA,"Árvore de 20 m de altura, botões com caliptro e flores brancas.; margem do rio da fazenda.","Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"119","2021-03-01 16:36:56-03","UNICAMP","UEC","92012","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts",NA,NA,"Sanchez, M; Pedroni, F","1992","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC020126","UEC020126",NA,NA,"31346","10","14","Núcleo Picinguaba, margem do rio da fazenda.",NA,NA,NA,NA,NA,"Árvore de 15 m de altura, frutos em início de desenvolvimento.","Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"120","2021-03-01 16:36:56-03","UNICAMP","UEC","173579","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts","Meireles, LD","2017","Pedroni, F; Sanchez, M","1992","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC089628","UEC089628","09",NA,"181","10","13","Núcleo Picinguaba - margens do rio Fazenda, 100m de altitude, 23º 21' 09''S;44º 51' 10''W.",NA,NA,NA,NA,NA,"árvore com 10m de altura, com botões e flores brancas.; Mata de Encosta.","Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"121","2021-03-01 16:36:56-03","UNICAMP","UEC","173581","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts","Meireles, LD","2017","Pedroni, F; Sanchez, M","1992","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC089663","UEC089663","09",NA,"181","10","13","Núcleo Picinguaba - margens do rio Fazenda, 100m de altitude, 23º 21' 09''S;44º 51' 10''W.",NA,NA,NA,NA,NA,"árvore com 10m de altura, com botões e flores brancas.; Mata de Encosta.","Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"122","2021-03-01 16:36:56-03","UNICAMP","UEC","112682","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts",NA,NA,"Takahasi, A; Bencke, CSC","1995","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC020140","UEC020140",NA,NA,"129","07","30","Picinguaba.",NA,NA,NA,NA,NA,"Árvore n.499, flores creme com aroma adocicado.; Mata de Encosta, Trilha do Corisco.","Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"123","2021-03-01 16:36:56-03","UNICAMP","UEC","112681","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts",NA,NA,"Takahasi, A; Bencke, CSC","1994","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC020136","UEC020136",NA,NA,"41","11","02","Picinguaba.",NA,NA,NA,NA,NA,"árvore n.499, frutos imaturos.; Mata de Encosta, Trilha do Corisco.","Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"124","2019-11-19 14:08:35-03","UFRPE","PEUFR","34047","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) Govaerts","M. Sobral","2007","L.M. Nascimento; A.G. da Silva","2000","Brasil","Pernambuco","Brejo da Madre de Deus","-36.410633","-8.185733","36°24'638''W","08°11'144''S","PEUFR034047",NA,NA,NA,"308","01","18","Mata do Malhada","565","960",NA,NA,NA,"Árvore com cerca de 5 m de altura; frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-19 14:08:35-03","UFRPE","PEUFR","34058","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) Govaerts","M. Sobral","2007","L.M. Nascimento; A.G. da Silva","2000","Brasil","Pernambuco","Brejo da Madre de Deus","-36.410633","-8.185733","36°24'638''W","08°11'144''S","PEUFR034058",NA,NA,NA,"421","05","26","Mata do Malhada","565","960",NA,NA,NA,"Árvore com cerca de 8 m de altura; frutos imaturos verdes e maduros vinhos; semelhante a azeitona roxa; com uma semente; frequente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-19 14:08:35-03","UFRPE","PEUFR","37552","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) Govaerts","M. Sobral","2007","A.G. Silva; L.M. Nascimento","2001","Brasil","Pernambuco","Brejo da Madre de Deus","-36.41225","-8.185733","36°24'735''W","08°11'144''S","PEUFR037552",NA,NA,NA,"390","04","26","Mata do Malhada","565","960",NA,NA,NA,"Árvore com cerca de 12 m de altura; folha discolor; flores em botão verde; frequente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-04-22 16:22:30-03","UFPB","JPB","27607","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","Souza, MC","2008","Nascimento, LM; Silva, AG da","2000","Brasil","Pernambuco","Brejo da Madre de Deus","-36.417722","-8.187333","-36.417722","-8.187333",NA,NA,"08","11","421","05","26","Mata do Malhada, Trilha da mata","565","960","Southern America",NA,NA,"; HABITAT: Mata estacional.; DESC: Árvore com cerca de 8m de altura. Frutos imaturos verde e maduros vinho, semelhante a azeitona roxa, com uma semente. Frquente.","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-04 13:19:31-03","UDESC","LUSC","7983","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Rodrigues, R.R.",NA,"Ivanauskas, N.M.","1989","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"LUSC007164","LUSC007164",NA,NA,NA,"07","27","Parque da ESALQ/USP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"129","2020-12-04 13:19:31-03","UDESC","LUSC","7968","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Kawasaki, M.L.",NA,"Zandoval, J. A.","1985","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"LUSC006932","LUSC006932",NA,NA,"15","10","29","Parque da ESALQ/USP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"130","2020-12-04 13:19:31-03","UDESC","LUSC","7998","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Duarte, A.R.",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"LUSC001431","LUSC001431",NA,NA,"545",NA,NA,"Parque Estadual de Carlos Botelho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"131","2020-10-14 10:03:37-03","FURB","FURB","10507","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2009","Grippa, C.R.; Souza, N.L. de & Stano, F.","2007","Brasil","Santa Catarina","Blumenau","-49.1119444","-27.0077778","-49.1119444","-27.0077778","FURB33873","FURB33873","07","17","588","11","08","Morro do Spitzkopf.","160","160",NA,NA,NA,"Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo: VIII.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-08 08:54:01-03","FURB","FURB","12847","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2009","Beckhauser, T.A.","2006","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9055556","-49.0791667","-26.9055556","FURB33865","FURB33865","07","17","37","09","01","Campus I - FURB.","38","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-14 10:03:37-03","FURB","FURB","13728","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2010","Dreveck, S.; Stival-Santos, A. & Verdi, M.","2009","Brasil","Santa Catarina","Blumenau","-49.0816667","-27.0575","-49.0816667","-27.0575000","FURB33870","FURB33870","01","25","1023","07","29","Parque Nacional da Serra do Itajaí - Trilha da Chuva.","350","350",NA,NA,NA,"Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: arvoreta; flor botão branco esverdeado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-14 10:03:37-03","FURB","FURB","14009","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Oliveira, AA de","2011","Gasper, A.L. de","2009","Brasil","Santa Catarina","Luiz Alves","-48.9738889","-26.77","-48.9738889","-26.7700000","FURB33877","FURB33877","04","06","2259","08","29","Braço Francês.","220","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:03:37-03","FURB","FURB","15023","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2010","Uller, H.F.; Maçaneiro, J.P.","2009","Brasil","Santa Catarina","Indaial","-49.245","-26.9258334","-49.2450000","-26.9258334","FURB33869","FURB33869","01","25","171","10","21","Motódromo.","70","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-14 10:03:37-03","FURB","FURB","18405","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2010","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","Brasil","Santa Catarina","Botuverá","-49.14","-27.18","-49.1400000","-27.1800000","FURB33871","FURB33871","01","25","1167","11","05","Lageado Alto - Recanto Feliz.","307","307",NA,NA,NA,"Florística IFFSC 519 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arvoreta; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:03:37-03","FURB","FURB","18408","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2010","Korte, A.; Kniess, A.","2009","Brasil","Santa Catarina","Presidente Nereu","-49.3208334","-27.2716667","-49.3208334","-27.2716667","FURB02587","FURB02587","01","25","500","10","15","Braço Thieme.","458","458",NA,NA,NA,"Florística IFFSC 465 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-14 10:03:37-03","FURB","FURB","26898","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2015","Dreveck, S.; Carneiro, F.E.","2009","Brasil","Santa Catarina","São João do Itaperiú","-48.7766667","-26.5480555","-48.7766667","-26.5480555","FURB33878","FURB33878","07","10","1965","10","13","Santo Antônio.","14","14",NA,NA,NA,"Florística IFFSC 912 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; solo úmido Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:03:37-03","FURB","FURB","28581","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2010","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","Brasil","Santa Catarina","Blumenau","-49.0494444","-26.8197223","-49.0494444","-26.8197223","FURB33875","FURB33875","08","25","3300","09","19","Fidélis.","264","264",NA,NA,NA,"Fito IFFSC 750 /L/4 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:03:37-03","FURB","FURB","47537","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Pastório, FF","2015","Gasper, A.L. de; Uller, H.F. & Vibrans, A.C.","2015","Brasil","Santa Catarina","Blumenau","-49.0494444","-26.8197223","-49.0494444","-26.8197223","FURB47537","FURB47537","09","09","3714","09","01","Fidélis.","264","264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-08 08:54:01-03","FURB","FURB","48728","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Oliveira, AA de","2015","Oliveira, A.A. de","2015","Brasil","Santa Catarina","Schroeder","-49.0486111","-26.3697223","-49.0486111","-26.3697223","FURB48728","FURB48728","10","23","2632","10","23","Rancho Bom.","105","105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-24 16:38:57-03","FURB","FURB","51536","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M. Sobral","2017","Funez, L.A.","2016","Brasil","Santa Catarina","Rodeio","-49.3788889","-26.9430555","-49.3788889","-26.9430555","FURB51536","FURB51536","05","02","9823","10","29","Centro, propriedade do Sr. Feler.","118","118",NA,NA,NA,"Frutos maduros roxos Habitat: Floresta Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-08 08:54:01-03","FURB","FURB","551","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2009","Sevegnani, L.","1998","Brasil","Santa Catarina","Joinville","-48.8577778","-26.2533333","-48.8577778","-26.2533333","FURB33874","FURB33874","07","17",NA,"10","08","UNIVILLE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:03:37-03","FURB","FURB","56754","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Funez, L.A.","2017","Funez, L.A.; Zermiani, A.E.","2017","Brasil","Santa Catarina","Ascurra","-49.3105556","-27.0013889","-49.3105556","-27.0013889","FURB56754","FURB56754","11","28","6709","11","26","Cachoeira das Andorinhas.","175","175",NA,NA,NA,"Frutos verdes Habitat: Margem do rio Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-14 10:03:37-03","FURB","FURB","60528","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Vieira, F. C. S.","2020","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","Brasil","Santa Catarina","Apiúna","-49.4108333","-27.09","-49.4108333","-27.0900000","FURB60528","FURB60528","04","18","3446","09","25","Ribeirão Vinte.","333","333",NA,NA,NA,"flor seca Habitat: interior da unidade amostral Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-10-14 10:03:37-03","FURB","FURB","6242","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2006","Vieira, F.C.S.","2005","Brasil","Santa Catarina","São Francisco do Sul","-48.6886111","-26.2572222","-48.6886111","-26.2572222","FURB33872","FURB33872","12","01","992","04","22","Ilha das Flores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-10-14 10:03:37-03","FURB","FURB","2104","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","1996","Hatschbach, G.; Mello, J.T.","1995","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"FURB33866","FURB33866",NA,NA,"62894","07","07","Rodovia Antonina-Guaraqueçaba, km 74.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"148","2020-10-14 10:03:37-03","FURB","FURB","2928","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Müller, C","1996","Hatschbach, G.","1968","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"FURB33876","FURB33876",NA,NA,NA,"08","08","Rio Segredo de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"149","2019-11-08 08:54:01-03","FURB","FURB","3974","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M","2005","Uhlmann, A.; Pozzobon, M.","2005","Brasil","Santa Catarina","Gaspar","-48.9589004516602","-26.9314002990723",NA,NA,"FURB33867","FURB33867","08","01",NA,"07","06","RPPN Figueira Branca / Localidade Gasparinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19036","auto",NA,NA,NA,NA,NA
"150","2020-10-14 10:03:37-03","FURB","FURB","2235","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M",NA,"Almeida-Scabbia; et al.","1994","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"FURB33868","FURB33868",NA,NA,NA,"09","09","Fazenda Intervales.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"151","2021-03-16 17:54:01-03","UCS","HUCS","38826","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","Oliveira, A.A. de","2011","Gaster, A.L. de","2009","Brasil","Santa Catarina","Luiz Alves","-48.973889","-26.77","-48.973889","-26.77",NA,NA,"04","06","2259","08","29",NA,"220","220",NA,NA,NA,"estágio suc. avançado, árvore 5m; interior de fragmento","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-16 17:54:01-03","UCS","HUCS","46537","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","Pastório, F.F.","2015","Gasper, A.L.","2015","Brasil","Santa Catarina","Blumenau","-49.049444","-26.819722","-49.049444","-26.819722",NA,NA,"09","09","3714","09","01","Fidélis","264","264",NA,NA,NA,"IFFSC 2/750/Florística/Arbustiva - Doação 47537; Floresta Ombrófila Densa","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-16 17:54:01-03","UCS","HUCS","8800","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","Legrand, C.D.","1977","Klein, R.M.","1968","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"s.n.","08","07","Morro Costa da Lagoa",NA,NA,NA,NA,NA,"árvore 12m. , flor branca; mata","Angiospermae","Myrtales",NA,"27000","auto",NA,NA,NA,NA,NA
"154","2021-03-16 17:54:01-03","UCS","HUCS","10182","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) D. Legrand","Sobral, M.","1993","Hatschbach, G.","1987","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"51277","07","21","Rio Canavieiras",NA,NA,NA,NA,NA,"árvore 8m, flor alva, tronco liso; mata pluvial","Angiospermae","Myrtales",NA,"41937","auto",NA,NA,NA,NA,NA
"155","2014-10-14 15:57:00-03","BS","M","M-0146830","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts",NA,NA,"Reitz, R.","1954","Brasil",NA,NA,NA,NA,NA,NA,"M0146830",NA,NA,NA,NA,"11","04","Braco Joaquin, Luis Alves, Itajai.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","NOTATYPE",NA,NA,"Magnoliopsida",NA,"21:00",NA,NA
"156","2014-10-14 15:57:01-03","BS","M","M-0146831","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) Govaerts",NA,NA,"Reitz, R.","1859","Brasil",NA,NA,NA,NA,NA,NA,"M0146831",NA,NA,NA,NA,"08","20","Morro Spitzkopf, Blumenau.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","NOTATYPE",NA,NA,"Magnoliopsida",NA,"21:00",NA,NA
