"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","class","county","minimumElevationInMeters","individualCount","fieldNumber","maximumElevationInMeters","verbatimLongitude","verbatimLatitude"
"11","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1397476","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Guarea","cristata","Guarea cristata","Penn.",NA,"Pennington TD; Prance GT; Hill R; Ramos J",NA,"1976","10","14","Southern America","Brazil",NA,"Amazonas, Rio Javari, 1/2 day upstream (approx. 50 miles) from Tabatinga. Palmeri (Attalaia about 1/2 hr. downstream).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397476 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397476","NL-U1397476",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"12","2020-02-08 10:30:25-03","NBC","NL-BOTANY","U.1397477","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Guarea","cristata","Guarea cristata","Penn.",NA,"Pennington TD; Prance GT; Hill R; Ramos J",NA,"1976","10","14","Southern America","Brazil",NA,"Amazonas, Rio Javari, 1/2 day upstream (approx. 50 miles) from Tabatinga. Palmeri (Attalaia about 1/2 hr. downstream).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397477 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397477","NL-U1397477",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"13","2017-11-25 05:18:00-02","MO","MOBOT","100761718","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.",NA,"Álvaro J. Pérez C.|W. Santillán|R. Dahua","Pérez Castañeda 6392","2013","6","21","South America","Ecuador","Pastaza","Parroquia Curaray, Comunidad de Lorocachi. Colecciones a lo largo del sendero al saladero, ubicado a 15 min aguas abajo por el río Curaray desde la Brigada de Selva BS-48 Sangay.","-75.9869444","-1.6138889",NA,NA,NA,NA,NA,NA,"Arajuno","180.00000000","1",NA,NA,NA,NA
"14","2010-04-13 13:10:00-03","MO","MOBOT","1061790","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","T.D. Pennington (K)","Nestor Jaramillo|A. Marcos","Jaramillo 694","1995","7","18","South America","Peru",NA,"Estación Biológica Allpahuayo-IIAPBosque primario.","-73.41666","-3.88333",NA,NA,NA,NA,NA,NA,NA,"130.00000000","4",NA,NA,NA,NA
"15","2008-05-27 22:02:00-03","MO","MOBOT","124619","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","T. Pennington (K)","H. van der Werff|et al.","van der Werff 10124","1988","8","12","South America","Peru","Loreto","Jenaro Herrera. Primary forest.",NA,NA,NA,NA,NA,NA,NA,NA,"Requena","140.00000000","7","88-22",NA,NA,NA
"16","2008-05-27 22:02:00-03","MO","MOBOT","124668","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","T. Pennington (K)","H. van der Werff|et al.","van der Werff 9837","1988","7","28","South America","Peru","Loreto","Distr. Iquitos. Puerto Almendras. Forest on white sand (stunted, ca. 6 m tall, chamisal) or on slightly more fertile soil (to 20 m tall, varillal).",NA,NA,NA,NA,NA,NA,NA,NA,"Maynas","130.00000000","2","88-10",NA,NA,NA
"17","2014-04-04 05:42:00-03","MO","MOBOT","124861","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","R.E. Gereau (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 4609","1983","11","11","South America","Peru","Loreto","Puerto Almendras. Bosque primario.","-73.41666","-3.8",NA,NA,NA,NA,NA,NA,"Maynas","122.00000000","2","83-36",NA,NA,NA
"18","2014-04-04 05:42:00-03","MO","MOBOT","124926","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","T.D. Pennington (K)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 16629","1991","5","27","South America","Peru","Loreto","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, con suelos de arena blanca varillal. Muestreo de 1000 m2, en subparcelas de 50 m X 2 m. individuos >|_ de 2.5 cm de diámetro.","-73.5","-4.16666",NA,NA,NA,NA,NA,NA,"Maynas","150.00000000","4","316","180.00000000",NA,NA
"19","2011-06-18 05:22:00-03","MO","MOBOT","125091","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","T.D. Pennington","John S. Brandbyge|Eduardo Asanza C.","Brandbyge 30688","1980","5","24","South America","Ecuador","Pastaza","Loracachi.","-75.96666","-1.63333",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA
"20","2008-05-27 22:02:00-03","MO","MOBOT","125098","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","T.D. Pennington","Jaime L. Jaramillo|et al.","Jaramillo Asanza 31111","1980","5","26","South America","Ecuador","Pastaza","Lorocachi. Sur oeste a del campamento militar. Con aguajales. Bosque primario.","-75.96666","-1.63333",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA
"21","2008-05-27 22:02:00-03","MO","MOBOT","125104","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","T.D. Pennington","Jaime L. Jaramillo|et al.","Jaramillo Asanza 31374","1980","5","29","South America","Ecuador","Pastaza","Lorocachi. A 2 km, margens izquierda del Río Curaray, aquas abajo, al este del campamento militar. Bosque primario y secundario.","-75.96666","-1.63333",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA
"22","2014-04-04 05:50:00-03","MO","MOBOT","1253321","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","W. Palacios (QCNE)","Rodolfo Vásquez|et al.","Vásquez Martínez 23529","1997","4","24","South America","Peru","Loreto","Distrito Iquitos, Allpahuayo-IIAP. Bosque primario, sobre arena blanca Varillal Alto Seco, transecto 2 x 500 m.","-73.42972","-3.95527",NA,NA,NA,NA,NA,NA,"Maynas","140.00000000","2",NA,NA,NA,NA
"23","2008-12-11 16:37:00-02","MO","MOBOT","125710","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","R.E. Gereau (MO)","James C. Solomon","Solomon 3575","1977","7","14","South America","Peru","Loreto","Mishana, Río Nanay.","-73.4922222","-3.8969444",NA,NA,NA,NA,NA,NA,NA,"120.00000000","1","253",NA,NA,NA
"24","2014-04-04 05:42:00-03","MO","MOBOT","126243","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","W. Palacios (QCNE)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 10159","1987","12","7","South America","Peru","Loreto","Dtto. Iquitos. Pto. Almendras. Bosque primario.","-73.41666","-3.8",NA,NA,NA,NA,NA,NA,"Maynas","122.00000000","1","87-63",NA,NA,NA
"25","2008-05-27 22:02:00-03","MO","MOBOT","126364","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","R.E. Gereau","Rogerio Castro|et al.","Castro 1A","1984","8","13","South America","Peru","Loreto","Tamshiyacu. Estación Biológica Quebrada Blanco, Camp. II. Quebrada Blanco, Tahuayo River. Bosque primario.","-73.28333","-4.38333",NA,NA,NA,NA,NA,NA,"Maynas",NA,"1","85-1",NA,NA,NA
"26","2014-04-04 05:42:00-03","MO","MOBOT","126517","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","R.E. Gereau","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 29714","1980","8","15","South America","Peru","Loreto","Andoas, Río Pastaza near Ecuador border; mature forest. mature forest.","-76.46666","-2.8",NA,NA,NA,NA,NA,NA,"Alto Amazonas","210.00000000","4","80-37",NA,NA,NA
"27","2014-04-04 05:42:00-03","MO","MOBOT","126569","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","W. Palacios (QCNE)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 13218","1989","12","13","South America","Peru","Loreto","Sargento Lores, Esperanza (Río Tahuayo). Bosque primario.","-73.25","-4.16666",NA,NA,NA,NA,NA,NA,"Maynas","120.00000000","2","157",NA,NA,NA
"28","2014-04-04 05:42:00-03","MO","MOBOT","126646","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","W. Palacios (QCNE)","Rodolfo Vásquez|et al.","Vásquez Martínez 17644","1991","12","28","South America","Peru","Loreto","Dtto. Santa Maria de Nanay, Quebrada Yuto-Río Nanay. Bosque primario, suelo con poca arena blanca.","-73.58333","-3.86666",NA,NA,NA,NA,NA,NA,"Maynas","140.00000000","3","469",NA,NA,NA
"29","2014-04-04 05:42:00-03","MO","MOBOT","126814","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","W. Palacios (QCNE)","John James Pipoly, III|Rodolfo Vásquez|Nestor Jaramillo|Rosa Ortiz","Pipoly 12244","1990","9","20","South America","Peru","Loreto","Iquitos. Estación Experimental IIAP; Allpahuayo; 21 km al S de Iquitos. Bosque primario sobre suelos laterítiø cos.","-73.4188889","-3.9711111",NA,NA,NA,NA,NA,NA,"Maynas","120.00000000","6","10",NA,NA,NA
"30","2012-04-04 05:08:00-03","MO","MOBOT","127906","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","W. Palacios","Alwyn H. Gentry|Mauricio Sánchez","Gentry 64987","1989","1","23","South America","Colombia","Caquetá","Araracuara, trocha a Yari, parcelas experimentales de regeneracion, mature forest over yellow clay. TRANSECT 5","-72.33333","-0.41666",NA,NA,NA,NA,NA,NA,NA,"200.00000000","3","40",NA,NA,NA
"31","2015-01-28 05:47:00-02","MO","MOBOT","127941","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","!T.D. Pennington (K)","Agustin Rudas L.|Pablo A. Palacios|et al.","Rudas Lleras 2409","1991","6","24","South America","Colombia","Amazonas","Municipio de Leticia, Corregimiento de Tarapacá; Parque Nacional Natural Amacayacu, Cabaña Lorena (Río Cotuhé); trocha que va de la cabaña a las cabeceras del caño Lorena, en colinas del Terciario.","-70","-3.0333333",NA,NA,NA,NA,NA,NA,NA,"100.00000000","7","43",NA,NA,NA
"32","2020-03-02 04:32:00-03","MO","MOBOT","128155","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","W. Palacios (QCNE)","R. M. Rueda|Juan Ruiz C.","Rueda 791","1992","7","10","South America","Peru","Loreto","Distrito Fernando Lores, Tamshiyacu, Sendero entre Constancia y Serafin. Bosque primario alterado.","-73.1583333","-4.0030556",NA,NA,NA,NA,NA,NA,NA,"50.00000000","5","20",NA,NA,NA
"33","2013-11-02 06:36:00-02","MO","MOBOT","128366","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","T. Pennington","Alwyn H. Gentry|L.H. Emmons","Gentry 38771","1982","12","31","South America","Peru","Loreto","Mishana. Río Nanay halfway between Iquitos and Santa Maria de Nanay, campinarana forest on upland white sand near Campamento 1.","-73.5","-3.86666",NA,NA,NA,NA,NA,NA,"Maynas","140.00000000","3","83-4",NA,NA,NA
"34","2008-05-27 22:02:00-03","MO","MOBOT","128812","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","M. Stern","Alwyn H. Gentry|Rosa Ortiz|Cesár A. Grández|Nestor Jaramillo","Gentry 76441","1992","3","29","South America","Peru","Loreto","Constancia, Quebrada Tamshiyacu, upland forest on white clay, thick root mat. Transect 2","-72.75","-4.25",NA,NA,NA,NA,NA,NA,NA,"160.00000000","4","893",NA,NA,NA
"35","2014-04-04 05:42:00-03","MO","MOBOT","128879","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","C.M. Taylor (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 18259","1992","12","29","South America","Peru","Loreto","Distrito Iquitos. Allpahuayo (IIAP). Bosque primario.","-73.5","-4.16666",NA,NA,NA,NA,NA,NA,"Maynas","150.00000000","6","502",NA,NA,NA
"36","2014-04-04 05:42:00-03","MO","MOBOT","129304","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","R.E. Gereau","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 65652","1989","2","11","South America","Peru","Loreto","Allpahuayo, Km 30 Iquitos-Nauta, mature forest on lateric soil.","-73.41666","-3.83333",NA,NA,NA,NA,NA,NA,"Maynas","130.00000000","3","84",NA,NA,NA
"37","2008-08-04 15:41:00-03","MO","MOBOT","1484601","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","McDaniel","Alwyn H. Gentry","Gentry 31685","1981","2","24","South America","Peru","Loreto","Mishana, Río Nanay, halfway between Iquitos and Santa Maria de Nanay, upland forest on white sand, vicinity of Campamento Uno.","-73.4533333","-3.9969444",NA,NA,NA,NA,NA,NA,"Maynas","150.00000000","5","2005",NA,NA,NA
"38","2011-06-08 12:20:00-03","MO","MOBOT","2819122","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","S. McDaniel","Manuel Rimachi Y.","Rimachi Y. 6942","1983","8","18","South America","Peru","Loreto","Dtto. Iquitos. Carretera del caserio de Puerto Almendras,. monte alto, arcilloso, cerca al terreno de la UNAP.",NA,NA,NA,NA,NA,NA,NA,NA,"Maynas","140.00000000",NA,NA,NA,NA,NA
"39","2008-05-27 22:02:00-03","MO","MOBOT","2819835","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","T.D. Pennington","Boris A. Krukoff","Krukoff 8753","1936","10","26","South America","Brazil","Amazonas","Terra firma; high forest. Municipality São Pailo de Olivença; basin of creek Belem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2011-06-08 12:20:00-03","MO","MOBOT","3149494","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.",NA,"Manuel Rimachi Y.","Rimachi Y. 12099","1997","10","27","South America","Peru","Loreto","Dtto Iquitos. Carretera Iquitos-Nauta km 28, trocha de la quebrada de Yarana, en terreno alto arenoso, monte abierto.",NA,NA,NA,NA,NA,NA,NA,NA,"Maynas","140.00000000",NA,NA,"160.00000000",NA,NA
"41","2009-07-17 06:11:00-03","MO","MOBOT","3260124","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","S. McDaniel","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 27807","1984","7","23","South America","Peru","Loreto","Dtto. Iquitos. Trocha de UNAP (Zungaraococha) a Nona Rumi, varillal, generally sandy perched forest.",NA,NA,NA,NA,NA,NA,NA,NA,"Maynas","130.00000000",NA,NA,NA,NA,NA
"42","2015-03-22 17:39:00-03","MO","MOBOT","922708","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.","T.D. Pennington (K)","Rosa Ortiz|et al.","Ortiz 96","1994","8","16","South America","Peru","Loreto","Distrito de Sapuena; Jenaro Herrera, Río Ucayali. Bosque primario en tierra firme.","-73.66666","-4.91666",NA,NA,NA,NA,NA,NA,"Requena","160.00000000","4","8",NA,NA,NA
"43","2012-05-24 05:04:00-03","MO","MOBOT","995147","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Guarea","cristata","Guarea cristata","T.D. Penn.",NA,"Alwyn H. Gentry|Juan Revilla|Juan Celedonia Ruiz M.","Gentry 20993","1977","11","29","South America","Peru","Loreto","Non-inundated mature forest in vicinity of Mishana, between Río Nanay and Río Itaya, mostly on white sand.","-73.4572222","-3.9472222",NA,NA,NA,NA,NA,NA,"Maynas","130.00000000","3","1373",NA,NA,NA
"44","2020-08-31 09:09:32-03","INPA","INPA","62786","S","Plantae","Dicotyledon Com-Clade","Sapindales","Meliaceae","Guarea","cristata","Guarea cristata","T.D.Penn.","Pennington, TD","Pennington, TD","10090","1976","10","22","Southern America","Brasil","Amazonas","Javari River, Estirão do Equador, 345m up Javari River from Tabatinga, Estirão do Equador","-71.61821","-4.530041",NA,NA,"INPA0062786","INPA0062786 INPA0062786_e INPA0062786_nd",NA,NA,NA,NA,NA,NA,NA,"-71.61821","-4.530041"
"45","2020-08-31 09:09:32-03","INPA","INPA","62809","S","Plantae","Dicotyledon Com-Clade","Sapindales","Meliaceae","Guarea","cristata","Guarea cristata","T.D.Penn.","Pennington, TD","Pennington, TD","10067","1976","10","16","Southern America","Brasil","Amazonas","Rio Javari, 130 km from Tabatinga, Rio Javari 130m from Tabatinga","-69.94585","-4.243698",NA,NA,"INPA0062809","INPA0062809 INPA0062809_e INPA0062809_nd",NA,NA,NA,NA,NA,NA,NA,"-69.94585","-4.243698"
"46","2020-08-31 09:09:32-03","INPA","INPA","62802","S","Plantae","Dicotyledon Com-Clade","Sapindales","Meliaceae","Guarea","cristata","Guarea cristata","T.D.Penn.",NA,"Pennington, TD","10074","1976","10","17","Southern America","Brasil","Amazonas","Rio Javari, 180 km from Tabatinga, 180m up River Javari from Tabatinga","-71.61821","-4.2441",NA,NA,"INPA0062802","INPA0062802 INPA0062802_e INPA0062802_nd",NA,NA,NA,NA,NA,NA,NA,"-71.61821","-4.2441"
"47","2019-03-20 14:04:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Guarea","cristata","Guarea cristata",NA,"L. A. Torres Montenegro : Servicios de Biodiversidad EIRL","I. Huamantupa et al.",NA,"2009","10","24","South America","Peru","Loreto","Campsite #2 (Piedras) on Rapid Biological and Social Inventory #22.","-72.91747222","-2.79275",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"135",NA,NA,"185",NA,NA
"48","2018-08-13 15:52:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Guarea","cristata","Guarea cristata",NA,NA,"M. A. Ríos Paredes et al.",NA,"2012","10","27","South America","Peru","Loreto","Campsite #3 (Medio Campuya) on Rapid Biological and Social Inventory #25.","-73.81616667","-1.51761111",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"135",NA,NA,"200",NA,NA
"49","2017-04-06 15:41:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Guarea","cristata","Guarea cristata",NA,"RRC ID Flag","R. B. Foster","4214","1978","8","19","South America","Peru","Loreto",NA,"-75","-4",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"4214",NA,NA,NA
"50","2018-12-03 10:41:58-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Guarea","cristata","Guarea cristata",NA,"RRC ID Flag","H. Beltrán S.","528","1993","6","10","South America","Peru","Loreto",NA,"-75","-4",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"528",NA,NA,NA
"51","2018-12-03 10:40:58-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Guarea","cristata","Guarea cristata",NA,"RRC ID Flag","H. Beltrán S.","443","1993","6","10","South America","Peru","Loreto",NA,"-75","-4",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"52","2019-06-11 12:57:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Guarea","cristata","Guarea cristata",NA,"RRC ID Flag","G. S. Hartshorn","2738","1985","5","10","South America","Peru","Pasco","Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"2738",NA,NA,NA
"53","2017-04-06 15:40:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Meliaceae","Guarea","cristata","Guarea cristata",NA,"RRC ID Flag","R. B. Foster","4373","1980","8","19","South America","Peru","Loreto",NA,"-75","-4",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"4373",NA,NA,NA
