id,grupo,familia,genero,epiteto_especifico,especie,autor_nome_cient,nivel_taxonomico,subespecie,autor_subesp,variedade,autor_varied,sinonimia,fonte_sinonimia,observacao_nomenclatural,nome_instituicao,herbario_origem,tombo_herbario_origem,cod_barras_herbario_origem,duplicata,herbario_receptor,tombo_herbario_receptor,cod_barras_herbario_receptor,registro_duplicado,nome_coletor_original,nome_coletor_padronizado,numero_coletor,ano_coleta,mes_coleta,dia_coleta,estado,county,localidade.x,obs_loc_patricia,verbatim_locality.x,long_original_base,lat_original_base,verbatim_longitude,verbatim_latitude,sist_coord_original,datum_original,altitude,determinador_original,determinador_padronizado,ano_determinacao,mes_determinacao,dia_determinacao,observacoes,tipo_veg_habitat,tipo_veg_padronizado,fonte_dados,planta_cultivada,especie_1,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp,cat_ameaca_mpo_sp,identificador_do_registro_da_base_original,data_de_det_da_base_original,presenca_terr_20_original,presenca_terr_20_revisada,presenca_munic_county_terr_20,presenca_munic_municipality_terr_20,presenca_terr_20,pan,nome_pan,uc_federal,nome_uc_federal,uc_estadual,nome_uc_estadual,uc_municipal,nome_uc_municipal,obs_localidade,obs_localidade_1,obs_localidade_2,nome_coletor_padronizado2,hcl_nome_coletor_padronizado2,nome_coletor_padronizado3,numero_coletor_padronizado1,hcl_numero_coletor_padronizado1,cd_mun,nm_mun,sigla_uf,etiqueta,nota_etiqueta,status_dupl,which_dupl,obs_hcl,municipio_final,lat_original,long_original,verbatim_locality.y,municipio_padronizado_final,situacao_coordenada_2,localidade.y,observacao_localidade,municipio_leo,categoria,herbario_origem_boa,etiqueta_duplicaDO,etiqueta_duplicaTA,duplicados,lat_corrigida,long_corrigida,coordenada_original_boa,situacao_coordenada,nome_uc,categoria_final,mPRf,T20,no_data
33946,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,USP,SPF,128630,NA,NA,NA,NA,NA,NA,Alunos de Iniciação à Pesquisa,NA,1981,1981,3,NA,São Paulo,NA,Cidade Universitária Armando de Salles Oliveira,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Akemi-Borges, I","Akemi-Borges, I.",NA,NA,NA,NA,NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,BRA:USP:SPF:128630,2015-01-01T00:00:00Z,0,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alunos de Iniciação à Pesquisa,ok,NA,1981,NA,NA,NA,NA,"brugmansia suaveolenspesquisa, a.i.à.19811981",NA,DUPL,NA,NA,NA,NA,NA,NA,NA,CA,Cidade Universitária Armando de Salles Oliveira,NA,NA,NA,SPF,brugmansia suaveolensalunos de iniciação à pesquisa19811981,brugmansia suaveolensalunos de iniciação à pesquisa19811981spf,33946/68369,NA,NA,NA,NA,NA,1,NA,FICA_ETIQUETA_DUPLICADO_IN_T20,data
68369,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,USP,SPF,128630,SPF00128630,NA,NA,NA,NA,NA,Alunos de Iniciação à Pesquisa,NA,1981,1981,3,NA,São Paulo,NA,Cidade Universitária Armando de Salles Oliveira,NA,NA,-466300010681152,-235400009155273,NA,NA,graus decimais,NA,NA,"Akemi-Borges, I","Akemi-Borges, I.",2015,1,NA,NA,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alunos de Iniciação à Pesquisa,ok,NA,1981,NA,3550308,São Paulo,SP,"brugmansia suaveolenspesquisa, a.i.à.19811981",NA,DUPL,this,NA,São Paulo,-23.5400009155273,-46.6300010681152,NA,São Paulo,CO,Cidade Universitária Armando de Salles Oliveira,NA,São Paulo,NA,SPF,brugmansia suaveolensalunos de iniciação à pesquisa19811981,brugmansia suaveolensalunos de iniciação à pesquisa19811981spf,33946/68369,NA,NA,NA,NA,NA,1,São Paulo,FICA_ETIQUETA_DUPLICADO_IN_T20,data
33995,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,S,VascularPlants,NA,NA,NA,NA,NA,NA,NA,August Heiner,NA,263,1904,10,12,São Paulo,NA,"Plantae civitatis Brasiliensis Sõ Paulo. Campinas, ad fossus inter oppidum et Guanabara suburbem.",NA,"Plantae civitatis Brasiliensis Sõ Paulo. Campinas, ad fossus inter oppidum et Guanabara suburbem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,S:VascularPlants:S16-33602,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heiner, A.",NA,NA,263,NA,NA,NA,NA,"brugmansia suaveolensheiner, a.2631904",NA,NO_DUPL,NA,NA,NA,NA,NA,"Plantae civitatis Brasiliensis Sõ Paulo. Campinas, ad fossus inter oppidum et Guanabara suburbem.",NA,CA,"Plantae civitatis Brasiliensis Sõ Paulo. Campinas, ad fossus inter oppidum et Guanabara suburbem.",NA,NA,NA,S,"brugmansia suaveolensheiner, a.2631904","brugmansia suaveolensheiner, a.2631904s",33995,NA,NA,NA,NA,NA,4,NA,SAI_ETIQUETA_DUPLICADO_OUT_T20,data
33942,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,USP,SPF,61318,NA,NA,NA,NA,NA,NA,"Bahia, P",NA,1231,1987,2,24,São Paulo,NA,Parque do Ibirapuera,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia, P","Bahia, P.",NA,NA,NA,NA,NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,BRA:USP:SPF:61318,NA,0,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia, P.",NA,NA,1231,NA,NA,NA,NA,"brugmansia suaveolensbahia, p.12311987",NA,DUPL,NA,NA,NA,NA,NA,NA,NA,CA,Parque do Ibirapuera,NA,NA,NA,SPF,"brugmansia suaveolensbahia, p.12311987","brugmansia suaveolensbahia, p.12311987spf",33942/68373,NA,NA,NA,NA,NA,1,NA,FICA_ETIQUETA_DUPLICADO_IN_T20,data
68373,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,USP,SPF,61318,SPF00061318,NA,NA,NA,NA,NA,"Bahia, P",NA,1231,1987,2,24,São Paulo,NA,Parque do Ibirapuera,NA,NA,-466300010681152,-235400009155273,NA,NA,graus decimais,NA,NA,"Bahia, P","Bahia, P.",NA,NA,NA,NA,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia, P.",NA,NA,1231,NA,3550308,São Paulo,SP,"brugmansia suaveolensbahia, p.12311987",NA,DUPL,this,NA,São Paulo,-23.5400009155273,-46.6300010681152,NA,São Paulo,CO,Parque do Ibirapuera,NA,São Paulo,NA,SPF,"brugmansia suaveolensbahia, p.12311987","brugmansia suaveolensbahia, p.12311987spf",33942/68373,NA,NA,NA,NA,NA,1,São Paulo,FICA_ETIQUETA_DUPLICADO_IN_T20,data
33915,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,Universidade de São Paulo,ESA,51194,NA,NA,NA,NA,NA,NA,"Barros, N.O.",NA,NA,2005,10,26,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barneze, A.S.","Barneze, A.S.",NA,NA,NA,NA,NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,BRA:ESALQ:ESA:51194,NA,0,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barros, N.O.",NA,NA,s.n.,NA,NA,NA,NA,"brugmansia suaveolensbarros, n.o.s.n.2005",registro_sem_numero_coletor,DUPL,NA,NA,NA,NA,NA,NA,NA,CA,NA,NA,NA,NA,ESA,"brugmansia suaveolensbarros, n.o.s.n.2005","brugmansia suaveolensbarros, n.o.s.n.2005esa",33915/68309,NA,NA,NA,NA,NA,1,NA,FICA_ETIQUETA_DUPLICADO_IN_T20,no_data
68309,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,ESALQ,ESA,51194,ESA051194,NA,NA,NA,NA,NA,"Barros, N.O.",NA,NA,2005,10,26,São Paulo,NA,NA,NA,NA,-465299987792969,-236599998474121,NA,NA,graus decimais,NA,NA,"Barneze, A.S.","Barneze, A.S.",NA,NA,NA,NA,NA,NA,splink,NAO,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barros, N.O.",NA,NA,s.n.,NA,3547809,Santo André,SP,"brugmansia suaveolensbarros, n.o.s.n.2005",registro_sem_numero_coletor,DUPL,this,NA,Santo André,-23.6599998474121,-46.5299987792969,NA,Santo André,CO,NA,NA,Santo André,NA,ESA,"brugmansia suaveolensbarros, n.o.s.n.2005","brugmansia suaveolensbarros, n.o.s.n.2005esa",33915/68309,NA,NA,NA,NA,NA,1,Santo André,FICA_ETIQUETA_DUPLICADO_IN_T20,data
33960,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,IAC,IAC,23148,NA,NA,NA,NA,NA,NA,C. Aranha,NA,1003,1971,8,3,São Paulo,NA,estrada Itatiba-Atibaia,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.R. Stehmann & L.L. Giacomin,"Stehmann, J.R.; Giacomin, L.L.",NA,NA,NA,NA,NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,BRA:IAC:IAC:23148,2011-09-03T00:00:00Z,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aranha, C.",NA,NA,1003,NA,NA,NA,NA,"brugmansia suaveolensaranha, c.10031971",NA,DUPL,NA,NA,Atibaia,NA,NA,NA,Atibaia,CA,estrada Itatiba-Atibaia,NA,NA,NA,IAC,"brugmansia suaveolensaranha, c.10031971","brugmansia suaveolensaranha, c.10031971iac",33960/68376,NA,NA,NA,NA,NA,4,NA,FICA_ETIQUETA_DUPLICADO_IN_T20,data
68376,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,IAC,IAC,23148,NA,NA,NA,NA,NA,NA,C. Aranha,NA,1003,1971,8,3,São Paulo,NA,estrada Itatiba-Atibaia,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.R. Stehmann & L.L. Giacomin,"Stehmann, J.R.; Giacomin, L.L.",2011,9,3,NA,NA,NA,splink,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aranha, C.",NA,NA,1003,NA,NA,NA,NA,"brugmansia suaveolensaranha, c.10031971",NA,DUPL,NA,NA,Atibaia,NA,NA,NA,Atibaia,CA,estrada Itatiba-Atibaia,NA,NA,NA,IAC,"brugmansia suaveolensaranha, c.10031971","brugmansia suaveolensaranha, c.10031971iac",33960/68376,NA,NA,NA,NA,NA,4,NA,FICA_ETIQUETA_DUPLICADO_IN_T20,data
33996,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,US,Botany,388532,NA,NA,NA,NA,NA,NA,C. Novaes,NA,201,1900,3,NA,São Paulo,NA,Campinas.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gbif,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,http://n2t.net/ark:/65665/3c3db31d5-f04f-405c-beb6-90c62288d1a4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Novaes, C.",NA,NA,201,NA,NA,NA,NA,"brugmansia suaveolensnovaes, c.2011900",NA,DUPL,NA,NA,Campinas,NA,NA,NA,Campinas,CA,Campinas.,NA,Campinas,NA,US,"brugmansia suaveolensnovaes, c.2011900","brugmansia suaveolensnovaes, c.2011900us",33996/68349,NA,NA,NA,NA,NA,0,Campinas,SAI_ETIQUETA_DUPLICADO_OUT_T20,data
68349,Angiospermas,Solanaceae,Brugmansia,suaveolens,Brugmansia suaveolens,(Willd.) Sweet,especie,NA,NA,NA,NA,Brugmansia suaveolens,FB2020,NA,US,US,388532,US02842692,NA,NA,NA,NA,NA,C. Novaes,NA,201,1900,3,NA,São Paulo,NA,Campinas.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,splink,NA,Brugmansia suaveolens,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Novaes, C.",NA,NA,201,NA,NA,NA,NA,"brugmansia suaveolensnovaes, c.2011900",NA,DUPL,NA,NA,Campinas,NA,NA,NA,Campinas,CA,Campinas.,NA,Campinas,NA,US,"brugmansia suaveolensnovaes, c.2011900","brugmansia suaveolensnovaes, c.2011900us",33996/68349,NA,NA,NA,NA,NA,0,Campinas,SAI_ETIQUETA_DUPLICADO_OUT_T20,data
