"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"45","2019-02-22 14:48:25-03","MNHN","RECOLNAT_MNHN_P","P02429193","PreservedSpecimen",NA,"Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Gaudichaud, C.",NA,"1833",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02429193' target='other'> <mi>dwc_moreinfo</mi></a>","P02429193",NA,NA,"Griseb.",NA,NA,"Matto Grosso",NA,NA,NA,NA,NA,"P02429193_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"157",NA
"46","2015-09-05 09:04:45-03","MNHN","RECOLNAT_MNHN_P","P05597442","PreservedSpecimen",NA,"Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Glaziou, A.",NA,"1894","8","30",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597442' target='other'> <mi>dwc_moreinfo</mi></a>","P05597442",NA,NA,"Griseb.","Goiás",NA,"Entre Fazenda do Forno e Maia Ponte.",NA,NA,NA,NA,NA,"P05597442_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2015-09-05 09:04:45-03","MNHN","RECOLNAT_MNHN_P","P05597447","PreservedSpecimen",NA,"Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Harley, R.M.|Ferreira, A.|Castro, R.|Souza, R.",NA,"1968","11","9",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597447' target='other'> <mi>dwc_moreinfo</mi></a>","P05597447",NA,NA,"Griseb.","Mato Grosso",NA,"Vale de Sonhas c 93km S from Xavantina on Aragarças road.","-52.23333","-14.63333",NA,NA,NA,"P05597447_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10989",NA
"48","2015-09-05 09:04:45-03","MNHN","RECOLNAT_MNHN_P","P05597449","PreservedSpecimen",NA,"Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Hatschbach, G.",NA,"1975","11","17",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597449' target='other'> <mi>dwc_moreinfo</mi></a>","P05597449",NA,NA,"Griseb.","Mato Grosso","Cuiabá","Rio do Peixe.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"P05597449_01",NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto","37664",NA
"49","2020-10-01 14:22:43-03","JBB","HEPH","10872","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Lima, IV","512","1994","12","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Griseb.","Goiás","Serranópolis","Fazenda Pedraria acima do rio Pedraria","-51.9622001647949","-18.3061008453369","Silvestre Silva, J",NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"86936","auto",NA,NA
"50","2020-10-01 14:22:43-03","JBB","HEPH","10837","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Nóbrega, MGG","235","1994","12","17","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Griseb.","Goiás","Serranópolis","Várzea próximo ao Rio Verde","-51.9622001647949","-18.3061008453369","Almeida, RA",NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,"86936","auto",NA,NA
"51","2020-12-11 11:37:38-03","UFMG","BHCB","190302","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Meyer, FS","2332","2017","11","23","Southern America","Brasil",NA,NA,"Trepadeira lenhosa na margem da fgerrovia, Folhas com indumento argenteo na face abaxial. FLores com pétalas amarelas, frutos esbranquiçados; em floresta Estacional Semidecidual em regeneração.","BHCB190302","Dicotyledon",NA,"Griseb.","São paulo","Santa Salete",NA,"-50.687344","-20.238856",NA,NA,NA,NA,"-50.687344","-20.238856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-11 17:19:29-03","UFPR","UPCB","96799","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Meyer, F.S. | Meyer, T.","2332","2017","11","23",NA,"Brasil",NA,NA,"Floresta Estacional Semidecidual em regeneração. Trepadeira lenhosa. Folhas com indumento argênteo na face abaxial. Flores com pétalas amarelas; frutos esbranquiçados.","UPCB0035928",NA,NA,"Griseb.","São Paulo","Santa Salete","Margem da ferrovia","-50.687222","-20.238611","Almeida-Pellegrine, R.F.",NA,NA,NA,"-50.687222","-20.238611",NA,NA,NA,"2017","11",NA,NA,NA,NA,NA
"53","2021-02-11 17:19:29-03","UFPR","UPCB","10323","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Hatschbach, G.","37664","1975","11","17",NA,"Brasil",NA,NA,"Trepadeira lenhosa, flor amarela. Cerrado, orla matinha galeria..",NA,NA,NA,"Griseb.","Mato Grosso","Cuiabá","Rio do Peixe","-56.0966987609863","-15.5960998535156","Anderson, W.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA
"54","2020-07-25 16:31:00-03","MO","MOBOT","2854953","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Gert G. Hatschbach","Hatschbach 37664","1975","11","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"Griseb.","Mato Grosso","Cuiabá","Rio do Peixe 9.","-56.0966987609863","-15.5960998535156","W. Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,"1"
"55","2008-05-27 22:02:00-03","MO","MOBOT","2857268","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","* MACIES","MACIES 1986","1947",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Griseb.",NA,NA,NA,NA,NA,"W.R. Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2008-09-24 03:31:00-03","MO","MOBOT","3450152","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Raquel Flores","Flores 10","2006","11","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","Santa Cruz","Velasco","Entrando 20 km por el camino que va al Parque Nacional Noel Kempff Mercado sobre la carretera. El tipo do Bosque que se presenta son chaparrales de porte bajo con influencia florística del Cerrado.","-61.48333","-15.83333","W.R. Anderson (MICH)","1229.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-02-19 04:30:00-03","MO","MOBOT","100659066","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","sericifolia","Hiraea sericifolia","C.F.P. Martius","Martius 652",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Juss.","Mato Grosso","Cuiabá","Near Cuiabá.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,"74875","auto",NA,"1"
"58","2020-07-03 18:09:27-03","UNESP-IBILCE","SJRP","29488","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","A.A. Rezende","687.0","2001","06","06","América do Sul","Brasil",NA,NA,"Trepadeira, flor amarela",NA,"Tracheophyta","Malpighiales","(Griseb.) Griseb.","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516669","-19.916669","R.F. Almeida",NA,NA,NA,"-49.516669","-19.916669","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-07-03 18:09:27-03","UNESP-IBILCE","SJRP","29486","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","A.A. Rezende","679.0","2001","12","05","América do Sul","Brasil",NA,NA,"Trepadeira, flores amarelas.;",NA,"Tracheophyta","Malpighiales","(Griseb.) Griseb.","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516668","-19.916668","R.F. Almeida",NA,NA,NA,"-49.516668","-19.916668","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-08-31 09:03:53-03","INPA","INPA","87919","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Hatschbach, GG","37664","1975","11","17","Southern America","Brasil",NA,NA,NA,"INPA0087919","Dicotyledon Com-Clade","Malpighiales","Griseb.","Mato Grosso","Cuiabá","Rio do Peixe, Rio do Peixe. Cerrado, orla matinha de galeria.","-56.168611","-16.000278","Anderson, WR",NA,NA,"INPA0087919_e","-56.168611","-16.000278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-08-31 09:03:53-03","INPA","INPA","150818","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Thomas, WW","4346","1985","10","13","Southern America","Brasil",NA,NA,NA,"INPA0150818","Dicotyledon Com-Clade","Malpighiales","Griseb.","Mato Grosso","Santa Terezinha","Serra do Tapirapé, 21 km SW of Portal do Amazonia., Hills of Serra do Tapirapé, 21 Km SW of Portal do Amazonia (jct MT 413 to Santa Terezinha & BR 158) along BR 158. Short forest with 15-20m canopy.","-51.45","-10.416667","Anderson, WR",NA,NA,"INPA0150818 INPA0150818_e INPA0150818_e1","-51.45","-10.416667",NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA
"62","2019-12-19 11:19:31-03","UFG","UFG","1909","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","J.A. Rizzo; A. Barbosa","2620","1968","11","02",NA,"Brasil",NA,NA,NA,"UFG0001909",NA,NA,"Griseb.","Goiás","Jataí",NA,"-51.7144012451172","-17.8813991546631","Graziela M. Barroso",NA,NA,"UFG0001909",NA,NA,NA,NA,NA,"1969","07","30","75073","auto",NA,NA
"63","2019-12-19 11:19:31-03","UFG","UFG","45923","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Pereira-Silva, G.; et al.","5710","2001","10","19",NA,"Brasil",NA,NA,NA,"UFG0045923",NA,NA,"Griseb.","Goiás","Minaçu",NA,"-48.210833","-13.446111","Rezende, J.M.","350","350","UFG0045923","-48.210833","-13.446111",NA,NA,NA,"2002","10","08",NA,NA,NA,NA
"64","2019-12-19 11:19:31-03","UFG","UFG","45902","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Pereira-Silva, G.; Pereira, J.B.","4430","2000","12","11",NA,"Brasil",NA,NA,NA,"UFG0045902",NA,NA,"Griseb.","Goiás","Minaçu",NA,"-48.152778","-13.681389","Rezende, J.M.","440","440","UFG0045902","-48.152778","-13.681389",NA,NA,NA,"2002","10","08",NA,NA,NA,NA
"65","2019-12-19 11:19:31-03","UFG","UFG","45856","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Cavalcanti, T.B.; et al.","2601","2000","10","03",NA,"Brasil",NA,NA,NA,"UFG0045856",NA,NA,"Griseb.","Goiás","Campinaçu",NA,"-48.214722","-13.455","Rezende, J.M.","460","460","UFG0045856","-48.214722","-13.455",NA,NA,NA,"2002","10","08",NA,NA,NA,NA
"66","2019-12-19 11:19:31-03","UFG","UFG","46179","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Walter, B.M.T.; et al.","980","1991","12","10",NA,"Brasil",NA,NA,NA,"UFG0046179",NA,NA,"Griseb.","Goiás","Colinas do Sul",NA,"-48.066667","-14.133333","Walter, B.M.T.","420","420","UFG0046179","-48.066667","-14.133333",NA,NA,NA,"1998","01",NA,NA,NA,NA,NA
"67","2019-12-19 11:19:31-03","UFG","UFG","46888","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Francener, A.","898","2009","11","19",NA,"Brasil",NA,NA,"Arbusto escandente, semi-umbrófilo com 3 m de altura. Folhas discolores verdes papiráceas. Fruto verde-claro.","UFG0046888",NA,NA,"Griseb.","Mato Grosso","Cuiabá",NA,"-56.019889","-15.601","Francener, A.","162","162",NA,"-56.019889","-15.601",NA,NA,NA,"2010","02","05",NA,NA,NA,NA
"68","2020-04-28 12:33:29-03","UFG","UFG","46926","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Francener, A.; et al.","1045","2011","01","04",NA,"Brasil",NA,NA,"Liana, umbrófila. Folhas discolores e frutos verdes a pardos.","UFG0046926",NA,NA,"Griseb.","Mato Grosso","Araguainha",NA,"-53.129444","-16.729722","Francener, A.","794","794",NA,"-53.129444","-16.729722",NA,NA,NA,"2011","01","04",NA,NA,NA,NA
"69","2019-12-19 11:19:31-03","UFG","UFG","566","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","J.A. Rizzo; A. Barbosa","3580","1969","11","30",NA,"Brasil",NA,NA,NA,"UFG0000566",NA,NA,"Griseb.","Goiás","São Topazio",NA,NA,NA,"Graziela M. Barroso",NA,NA,"UFG0000566",NA,NA,NA,NA,NA,"1969","07","30",NA,NA,NA,NA
"70","2019-12-19 11:19:31-03","UFG","UFG","339","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","J.A. Rizzo; A. Barbosa","2906","1968","12","03",NA,"Brasil",NA,NA,NA,"UFG0000339",NA,NA,"Griseb.","Goiás","Itumbiara",NA,"-49.2153015136719","-18.4192008972168","Graziela M. Barroso",NA,NA,"UFG0000339",NA,NA,NA,NA,NA,"1969","07","30","77216","auto",NA,NA
"71","2019-12-19 11:19:31-03","UFG","UFG","46779","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Lima, I.V.","512","1994","03","16",NA,"Brasil",NA,NA,NA,"UFG0046779",NA,NA,"Griseb.","Goiás","Serranópolis",NA,"-51.9622001647949","-18.3061008453369","Francener, A.",NA,NA,"UFG0046779",NA,NA,NA,NA,NA,"2010",NA,NA,"86936","auto",NA,NA
"72","2019-12-19 11:19:31-03","UFG","UFG","302","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","J.A. Rizzo","3134","1969","01","02",NA,"Brasil",NA,NA,NA,"UFG0000302",NA,NA,"Griseb.","Goiás","Goiânia","Morro do Mendanha","-49.2538986206055","-16.6786003112793",NA,NA,NA,"UFG0000302",NA,NA,NA,NA,NA,NA,NA,NA,"25250","auto",NA,NA
"73","2021-01-13 11:21:12-03","UFG","UFG","27986","S","Plantae","Polygonaceae","Hiraea","cujabensis","Hiraea cujabensis","Rizzo, J.A.; et al.","12776","2005","12","20",NA,"Brasil",NA,NA,"Árvore com 8,0 metros de altura.","UFG0027986",NA,NA,"Griseb.","Goiás","Goiandira",NA,"-48.133611","-18.006111","Hashimoto, M.Y.",NA,NA,NA,"-48.133611","-18.006111",NA,NA,NA,"2005","10","31",NA,NA,NA,NA
"74","2019-12-19 11:19:31-03","UFG","UFG","23527","S","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Ratter, J.A.; et al.","7158","1993","11","14",NA,"Brasil",NA,NA,"Shrub, 2m tall. Fruit wings pale straw cream. Flowers yellow.","UFG0023527",NA,NA,"Griseb.","Goiás","Caiapônia",NA,"-52.166667","-17.366667",NA,NA,NA,NA,"-52.166667","-17.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-12-19 11:19:31-03","UFG","UFG","3780","S","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","J.A. Rizzo; A. Barbosa","2620","1968","11","02",NA,"Brasil",NA,NA,NA,"UFG0003780",NA,NA,"Griseb.","Goiás","Jataí",NA,"-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA
"76","2020-09-12 05:00:02-03","US","US","3092354","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","W. W. Thomas, J. R. Pirani, J. Guedes & J. Guedes","4346","1985","10","13","South America - Neotropics","Brazil",NA,NA,NA,"US01869923",NA,"Polygalales","(Griseb.) Griseb.","Santa Terezinha",NA,"Hills of Serra do Tapirapé, 21km SW of portal do Amazonia (jct MT413 to Santa Terezinha & BR158) along BR158","-51.45","-10.42",NA,NA,NA,"US01869923_01 US01869923_02",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"77","2020-09-02 16:32:19-03","Cenargen","CEN","25267","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Taciana Barbosa Cavalcanti","1810","1995","10","06",NA,"Brasil","Exsicatas",NA,"Na beira da mata.","CEN00025267",NA,NA,"Griseb.","GO","CAMPINACU","Fazenda Praia Grande, estrada de acesso pela margem esquerda do rio Praia Grande.","48.5811111","-14.036666","B. M. T. Walter","510","510","CEN00025267","48.5811111","-14.036666",NA,NA,NA,"1998","01",NA,NA,NA,NA,"2"
"78","2020-09-02 16:32:19-03","Cenargen","CEN","15421","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Bruno Machado Teles Walter","745","1991","11","19",NA,"Brasil","Exsicatas",NA,"Em plena frutificação. Frutos sâmaras alados. Folha discolor abaxial prateado e piloso, adaxial verde e glabro (faces das folhas). Coletada no meio de uma clareira. Área de influência da UHE Serra da Mesa.","CEN00015421",NA,NA,"Griseb.","GO","MINACU","Entrada que liga o canteiro de obras aos Ava Canoeiro, cerca de 7 km da estrada central do canteiro.",NA,NA,"M. C. H. Mamede","520","520","CEN00015421","-4828333.0","-1383333.0",NA,NA,NA,"2003",NA,NA,NA,NA,NA,"5"
"79","2020-09-02 16:32:19-03","Cenargen","CEN","40110","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Glocimar Pereira-Silva","4430","2000","12","11",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00040110",NA,NA,"Griseb.","GO","MINACU","Estrada balsa do Rubão - Minaçú, 8 km.",NA,NA,"M. C. H. Mamede","440","440","CEN00040110","-4815278.0","-1368139.0",NA,NA,NA,"2007","03",NA,NA,NA,NA,"4"
"80","2020-09-02 16:32:19-03","Cenargen","CEN","69053","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Roberto Fontes Vieira","1804","1993","10","28",NA,"Brasil","Exsicatas",NA,"Botões florais verdes, pétalas amarelas.","CEN00069053",NA,NA,"Griseb.","GO","CALDAS NOVAS","Margem direita do rio Corumbá; próximo à estação S.O.9 na margem direita do córrego.","-48.533333","-17.7",NA,"720","720","CEN00069053","-48.533333","-17.7",NA,NA,NA,"2010","05",NA,NA,NA,NA,"5"
"81","2020-09-02 16:32:19-03","Cenargen","CEN","15632","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Bruno Machado Teles Walter","980","1991","12","10",NA,"Brasil","Exsicatas",NA,"Bacia de inundação da UHE Serra da Mesa.","CEN00015632",NA,NA,"Griseb.","GO","COLINAS DO SUL","Estrada Colinas do Sul/Niquelândia. Ponte sobre o rio Tocantinzinho a 6 km de Colinas do Sul.","-48.0783004760742","-14.1513996124268","B. M. T. Walter","420","420","CEN00015632","-4806667.0","-1413333.0",NA,NA,NA,"1998","01",NA,"58154","auto",NA,"6"
"82","2020-09-02 16:32:19-03","Cenargen","CEN","65847","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Aécio Amaral-Santos","600","1999","12","16",NA,"Brasil","Exsicatas",NA,"Folhas discolores. Área de influência da UHE Serra da Mesa.","CEN00065847",NA,NA,"Griseb.","GO","NIQUELANDIA","Estrada Niquelândia - Indaianópolis, 4,6 km após a entrada.","-48.4597015380859","-14.4738998413086","A. Francener",NA,NA,"CEN00065847",NA,NA,NA,NA,NA,"2010","05",NA,"74171","auto",NA,"4"
"83","2020-09-02 16:32:19-03","Cenargen","CEN","17639","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Bruno Machado Teles Walter","1871","1992","08","04",NA,"Brasil","Exsicatas",NA,"Cálice verde; pétalas amarelas; estames brancos. Bacia de inundação da UHE Serra da Mesa.","CEN00017639",NA,NA,"Griseb.","GO","NIQUELANDIA","Fazenda Córrego (corgo) d'Anta. Margem esquerda do rio Maranhão, região do rio Acaba Saco.","-48.4597015380859","-14.4738998413086","M. C. H. Mamede","460","460","CEN00017639","-4898333.0","-1443333.0",NA,NA,NA,"1996","08",NA,"74171","auto",NA,"3"
"84","2020-09-02 16:32:19-03","Cenargen","CEN","64646","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Sandra Martins Verboonen","184","1999","12","02",NA,"Brasil","Exsicatas",NA,"Área de influência da UHE Serra da Mesa.","CEN00064646",NA,NA,"Griseb.","GO","NIQUELANDIA","Próximo ao rio Maranhão (travessia da balsa) sentido Barro Alto, margem direita.","-48.4597015380859","-14.4738998413086","B. M. T. Walter",NA,NA,"CEN00064646",NA,NA,NA,NA,NA,"2009","08",NA,"74171","auto",NA,"3"
"85","2020-09-02 16:32:19-03","Cenargen","CEN","20955","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Hamilton Garboggini Pinho dos Santos","166","1993","07","27",NA,"Brasil","Exsicatas",NA,"Cálice verde; corola amarela.","CEN00020955",NA,NA,"Griseb.","GO","PIRES DO RIO","Margem esquerda do rio Peixe.","-48.2793998718262","-17.2996997833252","M. C. H. Mamede",NA,NA,"CEN00020955",NA,NA,NA,NA,NA,"1996","08",NA,"39113","auto",NA,"3"
"86","2020-09-02 16:32:19-03","Cenargen","CEN","80042","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Jair Eustáquio Quintino de Faria Jr.","1510","2011","08","03",NA,"Brasil","Exsicatas",NA,"Cipó trepador, folhas discolores, botões florais verdes. HERBÁRIO UB - Brasil - Goiás.","CEN00080042",NA,NA,"Griseb.","GO","ALTO HORIZONTE","Fazenda do Senhor Manoel Braz, Cerradão","-49.3386001586914","-14.1955995559692","J. E. Q. Faria Júnior",NA,NA,"CEN00080042",NA,NA,NA,NA,NA,"2011","08",NA,"27619","auto",NA,"1"
"87","2020-09-02 16:32:19-03","Cenargen","CEN","19852","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Sebastião Pinheiro Cordovil da Silva","272","1993","04","27",NA,"Brasil","Exsicatas",NA,"Pétalas amarelo-ouro; glândulas amarelas; anteras creme; folha discolor verde adaxial - prateada abaxial.","CEN00019852",NA,NA,"Griseb.","GO","CALDAS NOVAS","Alternativa 15 - ponto de hidrometria.","-48.625","-17.74169921875","M. C. H. Mamede","580","580","CEN00019852",NA,NA,NA,NA,NA,"1996","08",NA,"36612","auto",NA,"5"
"88","2020-09-02 16:32:19-03","Cenargen","CEN","15375","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Bruno Machado Teles Walter","1037","1991","12","12",NA,"Brasil","Exsicatas",NA,"Anteras amarelo-claro. Flores saem da axila da folha. Bacia de inundação da UHE Serra da Mesa.","CEN00015375",NA,NA,"Griseb.","GO","COLINAS DO SUL","Abaixo da linha de transmissão que liga Niquelândia a Serra da Mesa. Entrada a 2 km da entrada sul/canteiro.","-48.0783004760742","-14.1513996124268","B. M. T. Walter","360","360","CEN00015375","-4830000.0","-1383333.0",NA,NA,NA,"1998","01",NA,"58154","auto",NA,"5"
"89","2020-09-02 16:32:19-03","Cenargen","CEN","43993","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Glocimar Pereira-Silva","5710","2001","10","19",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava. Influência indireta.","CEN00043993",NA,NA,"Griseb.","GO","MINACU","Minaçú , canteiro da obra km 7.",NA,NA,"J. F. B. Pastore","350","350","CEN00043993","-4821083.0","-1344611.0",NA,NA,NA,"2002","08",NA,NA,NA,NA,"4"
"90","2020-10-16 10:36:25-03","UFG","HJ","4542","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Souza, L.F.","2748","2005","12","18",NA,"Brasil",NA,NA,NA,"HJ00004542",NA,NA,"Griseb.","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","Luzia Francisca de Souza","620","620","HJ00004542","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-10-16 10:36:25-03","UFG","HJ","3396","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Guilherme, F.A.G. et al.","940","2007","12","18",NA,"Brasil",NA,NA,NA,"HJ00003396",NA,NA,"Griseb.","Goiás","Aparecida do Rio Doce","PCH Irara.","-51.156111","-18.125278","R.F. Almeida","546","546","HJ00003396","51º9'22''W","18º7'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-10-16 10:36:25-03","UFG","HJ","6022","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Guilherme, FAG; Carneiro, SES; Bernasol, WP","1568","2009","03","04",NA,"Brasil",NA,NA,NA,"HJ00006022",NA,NA,"Griseb.","Goiás","Caçu","UHE Salto.","-51.264444","-18.872778","R.F. Almeida","450","450","HJ00006022","51º15'52''W","18º52'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-09-22 10:17:50-03","UFG","HJ","463","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Souza, L.F.","463","2002","12","10",NA,"Brasil",NA,NA,NA,"HJ00000463",NA,NA,"Griseb.","Goiás","Jataí","41 BIMTZ, Morro do Cristo.","-51.692778","-17.929444",NA,"700","700","HJ00000463","51º41'34''W","17º55'46''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-10-16 10:36:25-03","UFG","HJ","2725","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Souza, L.F. et al.","3985","2008","11","25",NA,"Brasil",NA,NA,NA,"HJ00002725",NA,NA,"Griseb.","Goiás","Jataí","41 BIMTZ, Morro do Cristo.","-51.692778","-17.929444","R.F. Almeida","700","700","HJ00002725","51º41'34''W","17º55'46''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-06-05 10:33:42-03","UFG","HJ","4543","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Souza, L.F.","1571","2004","11","22",NA,"Brasil",NA,NA,NA,"HJ00004543",NA,NA,"Griseb.","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,"HJ00004543","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
