"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","typeStatus","eventTime","fieldNumber","individualCount"
"209","2019-08-16 08:40:02-03","UTFPR","HCF","11211","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","M.G. Caxambu","4249","2012","10","03",NA,"Brasil","PR","Estação Ecológica Luiziana",NA,"arbusto semi-ciófilo, ca. 1 m. Flores alvas.",NA,"M.G. Caxambu","Luiziana","-52.459528","-24.522444",NA,NA,"664","664",NA,NA,"2012","52°27'34,3 W","24°31'20,8 S","10","18",NA,NA,NA,NA,NA,NA,NA
"210","2019-08-16 08:40:02-03","UTFPR","HCF","14789","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","M.G. Caxambu","5479","2014","07","18",NA,"Brasil","PR","RPPN Cagibi. Propriedade de Bernard",NA,"arvoreta ca. 3,5 m, semi-ciófila. Fruto imaturo verde e maduro roxo.",NA,"M.G. Caxambu","Fênix","-51.975583","-23.886028",NA,NA,"353","353",NA,NA,"2014","51°58'32,1 W","23°53'09,7 S","09","19",NA,NA,NA,NA,NA,NA,NA
"211","2021-03-30 17:43:01-03","UTFPR","HCF","31227","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","M.G. Caxambu","9258","2021","03","18",NA,"Brasil","PR","Fazenda Slaviero",NA,"arbusto ca. 2 m, heliófito. Frutos imaturos verdes e os maduros atrovioláceos.",NA,"M.G. Caxambu","Guaraniaçu","-52.817194","-24.822972",NA,NA,"490","490",NA,NA,"2021","52°49'01,9 W","24°49'22,7 S","03","18",NA,NA,NA,NA,NA,NA,NA
"212","2019-08-16 08:40:02-03","UTFPR","HCF","9116","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","M.G. Caxambu","3269","2010","10","13",NA,"Brasil","PR","Reserva Biológica Das Perobas - Palmital",NA,"arbusto, heliófito, ca. 1,4 m. Botões florais alvos. Comum.",NA,"M.G. Caxambu","Tuneiras do Oeste","-52.72575","-23.863111",NA,NA,"537","537",NA,NA,"2010","52°43'32,7 W","23°51'47,2 S","11","09",NA,NA,NA,NA,NA,NA,NA
"213","2019-08-16 08:40:02-03","UTFPR","HCF","13902","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","M.G. Caxambu","5159","2014","05","08",NA,"Brasil","PR","RPPN Vila Rica - Propriedade de Bernard",NA,"arbusto semi-ciófilo, ca. 2,5 m. Frutos imaturos verdes e maduros roxos.",NA,"M.G. Caxambu","Fênix","-51.969056","-23.867944",NA,NA,"345","345",NA,NA,"2014","51°58'08,6 W","23°52'04,6 S","05","27",NA,NA,NA,NA,NA,NA,NA
"214","2019-08-16 08:40:02-03","UTFPR","HCF","23488","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","J.M. Silva","9406","2015","09","09",NA,"Brasil","PR","PCH Itaguaçu, rio Pitanga",NA,"arbusto com 2 m de altura; flor com anteras alvas. Floresta Estacional Semidecidual.",NA,"E. Barboza","Pitanga","-51.523056","-24.698333",NA,NA,"550","550",NA,NA,"2017","51°31'23 W","24°41'54 S","03","31",NA,NA,NA,NA,NA,NA,NA
"215","2019-08-16 08:40:02-03","UTFPR","HCF","17842","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","E.L. Siqueira","1596","2015","09","03",NA,"Brasil","PR","Parque Nacional do Iguaçu, Macuco",NA,"arbusto ca. 2 m, ripário, semi-ciófilo. Flores e botões florais alvos.",NA,"M.G. Caxambu","Foz do Iguaçu","-54.457361","-25.647583",NA,NA,"134","134",NA,NA,"2015","54°27'26,5 W","25°38'51,3 S","10","14",NA,NA,NA,NA,NA,NA,NA
"216","2019-08-16 08:40:02-03","UTFPR","HCF","25917","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","D.A. Estevan","2114","2014","12","15",NA,"Brasil","PR","Propriedade do Sr. Jair Nogueira",NA,"arvoreta. Frutos. Interior de mata. Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.",NA,"D.A. Estevan","São Jorge d'Oeste","-53.080556","-25.611667",NA,NA,NA,NA,NA,NA,"2014","53°04'50 W","25°36'42 S","12","18",NA,NA,NA,NA,NA,NA,NA
"217","2019-08-16 08:40:02-03","UTFPR","HCF","17216","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","M.G. Caxambu","6514","2015","06","05",NA,"Brasil","PR","Parque Nacional do Iguaçu, trilha do",NA,"arbusto ca. 2,5 m, semi-ciófilo. Frutos imaturos verdes e maduros negros.",NA,"M.G. Caxambu","Foz do Iguaçu","-54.399528","-25.594361",NA,NA,"204","204",NA,NA,"2015","54°23'58,3 W","25°35'39,7 S","08","11",NA,NA,NA,NA,NA,NA,NA
"218","2019-08-16 08:40:02-03","UTFPR","HCF","21588","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","D.M. Vargas","10","2014","08","27",NA,"Brasil","PR","Parque Ecológico da Raposa",NA,"arbóreo, inflorescências cor pálea. Interior da mata.",NA,NA,"Apucarana","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"23979","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-08-16 08:40:02-03","UTFPR","HCF","9444","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","R. Boldrin",NA,"2011","03","20",NA,"Brasil","PR","Parque Ecológico da Raposa",NA,"arbusto ca. 2 m, ciófilo. Frutos imaturos esverdeados.",NA,"M.G. Caxambu","Apucarana","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"23979","auto","2013",NA,NA,"09","16",NA,NA,NA,NA,NA,NA,NA
"220","2019-08-16 08:40:02-03","UTFPR","HCF","10110","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","L. Santiago",NA,"2011","09","03",NA,"Brasil","PR","Parque Estadual Vila Rica do Espírito",NA,"arbusto semiciófilo. Em pré-floração.",NA,"M.G. Caxambu","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"16297","auto","2012",NA,NA,"02","16",NA,NA,NA,NA,NA,NA,NA
"221","2019-08-16 08:40:02-03","UTFPR","HCF","12042","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","T. Ferro",NA,"2013","04","14",NA,"Brasil","PR","Parque Estadual Vila Rica do Espírito",NA,"arbusto semi-ciófilo, ca. 1,5 m. Frutos imaturos verdes.",NA,"M.G. Caxambu","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"16297","auto","2013",NA,NA,"05","21",NA,NA,NA,NA,NA,NA,NA
"222","2019-08-16 08:40:02-03","UTFPR","HCF","12849","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","F.B. Ferreira",NA,"2013","09","30",NA,"Brasil","PR","Parque Estadual Vila Rica do Espírito",NA,"arbusto ca. 1,80 m. Flores alvo-amareladas. Interior de floresta, próximo a trilha.",NA,"M.G. Caxambu","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"16297","auto","2013",NA,NA,"09","26",NA,NA,NA,NA,NA,NA,NA
"223","2019-08-16 08:40:02-03","UTFPR","HCF","5115","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","O.S. Ribas","7411","2006","10","03",NA,"Brasil","PR","Parque Nacional do Iguaçu, trilha do",NA,"arbusto, 3 m, flor alva. Margem do caminho. Floresta Estacinal Semidecídua.",NA,"G. Hatschbach","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"39570","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-08-16 08:40:02-03","UTFPR","HCF","5850","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","E.M. Silva",NA,"2007","08","30",NA,"Brasil","PR","Parque Municipal Antônio Sestak",NA,"árvore ca. 9 m. Botões florais esverdeados.",NA,"M.G. Caxambu","Goioerê","-53.0275001525879","-24.184700012207",NA,NA,NA,NA,"22997","auto","2007",NA,NA,"09","18",NA,NA,NA,NA,NA,NA,NA
"225","2019-08-16 08:40:02-03","UTFPR","HCF","2449","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","A.R. Silva",NA,"2005","05","06",NA,"Brasil","PR","lote quinhão C, gleba 11",NA,"Arvoreta, ciófila, em ambiente ripário, folhas simples, opostas, cartáceas, frutos em panículas.",NA,"M.G. Caxambu","Peabiru","-52.3431015014648","-23.9127998352051",NA,NA,NA,NA,"21732","auto","2005",NA,NA,"08","17",NA,NA,NA,NA,NA,NA,NA
"226","2019-08-16 08:40:02-03","UTFPR","HCF","731","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","M.G. Caxambu","311","2004","01","22",NA,"Brasil","PR",NA,NA,"Planta arbustiva, lenhosa, com frutos verdes. Folhas discolores.",NA,"M.G. Caxambu","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"24014","auto","2004",NA,NA,"11","11",NA,NA,NA,NA,NA,NA,NA
"227","2019-08-16 08:40:02-03","UTFPR","HCF","1316","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","M.G. Caxambu","550","2004","08","06",NA,"Brasil","PR","Fazenda Água do Índio",NA,"Arbusto lenhoso. Com folhas opostas discolores e esparssamente pilosas. Flores em inflorescências terminais, com pétalas brancas.",NA,"R. Goldenberg","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"24014","auto","2004",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-02-08 08:33:55-03","UTFPR","HCF","31116","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","E.V. Guimarães","14","2020","09","09",NA,"Brasil","PR","Nascente Piava (Deva)",NA,"arbusto ca. 2,5 m. Flores alvas.",NA,"M.G. Caxambu","Umuarama","-53.3250007629395","-23.7663993835449",NA,NA,NA,NA,"46517","auto","2021",NA,NA,"01","29",NA,NA,NA,NA,NA,NA,NA
"229","2020-06-29 09:31:07-03","UFRRJ","RBR","6938","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","M.A.L.C. Veiga","s.n.","1997","09","13",NA,"Brasil","Paraná","Mata dos Godoy",NA,NA,"RBR00006938","M.C. Dias","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-25 12:12:16-03","UFSM","SMDB","9094","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Pavão, OC","s.n.","1999","08","26",NA,"Brasil",NA,NA,NA,"arbusto 3m; flores brancas, sendo encontrada no caminho que vai para sede, interior da mata.","SMDB009094","Vieira, AOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-25 12:12:16-03","UFSM","SMDB","6938","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Chagas; Silva, F","s.n.","1992","10","01",NA,"Brasil","Paraná","Floresta Godoy",NA,"Árvore com 15 metros de altura, botão floral rufo, flores brancas, frequente na área.","SMDB006938",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:34:36-03","MBM","MBM","320667","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Labiak, P.H.; Matos, F.B.; Boeger, M.R.T.; Muschner, V.C.; Matos, F.B.; Boeger, M.R.T.; Muschner, V.C.","3786","2006","10","02","Southern America","Brazil","Paraná","Parque Nacional do Iguaçu, Estrada para o Poço Preto",NA,"Arvoreta, ca. 2m, à beira da estrada. Flores alvas.; Floresta Estacional Semidecidual.","MBM320667","Meirelles, J.","Foz do Iguaçu","-54.425","-25.625","MBM320667",NA,"180","180",NA,NA,NA,"-54.425","-25.625",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:34:36-03","MBM","MBM","384097","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Dalmaso, C.A.","202","2013","04","25","Southern America","Brazil","Paraná",NA,NA,"Arbusto.","MBM384097","Motta, J.T.","Quedas do Iguaçu","-52.920114","-25.559089",NA,NA,NA,NA,NA,NA,"2013","-52.920114","-25.559089","06","10",NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:34:36-03","MBM","MBM","385535","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Adenesky-Filho, E.","s.n.","2011","10","11",NA,"Brasil","Paraná","UHE Mauá",NA,"Resgate de flora da UHE Mauá","MBM385535","Bonaldi, R.A.","Telêmaco Borba","-50.706944","-24.100556","MBM385535",NA,"520","750",NA,NA,"2011","-50.706944","-24.100556","10","23",NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:34:36-03","MBM","MBM","385585","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Adenesky-Filho, E.","s.n.","2011",NA,NA,NA,"Brasil","Paraná","UHE Mauá",NA,"Resgate de flora da UHE Mauá","MBM385585","Selusniaki, M.","Telêmaco Borba","-50.706944","-24.100556","MBM385585",NA,"520","750",NA,NA,NA,"-50.706944","-24.100556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:34:36-03","MBM","MBM","385603","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Adenesky-Filho, E.","155","2011",NA,NA,NA,"Brasil","Paraná","UHE Mauá",NA,"Resgate de flora da UHE Mauá","MBM385603","Selusniaki, M.","Telêmaco Borba","-50.706944","-24.100556","MBM385603",NA,"520","750",NA,NA,NA,"-50.706944","-24.100556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:34:36-03","MBM","MBM","407392","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Caxambu, M.G.","6514","2015","06","05","Southern America","Brazil","Paraná","Parque Nacional do Iguaçu, Trilha do Poço Preto.",NA,"Arbusto ca. 2,5m, semi-ciófilo. Frutos imaturos verdes e maduros negros.; Relevo: suave-ondulado; Vegetação: Floresta Estacional Semidecidual Submontana.","MBM407392","Caxambu, M.G.","Foz do Iguaçu","-54.399528","-25.594361","MBM407392",NA,"204","204",NA,NA,"2015","-54.399528","-25.594361","08","11",NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:34:36-03","MBM","MBM","407403","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Caxambu, M.G.","5904","2014","12","05","Southern America","Brazil","Paraná","RPPN Hilva Jandrey Marques",NA,"Arbusto ca. 1,10 m, ciófilo. Frutos imaturos verdes.; Solo: Latossolo vermelho; Relevo: suave-ondulado; Vegetação: Floresta Estacional Semidecidual Submontana.","MBM407403","Caxambu, M.G.","Fênix","-51.978861","-23.890972","MBM407403",NA,"370","370",NA,NA,"2015","-51.978861","-23.890972","01","08",NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:34:36-03","MBM","MBM","408083","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Periotto, F.; Cielo-Filho, R.; Cielo-Filho, R.","29","2014","10","07","Southern America","Brazil","Paraná","Linha Bananal, mata dos Biazuz I",NA,"Arbusto, 3,5 m, flor em botão branco, fruto verde.; Floresta Estacional Semidecidual, floresta primária alterada.","MBM408083","Franco, G.A.D.C.; Jesus, J.M.","Matelândia","-53.955556","-25.306944","MBM408083",NA,"446","446",NA,NA,"2015","-53.955556","-25.306944","02","12",NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:34:36-03","MBM","MBM","408464","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9406","2016","09","09","Southern America","Brazil","Paraná","PCH Itaguaçu, rio Pitanga",NA,"Arbusto com 2 m de altura; flor com anteras alvas.; Floresta Estacional Semidecidual.","MBM408464","Barboza, E.","Pitanga","-51.523056","-24.698333",NA,NA,"550","550",NA,NA,"2017","-51.523056","-24.698333","03","31",NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:34:36-03","MBM","MBM","426594","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Estevan, D.A.","2114","2014","12","15","Southern America","Brazil","Paraná","Salto do Chopim, Propriedade Sr. Jair Nogueira",NA,"Arvoreta, frutos.","MBM426594","Estevan, D.A.","São Jorge d'Oeste","-53.080556","-25.611667",NA,NA,NA,NA,NA,NA,"2014","-53.080556","-25.611667","12","18",NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:34:36-03","MBM","MBM","233888","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lombardi, J.A.; et al.; et al.","2328",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Estação Biológica de Caratinga",NA,NA,"MBM233888","Goldenberg, R.","Caratinga","-42.1391983032227","-19.7896995544434","MBM233888",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:34:36-03","MBM","MBM","207250","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Koehler, A.","76",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Cássia",NA,NA,"MBM207250","Hatschbach, G.","Cássia","-46.9219017028809","-20.5830993652344","MBM207250",NA,NA,NA,"24778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:34:36-03","MBM","MBM","312384","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Goldenberg, R.; et al.; et al.","749","2005","10","18","Southern America","Brazil","Paraná","Estrada para João Surra",NA,NA,"MBM312384","Goldenberg, R.","Adrianópolis","-48.9911003112793","-24.6571998596191","MBM312384",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:34:36-03","MBM","MBM","241702","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Francisco, E.M.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Parque da Raposa",NA,NA,"MBM241702","Dias, M.C.","Arapongas","-51.4244003295898","-23.4193992614746","MBM241702",NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:34:36-03","MBM","MBM","301762","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Labiak, P.; Ribas, O.S.; Petean, M.P.; Ribas, O.S.; Petean, M.P.","3211","2004","04","07","Southern America","Brazil","Paraná","Rio Iguaçu",NA,NA,"MBM301762","Ribas, O.S.","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592","MBM301762",NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:34:36-03","MBM","MBM","29698","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lindeman, J.","32644",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Turvo",NA,NA,"MBM029698","Lindeman, J.","Cerro Azul","-49.261100769043","-24.823600769043","MBM029698",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:34:36-03","MBM","MBM","170432","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Sobral, M.","7663",NA,NA,NA,"Southern America","Brazil","Paraná","Parque Nacional do Iguaçu",NA,NA,"MBM170432",NA,"Foz do Iguaçu","-54.5881004333496","-25.5478000640869","MBM170432",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:34:36-03","MBM","MBM","8906","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19817",NA,NA,NA,"Southern America","Brazil","Paraná","Barra do Rio Perdido",NA,NA,"MBM008906","Wurdack, J.J.","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385","MBM008906",NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:34:36-03","MBM","MBM","5609","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lindeman, J.; Haas, H.; Haas, H.","2926",NA,NA,NA,"Southern America","Brazil","Paraná","Laranjeiras do Sul",NA,NA,"MBM005609","Pereira, E.","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385","MBM005609",NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:34:36-03","MBM","MBM","202767","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Falkenberg, D.B.","6304",NA,NA,NA,"Southern America","Brazil","Paraná","Parque Estadual Mata dos Godoy",NA,NA,"MBM202767","Falkenberg, D.B.","Londrina","-51.1627998352051","-23.3103008270264","MBM202767",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:34:36-03","MBM","MBM","304934","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Neuman, M.A.L.","1","2003","11","01","Southern America","Brazil","Paraná","Mata de São Francisco",NA,NA,"MBM304934","Goldenberg, R.","Santa Mariana","-50.5186004638672","-23.1508007049561","MBM304934",NA,NA,NA,"29409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:34:36-03","MBM","MBM","194238","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Assis, M.A.","s.n.",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Lagoa Raimundo, Rio Ivinheima",NA,NA,"MBM194238","Assis, M.A.","Jateí","-54.3025016784668","-22.4818992614746","MBM194238",NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:34:36-03","MBM","MBM","187297","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Ferrari Tomé, M.V.","159",NA,NA,NA,"Southern America","Brazil","Paraná","Mata do Laranjinha",NA,NA,"MBM187297","Hatschbach, G.","Bandeirantes","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:34:36-03","MBM","MBM","368756","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Ribas, O.S.; Temponi, L.G.; Cardoso, A.P.; Martins, V.C.; Vaz, J.; Temponi, L.G.; Cardoso, A.P.; Martins, V.C.; Vaz, J.","8479","2010","10","25","Southern America","Brazil","Paraná","Parque Nacional do Iguaçu, Trilha do Poço Preto",NA,"Arbusto 2,5m, frutos imaturos.; Floresta Estacional Semidecidual. Margem da trilha.","MBM368756","Goldenberg, R.","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","MBM368756",NA,NA,NA,"39570","auto","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:34:36-03","MBM","MBM","11086","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Hatschbach, G.","21106",NA,NA,NA,"Southern America","Brazil","Paraná","Missal",NA,NA,"MBM011086","Wurdack, J.J.","Medianeira","-54.0938987731934","-25.2952995300293","MBM011086",NA,NA,NA,"17581","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:34:36-03","MBM","MBM","349076","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Kaehler, M.","264","2008","09","22","Southern America","Brazil","Paraná","Margem da estrada de acesso ao eixo da barragem",NA,"Árvore com 3m de altura. Frutos imaturos brancos","MBM349076","Ribas, O.S.","Telêmaco Borba","-50.6156005859375","-24.3239002227783","MBM349076",NA,"680","680","35037","auto","2009",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:34:36-03","MBM","MBM","349097","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Urben-Filho; et al.; et al.","143","2008","08","27","Southern America","Brazil","Paraná","Próximo a Foz do Rio das Antas",NA,NA,"MBM349097","Ribas, O.S.","Telêmaco Borba","-50.6156005859375","-24.3239002227783","MBM349097",NA,NA,NA,"35037","auto","2009",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:34:36-03","MBM","MBM","130102","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lindeman, J.; Haas, H.; Haas, H.","1754",NA,NA,NA,"Southern America","Brazil","Paraná","Porto Byngton",NA,NA,"MBM130102","Lindeman","Xambrê","-53.4900016784668","-23.7360992431641","MBM130102",NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:34:36-03","MBM","MBM","409988","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Luan Silva","776","2015","10","09","Southern America","Brazil","Rio de Janeiro","Conglomerado 317-4-10-43. UTM do ponto central: E (583150m) N (7481712m). Fuso do GPS (23K)",NA,"Arbusto com 4 m de altura. Base reta. Casca interna branca e externa marrom escuro, fina, reticulada. Fruto imaturo, com 0,2 cm, externamente verde claro.; Floresta Ombrófila Densa em estágio inicial de sucessão. Solo argiloso; Terço","MBM409988","Baumgratz, J.F.A.; Kutschenko","Rio Claro","-44.1356010437012","-22.7231006622314","MBM409988",NA,"650","650","27045","auto","2016",NA,NA,"08","11",NA,NA,NA,NA,NA,NA,NA
