"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","infraspecificEpithet","typeStatus","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber"
"122","2020-11-04 12:18:51-03","ESALQ","ESA","31640","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Carvalho, V.P. et al.",NA,"1995","04","07",NA,"Brasil",NA,NA,NA,"ESA031640","Magnoliophyta",NA,"Kunth",NA,"São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA031640","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-11-04 12:18:51-03","ESALQ","ESA","44702","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Souza, V.C. et al.","20584.0","1997","10","09",NA,"Brasil",NA,NA,NA,"ESA044702","Magnoliophyta",NA,NA,NA,"Mato Grosso","Rosário Oeste",NA,"-56.4275016784668","-14.8360996246338",NA,NA,"ESA044702","187324","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-11-04 12:18:51-03","ESALQ","ESA","78797","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Magalhães, M.","253.0","1940","06","11",NA,"Brasil",NA,NA,NA,"ESA078797","Magnoliophyta",NA,"Humb. & Bompl.","Barreto, M.","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,"ESA078797","47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-11-04 12:18:51-03","ESALQ","ESA","44728","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15654.0","1997","04","24",NA,"Brasil",NA,NA,"Erva, ca. 1 m alt.; espiguetas creme.","ESA044728","Magnoliophyta",NA,"Humb. & Bomp. ex Flügge","Souza, V.C.","Mato Grosso","Peixoto de Azevedo","BR-080. Cachoeirinha do Rio Peixoto. Cerca de 63 Km de Matupá em direção ao Rio Xingu. Gleba Leonislândia. Encrave de savana arborizada em área florestada.","-54.9796981811523","-10.2230997085571",NA,NA,"ESA044728","259886","auto",NA,"-10,416,667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-12 01:36:11-03","UFPI","TEPB","5875","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","E.P.Heringer","1724","1979","07","04",NA,"Brasil",NA,NA,"Capim delgado, comum",NA,NA,NA,"Humb. & Bonp.",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-19 10:24:56-03","CPAP","CPAP","12294","PreserverdSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ratter, J. A.","2883","1976","04","12",NA,"Brasil",NA,NA,"AMBIENTE: Campo limpo.",NA,NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"DF","Vargem Bonita","Fazenda Água Limpa, Estação da Universidade de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-11-19 10:24:56-03","CPAP","CPAP","12429","PreserverdSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ratter, J. A.","3335","1976","07","30",NA,"Brasil",NA,NA,"AMBIENTE: Campo limpo.",NA,NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"DF","Vargem Bonita","Fazenda Água Limpa, Estação da Universidade de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-11-19 10:24:56-03","CPAP","CPAP","18887","PreserverdSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Pott, A.","8293","2000","06","02",NA,"Brasil",NA,NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Revegetação. FREQUÊNCIA: Mancha Esparsa. AMBIENTE: Área minerada revegetada. SUBSTRATO: solo litólico (minério de Fe). RELEVO: topo de morro.",NA,NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"MS","Corumbá","Mineração Corumbaense (Grupo Rio Tinto); morro Santa Cruz, Serra do Urucum - área de teste","-57.65","-19.016667","1000","1000",NA,NA,NA,"57°39' W","19°01' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-11-19 10:24:56-03","CPAP","CPAP","2642","PreserverdSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Pott, A.","2358","1986","11","21",NA,"Brasil",NA,NA,"Erva cespitosa. INTERESSE: Forrageira. AMBIENTE: Campo alagável. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,"Humb. & Bonpl. ex Flüggé","A. Pott","MS","Corumbá","Fazenda Santa Rosa; Sub-região do Paiaguás; Pantanal - ponto 2","-55.333333","-17.833333","167","167",NA,NA,NA,"55°20' W","17°50' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-19 10:24:56-03","CPAP","CPAP","3299","PreserverdSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Pott, A.","2941","1987","06","09",NA,"Brasil",NA,NA,"Erva cespitosa. FLOR: não vista. FRUTO: não visto. INTERESSE: Forrageira. FREQUÊNCIA: Esparsa. AMBIENTE: Faixa gradeada em caronal (Elyonuretum). SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano.",NA,NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - experimento de queima","-56.65","-18.983333","90","90",NA,NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-11-19 10:24:56-03","CPAP","CPAP","8695","PreserverdSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Pott, A.","5890","1991","02","07",NA,"Brasil",NA,NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Abundante. AMBIENTE: Borda de cerradão em cordilheira (paleodique), não alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano.",NA,NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"MS","Aquidauana","Fazenda Fazendinha (área de cerradão), área rio Negro, Pantanal","-56.383333","-19.483333","90","90",NA,NA,NA,"56°23' W","19°29' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-11-19 10:24:56-03","CPAP","CPAP","9381","PreserverdSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Salis, S. M.","620","1992","03","28",NA,"Brasil",NA,NA,"Erva cespitosa. FLOR: branca. FRUTO: palha. INTERESSE: Levantamento florístico. FREQUÊNCIA: Pouco frequente. AMBIENTE: Margem de lagoa permanente, área inundada. SUBSTRATO: solo arenoso com matéria orgânica. RELEVO: plano.",NA,NA,NA,"Humb. & Bonpl. ex Flüggé","M. P. Silva","MS","Aquidauana","Fazenda Fazendinha, Pantanal - invernada Dom Pedro, baía","-56.383333","-19.483333","90","90",NA,NA,NA,"56°23' W","19°29' S","1992","03",NA,NA,NA,NA,NA,NA,NA
"134","2019-02-15 11:48:20-02","IPA","IPA","15621","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Pires, J.M.","9915","1965","05","02","Southern America","Brasil",NA,NA,"Boa pastagem dos lugares altos. Inflorescência branca.","IPA0015621","Plantae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, R.C.","Distrito Federal","Brasília","Retiro do meio, perto do córrego Gibóia.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2006","02",NA,NA,NA,"14",NA,NA,NA
"135","2019-02-15 11:48:20-02","IPA","IPA","11627","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Andrade-Lima","3056","1958","04","13","Southern America","Brasil",NA,NA,NA,"IPA0011627","Plantae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, R.C.","Mato Grosso",NA,"Campo na 2° metade da estrada de Barra do Graças a Xavantina. Abundante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","02",NA,NA,NA,"14",NA,NA,NA
"136","2019-07-26 11:41:01-03","IPA","IPA","57646","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Canto-Dorow, T.","57646","1992","03","26","Southern America","Brasil",NA,NA,"Abundante.","IPA0057646","Plantae",NA,"Humb. & Bonpl. ex Flüggé","Canto-Dorow, T.","Rio Grande do Sul","São Frasncisco de Assis","Estrada para a Praia do Ibicui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-08-27 13:26:07-03","IAP","PACA-AGP","69734","PreservedSpecimen","Plantae","Gramineae","Paspalum","stellatum","Paspalum stellatum","E. Santos","1628","1963","04","12",NA,"Brasil",NA,NA,"Herb. PEL 5354 Habitat: beira de estrada","PACA069734","Magnoliophyta","Cyperales","Humb. & Bonpl. ex Flüggé","J.R. Swallen","DF","Brasília","Parque Nacional","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"138","2019-08-27 13:26:07-03","IAP","PACA-AGP","70600","PreservedSpecimen","Plantae","Gramineae","Paspalum","stellatum","Paspalum stellatum","M. Sobral","6064","1988","04",NA,NA,"Brasil",NA,NA,"Herb. ICN Habitat: beira de estrada em campo Hábito: erva","PACA070600","Magnoliophyta","Cyperales","Humb. & Bonpl. ex Flüggé","S. Bordignon","RS","Uruguaiana","Arroio Imbaá","-57.0882987976074","-29.7546997070312",NA,NA,NA,"93142","auto",NA,NA,"1988",NA,NA,NA,"Liliatae",NA,NA,NA,NA
"139","2020-12-20 21:19:02-03","UFV","VIC","35090","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Estevan, D.A.","1036","2006","06","08",NA,"Brasil",NA,NA,"Herbácea com fruto.","VIC035090",NA,NA,"Humb. & Bonpl. ex Flüggé","Longhi-Wagner, H.","Paraná",NA,"Morro do Chapéu, 18 Km. estrada Ventania-Ibaiti, Afloramento rochoso.",NA,NA,NA,NA,"VIC035090",NA,NA,NA,NA,"2008","10",NA,NA,NA,"03",NA,NA,NA
"140","2020-12-20 21:19:02-03","UFV","VIC","029708","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","de Paula, C.C.; et al.","495","2002","12","07",NA,"Brasil",NA,NA,"Terrestre de campo graminoide,erva de 0,73 m, abundante, folhas verdes de pêlos brancos,escapo e inflorescência de pêlos brancos,bráteas da espiguilha creme,estigma marrom, ocorrem agrupadas, altitude de 1300 m.","VIC029708",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"Minas Gerais","Ouro Branco","Serra de Ouro Branco-Área 1","-43.6918983459473","-20.5207996368408",NA,NA,"VIC029708","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-20 21:19:02-03","UFV","VIC","27751","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Valente, G.E.; et al.","1350","2003","05","31",NA,"Brasil",NA,NA,"Erva coletada em cerrado s. s. aberto. Inflorescência paleácea, navicular.","VIC027751",NA,NA,"Humb. & Bonpl. ex Flüggé","Valente, G.E.","Minas Gerais","Paraopeba","FLONA de Paraopeba, Cerrado.","-44.4042015075684","-19.2744007110596",NA,NA,"VIC027751","26090","auto",NA,NA,"2003","05",NA,NA,NA,"31",NA,NA,NA
"142","2020-12-20 21:19:02-03","UFV","VIC","30462","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Valente, G.E.; Ferreira, A.A.A.","1739","2005","04","23",NA,"Brasil",NA,NA,"Planta crescendo a pleno sol em cerrado s. s. aberto. Inflorescência de dosro nigrescente com abas pardacentas sob as quais estão flores e frutos.","VIC030462",NA,NA,"Humb. & Bonpl. ex Flüggé","Valente, G.E.","Minas Gerais","Paraopeba","FLONA de Paraopeba, Cerrado.","-44.4042015075684","-19.2744007110596",NA,NA,"VIC030462","26090","auto",NA,NA,"2005","04",NA,NA,NA,"23",NA,NA,NA
"143","2020-12-20 21:19:02-03","UFV","VIC","035263","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Neri, A.V.; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Cerca de 40 cm de altura.","VIC035263",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"Minas Gerais","Paraopeba","FLONA de Paraopeba, Cerrado stricto sensu denso sobre latossolo amarelo.","-44.4042015075684","-19.2744007110596",NA,NA,"VIC035263","26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-20 21:19:02-03","UFV","VIC","029680","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","de Paula, C.C.; et al.","678","2003","02","27",NA,"Brasil",NA,NA,"Terrestre de campo de Velozia, erva de 0.78 m, abundante, folhas verdes ,espiguilhas creme voltadas para mesmo lado, anteras castanhas, eixo da inflorescência de verde a castanho,altitude de 1253 m.","VIC029680",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"Minas Gerais","Ouro Branco","Serra de Ouro Branco-Área 1","-43.6918983459473","-20.5207996368408",NA,NA,"VIC029680","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-20 21:19:02-03","UFV","VIC","27654","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Valente, G.E.; Meira Neto, J.A.A.","1150","2003","04","15",NA,"Brasil",NA,NA,"Planta crescendo a pleno sol, em cerrado s.s. aberto. Inflorescência paleácea navicular.","VIC027654",NA,NA,"Humb. & Bonpl. ex Flüggé","Valente, G.E.","Minas Gerais","Paraopeba","FLONA de Paraopeba, Cerrado.","-44.4042015075684","-19.2744007110596",NA,NA,"VIC027654","26090","auto",NA,NA,"2003","04",NA,NA,NA,"15",NA,NA,NA
"146","2020-12-20 21:19:02-03","UFV","VIC","2958","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Chase, A.","12114","1930","04","21",NA,"Brasil",NA,NA,NA,"VIC002958",NA,NA,"Humb. & Bonpl. ex Flüggé","Chase, A.","Minas Gerais","Uberaba","Campo invadido por Mellinis.","-47.9319000244141","-19.7483005523682",NA,NA,"VIC002958","73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-20 21:19:02-03","UFV","VIC","24750","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Valente, G.E.; Meira Neto, J.A.A.","477","2000","04","17",NA,"Brasil",NA,NA,"Erva crescendo a pleno sol no cerrado. Inflorescência com coloração paleácea, com formato navicular.","VIC024750",NA,NA,"Humb. & Bonpl. ex Flüggé","Filgueiras, T.S.","Minas Gerais","Paraopeba","EFLEX, Cerrado Sensu Stricto Aberto.","-44.4042015075684","-19.2744007110596",NA,NA,"VIC024750","26090","auto",NA,NA,"2000","06",NA,NA,NA,"13",NA,NA,NA
"148","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0064808","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","D. Hojsgaard; C. L. Quarin","400","2011","4","1",NA,"Argentina",NA,NA,NA,NA,"Magnoliophyta","Poales","Fl??gg??",NA,"Corrientes",NA,"Empedrado. Al pie de las barrancas del rio Parana.","-58.800033","-27.825551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 14:42:54-03","UFJF","CESJ","30078","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","A.L.Brochado","278","1992","05","26","América do Sul","Brasil",NA,NA,"Cerrado, solo concrecionado. Ereta ca. de 1 de altura.","CESJ030078","Angiosperma",NA,"Humb. & Bonpl. ex Flüggé","T.S.Filguerias","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"1992","05",NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 14:42:54-03","UFJF","CESJ","25877","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","L. Roth","s.n.","1956","04","15","América do Sul","Brasil",NA,NA,"No campo-cerrado. Capim-estrelka.","CESJ025877","Angiosperma",NA,"Humb. & Bonpl. ex Flüggé","L. Krieger","Minas Gerais","Belo Horizonte","Serra do Curral, BR 3, Km 15","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,"1989","05",NA,NA,NA,"08",NA,NA,NA
"151","2019-11-21 14:42:54-03","UFJF","CESJ","8504","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","L. Krieger","CESJ8504","1970","03","27","América do Sul","Brasil",NA,NA,"No cerrado. Flores cinereas.","CESJ008504","Angiosperma",NA,"Humb. & Bonpl. ex Flüggé","R.C. Oliveira","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,"20620","auto",NA,NA,"1992","06",NA,NA,NA,"11",NA,NA,NA
"152","2019-11-21 14:42:54-03","UFJF","CESJ","23782","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","L. Krieger; M.C. Brügger","CESJ23782","1989","05","30","América do Sul","Brasil",NA,NA,"No campo, frequente na área. Ráquis alada, acastanhada.","CESJ023782","Angiosperma",NA,"Humb. & Bonpl. ex Flüggé","L. Krieger","Minas Gerais","São João Del Rei","Bengo","-44.2616996765137","-21.1355991363525",NA,NA,NA,"39093","auto",NA,NA,"1989","06",NA,NA,NA,"10",NA,NA,NA
"153","2019-11-21 14:42:54-03","UFJF","CESJ","22066","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","L. Krieger; EMBRAPA","CESJ22066","1988","04","18","América do Sul","Brasil",NA,NA,"No campo.","CESJ022066","Angiosperma",NA,"Humb. & Bonpl. ex Flüggé","J.J.M.Valls","Minas Gerais","São João Del Rei","São Sebastião da Vitória","-44.2616996765137","-21.1355991363525",NA,NA,NA,"39093","auto",NA,NA,"1992","05",NA,NA,NA,"21",NA,NA,NA
"154","2021-04-07 11:47:39-03","UFMS","CGMS","72992","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","V.J. Pott; L.C.P. Lima; A. Pott; L. Rebellato","6311","2003","05","10",NA,"Brasil",NA,NA,"Bráctea da inflorescência castanho. Habitat: Campo úmido estacional, em vale. Solo siltoso orgânico. Relevo plano. Mancha ocasional. Habito: Erva ereta cespitosa 40-50cm de altura.","CGMS1105799",NA,NA,"Humb. & Bonpl. ex Flüggé",NA,"Mato Grosso do Sul","Corumbá","Serra do Amolar, entre parque Nacional do Pantanal e Fazenda Mandioré.","-57.5727778","-17.9077778","650","650",NA,NA,NA,"-57,5727778","-17,9077778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-04-07 11:47:39-03","UFMS","CGMS","14011","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","E.L. Jacques; A. Sciamarelli; Cavalcante; C.S.C. Arruda; F.G. Kuhn","1208","2004","04","15",NA,"Brasil",NA,NA,"Estames amarelo-esverdeados. Estigmas castanhos. Heliófita. Mesofítica. Habitat: Plano sem drenagem. Habito: Erva.","CGMS1043465",NA,NA,"Humb. & Bonpl. ex Flüggé","E.L. Jacques","Mato Grosso do Sul","Paranaíba","Fazenda Nova Ponte.","-51.0891666","-19.3047222",NA,NA,NA,NA,NA,"-51,0891666","-19,3047222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-04-07 11:47:39-03","UFMS","CGMS","55063","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","V.J. Pott; A. Pott","7936","2005","08","21",NA,"Brasil",NA,NA,NA,"CGMS1085031",NA,NA,"Humb. & Bonpl. ex Flüggé","A. Pott","Mato Grosso do Sul","Corguinho","Fazenda Rodeio, cerca de 700m leste da sede, Patrimônio de Taboco.","-55.1519444","-19.7397222","450","450",NA,NA,NA,"-55,1519444","-19,7397222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:47:39-03","UFMS","CGMS","31648","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","E.Ramos-Junior","11","2009","05","21",NA,"Brasil",NA,NA,"Inflorescência verde-clara. Habitat: Vereda. Solo arenoso, seco. Habito: Erva. 0,50m de altura.","CGMS1061082",NA,NA,"Humb. & Bonpl. ex Flüggé","A. Pott; V.J. Pott","Mato Grosso","Jaciara","Fazenda Usina.","-54.9682998657227","-15.9652996063232",NA,NA,NA,"41566","auto",NA,NA,"2009","09",NA,NA,NA,"06",NA,NA,NA
"158","2021-04-07 11:47:39-03","UFMS","CGMS","20743","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","A. Guglieri; M.C. Pereira; T.H.D. Leandro; L.A. Verão","1588","2007","12","15",NA,"Brasil",NA,NA,NA,"CGMS1050146",NA,NA,"Humb. & Bonpl. ex Flüggé","A. Guglieri","Mato Grosso do Sul","Corguinho","Recanto Anjo de Luz. Córrego Boa Sorte.","-54.8293991088867","-19.8316993713379",NA,NA,NA,"56513","auto",NA,NA,"2008","06",NA,NA,NA,"18",NA,NA,NA
"159","2021-04-07 11:47:39-03","UFMS","CGMS","20567","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","L.M. Ribeiro; M.C. Pereira; A. Guglieri",NA,"2007","09","23",NA,"Brasil",NA,NA,"Touceira arredondada.; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes - PRODOC/CAPES","CGMS1049961",NA,NA,"Humb. & Bonpl. ex Flüggé","A. Guglieri","Mato Grosso do Sul","Corguinho","Recanto Anjo de Luz. Córrego Boa Sorte.","-54.8293991088867","-19.8316993713379",NA,NA,NA,"56513","auto",NA,NA,"2008","06",NA,NA,NA,"18",NA,NA,NA
"160","2019-11-27 13:51:57-03","UFS","ASE","13895","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Munhoz, CBR; Oliveira, M; Anael.","708","1998","04","25","Southern America","Brasil",NA,NA,"Frequente, com inflorescência marrom. Substrato pedregoso.; Frequente, com inflorescência marrom. Substrato pedregoso.","ASE0021265","Magnoliophyta",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Goiás","Alto Paraíso de Goiás","Bairro Novo Horizonte","-47.509167","-14.091111",NA,NA,"ASE0021265",NA,NA,"-47.509167","-14.091111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-08-20 10:01:37-03","UNICAMP","UEC","117994","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Valls, JFM; Miotto, STS; Carneiro, A; Irgang, BE; Baptista, LRM","14306","1999","05","02",NA,"Brazil",NA,NA,"Erva cespitosa.&nf;Planta forrageira. Ocasional.","UEC088399","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé","Valls, JFM","Rio Grande do Sul","Rosário do Sul","A leste de Rosário, na BR 290.&nf;Solo arenoso compactado, mas sem estrutura.&nf;Declive de coxilha.&nf;Área de campo natural protegida em torno do monumento.","-54.794722","-30.239722","120","120","UEC088399",NA,NA,"-54.794722","-30.239722","1999","05",NA,NA,NA,"02",NA,NA,NA
"162","2019-08-20 10:01:37-03","UNICAMP","UEC","177040","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Shepherd, GJ; Monteiro, R; Andrade, JB","4074","1976","12","14",NA,"Brazil",NA,NA,"Só frutos.","UEC088401","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé",NA,"Mato Grosso",NA,"Fazenda Leão.",NA,NA,NA,NA,"UEC088401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:20:38-03","UNICAMP","UEC","203184","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Reis, PA; Ribeiro, ARO; Faria Júnior, JEQ","171","2013","03","21",NA,"Brazil",NA,NA,"Erva.; Cerrado rupestre.","UEC169710","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé","Reis, PA","Goiás","Flores de Goiás","Brasil, Goías, Flores de Goías:À 2 km do trevo de flores.","-46.951111","-14.897222",NA,NA,"UEC169710",NA,NA,"-46.951111","-14.897222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-08-20 10:01:37-03","UNICAMP","UEC","86208","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ratter, JA; Castro, RA; Souza, R; Santos, RR","R.1915","1998","06","22",NA,"Brazil",NA,NA,"To 1 m tall.","UEC088398","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé",NA,"Mato Grosso","Nova Xavantina","c. 270 km N. of Xavantina on the Xavantina-São Félix road.&nf;In rather open cerrado with scattered trees to 7 m tall.","-51.866667","-12.9",NA,NA,"UEC088398",NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-08-20 10:01:37-03","UNICAMP","UEC","26302","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Chagas e Silva, F; Salles, AEH","4400","1980","04","15",NA,"Brazil",NA,NA,"Capim com ráquis marrom, espiguetas brancas. Frequente.","UEC088394","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé","Pereira, SC","Distrito Federal","Brasília","Bacia do R.S. Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,"UEC088394","70570","auto",NA,NA,"1982","03",NA,NA,NA,"16",NA,NA,NA
"166","2019-08-20 10:01:37-03","UNICAMP","UEC","21836","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ratter, JA; Fonseca, SG","R.2883","1976","04","12",NA,"Brazil",NA,NA,"Inflorescences to 80 cm tall.","UEC088395","Liliopsida",NA,"Humb. & Bonpl. ex Flüggé","Renvoize, SA","Distrito Federal","Brasília","Field Station, near vargem Bonita, c. 18 km SSW of Brasília TV tower.&nf;In campo limpo.","-47.9296989440918","-15.7797002792358",NA,NA,"UEC088395","70570","auto",NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA
