"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","class","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","individualCount","relatedCatalogItem","typeStatus","sex","fieldNumber"
"49","2020-12-11 11:44:17-03","UFMG","BHCB","92422","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Mota, RC da; et al.","2543","2002","11","08","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-43.4249992370605","-19.0372009277344",NA,"Erva epífita; labelo vináceo; pétalas e sépalas verdes com manchas vináceas; Planta coletada em mata de galeria","BHCB014561",NA,NA,"60318","auto",NA,"2007","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-11 11:44:17-03","UFMG","BHCB","54146","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Tameirão Neto, E","2920","2000","02","16","Southern America","Brasil","Minas Gerais","Aiuruoca","PCH Aiuruoca, rio Aiuruoca.","-44.603099822998","-21.9755992889404",NA,"Epífita em floresta ciliar.; Epífita","BHCB009108",NA,NA,"27460","auto",NA,"2013","07","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:44:17-03","UFMG","BHCB","92240","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Mota, RC da","2361","2005","01","05","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,"Epífita; frutos imaturos verdes.; Planta coletada em mata de galeria","BHCB014563",NA,NA,"11966","auto",NA,"2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:44:17-03","UFMG","BHCB","10375","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Braga, MMN; Gouvea, AAV; Figueiredo, JB; Velten, SB; Fontana, VR; Scatena, VL","s.n.","1985","11","20","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Cascatinha.","-43.4075012207031","-20.0746994018555",NA,"Campo rupestre, herbácea.; Herbaceo; Campo rupestre","BHCB014564",NA,NA,"11966","auto",NA,"2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:44:17-03","UFMG","BHCB","94826","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Mota, RC da","2960","2005","11","05","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Próximo da entrada da Bocaína","-43.4075012207031","-20.0746994018555",NA,"Erva epífita; sépalas verdes com algumas manchas vináceas; pétalas vináceas na região proximal e verde na região distal; labelo vináceo; Planta coletada em mata de galeria","BHCB000926","BHCB000926",NA,"11966","auto",NA,NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA
"54","2021-02-11 17:20:51-03","UFPR","UPCB","73268","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Cadorin, T.J.","398","2009","11","04",NA,"Brasil","Santa Catarina","Biguaçu","Amâncio.","-48.78","-27.36",NA,"Epífita. Florística IFFSC e429a (acima de 4m). Floresta ombrófila densa..",NA,NA,NA,NA,NA,"Mancinelli, W.S.","2010","12","09","440","440","-48.78","-27.36",NA,NA,NA,NA,NA
"55","2021-02-11 17:20:51-03","UFPR","UPCB","73276","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Cadorin, T.J.","1340","2010","02","16",NA,"Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí, Morro do Spitzkopf.","-49.118056","-27.006944",NA,"Epífita. Florística IFFSC e8001b (acima de 4m). Floresta ombrófila densa..",NA,NA,NA,NA,NA,"Mancinelli, W.S.","2011","02","15","249","249","-49.118056","-27.006944",NA,NA,NA,NA,NA
"56","2021-02-11 17:20:51-03","UFPR","UPCB","85446","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Cabral, M.R.","16",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Amostra conservada em solução de glicerina com álcool..",NA,NA,NA,NA,NA,"Cabral, M.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-11 17:20:51-03","UFPR","UPCB","90012","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M. W. Chase","Santos, T.F. | Völtz, R.R.","265","2017","02","20",NA,"Brasil","Paraná","Morretes","Serra Canavieiras - Próximo ao Rio sagrado","-48.834400177002","-25.476900100708",NA,NA,"UPCB0028300","UPCB0028300",NA,"30514","auto","Santos, T.F.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-11 17:21:00-03","UFPR","UPCB","66153","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","anthoxantha","Pleurothallis anthoxantha","Rchb.f.","Fraga, C.N.","2358","2009","01","20",NA,"Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,NA,"Erva epífita. Folhas com precíolo anguloso, lâmina verde avermelhada. Flores amarelas, labelo avermelhado, frutos verdes..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1100","1100","9999","9999",NA,NA,NA,NA,NA
"59","2021-02-11 17:21:00-03","UFPR","UPCB","40513","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindl.","Gatti, G.","615","2000","01","25",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Floresta Primária","-48.3288993835449","-25.3066997528076",NA,"Epífita, coletada sobre Sloanea guianensis a 9m de altura, flores brancas com máculas roxas. Floresta ombrófila densa submontana, floresta primária pouco alterada, local sombreado..",NA,NA,NA,"37295","auto","Barros, F. de","2000","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-11 17:21:00-03","UFPR","UPCB","63974","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","compressiflora","Pleurothallis compressiflora","Barb.Rodr.","Fraga, C.N.","1853","2008","02","15",NA,"Brasil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,NA,"Epífita. Flores com sépalas castanho-amareladas, pétalas de base branca e ápice vermelho, labelo vermelho. Material prensado em álcool. Floresta ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"600","600","9999","9999",NA,NA,NA,NA,NA
"61","2021-02-11 17:21:00-03","UFPR","UPCB","8143","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","compressiflora","Pleurothallis compressiflora","Barb.Rodr.","Hatschbach, G.","20914","1969","01","24",NA,"Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,"Epífita, flor creme esverdeada, levemente vinosa. Mata pluvial, encosta de morro..",NA,NA,NA,"30514","auto","Pabst, G.","1970","01","01","50","100",NA,NA,NA,NA,NA,NA,NA
"62","2013-04-23 14:46:00-03","MO","MOBOT","1744614","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindl.","Roberto Vásquez|N. Williams","Vásquez C. 676","1982","11","24","South America","Bolivia","Santa Cruz","Florida","near Fort Samaipata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,"1",NA,NA,NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","2839039","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindl.","Gert G. Hatschbach","Hatschbach 20839","1969","1","18","South America","Brazil","Paraná",NA,"Rio Cachoeirinha, 1 km abaixo de Pico Torto (Mun Paranagua).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Pabst, 23 May",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","2839135","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindl.","Gert G. Hatschbach","Hatschbach 20914","1969","1","24","South America","Brazil","Paraná",NA,"Col. Floresta (Mun Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. Luer, May",NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA
"65","2013-08-23 04:12:00-03","MO","MOBOT","3365726","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindl.","Erika Fernández","Fernández Terrazas 3746","2004","5","18","South America","Bolivia","Cochabamba","Ayopaya","Rio Altamachi. Bosque montano pluviestacional, caracterizado por Ceiba boliviana, Triplaris vestita, Aralia soratensis, Zanthoxylum aff rhoifolium y Maclura tinctorea","-66.16722","-16.73638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"66","2009-07-09 17:05:00-03","MO","MOBOT","2483241","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","compressiflora","Pleurothallis compressiflora","Barb. Rodr.","Gert G. Hatschbach","Hatschbach 1713",NA,NA,NA,"South America","Brazil","Paraná",NA,"São José dos Pinhais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","12298",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","L. Kollmann; et al","2744","2000","03","30",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Epifita em galho caido. Sepalos e petalos brancos com listras vinaceas. Labelo branco com ápice e base vinaceas. Coluna branca.","MBML012298","MBML012298",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"68","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","13011",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","C. N. de Fraga; et al","407","1998","12","28",NA,"Brasil","Espírito Santo","Cariacica","Condomínio Rural Cantinho do Céu","-40.534722","-20.280833",NA,"Mata Atlântica de encosta. Flores vermelhas, em pseudós pêndulos. Pétalas branco avermelhado um pouco transparente, labelo com três nervuras vermelhas.","MBML013011","MBML013011",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W32'5","20S16'51",NA,NA,NA,NA,NA
"69","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","13120",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","C. N. de Fraga","370","1997","06","18",NA,"Brasil","Espírito Santo","Cariacica","Condomínio Rural Cantinho do Céu, próximo a Duas Bocas","-40.534722","-20.280833",NA,"Mata Atlântica e lagoa. Flores brancas, epífita.","MBML013120","MBML013120",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W32'5","20S16'51",NA,NA,NA,NA,NA
"70","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","13748",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","A. P. Fontana","67","2000","11","12",NA,"Brasil","Espírito Santo","Santa Teresa","Morro do Loteamento Jardim da Montanha","-40.587778","-19.950556",NA,"Epífita. Folhas verdes com verso arroxeados, flores com sépalas verde amarelada com bordas roxas, pétalas verde amareladas e da base até o meio roxo, labelo púrpuro.","MBML013748","MBML013748",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W35'16","19S57'2",NA,NA,NA,NA,NA
"71","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","13873",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","C. N. de Fraga; et al","706","2000","10","13",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Floresta Atlântica de Encosta e vegetação rupestre. Epífita e rupestre, sépalas verdes, laterais com ápice vinoso, pétala com fundo verde, margem vermelha, nervura vermelha. Labelo verde com margem vermelha.","MBML013873","MBML013873",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA
"72","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","13991",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","L. Kollmann; et al","2911","2000","05","05",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Bactris a esquerda. Mata baixa. Epífita na luz forte.","MBML013991","MBML013991",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"73","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","14733",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","L. Kollmann; et al","3757","2001","05","30",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Epífita na sombra. Flores amarelas.","MBML014733","MBML014733",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"74","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","15552",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","L. Kollmann; et al","5016","2001","11","21",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Epífita na sombra. Flores amarelas, base das sépalas vináceas, labelo vináceo.","MBML015552","MBML015552",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"75","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","16294",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","C. N. de Fraga","574","2000","01","23",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga","-39.693056","-19.287778",NA,"Formação de restinga floresta arenosa litorânea. Epífita, flores com sépalas amarelas, pétalas vinho, labelo vinho com lobos laterais translúcidos.","MBML016294","MBML016294",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"39W41'35","19S17'16",NA,NA,NA,NA,NA
"76","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","16625",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","C. N. de Fraga; et al",NA,"2000","06","14",NA,"Brasil","Espírito Santo","Santa Teresa","MBML, Orquidário","-40.599722","-19.935972",NA,"(Vide material em álcool MBML 13537. Loc.: ES, Castelo, Forno Grande. Col.: E. lagasa 201 Data: 28/01/1973). Flor em 14/06/2000.","MBML016625","MBML016625",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W35'59","19S56'9,5",NA,NA,NA,NA,NA
"77","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","18216",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","R.R. Vervloet; et al","1359","2002","11","05",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Epífita, em galho caído, flor com sépalas vinho claro, pétalas e labelo vinho escuro, meia encosta, dossel 20m, altitude 825m.","MBML018216","MBML018216",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"78","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","18292",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","C. N. de Fraga","748","2001","04","20",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Epífita, folhas roxo por baixo, verde por cima pontilhada de vermelho. Flores branco rosadas.","MBML018292","MBML018292",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"79","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","18642",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","R.R. Vervloet; et al","1438","2002","12","04",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Epífita, a 2m do solo, flores com borda verde, centro vináceo, fundo de vale, dossel 18m, altitude 780m.","MBML018642","MBML018642",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"80","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","19336",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","M. V. S. Berger; et al","45","2003","01","26",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944",NA,"Periferia da mata da borda da encosta rochosa. Epífita, flor verde-amarela com listras vináceas.","MBML019336","MBML019336",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W55'27","20S10'37",NA,NA,NA,NA,NA
"81","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","19663",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","M. V. S. Berger; et al","54","2003","02","09",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944",NA,"Epífita, mata de topo, lado esquerdo, interior da mata, sombra, flores verde-amareladas com labelo vináceo.","MBML019663","MBML019663",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W55'27","20S10'37",NA,NA,NA,NA,NA
"82","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","19666",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","M. V. S. Berger; et al","55","2003","02","09",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944",NA,"Epífita mata de topo, lado esquerdo, interior de mata, sombra. Flores amarelo-esverdeadas, sépalas basal, pétalas e labelo vináceos, coluna e sépalas apical amarelo esverdeadas.","MBML019666","MBML019666",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W55'27","20S10'37",NA,NA,NA,NA,NA
"83","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","19690",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","A. P. Fontana; et al","445","2002","12","30",NA,"Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167",NA,"Epífita; sépalas verdes claras e pétalas com ápice roxo e base verde.","MBML019690","MBML019690",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA
"84","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","19799",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","M. V. S. Berger; et al","58","2003","02","22",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944",NA,"Epífita, borda da mata, grota da nascente do córrego pastilha, na sombra. Sépala dorsal amarela, sépala ventral amarelo-vinácea, pétalas amarelas com margem interna vinácea, labelo vináceo, coluna branca.","MBML019799","MBML019799",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W55'27","20S10'37",NA,NA,NA,NA,NA
"85","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","20038",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","R.R. Vervloet; et al","2020","2003","03","20",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Epífita, a 2m do solo, flores de cor branca esverdeada, pétalas com listas vinho, labelo vinho no ápice. Meia encosta, dossel 16m.","MBML020038","MBML020038",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"86","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","21953",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","L. Kollmann","6433","2004","01","28",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Epífita. Tépalas amarelas com listras vinaceas. Labelo vinaceo.","MBML021953","MBML021953",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA
"87","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","22236",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","L. Kollmann","6587","2004","04","01",NA,"Brasil","Espírito Santo","Santa Teresa","Penha","-40.552778","-19.953333",NA,"Epífita na sombra. Tépala rosas claras. Labelo lilás.","MBML022236","MBML022236",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W33'10","19S57'12",NA,NA,NA,NA,NA
"88","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","23235",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","A. P. Fontana","633","2003","11","29",NA,"Brasil","Espírito Santo","Santa Teresa","A.P.P. São Lourenço","-40.620278","-19.923889",NA,"Epífita, folhas roxas com base verde, sépalas roxas e pétalas translúcidas com centro roxo, labelo roxo. Inflorescência curva p/baixo.","MBML023235","MBML023235",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W37'13","19S55'26",NA,NA,NA,NA,NA
"89","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","26102",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","L. Kollmann; et al","9123","2006","05","30",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Epífita. Sépalas marrons claras. Pétalas trasnlúcidas com 3 listras vináceas. Labelo vináceo.","MBML026102","MBML026102",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA
"90","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","29242",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","L. Kollmann","9577","2007","03","23",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras","-40.725556","-20.069167",NA,"Epífita caída, flores vinaceas.","MBML029242","MBML029242",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W43'32","20S4'9",NA,NA,NA,NA,NA
"91","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","33747",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","C. N. de Fraga; et al","1853","2008","02","15",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.519444","-20.291389",NA,"Epífita. Flores com sépalas castanho-amareladas, pétalas de base branca e ápice vermelho, labelo vermelho. Material prensado em álcool.","MBML033747","MBML033747",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA
"92","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","38599",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","C. N. de Fraga; R.Goldenberg & R.C.Forzza","2358","2009","01","20",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Brejo próximo da sede do Parque. Floresta Ombrófila Densa Altomontana.","-41.083611","-20.516111",NA,"Erva epífita. Folhas com pecíolo anguloso, lâmina verde avemelhada. Flores amarelas, labelo avermelhado, frutos verdes.","MBML038599","MBML038599",NA,NA,NA,"H.L. Silva/16-01-2020",NA,NA,NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA,NA
"93","2020-07-10 09:48:07-03","MBML","MBML-HERBARIO","39059",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","L. Kollmann; B.Schwartsburd, A.P.Fontana & P.Labiak Evangelista.","11394","2009","01","14",NA,"Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Serra de Baixo, morro lado direito na estrada para a Pedra do Elefante, afloramento rochoso. Inselbergue.","-40.4475","-18.77",NA,"Epífita na meia sombra, sépalas marrons, pétaas e labelo vináceos.","MBML039059",NA,NA,NA,NA,"Chiron/11-X-2010",NA,NA,NA,"300","300","40W26'51","18S46'12",NA,NA,NA,NA,NA
