"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","individualCount","relatedCatalogItem"
"49","2019-11-21 14:44:37-03","UFJF","CESJ","50746","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","J.A. Oliveira","F.S. Souza; O.J. Bastos Neto","504","2008","06","26","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda da Tiririca","-43.8278007507324","-22.0891990661621",NA,NA,NA,"árvore ca 5m, interior de mata. Frutos arroxeados.","CESJ050746",NA,"20815","auto",NA,NA,"2010","04",NA,NA,NA,NA,NA
"50","2019-11-21 14:44:37-03","UFJF","CESJ","41601","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","J.A. Oliveira","L.C.S. Assis; C.N. Matozinhos; A.S.M. Valente; F.R.G. Salimena; K. Antunes","965","2004","02","21","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arvoreta, ca. 3m alt., interior da floresta. Folhas discolores, ráque da inflorescência roxa, frutos imaturos verdes, com resquícios do cálice roxo.","CESJ041601",NA,"20815","auto",NA,NA,"2010","01",NA,NA,NA,NA,NA
"51","2020-03-11 19:20:08-03","UFJF","CESJ","30604","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","J.A. Oliveira","R.G. Silveira; F.R.G. Salimena; K. Oliveira; L.G. Canani","s.n.","1996","12","13","América do Sul","Brasil","Minas Gerais","Rio Preto","U.H.E.Mello","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto com 2m, interior da mata secundária. Próximo à parcela, ribeirão Santana. Frutificação passada, planta com pedicelos creme esverdeeado.","CESJ030604",NA,"20815","auto",NA,NA,"2010","04",NA,NA,NA,NA,NA
"52","2019-11-21 14:44:37-03","UFJF","CESJ","47400","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","S.L. Jung-Mendonçalli","K. Antunes; M. Sobral; N.L. Abreu; L. Menini Neto; P.L. Viana; F.S. Souza","218","2006","04","17","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Funil, mata do terreno da Dona Lúcia","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto, local com muita umidade e pouca luminosidade. Frutos roxos","CESJ047400",NA,"20815","auto",NA,NA,"2007","09","12",NA,NA,NA,NA
"53","2019-06-27 10:26:39-03","UFES","VIES","35630","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","Leite, F.T.","Carrijo, T.T.","1786","2014","06","28",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual de Mata das Flores.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"VIES035630","VIES035630","23588","auto",NA,NA,"2014",NA,NA,NA,NA,NA,NA
"54","2020-04-27 16:11:29-03","UFES","VIES","30880","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","Lage, C.; Castro, K.C.","187","2012","04",NA,NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496","650","650",NA,NA,"VIES030880","VIES030880","17884","auto",NA,NA,"2016","06","09",NA,NA,NA,NA
"55","2020-04-27 16:11:29-03","UFES","VIES","31922","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","Zorzanelli, J.P.F.; Zorzanelli, L.F.R.","633","2013","03","31",NA,"Brasil","Espírito Santo","Ibatiba",NA,"-41.5106010437012","-20.2339000701904","774","774",NA,NA,"VIES031922","VIES031922","18895","auto",NA,NA,"2019","05","13",NA,NA,NA,NA
"56","2020-04-27 16:11:29-03","UFES","VIES","30528","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","Manhães, V.C.; Couto, D.R.","251","2010","11","29",NA,"Brasil","Espírito Santo","Alegre",NA,"-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"VIES030528","VIES030528","26101","auto",NA,NA,"2019","05","13",NA,NA,NA,NA
"57","2020-04-27 16:11:29-03","UFES","VIES","15776","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","Saiter, F.Z.","87","2004","06","10",NA,"Brasil","Espírito Santo","Cariacica","Sítio Taquaruçú.","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"VIES015776","VIES015776","18507","auto",NA,NA,"2019","05","13",NA,NA,NA,NA
"58","2020-04-27 16:11:29-03","UFES","VIES","35631","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","Carrijo, T.T.","1547","2012","12","17",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual de Mata das Flores.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"VIES035631","VIES035631","23588","auto",NA,NA,"2019","05","13",NA,NA,NA,NA
"59","2020-04-27 16:11:29-03","UFES","VIES","33594","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","Zorzanelli, J.P.F.; Bacci, L.","999","2014","04","12",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803","1175","1175",NA,NA,"VIES033594","VIES033594","32198","auto",NA,NA,"2019","05","13",NA,NA,NA,NA
"60","2020-04-27 16:11:29-03","UFES","VIES","30072","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","Zorzanelli, J.P.F.","410","2012","06","23",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803","1250","1250",NA,NA,"VIES030072",NA,"32198","auto",NA,NA,"2019","05",NA,NA,NA,NA,NA
"61","2020-04-27 16:11:29-03","UFES","VIES","15855","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","Calatrone, J.W.; et al.","72","2008","04","04",NA,"Brasil","Espírito Santo","Marechal Floriano",NA,"-40.6831016540527","-20.4127998352051",NA,NA,NA,NA,"VIES015855","VIES015855","23038","auto",NA,NA,"2019","05","13",NA,NA,NA,NA
"62","2020-04-27 16:11:29-03","UFES","VIES","15868","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","Calatrone, J.W.; et al.","89","2008","04","22",NA,"Brasil","Espírito Santo","Marechal Floriano",NA,"-40.6831016540527","-20.4127998352051",NA,NA,NA,NA,"VIES015868","VIES015868","23038","auto",NA,NA,"2019","05","13",NA,NA,NA,NA
"63","2020-04-27 16:11:29-03","UFES","VIES","15672","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","Gomes, J.M.L.; et al.","3122","2007","12","07",NA,"Brasil","Espírito Santo","Marechal Floriano","Propriedade de Angelo Delpuppo.","-40.6831016540527","-20.4127998352051",NA,NA,NA,NA,"VIES015672","VIES015672","23038","auto",NA,NA,"2019","05","13",NA,NA,NA,NA
"64","2020-04-27 16:11:29-03","UFES","VIES","19327","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","Lorencini, T.S.; Siqueira, V.B. & Braun, A.","202","2009","03","21",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão.","-40.7461013793945","-20.040599822998",NA,NA,NA,NA,"VIES019327","VIES019327","31867","auto",NA,NA,"2019","05","13",NA,NA,NA,NA
"65","2020-06-18 10:58:31-03","UFRRJ","RBR","46325","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","I.G. Costa","857","2016","10","13",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Fazenda Santa Rita. Localidade de Conceição do Imbé. Fazenda Aleluia.","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,"RBR00046325",NA,"62761","auto",NA,NA,"2019","08","21",NA,NA,NA,NA
"66","2020-12-21 16:43:46-03","MBM","MBM","105073","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","obtegens","Psychotria obtegens","Müll. Arg.","Smith, S.F.","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49877",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Conceição do Castelo","Venda Nova, arredores","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,"MBM105073","MBM105073","17824","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:43:48-03","MBM","MBM","398225","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","Gomes, M.","Pimentel, L.B.; Junqueira, A.C.S.; Ramos, M.; Giovanetti-Alves, R.; Junqueira, A.C.S.; Ramos, M.; Giovanetti-Alves, R.","s.n.","2013","12","03","Southern America","Brazil","Rio de Janeiro","Carmo","Conglomerado 109-2-1-1 Ex. Proj.: Inventário Florestal Nacional","-42.57","-21.915","365","365",NA,"Arbusto. Flor creme.; Fragmento de floresta Estacional Semidecidual sobre solo argiloso, localizado em fundo do vale.","MBM398225","MBM398225",NA,NA,"-42.57","-21.915","2013","07","03",NA,NA,NA,NA
"68","2020-12-21 16:43:48-03","MBM","MBM","405129","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","Gomes, M.","Gaui, T.D.","439","2015","10","14","Southern America","Brazil","Rio de Janeiro","Piraí","Conglomerado 21-2-1-1-R","-43.83","-22.77",NA,NA,NA,"Arbusto com 3 m de altura. Base reta. Casca interna branca e externa marrom, fina, lisa. Flor verde.; Floresta Ombrófila Densa, vegetação secundária em encosta declivosa.","MBM405129","MBM405129",NA,NA,"-43.83","-22.77","2016","01","11",NA,NA,NA,NA
"69","2011-02-02 16:56:05-02","MNHN","RECOLNAT_MNHN_P","P00837014","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Psychotria","conjugens","Psychotria conjugens","Müll.Arg.",NA,"Warming, E.",NA,"1865","11","18",NA,"Brésil",NA,NA,"Lagoa Santa",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00837014' target='other'> <mi>dwc_moreinfo</mi></a>","P00837014","P00837014_01",NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA
"70","2020-12-11 11:41:03-03","UFMG","BHCB","194869","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"Rezende, SG; Santos, JG","6361","2018","04","25","Southern America","Brasil","Minas Gerais","Morro do Pilar","Bacia do Rio Preto","-43.388611","-19.166667","550","800",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB194869",NA,NA,NA,"-43.388611","-19.166667",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:41:03-03","UFMG","BHCB","73443","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"Barreto, HLM","1541",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:41:03-03","UFMG","BHCB","10262","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"Andrade, IR; Costa, LVC","s.n.","1987","07","05","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:41:03-03","UFMG","BHCB","51164","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"Lombardi, JA","s.n.","2000","03","25","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-11 11:41:03-03","UFMG","BHCB","7773","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"Lopes, MA; et al.","559","1984","10","22","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata Atlântica;herbáceo;flores brancas;",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-11 11:41:03-03","UFMG","BHCB","9292","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"Andrade, PM de","509","1984","11","20","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata Atlântica;arbusto;flores brancas;",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:41:03-03","UFMG","BHCB","20841","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:41:03-03","UFMG","BHCB","20841","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:41:03-03","UFMG","BHCB","34310","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:41:03-03","UFMG","BHCB","34310","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-24 17:18:55-03","UFMA","MAR","2552","S","Plantae",NA,NA,"Rubiaceae","Psychotria","opaca","Psychotria opaca","Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Maranhão","São Luís","Reserva Florestal do Sacavém","-44.299722","-2.53",NA,NA,NA,NA,NA,NA,NA,NA,"44°17'59W","2°31'48S",NA,NA,NA,NA,NA,NA,NA
"81","2021-02-11 17:21:35-03","UFPR","UPCB","94144","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.",NA,"Forzza, R.C. | Fraga, C.N. | Kollmann, L. | Labiak, P.H. | Amorim, A.M. | Paixão, J.L.","5010","2008","02","15",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau Oco.","-40.519444","-20.291389","600","600",NA,"Floresta Ombrófila Densa Montana.. Arbusto ca. 1,5 m alt., frequente. Folhas discolores. Frutos verdes.","UPCB0042322","UPCB0042322",NA,NA,"-40.519444","-20.291389",NA,NA,NA,NA,NA,NA,NA
"82","2019-01-08 10:00:00-02","MO","MOBOT","3219692","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C. M. Taylor (MO)","Julio A. Lombardi","Lombardi 1559","1997","1","25","South America","Brazil","Minas Gerais",NA,"Trilha da Compolina, Parue Estadual do Rio Doce, Marliéria-MG. Hab: mata atlântica.","-42.5163889","-19.7044444","263.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"83","2019-01-08 09:53:00-02","MO","MOBOT","3199362","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C.M. Taylor (MO)","Ynés Mexia","Mexia 5435","1930","12","22","South America","Brazil","Minas Gerais",NA,"Viçosa Fazenda da Creçiuma; in shade of dense woods on hill.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"84","2013-05-07 06:03:00-03","MO","MOBOT","3199667","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C.M. Taylor","Ynés Mexia","Mexia 5382","1930","12","6","South America","Brazil","Minas Gerais",NA,"Viçosa Road to São Miguel, about km. 4.5; dense cut-over forest on slope.",NA,NA,"710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2013-05-07 06:03:00-03","MO","MOBOT","3199824","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C.M. Taylor","Ynés Mexia","Mexia 5435","1930","12","22","South America","Brazil","Minas Gerais",NA,"Fazenda da Creciuma; in shade of dense woods on hill.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2013-05-07 06:03:00-03","MO","MOBOT","3200126","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C.M. Taylor","Ynés Mexia","Mexia 5382","1930","12","6","South America","Brazil","Minas Gerais",NA,"Road to São Miguel, about km. 4.5; dense cut-over forest on slope,",NA,NA,"710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2014-02-09 13:18:00-02","MO","MOBOT","3219813","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C. M. Taylor","I.R. Andrade|L.V. Costa","Andrade 42","1987","7","6","South America","Brazil","Minas Gerais",NA,"Est Biológica de Caratinga, MG. hab: Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"88","2019-01-08 10:02:00-02","MO","MOBOT","3220050","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C. M. Taylor (MO)","J.R. Stehmann|A.A. Arantes","Stehmann s.n.","1992","10","31","South America","Brazil","Minas Gerais",NA,"Parque Estadual do Rio Doce, Marliéria-MG, trilha da Campolina. Hab: mata atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2012-04-16 16:49:00-03","MO","MOBOT","3220253","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C. M. Taylor","M.A. Lopes|P.M. Andrade","Lopes 559","1984","10","22","South America","Brazil","Minas Gerais",NA,"E. B. de Caratinga MG - Matão. Habitat: Mata Atlântica. Habitus: herbáceo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2013-02-18 18:09:00-03","MO","MOBOT","3220538","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C. M. Taylor","D.C. Cavalcanti","Cavalcanti 256","1995","12","12","South America","Brazil","São Paulo",NA,"Guaratingueta. Reserva florestal da escola deespec. De aeronautica-eeap mata de planal to.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2011-03-03 13:42:00-03","MO","MOBOT","3220808","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C. M. Taylor","Julio A. Lombardi","Lombardi 3654","2000","3","25","South America","Brazil","Minas Gerais",NA,"Estação Biológica de Caratinga, Fazenda Montes Claros, Caratinga-MG Matão, trilha J.","-41.81888","-19.73638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2013-05-07 06:03:00-03","MO","MOBOT","3221000","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C. M.Taylor","Ynés Mexia","Mexia 4574","1930","4","7","South America","Brazil","Minas Gerais",NA,"Viçosa. Road to São Miguel; beyond km 4; cut-over woods.",NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2013-12-03 15:30:00-02","MO","MOBOT","3223890","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C. M. Taylor","Ynés Mexia","Mexia 4372","1930","2","20","South America","Brazil","Minas Gerais","Viçosa","Viçosa. Agricultural College lands; hill northwest of main buildings in cut-over woods.","-42.8641667","-20.7622222","690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"94","2013-12-03 15:31:00-02","MO","MOBOT","3224080","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C. M. Taylor","Ynés Mexia","Mexia 4372","1930","2","20","South America","Brazil","Minas Gerais","Viçosa","Viçosa. Agricultural college lands; hill northwest of main buildings in cut-over woods.","-42.85","-20.75","690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"95","2014-12-25 12:21:00-02","MO","MOBOT","3224232","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","C. M. Taylor","L.V. Costa","Costa 110","1987",NA,NA,"South America","Brazil","Minas Gerais",NA,"Biológica de Caratinga, MG. Hab: Mata Atlântica, mata do Rafael",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-28 10:31:34-03","ICAUFMG","MCCA","2634","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"FONSECA, R.S.","1214","2013","11","27",NA,"Brasil","Minas Gerais","Viçosa","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"Área sombreada.","MCCA02759","MCCA02759","13937","auto","-428586111.0","-208019444.0",NA,NA,NA,NA,NA,NA,NA
"97","2020-12-28 10:31:34-03","ICAUFMG","MCCA","2635","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"FONSECA, R.S.","1213","2013","11","27",NA,"Brasil","Minas Gerais","Viçosa","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"Área sombreada.","MCCA02760","MCCA02760","13937","auto","-428586111.0","-208019444.0",NA,NA,NA,NA,NA,NA,NA
"98","2020-12-28 10:31:34-03","ICAUFMG","MCCA","2615","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"FONSECA, R.S.","850","2010","12","13",NA,"Brasil","Minas Gerais","Viçosa","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"Área sombreada.","MCCA02738","MCCA02738","13937","auto","-428586111.0","-208019444.0",NA,NA,NA,NA,NA,NA,NA
"99","2017-11-24 14:12:21-02","UFLA","ESAL","25144","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","Naiara Lopes","Naiara Lopes de Sousa","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Monte Belo","RPPN Faz. Lagoa","-46.3675003051758","-21.3264007568359",NA,NA,NA,"arbusto; ; ; verdes e outros pretos; floresta",NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-09 10:13:52-03","UENF","HUENF","7465","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","F. Torres-Leite","Bernadino, A.S.",NA,"2006","10","21",NA,"Brasil","Rio de Janeiro","Casimiro de Abreu","Estrada do buracão Reserva Biológica União","-42.037222","-22.458333",NA,NA,NA,"Paisagem: Ombrófila Submontana","HUENF00007468",NA,NA,NA,"42º2'14''W","22º27'30''S","2020","08","25",NA,NA,NA,NA
"101","2020-09-12 05:00:02-03","US","US","1619334","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","conjungens","Psychotria conjungens","Müll. Arg.",NA,"Y. Mexia","5435","1930","12","22","South America - Neotropics","Brazil","Minas Gerais",NA,"Viçosa. Fazenda da Creçiuma",NA,NA,"700",NA,NA,NA,"US03247615",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
