"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"258","2019-08-27 13:32:53-03","IAP","PACA-AGP","28558","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchioretto","1991","03","06","Rambo, B.",NA,"1945","03",NA,"Brasil","RS","Nonoai","ad. fl. Uruguay","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"PACA028558",NA,"Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"35080","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"259","2019-08-27 13:32:53-03","IAP","PACA-AGP","63117","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchiroetto","1991","03","06","Schlichting",NA,"1957","03","10","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"PACA063117",NA,"Habitat: In dumetosis Fenofase: fruto semievoluto","Magnoliophyta","Saxifragales",NA,NA,NA,"51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"260","2019-08-27 13:32:53-03","IAP","PACA-AGP","63927","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchiroetto","1991","03","06","Sacco","584","1956","03","09","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"PACA063927",NA,"Habitat: In dumetosis Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"261","2019-08-27 13:32:53-03","IAP","PACA-AGP","63922","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchioretto","1991","03","06","Sacco","457","1956","12","26","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"PACA063922",NA,"Habitat: In dumetosis Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"262","2019-08-27 13:32:53-03","IAP","PACA-AGP","559","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M. S. Marchioretto","1991","03","06","Rambo, B.",NA,"1933","01","13","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA000559",NA,"Habitat: Ad montem in dumetosis Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"263","2019-08-27 13:32:53-03","IAP","PACA-AGP","94972","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Mauhs, J.",NA,"1995","01","25","Brasil","RS","São Francisco de Paula","banhado","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA094972",NA,"HASU 5695","Magnoliophyta","Saxifragales",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"264","2019-08-27 13:32:53-03","IAP","PACA-AGP","85024","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchioretto",NA,NA,NA,"Sehnem, A.","7278","1959","02","26","Brasil","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA085024",NA,"Sem material Habitat: Arbustum in silvatico","Magnoliophyta","Saxifragales",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"265","2019-08-27 13:32:53-03","IAP","PACA-AGP","51093","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchioretto",NA,NA,NA,"Sehnem, A.","5669","1951","02","24","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA051093",NA,"Sem material Habitat: In silvula humida Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"266","2019-08-27 13:32:53-03","IAP","PACA-AGP","50054","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchioretto","1991","03","06","Rambo, B.",NA,"1951","02","21","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA050054",NA,"Habitat: In silvula ad rivum Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"267","2019-08-27 13:32:53-03","IAP","PACA-AGP","45540","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchioretto","1991","03","06","Rambo, B.",NA,"1950","01","30","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA045540",NA,"Habitat: In silvula ad rivum Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"268","2019-08-27 13:32:53-03","IAP","PACA-AGP","7378","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchioretto","1991","03","06","F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA007378",NA,"Habitat: In dumetosis Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"269","2019-08-27 13:32:53-03","IAP","PACA-AGP","37344","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchioretto","1991","03","06","Rambo, B.",NA,"1949","07","08","Brasil","RS","São Leopoldo","In sumo monte Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA037344",NA,"Habitat: In humidis dumetosis Fenofase: estéril","Magnoliophyta","Saxifragales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"270","2019-08-27 13:32:53-03","IAP","PACA-AGP","2500.1","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M. S. Marchioretto","1991","03","06","Rambo, B.",NA,"1937","05","26","Brasil","RS","São Leopoldo","Schwabenschneis","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA002500-1",NA,"Habitat: In dumetosis secundaris Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"271","2019-08-27 13:32:53-03","IAP","PACA-AGP","93097","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","L. Amaral & J. Larocca",NA,NA,NA,"L. Amaral",NA,"2000","09","10","Brasil","RS","Sapiranga","Alto Ferrabraz, área 1.","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,"PACA093097",NA,"HASU 16087.","Magnoliophyta","Saxifragales",NA,NA,NA,"11711","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"272","2019-08-27 13:32:53-03","IAP","PACA-AGP","82102","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchioretto",NA,NA,NA,"Silva Jr., A.",NA,"1990","05","02","Brasil","RS","Sapucaia do Sul","Morro do Paula","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"PACA082102",NA,"Habitat: Beira de mata Hábito: arvoreta","Magnoliophyta","Saxifragales",NA,NA,NA,"7291","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"273","2019-08-27 13:32:53-03","IAP","PACA-AGP","51588","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchioretto","1991","03","06","Rambo, B.",NA,"1951","01","26","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"PACA051588",NA,"Habitat: In campestribus dumetosis Fenofase: flor subaperto","Magnoliophyta","Saxifragales",NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"274","2019-08-27 13:32:53-03","IAP","PACA-AGP","72324","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchioretto","1993","06","14","Sehnem, A.","5781","1951","01","28","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"PACA072324",NA,"Habitat: Arbustiva in campo","Magnoliophyta","Saxifragales",NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"275","2019-08-27 13:32:53-03","IAP","PACA-AGP","55638","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M.S. Marchioretto","1991","03","06","Reitz, R.","6024","1952","01","24","Brasil","SC","Chapecó","Capetinga","-52.6183013916016","-27.096399307251",NA,NA,NA,NA,"PACA055638",NA,"Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"22671","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"276","2019-08-27 13:32:53-03","IAP","PACA-AGP","109699","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","R. Zácchia",NA,NA,NA,"N. R. Bastos","449","1997","07","30","Brasil","RS","Cambará do Sul","Fazenda campo Bom de Portácio Titoni.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"PACA109699",NA,"Habitat: floresta de galeria","Magnoliophyta","Saxifragales",NA,NA,NA,"30776","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"277","2019-08-27 13:32:53-03","IAP","PACA-AGP","60000","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","Emrich-Rambo","1957","05","02","Camargo, O. R.","1136","1956","01","26","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA060000",NA,"Sem material Habitat: In dumetosis Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"278","2019-08-27 13:32:53-03","IAP","PACA-AGP","101177","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","R. Wasum",NA,NA,NA,"R. Wasum","468","1972","03","14","Brasil","RS","Morro Reuter",NA,"-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,"PACA101177",NA,"Fenofase: flor e fruto","Magnoliophyta","Saxifragales",NA,NA,NA,"12924","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"279","2019-08-27 13:32:53-03","IAP","PACA-AGP","59179","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","Emrich-Rambo","1957","05","17","Rambo, B.",NA,"1956","02","03","Brasil","RS","Sapucaia do Sul","In sumo monte Sapucaia p. SL","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"PACA059179",NA,"Sem material Habitat: In dumetosis Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"7291","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"280","2019-08-27 13:32:53-03","IAP","PACA-AGP","101280","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","R. Wasum",NA,NA,NA,"R. Wasum","424","1972","02","09","Brasil","RS","Morro Agudo",NA,NA,NA,NA,NA,NA,NA,"PACA101280",NA,"Fenofase: flores Hábito: arbusto","Magnoliophyta","Saxifragales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"281","2019-08-27 13:32:53-03","IAP","PACA-AGP","101186","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","R. Wasum",NA,NA,NA,"R. Wasum","634","1972","07","29","Brasil","RS","Morro Reuter",NA,"-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,"PACA101186",NA,"Fenofase: flor Hábito: arbusto","Magnoliophyta","Saxifragales",NA,NA,NA,"12924","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"282","2019-08-27 13:32:53-03","IAP","PACA-AGP","101235","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","R. Wasum",NA,NA,NA,"R. Wasum","308","1972","01","09","Brasil","RS","Morro Reuter",NA,"-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,"PACA101235",NA,"Fenofase: flor Hábito: arbusto","Magnoliophyta","Saxifragales",NA,NA,NA,"12924","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"283","2019-08-27 13:32:53-03","IAP","PACA-AGP","101240","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","R. Wasum",NA,NA,NA,"R. Wasum","231","1971","12","13","Brasil","RS","Morro Reuter",NA,"-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,"PACA101240",NA,"Fenofase: flor Hábito: arbusto","Magnoliophyta","Saxifragales",NA,NA,NA,"12924","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"284","2019-08-27 13:32:53-03","IAP","PACA-AGP","103161","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","R. Wasum",NA,NA,NA,"R. Wasum","36","1971","06","16","Brasil","RS","Morro Reuter",NA,"-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,"PACA103161",NA,"Fenofase: flores Hábito: arbusto","Magnoliophyta","Saxifragales",NA,NA,NA,"12924","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"285","2019-08-27 13:32:53-03","IAP","PACA-AGP","52161","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","Emrich-Rambo","1954","09","17","Rambo, B.",NA,"1952","02","07","Brasil","RS","São Francisco de Paula","Morrinhos","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA052161",NA,"Sem material Habitat: In silvula campestri Fenofase: flor","Magnoliophyta","Saxifragales",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"286","2019-08-27 13:32:53-03","IAP","PACA-AGP","94975","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","J. Larocca",NA,NA,NA,"Odimar Lorini da Costa",NA,"2000","03","19","Brasil","RS","Sapiranga","Picada Verão","-51.0069007873535","-29.6380996704102",NA,NA,"250","250","PACA094975",NA,"HASU 9550&nf;18 e 19.03.2000 Habitat: interior de mata secundária","Magnoliophyta","Saxifragales",NA,NA,NA,"11711","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"287","2019-08-27 13:32:53-03","IAP","PACA-AGP","50033","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","Emrich-Rambo","1954","09","17","Rambo, B.",NA,"1951","02","13","Brasil","RS","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"PACA050033",NA,"Sem material Habitat: Ad rivum in silvula Fenofase: fruto semievoluto","Magnoliophyta","Saxifragales",NA,NA,NA,"42411","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"288","2020-12-20 21:19:26-03","UFV","VIC","018650","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Larroca, J.","s.n.","1988","12","31","Brasil","Rio Grande do Sul","Sapiranga","Picada Verão","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,"VIC018650","VIC018650","Flores de corola branca, reunidas em cachos terminais.",NA,NA,NA,NA,NA,"11711","auto",NA,NA,NA,NA,NA,NA,NA
"289","2020-10-20 14:17:19-03","UFOPA","HSTM","9192","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Oliveira-Filho, A.T.","2011","03","21","Gasper, A.L.; Oliveira-Filho, A.T.; Bueno, M.L.; Leal, B.S.S.; Rezende, V.","2780","2011","03","21","Brasil","Minas Gerais","Delfim Moreira","Trilha dos Romeiros, próximo a mata do Barão, Floresta Atlântica.","-45.314722","-22.5925","45º18'53''W","22º35'33''S","1641","1641","HSTM009192","HSTM009192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0030066","PreservedSpecimen","Plantae","Escalloniaceaegrossulariaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","G. Hatschbach",NA,NA,NA,"J. M. Silva","1423","1995","1","5","Brazil","Parana",NA,"Uberaba (mun. Curitiba).","-49.237331","-25.442591",NA,NA,"880",NA,NA,NA,"Arbusto, 3 M, flor alva.","Magnoliophyta","Escalloniales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0030067","PreservedSpecimen","Plantae","Escalloniaceaegrossulariaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Stephen F. Smith",NA,NA,NA,"R. Wasum; et alii","10533","1995","1","18","Brazil","Rio Grande do Sul",NA,"RS-São Francisco de Paula-Floresta Nacional I.","-50.580093","-29.44673",NA,NA,"800",NA,NA,NA,NA,"Magnoliophyta","Escalloniales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0030065","PreservedSpecimen","Plantae","Escalloniaceaegrossulariaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Stephen F. Smith",NA,NA,NA,"A. Kegler","16","1998","8","19","Brazil","Rio Grande do Sul",NA,"Mun. Caxias do Sul-Vila Seca-Faxinal.","-51.183333","-29.166667",NA,NA,"780",NA,NA,NA,NA,"Magnoliophyta","Escalloniales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059478","PreservedSpecimen","Plantae","Grossulariaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","M. Fritsch",NA,NA,NA,"J. Cordeiro; J. M. Silva","3618","2010","3","14","Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia, estrada para o Pico das Agulhas Negras (Mun. Itatiaia).","-44.592563","-22.462656",NA,NA,NA,NA,NA,NA,"Arbusto 2.20 m, flor alvescente.","Magnoliophyta","Escalloniales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0030068","PreservedSpecimen","Plantae","Escalloniaceaegrossulariaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Stephen F. Smith",NA,NA,NA,"K. Wasum; et alii.","5162","1989","1","18","Brazil","Rio Grande do Sul",NA,"RS - Farroupilha - São Roque.","-51.33391","-29.221081",NA,NA,"700",NA,NA,NA,NA,"Magnoliophyta","Escalloniales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-05-24 12:18:40-03","ASU","ASU-PLANTS","ASU0030072","PreservedSpecimen","Plantae","Escalloniaceaegrossulariaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"L. R. Landrum","2956","1977","12","26","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula, 5 km along road to Porto Alegre.","-50.25","-29.5",NA,NA,"1000",NA,NA,NA,NA,"Magnoliophyta","Escalloniales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-21 14:35:29-03","UFJF","CESJ","23556","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis",NA,"J.R. Pirani","1992",NA,NA,"L. Krieger; et alii","CESJ23556","1989","04","01","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Campos Altos, 1750 msm. Abaixo da Tronqueira.",NA,NA,NA,NA,NA,NA,"CESJ023556",NA,"Árvore com 5m de altura. Flores brancas, estames marrons, na beira do caminho.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-21 14:35:29-03","UFJF","CESJ","23557","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis",NA,"J.R. Pirani","1992",NA,NA,"L. Krieger; et alii","FPNC815","1989","04","01","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Campos Altos, 2000 msm",NA,NA,NA,NA,NA,NA,"CESJ023557",NA,"Árvore pequena na encosta, flores brancas.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-21 14:35:29-03","UFJF","CESJ","23625","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis",NA,"J.R. Pirani","1992",NA,NA,"L. Krieger; et alii","CESJ23625","1989","04","01","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Campos Altos, 1500msm",NA,NA,NA,NA,NA,NA,"CESJ023625",NA,"Arbusto a beira da estrada. Flores passadas.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-21 14:35:29-03","UFJF","CESJ","2572","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis",NA,"Burkhart; A.Schultz",NA,NA,NA,"L. Roth","CESJ2572","1964","01","21","Brasil","Rio Grande do SUl","Novo Hamburgo",NA,"-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"CESJ002572",NA,"Arbusto à beira do rio, fl. alvas, perfumosas.","Angiosperma",NA,"América do Sul",NA,NA,"20722","auto",NA,NA,NA,NA,NA,NA,NA
"300","2021-04-07 11:43:10-03","UFMS","CGMS","75152","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","A. Pott",NA,NA,NA,"A. Pott","6112","1992","01","13","Brasil","Paraná","Colombo","Centro Nacional de Pesquisa Florestal, Embrapa, Estradada Ribeira, Km 111.","-49.2333333","-25.3333333","-49,2333333","-25,3333333","920","920","CGMS1108076",NA,"Flor branca. CPAP - 9572. Habitat: Brejo (banhado). Solo argiloso podzolico vermelho-amarelo. Relevo plano. Habito: Arbusto 1-4 m de altura. Abundante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-04-07 11:43:10-03","UFMS","CGMS","76146","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"C. Stellfeld",NA,NA,NA,NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"CGMS1109101",NA,"Flor branca levemente aromática. Doação UPCB 4960. Habitat: Borda do bracatingal. Habito: Arbusto, 3 m de altura.",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"302","2021-04-07 11:43:10-03","UFMS","CGMS","76147","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","L.B. Smith & S.F. Smith",NA,NA,NA,"C. Stellfeld","1679","1967","02","11","Brasil","Paraná","Curitiba","Campina do Siqueira.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"CGMS1109102",NA,"Doação UPCB 5874.",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"303","2021-03-01 16:29:26-03","UNICAMP","UEC","194182","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Monge, M",NA,NA,NA,"Monge, M; Meireles, LD; Leoni, BS","2607","2014","03","16","Brazil","Espírito Santo","Dores do Rio Preto","Parque Nacional do Caparaó. Macieira","-41.816944","-20.466111","-41.816944","-20.466111","2223","2223","UEC128275","UEC128275","Árvore, 3 m de altura, flores alvas e frutos jovens.; Floresta alto montana, Dominante na Área de Macieira Escallonial","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-01 16:29:26-03","UNICAMP","UEC","65261","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Stehmann, JR; Vieira, AOS","1354","1994","01","22","Brazil","Rio Grande do Sul","Encruzilhada do Sul","Estrada para Amaral Ferrador.","-52.790667","-30.593139","-52.790667","-30.593139",NA,NA,"UEC058667","UEC058667","Arburto, até 1,5m altura, em mata com Podocarpus, perturbada; corola e filetes brancas.; Mata com Podocarpus, perturbada.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-01 16:29:26-03","UNICAMP","UEC","70490","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Lima, MIRG","1998","08","04","Tamashiro, JY; Ivanauskas, NM; Souza, J de P; Miyagi, PH; Belinello, R; Fernandes, GD","837","1995","04","13","Brazil","São Paulo","São Bento Do Sapucaí","Pedra do Bauzinho.","-45.6575","-22.69","-45.6575","-22.69",NA,NA,"UEC020851","UEC020851","Arvoreta de 2m., frutos imaturos.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-08-20 10:11:04-03","UNICAMP","UEC","120249","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2002","06",NA,"Meireles, LD; Belinello, R","334","2001","06","28","Brazil","Minas Gerais","Camanducaia","Monte Verde, Afloramento da Pedra do Selado","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC091709","UEC091709","Árvore, 3m, frutos envelhecidos,nas matinhas","Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"307","2019-08-20 10:11:04-03","UNICAMP","UEC","125657","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2002","11",NA,"Meireles, LD; Verola, CF","954","2002","03","10","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC091733","UEC091733","Árvore, 4m, flores com cálice esverdeado,pétalas brancas,estgma esverdeado","Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
