"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","fieldNumber","individualCount","class","relatedCatalogItem"
"44","2015-09-05 10:12:08-03","MNHN","RECOLNAT_MNHN_P","P05554442","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Irwin, H.S.|Wasshausen, D.C.|Maxwell, H.",NA,"1968","3","2",NA,"Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358","1000",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554442' target='other'> <mi>dwc_moreinfo</mi></a>","P05554442","P05554442_01","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,"21010",NA,NA,NA
"45","2015-09-05 10:23:19-03","MNHN","RECOLNAT_MNHN_P","P05554596","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Filgueiras, T.S.",NA,"1992","4","28",NA,"Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554596' target='other'> <mi>dwc_moreinfo</mi></a>","P05554596","P05554596_01","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,"2289",NA,NA,NA
"46","2015-09-05 10:23:19-03","MNHN","RECOLNAT_MNHN_P","P05554599","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Warming",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.8897018432617","-19.6271991729736",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554599' target='other'> <mi>dwc_moreinfo</mi></a>","P05554599","P05554599_01","Lagoa Santa","12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2015-09-05 10:12:08-03","MNHN","RECOLNAT_MNHN_P","P05554439","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Pereira, B.A.S.|Mecenas, V.V.",NA,"1992","12","22",NA,"Brasil","Distrito Federal","APA de Cafuringa. Fazenda Dois Irmãos.","-47.9296989440918","-15.7797002792358",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554439' target='other'> <mi>dwc_moreinfo</mi></a>","P05554439","P05554439_01","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,"2378",NA,NA,NA
"48","2015-09-05 10:12:08-03","MNHN","RECOLNAT_MNHN_P","P05554450","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Brade, A.C.",NA,"1949","6","1",NA,"Brasil","Espírito Santo","Cachoeira de Itapemirim. Morro do Sal","-41.0069007873535","-20.6714000701904","650",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554450' target='other'> <mi>dwc_moreinfo</mi></a>","P05554450","P05554450_01","Vargem Alta","27188","auto",NA,NA,NA,NA,NA,NA,"19999",NA,NA,NA
"49","2015-09-05 10:12:08-03","MNHN","RECOLNAT_MNHN_P","P05554445","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Irwin, H.S.|Santos, R.R.|Souza, R.|Grear Jr, J.W.",NA,"1966","3","15",NA,"Brasil","Distrito Federal","Córrego Landim, ca. 25 km N of Brasília","-47.9296989440918","-15.7797002792358","950",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554445' target='other'> <mi>dwc_moreinfo</mi></a>","P05554445","P05554445_01","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,"13981",NA,NA,NA
"50","2015-09-05 10:12:10-03","MNHN","RECOLNAT_MNHN_P","P05554457","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Brade, A.C.",NA,"1931","5","24",NA,"Brasil","Rio de Janeiro","Gericinó","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554457' target='other'> <mi>dwc_moreinfo</mi></a>","P05554457","P05554457_01","Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,"10853",NA,NA,NA
"51","2015-09-05 10:12:09-03","MNHN","RECOLNAT_MNHN_P","P05554454","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Romero, R.|Nakajima, J.N.|Cesar, R.|Zanini, E.",NA,"1995","3","21",NA,"Brasil","Minas Gerais","Guarita 3, Cachoeira Casca D´Anta, PARNA Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554454' target='other'> <mi>dwc_moreinfo</mi></a>","P05554454","P05554454_01","São Roque de Minas","57119","auto",NA,NA,NA,NA,NA,NA,"2067",NA,NA,NA
"52","2015-09-05 10:12:08-03","MNHN","RECOLNAT_MNHN_P","P05554448","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Mori, S.A.|Kallunki, J.A.|Santos, T.S.|Silva, L.A.M.",NA,"1978","4","26",NA,"Brasil","Bahia","Rod. Ba 026, 13 a 15km ao SW de Maracás.","-40.4308013916016","-13.4411001205444",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554448' target='other'> <mi>dwc_moreinfo</mi></a>","P05554448","P05554448_01","Maracás","50558","auto",NA,NA,NA,NA,NA,NA,"9972",NA,NA,NA
"53","2015-09-05 10:12:07-03","MNHN","RECOLNAT_MNHN_P","P05554435","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Hatschbach, G.",NA,"1984","4","6",NA,"Brasil","Espírito Santo","Rod. BR-262","-41.4131011962891","-20.4641990661621",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554435' target='other'> <mi>dwc_moreinfo</mi></a>","P05554435","P05554435_01","Muniz Freire","30072","auto",NA,NA,NA,NA,NA,NA,"47683",NA,NA,NA
"54","2015-09-05 10:12:07-03","MNHN","RECOLNAT_MNHN_P","P05554436","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Hatschbach, G.",NA,"1984","4","6",NA,"Brasil","Espírito Santo","Rod. BR-262","-41.4131011962891","-20.4641990661621",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554436' target='other'> <mi>dwc_moreinfo</mi></a>","P05554436","P05554436_01","Muniz Freire","30072","auto",NA,NA,NA,NA,NA,NA,"47683",NA,NA,NA
"55","2015-09-05 10:12:09-03","MNHN","RECOLNAT_MNHN_P","P05554452","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Hatschbach, G.|Silva, J.M.|Hatschbach, M.",NA,"1995","1","14",NA,"Brasil","Espírito Santo","São Bento de Urânia","-40.749698638916","-20.6350002288818",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554452' target='other'> <mi>dwc_moreinfo</mi></a>","P05554452","P05554452_01","Alfredo Chaves","32447","auto",NA,NA,NA,NA,NA,NA,"61502",NA,NA,NA
"56","2015-09-05 10:12:08-03","MNHN","RECOLNAT_MNHN_P","P05554437","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Hatschbach, G.|Ahumada, Z.",NA,"1973","2","10",NA,"Brasil","Minas Gerais","Vale Verde","-41.9043998718262","-20.523099899292",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554437' target='other'> <mi>dwc_moreinfo</mi></a>","P05554437","P05554437_01","Caparaó","15056","auto",NA,NA,NA,NA,NA,NA,"31458",NA,NA,NA
"57","2015-09-05 10:12:09-03","MNHN","RECOLNAT_MNHN_P","P05554453","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Martinelli, G.",NA,"1985","5","8",NA,"Brasil","Espírito Santo","Vila São Bento de Uranio","-40.749698638916","-20.6350002288818",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05554453' target='other'> <mi>dwc_moreinfo</mi></a>","P05554453","P05554453_01","Alfredo Chaves","32447","auto",NA,NA,NA,NA,NA,NA,"10900",NA,NA,NA
"58","2020-12-11 11:39:56-03","UFMG","BHCB","130479","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Stehmann, JR; Assis, ALM","6088","2009","03","22","Southern America","Brasil","Minas Gerais","RPPN Mata do Sossego, Estrada para a sede da RPPN Mata do sossego, cerca de 1 km da sede.","-42.070111","-20.073083","1120","1120",NA,"Flores amarelas. Folhas com face abaxial de cor violeta.; Flores amarelas. Folhas com face abaxial de cor violeta.","BHCB008955",NA,"Simonésia",NA,NA,NA,NA,"-42.070111","-20.073083",NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:39:56-03","UFMG","BHCB","136448","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","520","2010","03","11","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó, Mata na base do Coração.","-41.846806","-20.432111","1356","1356",NA,"Herbácea com 15 cm de altura. Flores amarelas.","BHCB008956",NA,"Alto Caparaó",NA,NA,NA,NA,"-41.846806","-20.432111",NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:39:56-03","UFMG","BHCB","151574","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Almeida, TE; Giacomin, LL; Borsali, EF","3025","2011","04","03","Southern America","Brasil","Minas Gerais","APA. Em interior de floresta, próximo à trilha","-43.7144012451172","-19.1688995361328","1826","1826",NA,"Preensado em álcool.; Erva terrestre. Flores amarelas.; Floresta Estacional Semidecidual","BHCB031798",NA,"Santana do Riacho","26557","auto","2011","05",NA,NA,"31",NA,NA,NA,NA,NA
"61","2020-07-26 08:43:00-03","MO","MOBOT","2790452","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A. St.-Hil.","A. Lourteig","Gert G. Hatschbach","Hatschbach 47683","1984","4","6","South America","Brazil","Espírito Santo","Rod. BR-262.","-41.4131011962891","-20.4641990661621",NA,NA,NA,NA,NA,NA,"Muniz Freire","30072","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"62","2013-03-21 14:12:00-03","MO","MOBOT","100578664","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A. St.-Hil.","O. Kosovsky","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36956","1972","3","15","South America","Brazil","Bahia","Ca. 13 km S of Cocos and 3 km S of the Rio Itaguarí.",NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"63","2013-04-10 13:39:00-03","MO","MOBOT","100583072","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A. St.-Hil.","O. Kosovsky","William R. Anderson","Anderson 7780","1973","3","23","South America","Brazil","Goiás","Serra Geral do Paraná. 3 km by road S of São João da Aliança.",NA,NA,"1040.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"64","2013-04-10 13:44:00-03","MO","MOBOT","100583075","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A. St.-Hil.","O. Kosovsky","William R. Anderson","Anderson 9227","1973","4","20","South America","Brazil","Minas Gerais","15 km by road W of Januária on road to Serra das Araras.",NA,NA,"575.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","1645384","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A. St.-Hil.",NA,"Howard S. Irwin|et al.","Irwin 18884","1968","1","20","South America","Brazil",NA,"Serra dos pirineus. Herb or subshrub to abut 50 cm tall. Corolla yellow. Gallery Shade. Locally common. 70 Km n of corumba de goias on road to niquelandia. Gallery Forest and adjacent cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","1645446","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A. St.-Hil.",NA,"Howard S. Irwin|et al.","Irwin 21010","1968","3","2","South America","Brazil","Distrito Federal","Herb to about 35 cm tall. Corolla yellow. Shade. Leaflets with grayish medial zone. Wooded calcareous outcrop, about 25 km ne of brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2009-07-31 17:15:00-03","MO","MOBOT","2790631","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A. St.-Hil.","A. Lourteig","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19052","1968","1","23","South America","Brazil",NA,"Disturbed area in gallery forest, partial shade. 75km N. of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhao. Gallery margin and cerrado",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-08-31 09:08:46-03","INPA","INPA","204402","S","Plantae","Dicotyledon Com-Clade","Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Nascimento, EA","125","1990","02","06","Southern America","Brasil","Goiás","Próximo ao Rio Vagafogo.","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"INPA0204402","INPA0204402 INPA0204402_e INPA0204402_num","Pirenópolis","40887","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","38925",NA,"Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A. St.-Hil.","P. Fiaschi/jan.2011","L. Kollmann; A.M.Amorim & L.Daneu","11515","2009","04","09",NA,"Brasil","Espírito Santo","Floresta Ombrófila Densa Montana.","-41.075","-20.5175",NA,NA,NA,"Erva na meia sombra, folhas vináceas na face abaxial, flores amarelas.","MBML038925",NA,"Castelo",NA,NA,NA,NA,"41W4'30","20S31'3",NA,NA,NA,NA,NA,NA
"70","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","39525",NA,"Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","P. Fiaschi/jan.2011","A. M. Amorim","7809","2009","04","09",NA,"Brasil","Espírito Santo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"MBML039525",NA,"Castelo","23588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-13 08:11:47-03","ICAUFMG","MCCA","136","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","XAVIER, M.V.B.","XAVIER, M.V.B.","238","2018","05","17",NA,"Brasil","Minas Gerais",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,"Local parcialmente sombreado","MCCA02135","MCCA02135 MCCA02135_v01","Montes Claros","72568","auto","2018","06",NA,NA,"08",NA,NA,NA,NA,NA
"72","2019-12-19 11:19:59-03","UFG","UFG","3928","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A. St. - Hill.",NA,"J.A. Rizzo; A. Barbosa","3928","1968","05","17",NA,"Brasil","Goiás","Morro do Mendanha","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"UFG0003928","UFG0003928","Goiânia","25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-12-19 11:19:59-03","UFG","UFG","29385","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A. St. - Hill.",NA,"M.L. Fonseca; R.C. Mendoça","5721","2005","03","30",NA,"Brasil","Goiás","Parque Estadual Altamiro Pacheco","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"UFG0029385","UFG0029385","Goiânia","25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-12-19 11:19:59-03","UFG","UFG","702","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A. St. - Hill.",NA,"J.A. Rizzo; A. Barbosa","3713","1969","02","05",NA,"?","Goiás",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"UFG0000702","UFG0000702","Goiânia","25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-06-10 10:11:22-03","FZB-BH","BHZB","12460","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola",NA,"Pedro Fiaschi","Logan,F.","57","2018","11","03",NA,"Brasil","MG","Estrada para o morro do sinal","-46.068222","-20.350056",NA,NA,NA,"Aos pés de um barranco, à beira da estrada.Doação de duplicata para Herbário FLOR em março 2019.",NA,NA,"Piumhí",NA,NA,NA,NA,"46°04'05.6W","20°21'00.2S",NA,NA,NA,NA,NA,NA
"76","2021-01-26 13:57:08-03","IMA","MAC","8791","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","M.C.Abreu","R.P.Lyra-Lemos; et al.","3749","1996","02","26",NA,"Brasil","Alagoas","Reserva Biológica Particular de Vera Cruz.","-36.2961006164551","-9.25527954101562",NA,NA,NA,"Erva planta com ca. de 30cm de alt. Flores amarelas.; Mata Atlântica em serra","MAC0008791",NA,"Chã Preta","13328","auto","2009","03",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-26 13:57:08-03","IMA","MAC","50027","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","E.C.O.Chagas","Chagas-Mota; J.M.Ferreira","9066","2010","10","16",NA,"Brasil","Alagoas","Serra Lisa.","-36.2961006164551","-9.25527954101562",NA,NA,NA,"Arbusto ca. 40 cm de altura. Flores amarelas.; Mata Atlântica.","MAC0050027",NA,"Chã Preta","13328","auto","2010","10",NA,NA,"16",NA,NA,NA,NA,NA
"78","2021-03-01 11:50:17-03","UFPE","UFP","78788","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A. St.-Hil","Costa-Lima, JL","Costa-Lima, JL; Lourenço, AR; Pereira, LA; Chagas, M","752","2012","06","19",NA,"Brasil","Pernambuco",NA,"-35.7933006286621","-8.72667026519775",NA,NA,NA,"Material tratado com álcool 90%.; Herbáceo ereto no interior da mata, ca. 60cm alt. Folíolos membranáceos, levemente discolores, verde-claros, face superior ás vezes variada em tons de verde. Flores amarelas, Face alaranjada. Fruto mad","UFP078788",NA,"Jaqueira","11830","auto","2012","06","-35504.1667","-84256","19",NA,NA,NA,NA,NA
"79","2020-09-02 16:35:31-03","Cenargen","CEN","58765","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","V. V. de Queiroz","Bruno Machado Teles Walter","4828","2001","01","31",NA,"Brasil","DF","Planaltina. Na região da Colônia Agrícola Ribeirão a 34 km do balão do Colorado, a cerca de 20 km da Cimento Tocantins.","-47.9775","-15.522777","850","850","Exsicatas","Plantas em local bastante sombreado.","CEN00058765","CEN00058765","BRASILIA",NA,NA,"2012","05","-47.9775","-15.522777",NA,NA,NA,"4",NA,NA
"80","2020-09-02 16:35:31-03","Cenargen","CEN","65974","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","V. V. de Queiroz","Aécio Amaral-Santos","990","2001","11","28",NA,"Brasil","DF","DF 330, 600 m após a entrada, em direção á Comunidade Rio do Ouro.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00065974","CEN00065974","BRASILIA","70570","auto","2012","05","-4796667.0","-1552306.0",NA,NA,NA,"5",NA,NA
"81","2020-09-02 16:35:31-03","Cenargen","CEN","48695","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","V. V. de Queiroz","Glocimar Pereira-Silva","7253","2003","02","20",NA,"Brasil","GO","Margem direita do ribeirão Galinhas, próximo a fóz.","-48.5071983337402","-16.0821990966797","820","820","Exsicatas","Área de Influência Direta (lago).","CEN00048695","CEN00048695","ALEXANIA","32626","auto","2012","05","-4849556.0","-1618556.0",NA,NA,NA,"4",NA,NA
"82","2020-09-02 16:35:31-03","Cenargen","CEN","43253","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","V. V. de Queiroz","Glocimar Pereira-Silva","6089","2002","03","06",NA,"Brasil","GO","Margem esquerda do rio Arrependido, próximo á foz de pequeno córrego secundário.","-47.6136016845703","-16.7686004638672","840","840","Exsicatas","Área de Influência da UHE Queimado; influência indireta.","CEN00043253","CEN00043253","CRISTALINA","85457","auto","2012","05","-4733528.0","-1621750.0",NA,NA,NA,"4",NA,NA
"83","2020-09-02 16:35:31-03","Cenargen","CEN","45439","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","V. V. de Queiroz","Marina de Lourdes Fonseca Resende","3249","2002","03","15",NA,"Brasil","GO","Pousada Bela Vista. Proprietário: Joaquim Maria Duarte, próximo balão de entrada da cidade.","-48.9592018127441","-15.852499961853","850","850","Exsicatas","Folhas discolores, verdes, azedas, botões florais verdes. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00045439","CEN00045439","PIRENOPOLIS","40887","auto","2012","05","-4895806.0","-1586611.0",NA,NA,NA,"1",NA,NA
"84","2019-11-13 11:27:55-03","USP","SPF","174897","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Fonseca, ML","5742","2005","03","30",NA,"Brasil","Goiás","Parque Estadual Altamiro de Moura Pacheco","-49.155722","-16.54525","790","790",NA,NA,"SPF00174897",NA,"Nerópolis",NA,NA,"2010","08","-49.155722","-16.54525",NA,NA,NA,NA,NA,NA
"85","2019-11-13 11:27:55-03","USP","SPF","103178","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Leitão Filho, HF","32978","1995","02","09",NA,"Brasil","São Paulo","Parque Estadual de Jacupiranga","-48.391944","-24.638611",NA,NA,NA,NA,"SPF00103178",NA,"Eldorado",NA,NA,"2003",NA,"-48.391944","-24.638611",NA,NA,NA,NA,NA,NA
"86","2019-11-13 11:27:55-03","USP","SPF","146499","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Harley, RM","53699","1999","04","02",NA,"Brasil","Bahia","Serra da Jaqueira","-40.5","-11.35",NA,NA,NA,NA,"SPF00146499",NA,"Jacobina",NA,NA,"2001","06","-40.5","-11.35",NA,NA,NA,NA,NA,NA
"87","2019-11-13 11:27:55-03","USP","SPF","201506","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Braidotti, JC","107","2005","03",NA,NA,"Brasil","São Paulo","Parque Estadual de Jacupiranga","-48.407778","-24.634722","400","400",NA,NA,"SPF00201506",NA,"Eldorado",NA,NA,"2011",NA,"-48.407778","-24.634722",NA,NA,NA,NA,NA,NA
"88","2019-11-25 11:58:01-03","USP","SPF","230597","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Campos-Rocha, A","1113","2013","01","30",NA,"Brasil","Minas Gerais",NA,"-43.973056","-20.28375","978","978",NA,NA,"SPF00230597",NA,"Moeda",NA,NA,"2013","07","-43.973056","-20.28375",NA,NA,NA,NA,NA,NA
"89","2019-11-13 11:27:55-03","USP","SPF","197794","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Martinelli, G","10900","1985","05","08",NA,"Brasil","Espírito Santo",NA,"-40.749698638916","-20.6350002288818","800","1000",NA,NA,"SPF00197794",NA,"Alfredo Chaves","32447","auto","2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-13 11:27:55-03","USP","SPF","197793","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Brade, AC","19999","1949","06",NA,NA,"Brasil","Espírito Santo",NA,"-41.1128005981445","-20.8488998413086","650","650",NA,NA,"SPF00197793",NA,"Cachoeiro de Itapemirim","35694","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-13 11:27:55-03","USP","SPF","197795","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Guimarães, EF","327","1975","12","17",NA,"Brasil","Goiás","Morro da Água Branca.","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"SPF00197795",NA,"Goiânia","25250","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-13 11:27:55-03","USP","SPF","95807","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Cordeiro, I","1415","1994","05","18",NA,"Brasil","São Paulo","Parque Estadual de Jacupiranga","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"SPF00095807",NA,"Eldorado","38804","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
