"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","eventTime","fieldNumber","sex"
"1","2020-09-23 10:41:54-03","E","E","112726","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Pedersen, Troels M.","2952","1954","10","24","Temperate South America","AR","Prov. de Corrientes","Dept. Ituzaingó","Estancia Puerto Valle.","herbarium specimen of unspecif","BGBASE:133894","<a href=http://data.rbge.org.uk/herb/E00112726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00112726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2020-09-23 10:41:54-03","E","E","55783","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Ratter, J.A.; Bridgewater, S. & Filho, J. Fonsêca",NA,"1997","11","05","E. Tropical South America","BR",NA,NA,NA,"herbarium specimen of unspecif","BGBASE:62915","<a href=http://data.rbge.org.uk/herb/E00055783 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00055783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2020-09-23 10:41:54-03","E","E","9561","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Ratter, J.A.; Pott, A.; Bridgewater, S.; Filho, Fonsêca J.; Cardoso, C.F.R. & Dos Santos, G.B.",NA,"1996","09","27","E. Tropical South America","BR",NA,NA,NA,"herbarium specimen of unspecif","BGBASE:47884","<a href=http://data.rbge.org.uk/herb/E00009561 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00009561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2020-09-23 10:41:54-03","E","E","100471","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Bridgewater, S., Ratter, J.A., Filho, J.F. & Dias, T.",NA,"1999","08","24","E. Tropical South America","BR",NA,NA,NA,"herbarium specimen of unspecif","BGBASE:109867","<a href=http://data.rbge.org.uk/herb/E00100471 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00100471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2020-09-23 10:41:54-03","E","E","57670","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Dubs, B.","1932","1995","11","04","E. Tropical South America","BR",NA,NA,NA,"herbarium specimen of unspecif","BGBASE:65996","<a href=http://data.rbge.org.uk/herb/E00057670 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00057670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2020-09-23 10:41:54-03","E","E","167520","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Ratter, J.A.","3539","1976","09","04","E. Tropical South America","BR","Goias",NA,NA,"herbarium specimen of unspecif","BGBASE:175922","<a href=http://data.rbge.org.uk/herb/E00167520 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00167520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2020-09-23 10:41:54-03","E","E","15394","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Nascimento, Marcelo T.","19",NA,NA,NA,"E. Tropical South America","BR",NA,NA,NA,"herbarium specimen of unspecif","BGBASE:22654","<a href=http://data.rbge.org.uk/herb/E00015394 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00015394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2020-09-23 10:41:54-03","E","E","167535","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Cuming, Hugh","1273",NA,NA,NA,"W. Tropical South America","CO",NA,NA,"North coast of Colombia and Panama","herbarium specimen of unspecif","BGBASE:176114","<a href=http://data.rbge.org.uk/herb/E00167535 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00167535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2020-09-23 10:41:54-03","E","E","232302","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Bridgewater, S., Ratter, J.A., Filho, J.F. & Dias, T.",NA,"1999","08","24","E. Tropical South America","BR",NA,NA,NA,"herbarium specimen of unspecif","BGBASE:244199","<a href=http://data.rbge.org.uk/herb/E00232302 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00232302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","405530","PreservedSpecimen","Plantae","Myrtaceae","Myrtus","hauthalii","Myrtus hauthalii","R. Hauthal","s.n.","1892","10",NA,"South America","Paraguay",NA,NA,"Ibitimi","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703589' target='other'> <mi>dwc_moreinfo</mi></a>","NY00405530","Magnoliophyta","Myrtales","Kuntze","holotype","NY00405530_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","01538667","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","D. C. Daly","D905","1980","11","13","South America","Brazil","Pará",NA,"Estrada de São Caetano, 5 km NE of Vigia.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806871' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538667","Magnoliophyta","Myrtales","Sw.",NA,"NY01538667_01","L. R. Landrum","-48.07","-0.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","00917827","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","H. S. Irwin","30341","1971","01","14","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, near base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993886' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917827","Magnoliophyta","Myrtales","Sw.",NA,"NY00917827_01","L. R. Landrum","-43.676328","-19.820266","1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","01538669","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","S. H. K. Keel","295","1977","11","20","South America","Brazil","Amazonas",NA,"Vicinity of Manaus. INPA campus.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806874' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538669","Magnoliophyta","Myrtales","Sw.",NA,"NY01538669_01","L. R. Landrum","-59.9909091","-3.0855691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","617031","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","M. B. Kalloo","B1129","1970","01","01","South America","Trinidad and Tobago",NA,NA,"Trinidad. Piarco Savanna","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534938' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617031","Magnoliophyta","Myrtales","Sw.",NA,NA,"M. B. Kalloo","-61.337606","10.602264","30.5","30.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","00917812","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","W. R. Anderson","7486","1973","03","19","South America","Brazil","Goiás","Teresina de Goiás","Chapada dos Veadeiros, 9 km by road S of Terezina.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993929' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917812","Magnoliophyta","Myrtales","Sw.",NA,"NY00917812_01","R. McVaugh","-47.2647","-13.85775","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","617010","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","S. A. Mori","11425","1979","02","06","South America","Brazil","Bahia","Maraú","Estrada que liga Ponta do Mutá (Porto de Campinhos) a Maraú, a 22 km do Porto. Folha SD 24 (14-39b)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534919' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617010","Magnoliophyta","Myrtales","Sw.",NA,"NY00617010_01","L. R. Landrum","-38.968994","-14.0855387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","00917830","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","H. S. Irwin","7604","1964","10","31","South America","Brazil","Goiás","Caiapônia","Ca. 20 km. S. of Caiapônia on rd. to Jataí. Serra do Caiapó.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993893' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917830","Magnoliophyta","Myrtales","Sw.",NA,"NY00917830_01","L. R. Landrum","-51.82","-17.1","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","1113851","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","A. C. Cervi","CA7360","1994","01","16","South America","Brazil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1251494' target='other'> <mi>dwc_moreinfo</mi></a>","NY01113851","Magnoliophyta","Myrtales","Sw.",NA,"NY01113851_01",NA,"-36.42","-9.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","00917814","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. R. Pirani","CFCR12602","1989","12","12","South America","Brazil","Minas Gerais","Grão Mogol","Vale do Rio Itacambiruçu","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993934' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917814","Magnoliophyta","Myrtales","Sw.",NA,"NY00917814_01","M. L. Kawasaki","-42.92","-16.6","1650","1650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","01538663","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","M. J. G. Hopkins","773","1986","06","16","South America","Brazil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação.-Ilha de Maracá, Sema Estação, 2nd growgh in front of Estação","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806861' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538663","Magnoliophyta","Myrtales","Sw.",NA,"NY01538663_01","L. R. Landrum","-61.333333","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","617029","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","R. Callejas Posada","9467","1990","05","18","South America","Colombia","Antioquia",NA,"Santa Fé de Antioquia. 87-92 km NE de Medellín margen izquierda del río Tonusco","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534937' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617029","Magnoliophyta","Myrtales","Sw.",NA,NA,"B. K. Holst","-75.92","6.58","400","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","00917835","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","R. C. de Mendonça","1250","1989","03","01","South America","Brazil","Minas Gerais","Patrocínio","MG 230 (Patrocínio- Ibiá); à 5 km de Patrocínio","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993926' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917835","Magnoliophyta","Myrtales","Sw.",NA,"NY00917835_01","M. L. Kawasaki","-46.9047","-18.9706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","885699","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","T. S. dos Santos","3227","1978","06","05","South America","Brazil","Bahia","Ilhéus","Quadra I do CEPEC.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006411' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885699","Magnoliophyta","Myrtales","Sw.",NA,"NY00885699_01","L. R. Landrum","-39.2273659","-14.771874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","617013","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","M. B. Thomas","MT619","1998","09","15","South America","Brazil","Bahia","Porto Seguro","Pataxó Indígena Reserva. Rua de Cima","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534912' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617013","Magnoliophyta","Myrtales","Sw.",NA,"NY00617013_01","J. G. Jardim","-39.15","-16.85","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","885353","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","B. V. Rabelo","2512","1984","02","06","South America","Brazil","Amapá","Macapá","Parque Florestal da Fazendinha, Macapá","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989154' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885353","Magnoliophyta","Myrtales","Sw.",NA,"NY00885353_01",NA,"-51.09569","-0.04072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","617022","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. R. Pirani","2384","1988","02","19","South America","Brazil","Espírito Santo","Linhares","Restinga de Povoaçao, Ponto do Monsaraz","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534926' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617022","Magnoliophyta","Myrtales","Sw.",NA,"NY00617022_01","L. R. Landrum","-39.8","-19.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","617009","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","A. M. V. de Carvalho","476","1981","01","07","South America","Brazil","Bahia","Belmonte","A 10 km S da cidade","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534932' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617009","Magnoliophyta","Myrtales","Sw.",NA,"NY00617009_01","L. R. Landrum","-38.88","-15.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","617018","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. S. Blanchet","660","1831",NA,NA,"South America","Brazil","Bahia",NA,"In Brasilia intratropica circa Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534942' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617018","Magnoliophyta","Myrtales","Sw.",NA,"NY00617018_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","01538664","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. Coradin","942","1977","10","28","South America","Brazil","Roraima",NA,"Ariumutã region, on an Azimuth of 011° from Boa Vista at a distance of 210 kms. Within a radius of 12 km. from the village of Arimutã.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806866' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538664","Magnoliophyta","Myrtales","Sw.",NA,"NY01538664_01","L. R. Landrum",NA,NA,"640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","00917826","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","H. S. Irwin","30353","1971","01","14","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, near base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993883' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917826","Magnoliophyta","Myrtales","Sw.",NA,"NY00917826_01","L. R. Landrum","-43.676328","-19.820266","1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","00932463","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","N. A. Rosa","2819","1978","12","01","South America","Brazil","Maranhão","Turiaçu","Km 6 da BR 106 Maracaçumé-Sta. Helena, fazenda Maracaçumé Agro Industrial Grupo Mesbla.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1005713' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932463","Magnoliophyta","Myrtales","Sw.",NA,"NY00932463_01","C. E. B. Proença","-45.3717","-1.6633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","617008","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","B. Luschnath","s.n.","1841",NA,NA,"South America","Brazil","Bahia",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534934' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617008","Magnoliophyta","Myrtales","Sw.",NA,"NY00617008_01","B. K. Holst","-39.039072","-15.159747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","580058","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","A. G. d. Silva","4","1999","05","10","South America","Brazil","Pernambuco","Brejo da Madre de Deus","Brejo da Madre de Deus. Mata do Malhada.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534911' target='other'> <mi>dwc_moreinfo</mi></a>","NY00580058","Magnoliophyta","Myrtales","Sw.",NA,"NY00580058_01","L. M. Nascimento","-36.4","-8.18","565","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","617006","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","G. Gardner","1609","1836",NA,NA,"South America","Brazil",NA,NA,"Brasilia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534931' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617006","Magnoliophyta","Myrtales","Sw.",NA,"NY00617006_01","L. R. Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","617024","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. A. Mattos Silva","320","1979","03","15","South America","Brazil","Bahia","Ilhéus","Ramal que liga o Pov. de Japu à Rodovia Ilhéus/Buerarem, 2 km antes da Rodovia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534914' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617024","Magnoliophyta","Myrtales","Sw.",NA,"NY00617024_01","M. L. Kawasaki","-39.0492","-14.7892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","617004","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","G. Jönsson","293a","1914","05","10","South America","Brazil","Paraná","Jaguariaíva","Jaguariahyva opp","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534930' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617004","Magnoliophyta","Myrtales","Sw.",NA,"NY00617004_01","L. R. Landrum","-49.713647","-24.340602","730","730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","01538665","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","P. B. Cavalcante","2424","1970","02","19","South America","Brazil","Pará",NA,"Parque Indigena do Tumucumaque, Rio Parú de Oeste, Missão Tiriyo.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806868' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538665","Magnoliophyta","Myrtales","Sw.",NA,"NY01538665_01","R. McVaugh","-55.75","2.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","616983","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","S. A. Barraca","17SAB","1994","10","12","South America","Brazil","São Paulo",NA,"Município de Icém - Fazenda Porto Velho - Usina Moema","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534939' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616983","Magnoliophyta","Myrtales","Sw.",NA,"NY00616983_01","M. L. Kawasaki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","617017","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","M. Kirizawa","704","1982","03","17","South America","Brazil","Paraná","Guairá","Guairá, Parque Nacional de Sete Quedas; próxima do Rio Paraná","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534924' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617017","Magnoliophyta","Myrtales","Sw.",NA,"NY00617017_01","L. R. Landrum","-54.2556","-24.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","617002","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Wilkes Expedition","s.n.","1838",NA,NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro","Near Rio de Janeiro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534928' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617002","Magnoliophyta","Myrtales","Sw.",NA,"NY00617002_01","L. R. Landrum","-43.448386","-22.913514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","617020","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","G. Gardner","1021","1836",NA,NA,"South America","Brazil","Pernambuco",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=534941' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617020","Magnoliophyta","Myrtales","Sw.",NA,"NY00617020_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","02852573","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. Santos","1405","2015","01","29","South America","Brazil","Rondônia","Guajará-Mirim","Inventário Florestal Nacional - Rondônia (IFN - RO). Conglomerado RO - 242, Subunidade 01, Subparcela 10, Árvore nº 1/F8.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3102590' target='other'> <mi>dwc_moreinfo</mi></a>","NY02852573","Magnoliophyta","Myrtales","Sw.",NA,"NY02852573_01","M. Sobral","-65.34","-10.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00917831","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","H. S. Irwin","12667","1966","02","12","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 15 km W. of Alto Paraíso de Goiás (formerly Veadeiros)","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993892' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917831","Magnoliophyta","Myrtales","Sw.",NA,"NY00917831_01","L. R. Landrum","-47.65562","-14.1167","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2017-09-22 17:32:00-03","NY","NYBG","3107522","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","X. Cornejo","8850","2016","09",NA,"South America","Ecuador","Guayas",NA,"Colimes","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3156114' target='other'> <mi>dwc_moreinfo</mi></a>","NY03107522","Magnoliophyta","Myrtales",NA,NA,"NY03107522_01",NA,"-80","-1.53","20","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
