"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount"
"11","2021-01-06 11:41:49-03","UFPI-MRV","HDELTA","1148","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","Silva, M. S.","Oliveira M. E.","01","2011","11","08",NA,"Brasil","Piauí","Cajueiro da Praia","Boa Vista",NA,NA,NA,NA,"HDELTA001148","-41.3361015319824","-2.92777991294861",NA,NA,NA,"2017","01","09","20668","auto",NA,NA,NA,NA,NA
"12","2021-01-06 11:41:49-03","UFPI-MRV","HDELTA","657","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.",NA,"Freitas, R. N.","23","2010","09","23",NA,"Brasil","Piauí","Parnaíba","Lagoa do bebedouro",NA,NA,NA,"Anfíbia","HDELTA000657","-41.7766990661621","-2.90472006797791",NA,NA,NA,"2014","02","04","25571","auto",NA,NA,NA,NA,NA
"13","2021-01-06 11:41:49-03","UFPI-MRV","HDELTA","846","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.",NA,"Lima, A.A.","189","2013","11","27",NA,"Brasil","Piauí","Parnaíba","Lagoa do Bebedouro",NA,NA,NA,"Folhas opostas","HDELTA000846","-41.7766990661621","-2.90472006797791",NA,NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA,NA
"14","2021-03-30 12:33:11-03","EAO","IAN","196104","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.","Equipe IFN-PA","Silva, VCS","5227","2014","12","15","Southern America","Brasil","Pará","Itupiranga","Conglomerado PA_1879.Subunidade 3. Subparcela 10. Árvore nº1RN.",NA,NA,NA,NA,"IAN196104","-49.843672","-5.433333",NA,"-49.843672","-5.433333","2017","07","06",NA,NA,NA,NA,NA,NA,NA
"15","2021-03-30 12:33:11-03","EAO","IAN","56452","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Groff, GW","133","1920","06","04",NA,"Siam",NA,NA,"Bangkok, along road.",NA,NA,NA,"Growing wild over ground, flowers, white.","IAN056452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-30 12:33:11-03","EAO","IAN","70334","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.","Mears, JA","Black, GA","12515","1951","08","15","Southern America","Brasil","Rio Branco","Boa Vista","Campo em redor da cidade. Reptante e ruderal.",NA,NA,NA,NA,"IAN070334",NA,NA,NA,NA,NA,"1980","11",NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-30 12:33:11-03","EAO","IAN","17059","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Pires, JM; Black, GA","35","1945","07","18","Southern America","Brasil","Pará","Belém","Bosque Municipal.",NA,NA,NA,NA,"IAN017059","-48.5043983459473","-1.4558299779892","IAN017059 IAN017059_1 IAN017059_e",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"18","2020-11-26 18:06:51-03","CPAN-UFMS","COR","8","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.",NA,"Conceição, C.A.","1687","1985","02","05",NA,"Brasil","Mato Grosso do Sul","Ladário","Estrada do Polder. Beira de estrada; ;.",NA,NA,NA,NA,NA,"-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA
"19","2021-02-08 21:31:36-03","UFBA","ALCB","116012","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","L.",NA,"Verger, P","s/n",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"ALCB012456",NA,NA,"ALCB012456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2019-10-09 11:08:11-03","UFBA","ALCB","17932","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","L.","Marchioretto, MS","Santana, W","s/n","1979","10","14","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina",NA,NA,NA,NA,NA,"-41.383333","-12.55",NA,"-41.383333","-12.55","2008","10",NA,NA,NA,NA,NA,NA,NA,NA
"21","2020-02-08 08:54:12-03","NBC","NL-BOTANY","L.1684420","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Unreadable",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"!",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1684420 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1684420",NA,NA,"NL-L1684420",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"22","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U.1052799","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Jansen-Jacobs MJ; Nic Lughadha EM; Welle BJH ter; Gopaul D",NA,"1989","09","25","Southern America","Guyana",NA,NA,"Konashen-area, Essequibo River.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1052799 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1052799","-58.683333","1.566667","NL-U1052799","-58.683333","1.566667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0087075",NA,NA,NA
"23","2020-02-08 08:54:12-03","NBC","NL-BOTANY","L.1684421","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Tulleken JE",NA,"1900","08","30","Southern America","Surinam",NA,NA,"Suriname, Nickerie.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1684421 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1684421",NA,NA,"NL-L1684421",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"24","2020-02-08 08:54:12-03","NBC","NL-BOTANY","L.3709963","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Pedersen TM",NA,"1984","02","28","Southern America","Brazil",NA,NA,"Plantas Brasilienses. Santa Catarina, mun. Mondai: S. Capela. Woodland on low, floodable ground by a tributary to the R. Uruguay.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3709963 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3709963",NA,NA,"NL-L3709963",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"25","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U 0087075","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Jansen-Jacobs MJ; Nic Lughadha EM; Welle BJH ter; Gopaul D",NA,"1989","09","25","Southern America","Guyana",NA,NA,"Konashen-area, Essequibo River.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200087075 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0087075","-58.683333","1.566667",NA,"-58.683333","1.566667",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"26","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U 0125692","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Tulleken JE",NA,"1900","08","30","Southern America","Surinam",NA,NA,"Suriname, Nickerie.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200125692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0125692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"27","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U 0148819","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Hoff M",NA,"1992","01","06","Southern America","French Guiana","Cayenne",NA,"D.Z. de Saut-Dalles, Bassin du Sinnamary.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200148819 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0148819","-52.883333","4.55",NA,"-52.883333","4.55",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"28","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U.1052740","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Raynal-Roques AM",NA,"1977","12","24","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1052740 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1052740",NA,NA,"NL-U1052740",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225186",NA,NA,NA
"29","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U.1052760","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Hoff M",NA,"1992","01","06","Southern America","French Guiana","Cayenne",NA,"D.Z. de Saut-Dalles, Bassin du Sinnamary.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1052760 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1052760","-52.883333","4.55","NL-U1052760","-52.883333","4.55",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0148819",NA,NA,NA
"30","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U.1052809","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Prance GT; et al.",NA,"1973","07","24","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. Estado de Amazonas. Rio Solimoes and Rio Javari. Rio Solimões, path along bank between Leticia and El Marco.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1052809 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1052809",NA,NA,"NL-U1052809",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"31","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U.1054653","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Cuatrecasas J",NA,"1946","11","14","Southern America","Colombia",NA,NA,"Departamento del Valle. Plana del Valle, extremo N, cercanías de Zaragoza.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1054653 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1054653",NA,NA,"NL-U1054653",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"32","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U.1052753","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.","Andel TR van","Andel TR van; Samuels A",NA,"1995","12","07","Southern America","Guyana","North West District",NA,"Kariako Village, Barama River, North-West District.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1052753 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1052753","-59.7","7.366667","NL-U1052753","-59.7","7.366667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0065074",NA,NA,NA
"33","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U 0065074","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.","Andel TR van","Andel TR van; Samuels A",NA,"1995","12","07","Southern America","Guyana","North West District",NA,"Kariako Village, Barama River, North-West District.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200065074 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0065074","-59.7","7.366667",NA,"-59.7","7.366667",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"34","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U 0087076","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Jansen-Jacobs MJ; Welle BJH ter; Gopaul D; James V",NA,"1991","02","09","Southern America","Guyana","Rupununi District",NA,"Rupununi District. Kuyuwini Landing, Kuyuwini River.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200087076 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0087076","-59.25","2.166667",NA,"-59.25","2.166667",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"35","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U.1052798","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Jansen-Jacobs MJ; Welle BJH ter; Gopaul D; James V",NA,"1991","02","09","Southern America","Guyana","Rupununi District",NA,"Rupununi District. Kuyuwini Landing, Kuyuwini River.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1052798 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1052798","-59.25","2.166667","NL-U1052798","-59.25","2.166667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0087076",NA,NA,NA
"36","2020-02-08 08:54:12-03","NBC","NL-BOTANY","U.1052801","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.","Costa MAS; Lohmann LG","Lohmann LG; Costa MAS; Assunção PACL",NA,"1996","04","15","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1052801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1052801","-59.966667","-2.883333","NL-U1052801","-59.966667","-2.883333",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0069408",NA,NA,NA
"37","2020-11-04 10:54:31-03","ESALQ","ESA","140887","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","Cardinelli, L.S.","Andrade, R.C.; Koch, I.; Rodrigues, R.R.; Souza, V.C; Brito, A.C.S.; Cardinelli; L.S.; Le Bourlegat, J.M.G.; Zaniratto, C.P.",NA,"2017","04","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Trilha da Borda do Paiol, Base dos Fuzileiros Navais, Ilha do Governador",NA,NA,NA,"Erva, 20 cm","ESA140887","-43.1633","-22.7815",NA,"-43.1633","-22.7815","2017","06","02",NA,NA,NA,NA,NA,NA,NA
"38","2019-02-15 11:32:23-02","IPA","IPA","6611","S","Plantae","Plantae",NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R. Br. ex DC.","Siqueira, J.C.","Pickel, B.","3957","1935","05","30","Southern America","Brasil","Pernambuco","Goiana","em terra cultivada.",NA,NA,NA,NA,"IPA0006611","-35.002498626709","-7.56056022644043",NA,NA,NA,"1982","01","21","22853","auto",NA,NA,NA,NA,NA
"39","2019-02-15 11:32:23-02","IPA","IPA","6614","S","Plantae","Plantae",NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R. Br. ex DC.","Siqueira, J.C.","Pickel, B.","3472","1933","12","30","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Tapera, São Bento, no leito de um riacho seco. Veneza, no revezo..",NA,NA,NA,NA,"IPA0006614","-35.0182991027832","-8.00222015380859",NA,NA,NA,"1982","01",NA,"21764","auto",NA,NA,NA,NA,NA
"40","2020-02-19 11:22:45-03","IAP","PACA-AGP","118965","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Alternanthera","aff. sessilis","Alternanthera aff. sessilis","(L.) R. Br.","Marchioretto, M.S.","Kinupp, V.","164","1997","01","14",NA,"Brasil","PR","Arapongas","Fragmento 20 há área de agricultura",NA,NA,NA,"Erva, caule piloso, folhas pilosas, inflorescência interpeciolar FUEL 30206 Habitat: campinho","PACA118965","-51.4244003295898","-23.4193992614746",NA,NA,NA,"2019","12",NA,"18630","auto","Magnoliatae",NA,NA,NA,NA
"41","2019-10-18 16:49:47-03","IAP","PACA-AGP","102798.1","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) DC.","Marchioreto, M.S.","Pereira-Silva, G.","6618","2002","07","08",NA,"Brasil","TO","Parana","Margem direita do rio Tocantins","265","265",NA,"Erva rasteira, flor , branca Habitat: Mata de galeria antropizada","PACA102798-1","-48.235","-12.795",NA,"48º14'06W","12º47'42S","2018","05",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"42","2019-08-27 13:28:21-03","IAP","PACA-AGP","114234","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) DC.","M.S. Marchioretto","M. Sobral","15304","2012","12","28",NA,"Brasil","MG","Ritápolis","BR 494, entrada do município.",NA,NA,NA,"HUFSJ 4462 Fenofase: flores brancas Hábito: erva","PACA114234","-44.325833","-21.039722",NA,"44°19'33W","21°02'23S","2013","05",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"43","2020-12-20 21:15:16-03","UFV","VIC","5600","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R. Br.","Coons, M.P.","Coons, M.P.","1055","1978","10","02",NA,"Brasil","Minas Gerais","Pirapora","Beira do Rio São Francisco",NA,NA,NA,"Em frestas de pedras na beira do rio. Decumbente, rasteiro. Flores brancas.","VIC005600","-44.9418983459473","-17.3449993133545","VIC005600",NA,NA,"1978","10","18","25004","auto",NA,NA,NA,NA,NA
"44","2020-10-20 14:16:58-03","UFOPA","HSTM","13682","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","Hidalgo, A.F.; Pires, O.J.","Pires, J.O.; Léda, P.H.O.","7","2018","03","10",NA,"Brasil","Pará","Oriximiná","Bairro São José Operário. Coletado no quintal.",NA,NA,NA,NA,"HSTM013682","-55.8575","-1.776111","HSTM013682","55º51'27''W","1º46'34''S","2019","04","10",NA,NA,NA,NA,NA,NA,NA
"45","2021-04-07 11:40:35-03","UFMS","CGMS","65214","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","A. Pott","M.H. Silva; D.R. Fonseca; A.S. Rodrigues; A.Pott","93","2017","10","23",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual Nascentes do Rio Taquari. Beira da estrada MS/RS 359 km.","525","525",NA,"Inflorescência branca. Habitat: Floresta em estágio secundário de vegetação. Solo areno-síltico antropizado. Relevo ondulado. Habito: Erva prostada escandente ascendente.","CGMS1098175","-53.4077778","-18.16",NA,"-53,4077778","-18,16","2018","10","19",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:21:15-03","UNICAMP","UEC","122573","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex A.DC.",NA,"Prado, AL","1639","1992","09","22",NA,"Brazil","Mato Grosso","Poconé","Fazenda Santa Isabel, À 13Km da rodovia Transpantaneira, Km 117, direção Poconé - P. Jofre.",NA,NA,NA,"Erva rasteira; flores claras. Serve de alimento para porcos e galinhas.","UEC066583","-56.6227989196777","-16.2567005157471","UEC066583",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
