"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"166","2020-10-15 19:26:19-03","UFJF","CESJ","30598","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mül. Arg.","A.A.C. Souza","F.R.G. Salimena; R.G. Silveira; C.A.N. Ribeiro","CESJs.n.","1996","10","05","América do Sul","Brasil","Minas Gerais","Rio Preto","AHE de Mello","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ030598",NA,NA,"20815","auto","2016",NA,NA,"12","04",NA,NA,NA,NA,NA,NA
"167","2020-10-15 19:26:19-03","UFJF","CESJ","38231","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mül. Arg.","A.A.C. Souza","F.R.G. Salimena; et.al.","CESJs.n.","1996",NA,NA,"América do Sul","Brasil","Minas Gerais","Rio Preto","Ribeirão Santa. Usina Hidrelétrica H. de Mello","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ038231",NA,NA,"20815","auto","2016",NA,NA,"12","04",NA,NA,NA,NA,NA,NA
"168","2019-11-21 14:35:33-03","UFJF","CESJ","41799","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mül. Arg.","A.A.C. Souza","A.J. Fernandes Júnior; K. Antunes; A.S.M. Valente; C.N. Matozinhos; L.C.S. Assis; F.R.G. Salimena","126","2004","02","25","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Serra da Caveira D'Anta, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto na borda da mata. Folhas levemente discolor.","CESJ041799",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-15 19:26:19-03","UFJF","CESJ","1048","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Acalypha","brasiliensis","longipes","Acalypha brasiliensis longipes","Müll.Arg.",NA,"L. Roth","CESJ1048","1948","02","22","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Cachoeirinha","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Erva da Mata.","CESJ001048",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-15 19:26:19-03","UFJF","CESJ","1048","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Acalypha","brasiliensis","longipes","Acalypha brasiliensis longipes","Müll.Arg.",NA,"L. Roth","CESJ1048","1948","02","22","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Cachoeirinha","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Erva da Mata.","CESJ001048",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-04-07 11:43:10-03","UFMS","CGMS","28190","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","G.A.Damasceno-Junior","L.C.S. Magalhães; T.S. Amaral","232","2009","01","09",NA,"Brasil","Mato Grosso do Sul","Nioaque","Assentamento Andalucia.","-55.7513889","-20.7927777","202","202",NA,NA,"CGMS1057636",NA,NA,NA,NA,"2009","-55,7513889","-20,7927777","05","06",NA,NA,NA,NA,NA,NA
"172","2021-04-07 11:43:10-03","UFMS","CGMS","77221","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","B. D. Oliveira","J. S. Paula; B. D. Oliveira; H. R. Covali-Pontes; A. G. V. Sandim","37","2018","09","30",NA,"Brasil","Mato Grosso do Sul","Bonito","Estrada Velha.","-56.4488889","-21.1788889","276","276",NA,"Flor vermelha. Habitat: Floresta Estacional Semidecidual. Habito: Subarbusto.","CGMS1110209",NA,NA,NA,NA,"2018","-56,4488889","-21,1788889","11","15",NA,NA,NA,NA,NA,NA
"173","2021-04-07 11:43:10-03","UFMS","CGMS","9491","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","V.F. Kinupp","V.F. Kinupp; U.M. Resende","2247","2002","03","02",NA,"Brasil","Mato Grosso","Jauru","Reserva Florestal da A.H.E. Jauru. Expedição Aquarap/2002, Sítio 3, Ponto 5.","-58.7166667","-15.2166667","367","367",NA,"Botões e flores inconspícuos e cremes.","CGMS1014822",NA,NA,NA,NA,NA,"-58,7166667","-15,2166667",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-04-07 11:43:10-03","UFMS","CGMS","9489","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","V.F. Kinupp","V.F. Kinupp; U.M. Resende","2249","2002","03","02",NA,"Brasil","Mato Grosso","Jauru","Reserva Florestal da A.H.E. Jauru. Expedição Aquarap/2002, Sítio 3, Ponto 5.","-58.7166667","-15.2166667","367","367",NA,"Inflorescências masculinas axilares creme-esverdeadas. Infrutescência feminina terminal. Com frutos imaturos verdes. Habitat: Borda da mata. Habito: Arbusto. 2,00m de altura.","CGMS1014823",NA,NA,NA,NA,NA,"-58,7166667","-15,2166667",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-04-07 11:43:10-03","UFMS","CGMS","38772","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","R.H.Silva","R.H. Silva; J.P. Souza; E.L. Siqueira","928","2013","01","23",NA,"Brasil","Mato Grosso do Sul","Corumbá","Afloramento rochoso.","-57.6166667","-19.2838889","130","130",NA,"Inflorescência avermelhada. Fruto ausente. Habitat: Afloramento rochoso. Bancada laterítica. Relevo com elevações. Plano. Habito: Erva. 0,90m de altura","CGMS1068162",NA,NA,NA,NA,"2013","-57,6166667","-19,2838889","01","23",NA,NA,NA,NA,NA,NA
"176","2021-04-07 11:43:10-03","UFMS","CGMS","77845","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Angela Sartori, Fernanda Pinheiro","A. L. B. Pereira","53","2019","10","01",NA,"Brasil","Mato Grosso do Sul","Naviraí","Parque Natural Municipal de Naviraí. borda de mata, estrada de acesso ao Parque Natural Municipal de Naviraí. PNMN","-53.8075","-23.1016667","284","284",NA,"flor cor vermelho, estípula avermelhada, substrato geral arenoso, relevo plano ondulado Habitat: borda de floresta estacional semidecidual Habito: subarbusto","CGMS1110833",NA,NA,NA,NA,NA,"-53,8075","-23,1016667",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-04-07 11:43:10-03","UFMS","CGMS","68137","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","A.L.B. Sartori","A.L.B. Sartori; F.S. Carvalho; J.R. Fabri; P.R. Souza","2073","2016","12","08",NA,"Brasil","Mato Grosso do Sul","Bela Vista","Estrada entre Morro Margarida e Bela Vista.","-56.7833333","-22.1388889",NA,NA,NA,"Flor esverdeada. Ramos estigmáticos amarronzados. Habitat: Cerrado. Habito: Erva. 60 cm de altura.","CGMS1101096",NA,NA,NA,NA,NA,"-56,7833333","-22,1388889",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-27 13:48:12-03","UFS","ASE","28033","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Gomes, LA","Gomes, LA; Freire, GS; Foncesa, AR; Maciel, BSB; Santos, E","1100","2013","05","22","Southern America","Brasil","Sergipe","Maruim","Mata do Caititu, Borda de mata. Solo arenoso.","-37.127333","-10.715861",NA,NA,NA,"Arbusto, 1m. Inflorescência com detalhes rosa e branco.; Mata Atlântica","ASE0032180","ASE0032180",NA,NA,NA,"2013","-37.127333","-10.715861","06","25",NA,NA,NA,NA,NA,NA
"179","2019-11-27 13:48:12-03","UFS","ASE","32204","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Almeida, ES","452","2014","08","18","Southern America","Brasil","Sergipe","Porto da Folha","Solo pedregoso.","-37.278056","-9.917222",NA,NA,NA,"Subarbusto, com ca. de 1,8 m de altura. Casca marrom, fina e áspera. Coordenadas UTM: E (0680909m) N (8905196m). Nº de conglomerado: 25, Nº da subunidade: 3, Nº da subparcela: 10, Nº da árvore: 3R (F8).","ASE0003366","ASE0003366",NA,NA,NA,"2017","-37.278056","-9.917222","07","03",NA,NA,NA,NA,NA,NA
"180","2019-11-27 13:48:12-03","UFS","ASE","35675","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Santana Júnior, JA; Silva, EJ; Bomfim, DF; Rosendo, MJ; Passos, FF; Damaceno, FG","36","2014","10","31","Southern America","Brasil","Sergipe","Divina Pastora","Fazenda Vassouras, No entorno da Caverna Vassouras","-37.1353","-10.68851",NA,NA,NA,"Arbusto. Aproximadamente 40 cm. Folhas serrilhada. Botões florais.; Mata Atlântica","ASE0003941","ASE0003941",NA,NA,NA,"2017","-37.1353","-10.68851","07","03",NA,NA,NA,NA,NA,NA
"181","2019-11-27 13:48:12-03","UFS","ASE","41682","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Santana, JP","Santana, JP","812","2019","07","25","Southern America","Brasil","Sergipe","Capela","Povoado Terra Dura","-36.998145","-10.593418",NA,NA,NA,"Subarbusto com inflorescência com flores alvas.; Mata Atlântica.","ASE0043196",NA,NA,NA,NA,"2019","-36.998145","-10.593418","10","18",NA,NA,NA,NA,NA,NA
"182","2019-11-27 13:48:12-03","UFS","ASE","4593","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Lucena, MFA","Viana, G","1649","1986","11","11","Southern America","Brasil","Sergipe","Frei Paulo",NA,"-37.534167","-10.549444",NA,NA,NA,"Caatinga.","ASE0020227",NA,NA,NA,NA,"2010","-37.534167","-10.549444","06","29",NA,NA,NA,NA,NA,NA
"183","2019-11-27 13:48:12-03","UFS","ASE","39567","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Queiroz, RT","Figueira, M; Schindler, B; Pontes, RA; Lima, JR; Forzza, RC; Moreira, LHL; Queiroz, RT","629","2017","05","20","Southern America","Brasil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas","-36.5327","-7.2826",NA,NA,NA,"Arbusto, e arbustal, aprox. 1 m de alt., espigas esverdeadas.; Mosaico vegetacional de fitofisionomias florestais e arbustivas do Domínio Caatinga, altitude entre 670 e 710 m.","ASE0041088",NA,NA,NA,NA,"2017","-36.5327","-7.2826","09","20",NA,NA,NA,NA,NA,NA
"184","2019-11-27 13:48:12-03","UFS","ASE","24082","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sobral, M","Matos, GMA; Campos, DA","104","2012","06","04","Southern America","Brasil","Sergipe","Boquim","Reserva Fonte da Mata, Borda da mata","-37.3714","-11.0849",NA,NA,NA,"Arbusto. Inflorescencia com botões verdes e flores branca. Sementes roseas.; Arbusto. Inflorescencia com botões verdes e flores branca. Sementes roseas.","ASE0029372","ASE0029372",NA,NA,NA,"2013","-37.3714","-11.0849","03",NA,NA,NA,NA,NA,NA,NA
"185","2019-11-27 13:48:12-03","UFS","ASE","34543","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Santana Júnior, JA; Figueiredo, MA; Schottino, SC","214","2015","07","06","Southern America","Brasil","Sergipe","Divina Pastora","Fazenda São Joaquim, No entorno da Caverna do Urubu","-37.0956","-10.4358",NA,NA,NA,"Arbusto. Aproximadamente 1,70 m. Flores brancas. Frutos imaturos verdes.; Mata Atlântica","ASE0033075","ASE0033075",NA,NA,NA,"2017","-37.0956","-10.4358","07","03",NA,NA,NA,NA,NA,NA
"186","2019-11-27 13:48:12-03","UFS","ASE","34927","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Santana Júnior, JA; Figueiredo, MAM; Schettino. S.C.","310","2015","08","31","Southern America","Brasil","Sergipe","Divina Pastora","Fazenda Vassouras, No entorno da Caverna Vassouras","-37.0805","-10.412",NA,NA,NA,"Arbusto. Aproximadamente 50 cm. Inflorescência densamente tomentosa.; Mata Atlântica","ASE0035703","ASE0035703",NA,NA,NA,"2017","-37.0805","-10.412","07","03",NA,NA,NA,NA,NA,NA
"187","2020-06-21 13:45:58-03","UFCG","CSTR","2276","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Mull. Arg","Ferreira, F.M.","Filho, J.A.S.; Santo, F.S.E.; Leite, H.S.R.N.; Seido, C.L. & Pequeno, I.D.","1608","2006","04","22",NA,"Brasil","Bahia","Curaçá","Caatinga arbustiva-arbórea.","-39.625556","-9.354","515","515",NA,"Arvoreta ca. 2m alt.; inflorescência tipo espiga, axilar; flroes inconspícuas esverdeadas.; Área nº 32 Curaçá.",NA,NA,NA,NA,NA,"2006","-39.625556","-9.354","08","23",NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:29:26-03","UNICAMP","UEC","176815","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Flores, TB; Kuntz-Galvão, J; Campos, OR","122548","2012","10","22",NA,"Brazil","Espírito Santo","Dores do Rio Preto","Parque Nacional do Caparaó, Alojamentos","-41.820972","-20.502667",NA,NA,NA,"Arbusto, ca. 1m de alt. Flores alvas.","UEC002528","UEC002528",NA,NA,NA,"2017","-41.820972","-20.502667","05","04",NA,NA,NA,NA,NA,NA
"189","2019-08-20 10:11:05-03","UNICAMP","UEC","149049","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Aguirre, GH; et al.","45","2005","10","27",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,"UEC012472","UEC012472",NA,NA,NA,"2017",NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"190","2019-08-20 10:11:05-03","UNICAMP","UEC","149771","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC","08/355","2008","11","04",NA,"Brazil","Minas Gerais","Capitólio","Pousada do Rio Turvo.","-46.23","-20.563611","772","772",NA,NA,"UEC008032","UEC008032",NA,NA,NA,NA,"-46.23","-20.563611",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:29:26-03","UNICAMP","UEC","171306","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Milward-de-Azevedo, MA; Borges, KF; Cortelete, MA; Moraes, AM; Barreto, C; Castro, HG","429","2010","12","11",NA,"Brazil","Espírito Santo","Alegre","Ibitirama. Parque Estadual Cachoeira da Fumaça. Trilha do Sr. Jaci.","-41.599444","-20.630556","455","455",NA,"Flores brancas. Inflorescência do tipo espiga.","UEC073118","UEC073118",NA,NA,NA,"2017","-41.599444","-20.630556","05","04",NA,NA,NA,NA,NA,NA
"192","2019-08-20 10:11:05-03","UNICAMP","UEC","27444","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","17854","1977","01","12",NA,"Brazil","Bahia",NA,"Parque Nacional de Monte Pascal. On NW s","-39.416667","-16.883333","200","586",NA,"ori, Spindly shrub to metres. Leaves dull grenn, dark above, paler beneath. Male flowers yelow-green","UEC008025","UEC008025",NA,NA,NA,"2017","-39.416667","-16.883333","05","04",NA,NA,NA,NA,NA,NA
"193","2019-08-20 10:11:05-03","UNICAMP","UEC","53638","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Silva, AF; Martins, FR","1235","1985","09","10",NA,"Brazil","São Paulo","São José dos Campos",NA,"-45.964722","-22.898333",NA,NA,NA,"flor, Planta de 2 m altura, flores femininas com estiletes vinosos, botões masculinos de verdes a vinosos","UEC135437","UEC135437",NA,NA,NA,"2017","-45.964722","-22.898333","05","04",NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:29:26-03","UNICAMP","UEC","72635","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Assis, MA; Farinaccio, MA; Morellato, LPC; Romera, EC; Cavalcanti, DC; Scabia, RA","477","1995","03","21",NA,"Brazil","São Paulo","Analândia","Fazenda Pedra Vermelha, região de Cuestas","-47.707167","-22.177361",NA,NA,NA,"Arbusto, inflorescências branco-esverdeada","UEC135428","UEC135428",NA,NA,NA,"2017","-47.707167","-22.177361","05","04",NA,NA,NA,NA,NA,NA
"195","2021-02-17 13:39:53-03","UNICAMP","UEC","48390","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Queiróz, LP","1763","1987","07","21",NA,"Brazil","Bahia","Feira de Santana","11 km NW de Jaguara. Fazenda Monte Verde","-39.183333","-11.583333","320","320",NA,"ori, Arbusto de ca 1,6 m com folhas membranáceas. Flores verdes","UEC008039","UEC008039",NA,NA,NA,"2017","-39.183333","-11.583333","05","04",NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:29:26-03","UNICAMP","UEC","184330","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Simões, SS; et al.","86","2011","11","21",NA,"Brazil","Bahia","Cruz das Almas","mata do cazuzinha","-39.1018981933594","-12.6700000762939",NA,NA,NA,"erva ca. 1m. inflorescência esverdeada","UEC107612","UEC107612",NA,"14660","auto","2017",NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"197","2019-08-20 10:11:05-03","UNICAMP","UEC","4548","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Krieger, L","1018-A","1948","01","22",NA,"Brazil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,"ori, Erva ereta de porte médio, cresce à beira e clareiras da mata","UEC135438","UEC135438",NA,"36144","auto","2017",NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"198","2019-08-20 10:11:05-03","UNICAMP","UEC","22876","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Webster, GL","Leitão Filho, HF; Martins, FR; Shepherd, GJ","12026","1980","12","11",NA,"Brazil","Minas Gerais","Lavras","Mata ciliar da Faz. Polo, cerca de 3 km","-44.999698638916","-21.2453002929688",NA,NA,NA,"ori, Arbusto até 1,5 m, flores femininas c estigmas róseos","UEC008027","UEC008027",NA,"20044","auto","1984",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"199","2019-08-20 10:11:05-03","UNICAMP","UEC","29654","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Webster, GL","Vieira, AOS; Rocha, DMS; Moraes, AB; Stez, EZF; Engler, SM","13325","1982","02","22",NA,"Brazil","Minas Gerais","São Roque de Minas","São José do Barreiro","-46.3657989501953","-20.2453002929688",NA,NA,NA,"ori, Arbusto a beira de estrada. Estigmas vermelhos","UEC008028","UEC008028",NA,"57119","auto","1984",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"200","2019-08-20 10:11:05-03","UNICAMP","UEC","106002","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Aona, LYS; Belinello, R; Galvão, JC; Anderson, LO; Faria, AD","99/09","1999","01","19",NA,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva Macaé de Cima, estrada de terra a 3,5km do Hotel Fazenda São João.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"UEC088217","UEC088217",NA,"33190","auto","2017",NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"201","2019-08-20 10:11:05-03","UNICAMP","UEC","60331","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Vieira, AOS; Yamamoto, K","26255","1992","05","03",NA,"Brazil","Rio de Janeiro","Teresópolis","Distrito de Bonsicesso. Mata de Encosta","-42.9655990600586","-22.4122009277344",NA,NA,NA,"ori, Subarbusto ca 40 cm alt inflorescência másculina avermelhada, muiuto atingida por pragas","UEC135430","UEC135430",NA,"38539","auto","2017",NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"202","2019-08-20 10:11:05-03","UNICAMP","UEC","178909","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Simão-Bianchini, R","565","1994","10","16",NA,"Brazil","São Paulo","Cachoeira Paulista","Mata próxima ao rio Paraíba do Sul","-45","-22.6599998474121",NA,NA,NA,"Arbusto ca. 2 m alt.; ramos delgados, flores verdes","UEC083545","UEC083545",NA,"23173","auto","2017",NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"203","2019-08-20 10:11:05-03","UNICAMP","UEC","84814","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Baitello, JB","629","1994","03","31",NA,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, ao long","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Herbácea, inflorescência verde avermelhada, flores masculinas brancas","UEC125339","UEC125339",NA,"38855","auto","2017",NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"204","2019-08-20 10:11:05-03","UNICAMP","UEC","60973","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Meira Neto, JAA","793","1991","09","25",NA,"Brazil","São Paulo","Nazaré Paulista",NA,"-46.3899993896484","-23.1800003051758",NA,NA,NA,"flor, Arbusto com 1,5 m, no interior da mata","UEC135419","UEC135419",NA,"18850","auto","2017",NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"205","2019-08-20 10:11:05-03","UNICAMP","UEC","70615","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Tamashiro, JY; Belinello, R; Souza, JP; Fernandes, GD; Ivanauskas, NM; Miyagi, PH","763","1995","04","10",NA,"Brazil","São Paulo","Nazaré Paulista","estrada de terra para Piracicaba","-46.3899993896484","-23.1800003051758",NA,NA,NA,"ori, Arbusto dfe 1 m, lfores com estigma castanho","UEC135429","UEC135429",NA,"18850","auto","2017",NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"206","2019-08-20 10:11:05-03","UNICAMP","UEC","4534","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Gehrt, A","32866","1935","09","18",NA,"Brazil","São Paulo","São Paulo","Bretantan, Rio Pequeno","-46.6300010681152","-23.5400009155273",NA,NA,NA,"flor, Arbusto","UEC135410","UEC135410",NA,"53584","auto","2017",NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"207","2019-08-20 10:11:05-03","UNICAMP","UEC","87905","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC","Goldenberg, R; Rezende, AV","32432","1994","12","14",NA,"Brazil","São Paulo","Ubatuba","Praia do Leste, Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,"ori, Arbusto 1,5 m","UEC135433","UEC135433",NA,"34265","auto","2017",NA,NA,"05","04",NA,NA,NA,NA,NA,NA
"208","2020-10-02 14:43:11-03","UFRPE","PEUFR","40090","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","M.N.Rodrigues; R.P. de Lyra-Lemos; I.A. Bayma; R.C. Marques","1298","1998","08","06",NA,"Brasil","Alagoas","Marechal Deodoro","Complexo Estuarino Lagunar Mundaú-Manguaba","-35.900556","-9.637778",NA,NA,NA,"Sub-arbusto; inflorescência com flores cremes","PEUFR040090",NA,NA,NA,NA,"2017","35°54'02W","09°38'16S","07","05",NA,NA,NA,NA,NA,NA
"209","2020-10-02 14:43:11-03","UFRPE","PEUFR","40423","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","M.F.A. Lucena; L.F. Silva; M. Oliveira","129","1996","03","14",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.370833","-8.15","636","636",NA,"Arbusto com ca. 1 m de alt.; inflorescência esverdeada e estigmas róseos","PEUFR040423",NA,NA,NA,NA,"2017","36°22'15W","8°09'00S","07","05",NA,NA,NA,NA,NA,NA
