"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"11","2016-09-29 11:51:00-03","NY","NYBG","399879","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium latifolium","isolectotype","R. H. Schomburgk","590","1839",NA,NA,"South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=368568' target='other'> <mi>dwc_moreinfo</mi></a>","NY00399879","Magnoliophyta","Malpighiales","O.E.Schulz",NA,NA,"NY00399879_01",NA,NA,NA,NA,NA,NA,"latifolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","808414","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"W. W. Thomas","5705","1987","12","07","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=801318' target='other'> <mi>dwc_moreinfo</mi></a>","NY00808414","Magnoliophyta","Malpighiales","A.St.-Hil.","Santa Cruz","Serrania de Huanchaca, Parque Nacional Prof. Noel Kempff Meracdo",NA,"M. H. Nee","José Miguel de Velasco","-60.72","-13.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","387051","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"G. G. Hatschbach","57946","1992","10","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381436' target='other'> <mi>dwc_moreinfo</mi></a>","NY00387051","Magnoliophyta","Malpighiales","A.St.-Hil.","Espírito Santo","Domingos Martins, rodovia para Rio do Galo","NY00387051_01","N. Hensold","Domingos Martins","-40.6592","-20.3633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","2171781","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"G. T. Prance","1524","1965","10","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322529' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171781","Magnoliophyta","Malpighiales","A.St.-Hil.","Pará","Rios Pacaja and Muirapiranga. Km.15-18.5. Line SW of Ilha de Breu.","NY02171781_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","387059","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"J. S. Blanchet","1828","1835",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381426' target='other'> <mi>dwc_moreinfo</mi></a>","NY00387059","Magnoliophyta","Malpighiales","A.St.-Hil.","Bahia",NA,"NY00387059_01","T. C. Plowman",NA,"-39.039072","-15.159747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","387058","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"B. D. Sucre","11251","1980","09","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381429' target='other'> <mi>dwc_moreinfo</mi></a>","NY00387058","Magnoliophyta","Malpighiales","A.St.-Hil.","Rio de Janeiro","Ilha Grande dos Porcos","NY00387058_01","T. C. Plowman","Angra dos Reis","-44.314162","-23.060081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","2171743","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"C. A. Sothers","584","1995","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322466' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171743","Magnoliophyta","Malpighiales","A.St.-Hil.","Amazonas","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Torre. Floresta de Platô.","NY02171743_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","376686","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"M. R. C. Sales de Melo","25","1995","03","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=754936' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376686","Magnoliophyta","Malpighiales","A.St.-Hil.","Pernambuco","Bonito, Reserva Ecológica Municipal da Prefeitura de Bonito","NY00376686_01","J. L. da Costa Lima","Bonito","-35.7283","-8.4706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","02448438","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"C. A. Cid Ferreira","9464","1987","11","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2628277' target='other'> <mi>dwc_moreinfo</mi></a>","NY02448438","Magnoliophyta","Malpighiales","A.St.-Hil.","Pará","Serra da Paituna, próxima à Pedra do Pilao, a 30 km de Monte Alegre","NY02448438_01","J. L. da Costa Lima","Monte Alegre","-54.25","-1.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","2171780","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"T. C. Plowman","9803","1980","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322528' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171780","Magnoliophyta","Malpighiales","A.St.-Hil.","Pará","12 km. east of Reprêsa Tucuruí (Rio Tocantins) along new road (PA-263)","NY02171780_01",NA,"Tucuruí","-49.5708328","-3.7771133","70","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","00997116","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"W. W. Thomas","4530","1985","10","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1148234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997116","Magnoliophyta","Malpighiales","A.St.-Hil.","Mato Grosso","Ca. 70 km E of Cuiabá, 5 km SW of São Vicente near Gruta do São Vicente (Casa de Pedra)","NY00997116_01","T. C. Plowman","Santo Antônio do Leverger","-55.38","-15.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","2171785","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"N. T. da Silva","1546","1968","12","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322533' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171785","Magnoliophyta","Malpighiales","A.St.-Hil.","Pará","Rio Jarí, entre Monte Dourado e Munguba","NY02171785_01",NA,NA,"-52.4835348","-0.8868102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","2171739","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"M. G. A. Lobo","105","1978","12","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322462' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171739","Magnoliophyta","Malpighiales","A.St.-Hil.","Pará","beira da estrada que liga Belterra a Porto Novo.","NY02171739_01","J. L. da Costa Lima","Santarém","-54.959942","-2.632878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","1075734","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"P. J. M. Maas","9158","2001","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=754458' target='other'> <mi>dwc_moreinfo</mi></a>","NY01075734","Magnoliophyta","Malpighiales","A.St.-Hil.","Acre","BR-364, km 76, Unidade de Assentamento Santa Luzia, Ramal 5",NA,"O. A. Jara-Muñoz","Cruzeiro do Sul","-72.3475","-7.7633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","00997121","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"G. Eiten","9117","1968","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1148241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997121","Magnoliophyta","Malpighiales","A.St.-Hil.","Mato Grosso","Serra do Roncador. 260 km along new road NNE of village of Xavantina, at Royal Society - Royal Geographic Society Base Camp.","NY00997121_01","T. C. Plowman","Barra do Garças","-51.75","-12.85","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","2171773","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"N. A. Rosa","3095","1979","02","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322521' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171773","Magnoliophyta","Malpighiales","A.St.-Hil.","Roraima","Arredores da estação ecológica de Aracá.","NY02171773_01",NA,NA,"-61.43","3.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","2171822","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"G. T. Prance","25046","1977","11","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322570' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171822","Magnoliophyta","Malpighiales","A.St.-Hil.","Pará","Km 858 Río Escorpião; Serra do Cachimbo","NY02171822_01",NA,NA,NA,NA,"430","430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","2171802","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"C. A. Cid Ferreira","9821","1987","12","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322550' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171802","Magnoliophyta","Malpighiales","A.St.-Hil.","Pará","10km de Oriximinã na estrada P/ Óbitos (PA-28)","NY02171802_01",NA,"Oriximiná","-55.833333","-1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","387062","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"J. R. Pirani","2650","1993","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381440' target='other'> <mi>dwc_moreinfo</mi></a>","NY00387062","Magnoliophyta","Malpighiales","A.St.-Hil.","Sergipe","Estancia-Santa Luzia 18 km de Estancia.","NY00387062_01","J. L. da Costa Lima","Santa Luzia do Itanhi","-37.5","-11.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","2171803","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"J. Revilla","8495","1983","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322551' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171803","Magnoliophyta","Malpighiales","A.St.-Hil.","Pará","Campinas de Santa Rosa.","NY02171803_01",NA,"Tucuruí","-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","00191187","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"R. Callejas Posada","8551","1989","10","25","South America","Colombia","sheet",NA,"Universidad de Antioquia Depto. Biologia Herbario <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1148684' target='other'> <mi>dwc_moreinfo</mi></a>","NY00191187","Magnoliophyta","Malpighiales","A.St.-Hil.","Antioquia","Corregimiento Alto Samaná, Vereda Miraflores, finca El Desespero de Ramon Giraldo, 6 horas SO de Alto Samana.","NY00191187_01","M. H. Nee","San Carlos","-74.87","6.08","920","880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","2171814","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"D. C. Daly","1772","1981","12","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322562' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171814","Magnoliophyta","Malpighiales","A.St.-Hil.","Pará","Serra dos Carajás, 20-25 km NW of Serra Norte mining camp","NY02171814_01",NA,NA,"-50.433333","-5.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","1075735","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"P. J. M. Maas","9193","2001","10","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=754460' target='other'> <mi>dwc_moreinfo</mi></a>","NY01075735","Magnoliophyta","Malpighiales","A.St.-Hil.","Acre","BR-364, Ramal do Pentecoste, km 10, near Comunidade Assis Brasil",NA,"O. A. Jara-Muñoz","Cruzeiro do Sul","-72.8541667","-7.5213889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2016-09-30 06:11:00-03","NY","NYBG","01204740","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"L. J. Dorr","4891","1988","04","19","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1717910' target='other'> <mi>dwc_moreinfo</mi></a>","NY01204740","Magnoliophyta","Malpighiales",NA,"Barinas","Southwest of Alto de La Aguada in an area known locally as Montañas de la Palmita.",NA,"O. A. Jara-Muñoz","Pedraza","-70.67","8.62","1200","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","387053","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"B. J. Pickel","3740","1934","12","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381430' target='other'> <mi>dwc_moreinfo</mi></a>","NY00387053","Magnoliophyta","Malpighiales","A.St.-Hil.","Pernambuco","Tapera","NY00387053_01","T. C. Plowman",NA,"-35.18","-8.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","695556","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"S. A. Mori","25807","2004","08","17","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=823503' target='other'> <mi>dwc_moreinfo</mi></a>","NY00695556","Magnoliophyta","Malpighiales","A.St.-Hil.",NA,"Nouragues Field Station. 100 km SSW of Cayenne and 40 km SW of Regina, ca. 7 km from Saut Pararé on the Arataï River. Chemin Terrace trail, on lower slopes of inselberg.",NA,"T. A. Lobova; B. Vlásákova",NA,"-52.68","4.08","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","2171793","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"W. A. Ducke","807","1941","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322541' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171793","Magnoliophyta","Malpighiales","A.St.-Hil.","Amazonas","Estrada do Aleixo.","NY02171793_01",NA,"Manaus","-59.955906","-3.075656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","1281796","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"S. de V. A. Pessôa","1146","2006","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1742569' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281796","Magnoliophyta","Malpighiales","A.St.-Hil.","Rio de Janeiro","Fazenda Santa Helena, fragmento próximo a BR-101.","NY01281796_01",NA,"Silva Jardim","-42.3478","-22.5258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","2171808","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"G. Davidse","17557","1980","03","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322556' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171808","Magnoliophyta","Malpighiales","A.St.-Hil.","Pará","36 Km southeast of Vigia, along highway PA-140 to Belém.","NY02171808_01","J. L. da Costa Lima","Vigía","-48.1166669","-1.05","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","00997455","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"R. Callejas Posada","1694","1983","11","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1178238' target='other'> <mi>dwc_moreinfo</mi></a>","NY00997455","Magnoliophyta","Malpighiales","A.St.-Hil.","Bahia","Rodovia para povoado de Trancoso, km 5 depois de Arraial d'ajuda. Restinga arborea perturbada.","NY00997455_01","O. A. Jara-Muñoz","Porto Seguro","-39.0644","-16.4497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
