"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","fieldNumber","individualCount","class"
"47","2020-12-21 16:29:09-03","MBM","MBM","210529","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Paciornik, E.F.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"MBM210529","MBM210529","(Paxton) Wiehler","Motta, J.T.",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:29:09-03","MBM","MBM","265441","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Varotti, R.J.H.","16","2001","04","11","Southern America","Brazil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"MBM265441","MBM265441","(Paxton) Wiehler","Chautems, A.",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:29:09-03","MBM","MBM","305565","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Stange, E.J.","109","2005","02","28","Southern America","Brazil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"MBM305565","MBM305565","(Paxton) Wiehler","Chautems, A.",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:29:09-03","MBM","MBM","18217","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Hatschbach, G.","26533","1971","03","09","Southern America","Brazil","Paraná","Piraquara","Serra do Emboque","-49.0633010864258","-25.4416999816895",NA,NA,"MBM018217","MBM018217","(Paxton) Wiehler","Chautems, A.",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:29:09-03","MBM","MBM","320997","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Tessmann, G.","s.n.","1948","04","05","Southern America","Brazil","Paraná","Quatro Barras","Alto da Serra do Mar, (Corvo), 48 Km de Curitiba na estrada C.-Paranaguá","-49.0769004821777","-25.3656005859375",NA,"Erva com bulbo, qe fica um pouco afora. Pedúnculo e cálice pardo avermelhado com partes verdes. Tubo e corola vermelho rutilante, no lábio duas manchas carmesins com margem branquada. Estames e pistilo vermelho claro, quase branco. A","MBM320997","MBM320997","(Paxton) Wiehler","Chautems, A.","935","935","17116","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:29:09-03","MBM","MBM","226943","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","2208A",NA,NA,NA,"Southern America","Brazil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,"MBM226943","MBM226943","(Paxton) Wiehler","Chautems, A.",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:29:09-03","MBM","MBM","395057","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Ariati, V.; Lozano, E.D.; Kersten, R.; Lozano, E.D.; Kersten, R.","1047","2009",NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Morro Caratuva","-48.832306","-25.239225",NA,"Epífita, flor vermelha.; Floresta Ombrófila Densa Montana.","MBM395057","MBM395057 MBM395057_1","(Paxton) Wiehler","Ariati, V.",NA,NA,NA,NA,"2009",NA,NA,"-48.832306","-25.239225",NA,NA,NA,NA,NA
"54","2020-12-21 16:29:09-03","MBM","MBM","40078","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Tessmann, G.","s.n.","1958","04","05","Southern America","Brazil","Paraná","Campina Grande do Sul","Alto da Serra, Rio do Corvo","-49.0553016662598","-25.3055992126465",NA,NA,"MBM040078","MBM040078","(Paxton) Wiehler","Chautems, A.",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:29:09-03","MBM","MBM","102503","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Oliveira, P.I.; Cordeiro, J.; Cordeiro, J.","865","1985","02","04","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,"MBM102503","MBM102503","(Paxton) Wiehler","Chautems, A.",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:29:09-03","MBM","MBM","149580","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Cordeiro, J.; Silva, J.M.; Silva, J.M.","717","1990","03","13","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,"MBM149580","MBM149580","(Paxton) Wiehler","Chautems, A.",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:29:09-03","MBM","MBM","9736","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Hatschbach, G.","2043","1969","01","15","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,"MBM009736","MBM009736","(Paxton) Wiehler","Chautems, A.",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:29:09-03","MBM","MBM","296532","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Silva, J.M.; Ribas, O.S.; Lima, L.R.; Ribas, O.S.; Lima, L.R.","s.n.","2004","05","16","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, trilha para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,"MBM296532","MBM296532","(Paxton) Wiehler","Chautems, A.",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:29:09-03","MBM","MBM","40135","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Hatschbach, G.","12400","1965","02","27","Southern America","Brazil","Paraná","Morretes","Entre Pilão de Pedra e Cabrestante","-48.834400177002","-25.476900100708",NA,NA,"MBM040135","MBM040135","(Paxton) Wiehler","Chautems, A.",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:29:09-03","MBM","MBM","210522","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Dombrowski, L.T.; et al.; et al.","5178",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"MBM210522","MBM210522","(Paxton) Wiehler","Motta, J.T.",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:29:09-03","MBM","MBM","400052","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Lozano, E.D.; Canestraro, B.K.; Saridakis, D.P.; Canestraro, B.K.; Saridakis, D.P.","2972","2015","03","15","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, subida para pico Caratuva","-49.0553016662598","-25.3055992126465",NA,"Epífita, 40 cm, flores laranja.; Floresta Ombrófila Densa, transição Montana para Altomontana, interior da mata.","MBM400052","MBM400052","(Paxton) Wiehler","Hinoshita, L.K.R.",NA,NA,"55154","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:29:09-03","MBM","MBM","305574","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Costa, E.F.; Barboza, E.; Biancolini, B.; Barboza, E.; Biancolini, B.","29","2005","02","22","Southern America","Brazil","Paraná","Morretes","Serra Marumbi","-48.834400177002","-25.476900100708",NA,NA,"MBM305574","MBM305574","(Paxton) Wiehler","Cordeiro, J.",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:29:09-03","MBM","MBM","196899","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Dombrowski, L.T.","7133",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"MBM196899",NA,"(Paxton) Wiehler","Chautems, A.",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:29:09-03","MBM","MBM","169412","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Roderjan, C.V.","960","1992","02","14","Southern America","Brazil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"MBM169412","MBM169412","(Paxton) Wiehler","Hatschbach, G.",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-09-04 12:12:13-03","MNHN","RECOLNAT_MNHN_P","P03511829","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de St Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511829' target='other'> <mi>dwc_moreinfo</mi></a>","P03511829","P03511829_01","(Paxton) Wiehler","Chautems",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821/C2 1640",NA,NA
"66","2015-09-04 12:12:13-03","MNHN","RECOLNAT_MNHN_P","P03511831","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de St Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511831' target='other'> <mi>dwc_moreinfo</mi></a>","P03511831","P03511831_01","(Paxton) Wiehler","Chautems",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821/C2 1640",NA,NA
"67","2015-09-04 12:13:03-03","MNHN","RECOLNAT_MNHN_P","P03511941","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Sello",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511941' target='other'> <mi>dwc_moreinfo</mi></a>","P03511941","P03511941_01","(Paxton) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"68","2015-09-04 12:13:03-03","MNHN","RECOLNAT_MNHN_P","P03511942","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Glaziou, A.",NA,"1879","9","9",NA,"Brasil","São Paulo",NA,"Brésil. Campos da Bocaina, Rio Manducaba.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511942' target='other'> <mi>dwc_moreinfo</mi></a>","P03511942","P03511942_01","(Paxton) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11590",NA,NA
"69","2020-12-11 11:36:42-03","UFMG","BHCB","136107","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Heringer, G; Machado, TM; Reis, SB","445","2010","03","11","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde., Mata do coração.","-41.844611","-20.431333",NA,"Epífita, próximo a curso de água. Pétalas vermelhas com detalhes vináceos.","BHCB046343",NA,"(Paxton) Wiehler",NA,"1512","1512",NA,NA,"2018","05",NA,"-41.844611","-20.431333",NA,NA,NA,NA,NA
"70","2020-12-11 11:36:42-03","UFMG","BHCB","136291","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Batista, JAN","334","2010","03","04","Southern America","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Portaria Pedra Menina, caminho para Macieira.","-41.82125","-20.488639",NA,"Epífita, flores vermelho escuro.","BHCB046341",NA,"(Paxton) Wiehler",NA,"1689","1689",NA,NA,"2018","05",NA,"-41.82125","-20.488639",NA,NA,NA,NA,NA
"71","2020-12-11 11:36:42-03","UFMG","BHCB","136449","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","521","2010","03","11","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Mata na base do Coração.","-41.846806","-20.432111",NA,"Herbácea com 40cm alt. Flores vermelho-alaranjadas.","BHCB046342",NA,"(Paxton) Wiehler",NA,"1356","1356",NA,NA,"2018","05",NA,"-41.846806","-20.432111",NA,NA,NA,NA,NA
"72","2020-12-11 11:36:42-03","UFMG","BHCB","136850","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM","158","2010","03","02","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Na beira do Rio no Vale Verde.","-41.845556","-20.419722",NA,"Epífita com batata coletada sobre tronco à ca. de 1m. de alt. Também observada como rupícola.; Epífita com uma batata na base, a cerca de 1m de altura.; Sobre tronco e também observada como rupícula. Floresta Ombrófila Densa.",NA,NA,"(Paxton) Wiehler",NA,"1482","1482",NA,NA,NA,NA,NA,"-41.845556","-20.419722",NA,NA,NA,NA,NA
"73","2020-12-11 11:36:42-03","UFMG","BHCB","119037","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Viana, PL; Mota, NFO; Silva, LVC; Maciel, GM","3529","2008","05","13","Southern America","Brasil","Minas Gerais","Alagoa","Parque Estadual Serra do Papagaio, Ao longo do rio do Charco","-44.6418991088867","-22.1706008911133",NA,"Epífita, com tubérculo, em Podocarpus. Frutos imaturos verdes.; Mata da araucárias e Podocarpus lambertii","BHCB046344",NA,"(Paxton) Wiehler",NA,"1634","1634","13155","auto","2018","05",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-11 17:19:09-03","UFPR","UPCB","68892","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Matos, F.B.","1513","2008","02","26",NA,"Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Trilha que sobe à esquerda, para o Pico Caratuva","-48.833333","-25.233333",NA,"Epífita pendente a 4 m do solo. Flores vermelhas vistosas. Crescendo no interior da mata, na encosta do morro. Floresta Ombrófila Densa..",NA,NA,"(Paxton) Wiehler","Chautems, A.","1300","1300",NA,NA,"2008","02",NA,"-48.833333","-25.233333",NA,NA,NA,NA,NA
"75","2021-02-11 17:19:09-03","UFPR","UPCB","87178","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Matos, F.B. | Pereira, J.B.S.","1513","2008","02","26",NA,"Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Trilha que sobe à esuerda, para o Pico Caratuva. Floresta Ombrófila Densa.","-48.833333","-25.233333",NA,"Epífita pendente a 4m do solo. Flores vermelhas vistosas. Crescendo no interior da mata, na encosta do morro..",NA,NA,"(Paxton) Wiehler","Chautems, A.","1300","1300",NA,NA,"2008","02",NA,"-48.833333","-25.233333",NA,NA,NA,NA,NA
"76","2021-02-11 17:19:09-03","UFPR","UPCB","31183","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Gatti, G.","20","1996","01","30",NA,"Brasil","Paraná","Quatro Barras","Anhangava","-49.0769004821777","-25.3656005859375",NA,"Planta rasteira, rupícola, flor vermelha. Floresta ombrófila densa alto montana..",NA,NA,"(Paxton) Wiehler","Chautems, A.",NA,NA,"17116","auto","2001","01",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-11 17:19:09-03","UFPR","UPCB","22898","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Roderjan, C.V.",NA,"1994","03","03",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava - Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,"Epífita, flor vermelha, freqüente na floresta montana..",NA,NA,"(Paxton) Wiehler","Silva, S.M.","1250","1250","17116","auto","1994","06",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-11 17:19:09-03","UFPR","UPCB","44990","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Petean, M.P.","166","2001","02","19",NA,"Brasil","Paraná","Morretes","Parque Estadual do Pico do Marumbi, Pico do Morro Facãozinho","-48.834400177002","-25.476900100708",NA,"Epífita a ca. 2m do solo, flores vermelhas. Coletada em floresta ombrófila densa altomontana..",NA,NA,"(Paxton) Wiehler","Silva, S.M.",NA,NA,"30514","auto","2001","03",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-11 17:19:09-03","UFPR","UPCB","37252","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Santos, E.P.","763","1999","03","05",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,"Erva de ± 50 cm, flor vermelha, rupícola. Campo rupestre de altitude..",NA,NA,"(Paxton) Wiehler","Chautems, A.","1240","1240","41937","auto","1999","06",NA,NA,NA,NA,NA,NA,NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","3061623","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","J. Cordeiro","Cordeiro 717","1990",NA,NA,"South America","Brazil","Paraná",NA,"Serra Capivari Grande(mun. capina Grande do Sul)",NA,NA,NA,NA,NA,NA,"(Paxton) Wiehler","A. Chautems","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","3061664","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Per Dusén","Dusén 18098","1916",NA,NA,"South America","Brazil","Paraná",NA,"Serra do Marm prope Ypiranga, in truncis arborum",NA,NA,NA,NA,NA,NA,"(Paxton) Wiehler","A.Chautems","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2012-04-26 09:06:00-03","MO","MOBOT","3061714","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Gert G. Hatschbach","Hatschbach 26533","1971","3","9","South America","Brazil","Paraná",NA,"Serra do Emboque (mun. Piraquara)",NA,NA,NA,NA,NA,NA,"(Paxton) Wiehler","A.Chautems","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"83","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","16731",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","L. Kollmann; et al","5670","2002","05","21",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Epífita na sombra. Flores vermelhas. Base do pecíolo vináceo. Pendúnculo vináceo.","MBML016731","MBML016731","(Paxton) Wiehler","L. Kollmann/21-05-2002",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"84","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","22317",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","L. Kollmann; et al","6646","2004","04","10",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Epífita na sombra. Flores vermelhas.","MBML022317","MBML022317","(Paxton) Wiehler","L. Kollmann/10-04-2004",NA,NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA
"85","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","22368",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","J. Rossini; et al","503","2003","08","27",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Paredão rochoso. Rupícola pilosa, pecíolo vináceo.","MBML022368","MBML022368","(Paxton) Wiehler","J. Rossini/2004",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"86","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","23465",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","L. Kollmann; et al","7309","2005","01","26",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Henrique","-40.553889","-19.836389",NA,"Epífita na meia sombra, flores vermelhas.","MBML023465","MBML023465","(Paxton) Wiehler","J. Rossini/29-04-2005",NA,NA,NA,NA,NA,NA,NA,"40W33'14","19S50'11",NA,NA,NA,NA,NA
"87","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","34103",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","L. Kollmann; et al","10560","2008","02","12",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.083611","-20.516111",NA,"Epífita na sombra, flores vermelhas. Material prensado em álcool.","MBML034103","MBML034103","(Paxton) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA,NA
"88","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","3829",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","H. Q. Boudet Fernandes","2168","1987","07","15",NA,"Brasil","Espírito Santo","Santa Teresa","Vinte e Cinco de Julho","-40.604167","-19.780833",NA,"Epífita estéril, folha com pilosidade translúcida, pecíolo vináceo, mata primaria derrubada, a 900m de altitude. Culta.","MBML003829","MBML003829","(Paxton) Wiehler","A. Chautems/Março-1990",NA,NA,NA,NA,NA,NA,NA,"40W36'15","19S46'51",NA,NA,NA,NA,NA
"89","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","48053",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","J.P.F. Zorzanelli; L. Bacci","1008","2014","04","13",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim: Propriedade do Senhor Aristides, no terceiro zigue-zague da trilha, pouco acima da entrada do transecto 4","-41.473611","-20.365278",NA,"Epífita bulbosa com corola vermelha e cálice verde-claro com pêlos","MBML048053","MBML048053","(Paxton) Wiehler","A. Chautems/IV-2014",NA,NA,NA,NA,NA,NA,NA,"41W28'25","20S21'55",NA,NA,NA,NA,NA
"90","2021-03-03 13:56:14-03","UFF","NIT","NIT1144","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","A. Lobão","1881","2012","03","25",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos,caminho para a Caixa de Fósforo.","-42.5311012268066","-22.2819004058838",NA,"Habito: Erva terrestre","NIT00001153",NA,"(Paxton) Wiehler",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-09-12 05:00:02-03","US","US","2728313","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","F. Segadas-Vianna, L. Dau, W. T. Ormond & G. Machline","1186","1953","3",NA,"South America - Neotropics","Brazil","São Paulo",NA,"Barreiro Co., Serra da Bocaina",NA,NA,NA,NA,"US00320647","US00320647_01","(Paxton) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"92","2020-09-12 05:00:02-03","US","US","2825099","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","J. Lanna","35","1960","12","9","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Teresopolis, P.N. Serra dos Orgaos, between abrigos 2 and 3",NA,NA,NA,NA,"US00320649","US00320649_01","(Paxton) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"93","2020-09-12 05:00:02-03","US","US","2586998A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","S. Vogel","756",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"Planalto der Serra da Bocaina",NA,NA,NA,NA,"US00320646","US00320646_01","(Paxton) Wiehler",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"94","2020-09-12 05:00:02-03","US","US","2403191","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","R. Reitz & R. M. Klein","6551","1958","3","1","South America","Brazil","Santa Catarina",NA,"Dona Francisca highway, Joinvile",NA,NA,NA,NA,"US00320648","US00320648_01","(Paxton) Wiehler",NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"95","2020-09-12 05:00:02-03","US","US","68966","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US00320645","US00320645_01","(Paxton) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"96","2020-09-12 05:00:02-03","US","US","2568623","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","L. B. Smith & E. L. McWilliams","15439","1968","2","13","South America - Neotropics","Brazil","São Paulo",NA,"On ground, N of crest of serra, above Parati (Rio de Janeiro)",NA,NA,NA,NA,"US00320650","US00320650_01","(Paxton) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
