"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","yearIdentified","monthIdentified","dayIdentified","day","verbatimLongitude","verbatimLatitude","locality","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","individualCount","fieldNumber","sex"
"46","2020-10-14 10:04:22-03","FURB","FURB","17439","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Mancinelli, WS","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","514","2009","11",NA,"Brasil","Santa Catarina","Antônio Carlos","-48.87","-27.45",NA,NA,"FURB36349","2010","01","25","09","-48.8700000","-27.4500000",NA,NA,NA,"710","710","FURB36349",NA,NA,NA,NA
"47","2019-11-08 08:54:32-03","FURB","FURB","17440","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Mancinelli, WS","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","332","2009","10",NA,"Brasil","Santa Catarina","Angelina","-49.05","-27.45",NA,NA,"FURB36341","2010","01","25","28","-49.0500000","-27.4500000",NA,NA,NA,"822","822","FURB36341",NA,NA,NA,NA
"48","2020-10-14 10:04:22-03","FURB","FURB","17449","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Mancinelli, WS","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","619","2009","11",NA,"Brasil","Santa Catarina","Siderópolis","-49.59","-28.62",NA,"Florística IFFSC e47a (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: erva terrícola;","FURB36336","2010","01","25","19","-49.5900000","-28.6200000","Serrinha.",NA,NA,"479","479","FURB36336",NA,NA,NA,NA
"49","2020-10-14 10:04:22-03","FURB","FURB","17645","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Rigon-Junior, MJ","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2836","2009","10",NA,"Brasil","Santa Catarina","Timbé do Sul","-49.86","-28.8",NA,"Florística IFFSC 28 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: erva terrícola;","FURB36342","2010","08","10","17","-49.8600000","-28.8000000","Vila Belmiro.",NA,NA,"360","360","FURB36342",NA,NA,NA,NA
"50","2020-10-14 10:04:22-03","FURB","FURB","17874","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Korte, A","Korte, A.; Kniess, A.","320","2009","11",NA,"Brasil","Santa Catarina","Alfredo Wagner","-49.5005556","-27.6302778",NA,"Florística IFFSC 309 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: erva terrícola;","FURB36345","2009","11","25","25","-49.5005556","-27.6302778","Alto Limeirinha.",NA,NA,"642","642","FURB36345",NA,NA,NA,NA
"51","2020-10-14 10:04:22-03","FURB","FURB","31069","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Mancinelli, WS; Engels, ME; Smidt, EC","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","5021","2010","06",NA,"Brasil","Santa Catarina","São Martinho","-48.87","-28.08",NA,"Florística IFFSC 173 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: erva terrícola;","FURB36335","2012","04",NA,"15","-48.8700000","-28.0800000","Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.",NA,NA,"517","517","FURB36335",NA,NA,NA,NA
"52","2020-10-14 10:04:22-03","FURB","FURB","31159","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Mancinelli, WS; Engels, ME; Smidt, EC","Verdi, M.; Burkhardt, B. & Klemz, G.","5103","2010","06",NA,"Brasil","Santa Catarina","São Bonifácio","-48.96","-27.9938889",NA,"Florística IFFSC 197 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: erva terrícola;","FURB36334","2012","04",NA,"30","-48.9600000","-27.9938889","Santa Maria.",NA,NA,"339","339","FURB36334",NA,NA,NA,NA
"53","2020-10-14 10:04:22-03","FURB","FURB","31572","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Korte, A","Korte, A.; Kniess, A.","4494","2010","09",NA,"Brasil","Santa Catarina","Nova Trento","-49.1369444","-27.3605556",NA,"Florística IFFSC 425b (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: erva terrícola; flor verde","FURB36346","2010","09","29","29","-49.1369444","-27.3605556","Rio Veado.",NA,NA,"479","479","FURB36346",NA,NA,NA,NA
"54","2020-10-14 10:04:22-03","FURB","FURB","31604","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Korte, A","Korte, A.; Kniess, A.","4474","2010","09",NA,"Brasil","Santa Catarina","São João Batista","-48.87","-27.2722223",NA,"Florística IFFSC 470b (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: erva terrícola;","FURB36347","2010","09","30","30","-48.8700000","-27.2722223","Próximo a SC 411.",NA,NA,"119","119","FURB36347",NA,NA,NA,NA
"55","2020-10-14 10:04:22-03","FURB","FURB","31633","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Gasper, AL de","Schmitt, J.L.; Caglioni, E.","3097","2010","10",NA,"Brasil","Santa Catarina","Imaruí","-48.8697223","-28.1647222",NA,"Florística IFFSC e148b (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola; Fruto verde;","FURB36344","2010","11","05","12","-48.8697223","-28.1647222","Forquilinha.",NA,NA,"666","666","FURB36344",NA,NA,NA,NA
"56","2020-10-14 10:04:22-03","FURB","FURB","38761","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Caetano, JO","Caetano, J.O.",NA,"2012","08",NA,"Brasil","Santa Catarina","Benedito Novo","-49.4194445","-26.7969444",NA,NA,"FURB02866","2012","08","05","05","-49.4194445","-26.7969444","Terreno próximo a pedreira de Alto Benedito.",NA,NA,"521","521","FURB02866",NA,NA,NA,NA
"57","2020-10-14 10:04:22-03","FURB","FURB","54647","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Funez, L.A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","796","2017","08",NA,"Brasil","Santa Catarina","Bombinhas","-48.51","-27.18",NA,"flor branca Habitat: interior da U.A. Habito: epífita","FURB54647","2017","09","05","14","-48.5100000","-27.1800000",NA,NA,NA,"8","8","FURB54647",NA,NA,NA,NA
"58","2020-04-27 16:10:58-03","UFES","VIES","21478","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Guimarães, L.","Zorzanelli, J.P.F.","108","2011","09",NA,"Brasil","Espírito Santo","Iúna","-41.5358009338379","-20.3458003997803",NA,NA,"VIES021478","2012","01","16","10",NA,NA,"Serra do Valentim.","32198","auto",NA,NA,"VIES021478",NA,NA,NA,NA
"59","2020-12-21 16:38:51-03","MBM","MBM","385537","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Engels, M.E.","Adenesky-Filho, E.","s.n.","2011","09",NA,"Brasil","Paraná","Telêmaco Borba","-50.706944","-24.100556",NA,"Resgate de flora da UHE Mauá","MBM385537","2011",NA,NA,"11","-50.706944","-24.100556","UHE Mauá",NA,NA,"520","750","MBM385537",NA,NA,NA,NA
"60","2020-12-21 16:38:51-03","MBM","MBM","50095","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Pabst, G.","Hatschbach, G.","10209","1963","08","Southern America","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM050095",NA,NA,NA,"11",NA,NA,"Balneário Brejatuba","41937","auto",NA,NA,"MBM050095",NA,NA,NA,NA
"61","2020-12-21 16:38:51-03","MBM","MBM","59904","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Pabst, G.","Koczicki, C.","s.n.","1978","09","Southern America","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM059904",NA,NA,NA,"10",NA,NA,"Praia dos Coroados","41937","auto",NA,NA,"MBM059904",NA,NA,NA,NA
"62","2020-12-21 16:38:51-03","MBM","MBM","77090","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F. de","Oliveira, P.I.","655","1982","08","Southern America","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"MBM077090",NA,NA,NA,"25",NA,NA,"Rio Taquari","17116","auto",NA,NA,"MBM077090",NA,NA,NA,NA
"63","2020-12-21 16:38:51-03","MBM","MBM","10131","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Pabst, G.","Hatschbach, G.","19682","1968","09","Southern America","Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"MBM010131",NA,NA,NA,"10",NA,NA,"Ribeirinha","37352","auto",NA,NA,"MBM010131",NA,NA,NA,NA
"64","2020-12-21 16:38:51-03","MBM","MBM","113251","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Waechter, J.L.","Hagelund, K.","13289","1980","10","Southern America","Brazil","Rio Grande do Sul","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"MBM113251",NA,NA,NA,"06",NA,NA,"Fazenda Faxinal","29956","auto",NA,NA,"MBM113251",NA,NA,NA,NA
"65","2020-12-21 16:38:51-03","MBM","MBM","18936","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Pabst, G.","Hatschbach, G.","27127","1971","10","Southern America","Brazil","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,"MBM018936",NA,NA,NA,"07",NA,NA,"Rio Itararé","55682","auto",NA,NA,"MBM018936",NA,NA,NA,NA
"66","2020-10-01 14:26:08-03","JBB","HEPH","20787","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Meneguzzo, TEC","Salles, AEH","s.n.","2004","07","Southern America","Brasil","Distrito Federal","Guará",NA,NA,NA,NA,NA,"2009","12","20","29",NA,NA,"Parque do Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:44:52-03","UFMG","BHCB","124138","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Giacomin, LL; Stehmann, JR; Kamino, LHY","147","2008","07","Southern America","Brasil","Minas Gerais","Juiz de Fora","-43.398389","-21.758778",NA,"erva sob dossel de mata. Botões florais verdes, flores alvas.",NA,NA,NA,NA,"09","-43.398389","-21.758778","Reserva Municipal de Santa Cândida",NA,NA,"800","800",NA,NA,NA,NA,NA
"68","2020-12-11 11:44:52-03","UFMG","BHCB","177455","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2305","2015","05","Southern America","Brasil","Minas Gerais","Congonhas","-43.905833","-20.445833",NA,"Prensado em álcool; Erva terrestre; inflorescência jovem verde clara.; Interior de Floresta Estacional Semidecidual",NA,"2015","11",NA,"05","-43.905833","-20.445833","RPPN Poço Fundo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:44:52-03","UFMG","BHCB","38837","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Stehmann, JR; Salino, A; Vasconcelos, MF de","2294","1997","09","Southern America","Brasil","Minas Gerais","Santa Bárbara","-43.479167","-20.096944",NA,"Erva no sub bosque da mata; flores verdes.",NA,NA,NA,NA,"30","-43.479167","-20.096944","Serra do Caraça",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:44:52-03","UFMG","BHCB","82167","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Mota, RC da","2032","2002","12","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.574528","-19.103417",NA,"erva terrestre em mata de galeria. Labelo branco esverdeado; pétalas e sépalas verdes.",NA,NA,NA,NA,"24","-43.574528","-19.103417","Parque Natural Municipal do Ribeirão do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:44:52-03","UFMG","BHCB","23638","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Toledo, FRN; Teixeira, EM","s.n.","1993","08","Southern America","Brasil","Minas Gerais","Cataguazes","-42.6967010498047","-21.3892002105713",NA,"mata secundaria. Herbáceo. Borda de mata; inflorescências vermelhas",NA,NA,NA,NA,"03",NA,NA,"Área do Projeto CBA","21268","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:44:52-03","UFMG","BHCB","68287","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Mota, RC da","1412","2001","11","Southern America","Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,"erva terrestre; flores verdes.; em mata de galeria","BHCB001521",NA,NA,NA,"13",NA,NA,"Cond. Miguelão","29211","auto",NA,NA,"BHCB001521",NA,NA,NA,NA
"73","2020-12-11 11:44:52-03","UFMG","BHCB","64742","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Mota, RC da; Ribeiro, SP","1244","2001","10","Southern America","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,"planta coletada em mata ciliar, erva terrestre; flores esverdeadas.",NA,NA,NA,NA,"09",NA,NA,"Fazenda Melhoramentos","22140","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-11 11:44:52-03","UFMG","BHCB","24842","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Tameirão Neto, E; Werneck, MS","1638","1994","08","Southern America","Brasil","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627",NA,"Floresta semidecídua; herbáceo.",NA,NA,NA,NA,"01",NA,NA,"Mata da Aparecida, Unidade de Conservação do Galhe","45889","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-11 11:44:52-03","UFMG","BHCB","18543","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Paula, JA; et al.","s.n.","1987","07","Southern America","Brasil","Minas Gerais","Caeté","-43.6697006225586","-19.8799991607666",NA,"mata secundaria. Herbáceo.",NA,NA,NA,NA,"15",NA,NA,"Serra da Piedade","22051","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:44:52-03","UFMG","BHCB","92269","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Mota, RC da","2390","2004","09","Southern America","Brasil","Minas Gerais","Catas Altas","-43.4075012207031","-20.0746994018555",NA,"Planta coletada em mata de galeria; terrestre pétalas e sépalas verdes, labelo branco esverdeado",NA,NA,NA,NA,"15",NA,NA,"Serra do Caraça","11966","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:44:52-03","UFMG","BHCB","16356","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Grandi, TSM; et al.","2618","1989","09","Southern America","Brasil","Minas Gerais","Bom Jardim de Minas","-44.1911010742188","-21.9472007751465",NA,"coletada em barranco úmido em beira de mata. Herbáceo.",NA,NA,NA,NA,"29",NA,NA,"Serra do Pacau","20996","auto","1300","1300",NA,NA,NA,NA,NA
"78","2021-02-11 17:21:02-03","UFPR","UPCB","64044","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schlecht.",NA,"Fraga, C.N.","2241","2008","10",NA,"Brasil","Espírito Santo","Castelo",NA,NA,NA,"Rupícola, herbácea, heliófila. Folhas verdes, brilhosas, flores de botões verdes..",NA,NA,NA,NA,"14","9999","9999","BLOQUEADO",NA,NA,"1500","1850",NA,NA,NA,NA,NA
"79","2021-02-11 17:21:02-03","UFPR","UPCB","90141","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Michelon, C.","Michelon, C.","1519","2012","08",NA,"Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,"Flores branco-esverdeadas. Terrícola no interior de floresta de encosta.","UPCB0029046",NA,NA,NA,"23",NA,NA,NA,"35037","auto",NA,NA,"UPCB0029046",NA,NA,NA,NA
"80","2021-02-11 17:21:02-03","UFPR","UPCB","34056","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schlecht.","Batista, V.A.N.","Cervi, A.C.","3821","1992","11",NA,"Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,"Flores verdes, beira de riacho..",NA,"2002","03","19","07",NA,NA,"Morro Sete","17116","auto",NA,NA,NA,NA,NA,NA,NA
"81","2021-02-11 17:21:02-03","UFPR","UPCB","71659","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schlecht.","Smidt, E.C.","Smidt, E.C.","1007","2010","09",NA,"Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,"Foto e banco de DNA..",NA,"2010","09",NA,NA,NA,NA,"Rio Capivari","61623","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-08-31 09:19:49-03","INPA","INPA","37389","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","H.Y.A.; Amaral Junior, A","Amaral Junior, A","1000","1972","08","Southern America","Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"INPA0037389",NA,NA,NA,"18",NA,NA,"Fazenda do Sr. Camilo Dinucci, próximo ao Cerrito (13 de maio), banhado, com mata de porte médio. Muito frequente sobre detritos vegetais em decomposição.","40412","auto",NA,NA,"INPA0037389 INPA0037389_e",NA,NA,NA,NA
"83","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","45371",NA,"Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","A.P. Fontana/02-X-2005","A. P. Fontana; R.P.Fontana, C. Esgario & D. Pereira","1747","2005","10",NA,"Brasil","Espírito Santo","São Roque do Canaã","-40.770472","-19.803278",NA,"Terrestre, flores verdes com labelo branco.","MBML045371",NA,NA,NA,"02","40W46'13,7","19S48'11,8","Alto Misterioso, trilha nascente",NA,NA,"1050","1050",NA,NA,NA,NA,NA
"84","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","52414",NA,"Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","A.P. Fontana/17-07-2007","A. P. Fontana; F.B.Matos, M.Krammer, P.Labiak & L.Kollmann","3655","2007","07",NA,"Brasil","Espírito Santo","Itaguaçu","-40.975278","-19.745833",NA,"Terrestre, na sombra. Flores verdes. Projeto CORES-JBRJ.","MBML052414",NA,NA,NA,"17","40W58'31","19S44'45","Pedra do Caparaó. Início do afloramento rochoso granítico.",NA,NA,"1200","1200",NA,NA,NA,NA,NA
"85","2017-11-24 14:11:54-02","UFLA","ESAL","14688","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Lourenço, RA","322",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,"erva; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"Mata à jusante de Macaia","22016","auto",NA,NA,NA,NA,NA,NA,NA
"86","2019-11-07 11:44:53-03","FUVATES","HVAT","1196","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","E. Freitas","F. Cornelius; E. Musskopf","s.n.","2003","09",NA,"Brasil","Rio Grande do Sul","Marques de Souza","-52.0925","-29.3275",NA,NA,"HVAT00001196","2013","06","17","12","-52º5'33''W","-29º19'39''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-07 11:44:53-03","FUVATES","HVAT","1031","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"E. Freitas","s.n.","2002","10",NA,"Brasil","Rio Grande do Sul","Imigrate",NA,NA,NA,NA,"HVAT00001031",NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-07 11:44:53-03","FUVATES","HVAT","2117","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","C. Buzatto","W. Heberle","s.n.","2007","09",NA,"Brasil","Rio Grande do Sul","Lajeado","-51.996111","-29.455833",NA,"Terrícola, herbácea.; Grande população ao final da trilha eecial, interior da mata.","HVAT00002117","2007","09","27","13","-51º59'46''W","-29º27'21''S","Jardim Botânico.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-07 11:44:53-03","FUVATES","HVAT","1024","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"T. Klein","s.n.","2002","09",NA,"Brasil","Rio Grande do Sul","Imigrate",NA,NA,NA,NA,"HVAT00001024",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-06-10 10:11:22-03","FZB-BH","BHZB","8179","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum",NA,NA,"Ferreira Junior, C.A. et al.",NA,"2011","08",NA,"Brasil","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"CAF 167. Origem: Caeté. Folhas verdes em roseta. Cultivado.",NA,NA,NA,NA,"08",NA,NA,"FZB-BH - Jardim Botânico - Coleção de Mata Atlântica","17082","auto",NA,NA,NA,NA,NA,NA,NA
"91","2021-02-25 10:11:27-03","CVRD","CVRD","11384","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","Schltr.","Claudio Nicoletti Fraga","Folli, D.A.","6164","2008","07","América do Sul","BRASIL","ES","Guaçuí","-41.71191","-20.893018",NA,"<ll>dwc_commonname:</ll> Orquídea gatinha","CVRD011384","2009","06","23","20","-41,71191","-20,893018","Parc. 08",NA,NA,"680","680",NA,"Liliopsida",NA,NA,NA
"92","2021-02-25 10:11:27-03","CVRD","CVRD","13123","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","Schltr.","Domingos A. Folli","Folli, D.A.","6686","2010","08","América do Sul","BRASIL","ES","Guaçuí","-41.709618","-20.892169",NA,"<ll>dwc_commonname:</ll> Orquídea gatinha","CVRD013123","2010","09","13","27","-41,709618","-20,892169",NA,NA,NA,"596","596",NA,"Liliopsida",NA,NA,NA
"93","2020-09-12 05:00:02-03","US","US","203863","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum",NA,NA,"A. F. Regnell","1727","1877","8","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00013435",NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,"US00013435_01","Monocotyledonae","1",NA,NA
"94","2020-09-12 05:00:02-03","US","US","3088945","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum",NA,NA,"P. Oliveira","655","1982","8","South America","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"US00162780",NA,NA,NA,"25",NA,NA,NA,"25180","auto",NA,NA,"US00162780_01","Monocotyledonae","1",NA,NA
"95","2020-09-12 05:00:02-03","US","US","814852","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum",NA,NA,"A. F. Regnell","1724","1877","8","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00013436",NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,"US00013436_01","Monocotyledonae","1",NA,NA
"96","2021-03-25 13:53:06-03","UNIVILLE","JOI","14666","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Mancinelli, W. S.","Mancinelli, W.S.",NA,"2011","05",NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,"Número de coleta: 1436-A, Margens do rio Japó; HABITO: terrícola; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI014666","2011","05","18","18",NA,NA,"Canyon do Guartelá.","56988","auto","800","800",NA,NA,NA,NA,NA
"97","2021-03-25 13:53:06-03","UNIVILLE","JOI","14919","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Mancinelli, W. S.","Mancinelli, W.S.",NA,"2013","12",NA,"Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,"Número de coleta: 1459B; HABITO: erva","JOI014919","2013","12","23","23",NA,NA,"Morro da Pedra Pelada.","37150","auto","800","800",NA,NA,NA,NA,NA
