"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"49","2020-12-20 21:19:26-03","UFV","VIC","018292","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","striata","Pouteria striata","Baehni","Silva, A.F.; et al.","1621","1989","09","22",NA,"Brasil","Minas Gerais",NA,"Árvore de até 8 m, com seiva leitosa nas folhas, flores velhas castanhas.","VIC018292",NA,"Marliéria","PERD","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-24 17:10:02-03","UFES","SAMES","3506","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Ribeiro,M.; Marcarini,L.;Coelho,R.","584","2011","08","21",NA,"Brasil","Espírito Santo",NA,"Árvore de 30m, CAP: 3.20m, tronco fissurado marrom, látex leitoso abundante, fruto verde claro.","SAMES03506",NA,"Conceição da Barra","Reserva Biológica do Córrego Grande. Coletado próximo ao final do transecto 3.","-39.7322006225586","-18.5932998657227","Ribeiro,M.",NA,NA,NA,"-398050000.0","-182625000.0","41644","auto","2011","08","21",NA,NA,NA,NA
"51","2021-03-24 17:10:02-03","UFES","SAMES","3495","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Silva,W.B.; Ribeiro,M.","29","2012","02","02",NA,"Brasil","Espírito Santo",NA,"Árvore de 17m, com pouco látex leitoso, ramos com botões florais diminutos esverdeados.","SAMES03495",NA,"Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta alta sobre Tabuleiro, estrada interna Km 4 aO 13.","-39.7322006225586","-18.5932998657227","Fabris,L.C.",NA,NA,NA,"-398050000.0","-182625000.0","41644","auto","2012","02","06",NA,NA,NA,NA
"52","2021-03-24 17:10:02-03","UFES","SAMES","3488","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Folli, D.A.","6714","2010","10","08",NA,"Brasil","Espírito Santo",NA,"Árvore de 28m com botões verdes e flores marrom, apresentando látex de coloração branca; fuste cilíndrico de 18 m de altura e 210 cm de CAP; descamação em ripas; superfície da casca sulcada; copa com 10 metros de diâmetro.","SAMES03488",NA,"Domingos Martins","Mata de Altitude; estrada Alto Parajú, BR-262.","-40.6591987609863","-20.3633003234863","Folli, D. A.",NA,NA,NA,NA,NA,"48150","auto","2010","10","08",NA,NA,NA,NA
"53","2021-03-24 17:10:02-03","UFES","SAMES","3489","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Folli, D.A.","355","1981","12","30",NA,"Brasil","Espírito Santo",NA,"Árvore de 26m com botões e flores verde claro, apresentando látex de coloração branca; fuste achatada com 14m de altura e 172,79 cm de CAP; descamaçã em ripas; superfície da casca sulcada; copa com 10 m de diâmetro.","SAMES03489",NA,"Linhares","Reserva Natural Vale. Mata de tabuleiro próxima à estrada Quarentena.","-40.0722007751465","-19.3910999298096","Folli, D. A.",NA,NA,NA,NA,NA,"48094","auto","1997","06","16",NA,NA,NA,NA
"54","2021-03-24 17:10:02-03","UFES","SAMES","3496","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Pereira,O.J.; Menezes,L.F.T.;Giaretta,A.O.;Fantin,R.","7617","2008","03","06",NA,"Brasil","Espírito Santo",NA,"Planta com 6m de altura, botões florais esverdeados, látex translúcido.","SAMES03496",NA,"São Mateus","Bairro Liberdade. Restinga, floresta seca, transição para inundável, bosque dominado por Blechnum serrulatum.","-39.8588981628418","-18.716100692749","Souza,W.O.",NA,NA,NA,NA,NA,"56510","auto","2016","08","22",NA,NA,NA,NA
"55","2021-03-24 17:10:02-03","UFES","SAMES","3492","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Folli, D.A.","1400","1991","08","29",NA,"Brasil","Espírito Santo",NA,"Árvore de 26m com frutos maduros amarelos e frutos imaturos verde escuro; presença de látex branco; fuste achatado com 14 m de altura e com 172,79 cm de CAP; descamação em ripas; superfície da casca sulcada; copa com diâmetro de 10 me","SAMES03492",NA,"Linhares","Reserva Natural Vale. Mata de tabuleiro do lado esquerdo da Torre, estrada do Flamengo.","-40.0722007751465","-19.3910999298096","Pennington, T.D.",NA,NA,NA,NA,NA,"48094","auto","1997","06","16",NA,NA,NA,NA
"56","2021-03-24 17:10:02-03","UFES","SAMES","3494","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Oliveira,I.R.; Ribeiro,M.;Rocha,T.L.","105","2010","09","26",NA,"Brasil","Espírito Santo",NA,"Árvore com 13 metros de altura, com frutos verdes e com muito látex leitoso. Fruto Carpoteca.","SAMES03494",NA,"Pinheiros","Reserva Biológica Córrego do Veado. Floresta alta sobre tabuleiro, Km 1-4 da estrada interna.","-40.2132987976074","-18.3703002929688","Oliveira,I.R.",NA,NA,NA,NA,NA,"28525","auto","2010","09","26",NA,NA,NA,NA
"57","2021-03-01 16:41:10-03","UNICAMP","UEC","104135","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Lima, HC; et al.","4019","1990","02","02",NA,"Brazil","Rio de Janeiro",NA,"Árvore, 26m de alt., tronco com casca alvo-pardacenta, látex branco. DAP ca. 70cm. Botões jovens ferrugíneos e frutos esverdeados. Ocasional.","UEC072142","UEC072142","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima. Nascente do Rio das Flores.","-42.5","-22.55",NA,NA,NA,NA,"-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:41:10-03","UNICAMP","UEC","104134","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Nadruz, MA; et al.","562","1989","12","28",NA,"Brazil","Rio de Janeiro",NA,"Árvore 14m de alt., folhas discolores verdes, botões verdes, flores com cálice verde e corola albo-esverdeada.","UEC072139","UEC072139","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima. Picada para Pedra Bicuda.","-42.05","-22",NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:41:10-03","UNICAMP","UEC","174836","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1813","1997","05","29",NA,"Brazil","São Paulo",NA,"Árvore 791, vegetativo, com látex branco.; Mata Âtlantica de Encosta.","UEC030418","UEC030418","Ubatuba","Picinguaba, Morro do Corisco.","-44.783611","-23.3025","Sanchez, M","600","600",NA,"-44.783611","-23.3025",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:41:10-03","UNICAMP","UEC","174846","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1500","1997","02","04",NA,"Brazil","São Paulo",NA,"Árvore 96 com 19 m de altura, vegetativo, com látex branco.; Mata Âtlantica de Encosta.","UEC030415","UEC030415","Ubatuba","Picinguaba, Morro do Corisco.","-44.812222","-23.311111","Sanchez, M","300","300",NA,"-44.812222","-23.311111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:41:10-03","UNICAMP","UEC","185279","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Renó, IP","02","2014","01","29",NA,"Brazil","São Paulo",NA,"Árvore.","UEC105736","UEC105736","São Luiz do Paraitinga","Brasil; São Paulo; Município de São Luís do Paraitinga; Parque Estadual da Serra do Mar, Núcleo Santa Virgínia; Floresta Ombrófila Densa Montana. (23.221700N- 45.310000L)",NA,NA,NA,"741","741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:41:10-03","UNICAMP","UEC","188933","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Silva, BG; Koch, I; Castello, ACD; Vidal Junior, JD","224","2015","01","08",NA,"Brazil","São Paulo",NA,"Árvore, 25 m de altura e 89,2 cm de DAP; Floresta Ombrófila Densa","UEC119377","UEC119377","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.969444","-24.067778",NA,"800","800",NA,"-47.969444","-24.067778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:41:10-03","UNICAMP","UEC","200108","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Padgurschi, MCG; Belinello, R","M1307","2009",NA,NA,NA,"Brazil","São Paulo",NA,"Parcela M - Projeto Biota-FAPESP. Árvore com 17 metros de altura. Frequência da espécie na parcela: n=42","UEC177769",NA,"São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4",NA,"990","1045",NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:41:10-03","UNICAMP","UEC","165145","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Moraes, PLR","2540","2002","02","12",NA,"Brazil","São Paulo",NA,"Árvore 25 m, flores brancas.","UEC050097","UEC050097","Bananal","Estação Ecológica de Bananal. Trilha da Pedra Vermelha.","-44.3199996948242","-22.6800003051758","Moraes, PLR",NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:41:10-03","UNICAMP","UEC","14947","S","Plantae","Magnoliopsida",NA,"Sapotaceae","Micropholis","cuneata","Micropholis cuneata","(Raunk.) Pierre ex Glaz.","Tamashiro, JY; Silva, AF","10542","1979","10","16",NA,"Brazil","São Paulo",NA,"Arvore com 25 m de altura, com frutos amarelos","UEC070820","UEC070820","Ubatuba","Est. Experimental de Ubatuba, (IAC).","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"66","2021-02-12 18:12:30-03","UFES","VIES","22334","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Soares, M.P.; Assis, M.E.; Saporetti Júnior, A.W.; Nunes, J.A.A. & Sguizatto, F.A.","s.n.","2006","01",NA,NA,"Brasil","Bahia",NA,NA,"VIES022334","VIES022334","Caravelas","Floresta de Juerana. Floresta de tabuleiro.","-39.2658004760742","-17.7318992614746","Fabris, L.C.",NA,NA,NA,NA,NA,"106553","auto","2010","03","23",NA,NA,NA,NA
"67","2020-04-27 16:11:39-03","UFES","VIES","19353","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Folli, D.A.","400","1991","08","29",NA,"Brasil","Espírito Santo",NA,NA,"VIES019353","VIES019353","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096","Fabris, L.C.",NA,NA,NA,NA,NA,"48094","auto","2010","06","14",NA,NA,NA,NA
"68","2020-04-27 16:11:39-03","UFES","VIES","24781","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Ribeiro, M.; Marcarini, L. & Andrade, R. .C.","584","2011","08","21",NA,"Brasil","Espírito Santo",NA,NA,"VIES024781","VIES024781","Conceição da Barra","Reserva Biológica de Córrego Grande.","-39.819722","-18.255","Fabris, L.C.",NA,NA,NA,"39º49'11''W","18º15'18''S",NA,NA,"2012","03","02",NA,NA,NA,NA
"69","2019-12-06 19:30:21-03","UFES","VIES","31206","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Curto, R.A.; Martins, L.T.; Klippel, V.H. & Silva, A.E.","107","2010","08","29",NA,"Brasil","Espírito Santo",NA,NA,"VIES031206",NA,"Guaçuí","Floresta do Rosal.","-41.7","-20.883333",NA,"650","650",NA,"41º42'W","20º53'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-04-27 16:11:39-03","UFES","VIES","43071","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","C. Baez; E.P. Fernandez, R. Gomes, M. Verdi","1660","2018","05","15",NA,"Brasil","Rio de Janeiro",NA,NA,"VIES043071","VIES043071","Valença","Mata após o pasto na fazenda Boa Esperança. Parque Estadual da Serra da Concórdia","-43.7325","-22.353333","C. Baez","784","784",NA,"43º43'57''W","22º21'12''S",NA,NA,"2018","05",NA,NA,NA,NA,NA
"71","2020-10-05 13:18:53-03","UFES","VIES","47384","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Moraes, Q.S.; Dutra, S.C.; Silvestre, S.S.; Alves-Araújo, A.; Scheidegger, A.F.A.","383","2019","11","26",NA,"Brasil","Espírito Santo",NA,NA,"VIES047384","VIES047384","Conceição da Barra","Região extremo Sul. Flona do Rio Preto","-39.835278","-18.4325","Q.S. Moraes",NA,NA,NA,"39º50'7''W","18º25'57''S",NA,NA,"2020","08","27",NA,NA,NA,NA
"72","2020-04-27 16:11:39-03","UFES","VIES","19355","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Folli, D.A.","60","1979","01","02",NA,"Brasil","Espírito Santo",NA,NA,"VIES019355","VIES019355","Linhares","Reserva Natural Vale. Mata de Tabuleiro.","-40.0722007751465","-19.3910999298096","Fabris, L.C.",NA,NA,NA,NA,NA,"48094","auto","2010","06","14",NA,NA,NA,NA
"73","2020-04-27 16:11:39-03","UFES","VIES","19354","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Folli, D.A.","356","1981","12","30",NA,"Brasil","Espírito Santo",NA,NA,"VIES019354","VIES019354","Linhares","Reserva Natural Vale. Mata de Tabuleiro.","-40.0722007751465","-19.3910999298096","Fabris, L.C.",NA,NA,NA,NA,NA,"48094","auto","2010","06","14",NA,NA,NA,NA
"74","2020-04-27 16:11:39-03","UFES","VIES","22184","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Leoni, L.S.; Tinti, V. & Silva, A.E.","5929","2004","08","11",NA,"Brasil","Espírito Santo",NA,NA,"VIES022184","VIES022184","Pinheiros","Reserva Biológica Córrego do Veado.","-40.2132987976074","-18.3703002929688","Fabirs, L.C.",NA,NA,NA,NA,NA,"28525","auto","2009","05","12",NA,NA,NA,NA
"75","2020-04-27 16:11:39-03","UFES","VIES","23900","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Thomaz, L.D.","918","1993","04","28",NA,"Brasil","Espírito Santo",NA,NA,"VIES023900","VIES023900","Santa Tereza","Estação Biológica de Santa Lúcia. Mata Atlântica de encosta.","-40.6002998352051","-19.9356002807617","Pennington, T.D.","650","650",NA,NA,NA,"23813","auto","1995","09",NA,NA,NA,NA,NA
"76","2021-02-12 18:12:30-03","UFES","VIES","40523","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Nettesheim, F.C.; Rodrigues, M.P.","s.n.","2013","09","08",NA,"Brasil","Rio de Janeiro",NA,NA,"VIES040523","VIES040523","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471","A. Alves-Araújo",NA,NA,NA,NA,NA,"32988","auto","2017","11","06",NA,NA,NA,NA
"77","2019-12-19 16:37:04-03","UNESP-IBB","BOTUW","1167","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(M. I E.) Pierre",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,"BOTUW001167",NA,NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 09:32:30-03","UFRRJ","RBR","34331","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","R.S. Nunes","12","2006","08","19",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00034331",NA,"Mangaratiba","Ilha da Marambaia, Cota 100 m, parcela 04, planta22; Vertente Baía de Sepetiba, próximo à água","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 09:32:30-03","UFRRJ","RBR","16601","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","F.C. Nettesheim","67",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00016601",NA,"Mangaratiba","Ilha da Marambaia, Lado noroesta, descida da estrada da senzala, linha 18 da fitossociologia.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 09:32:30-03","UFRRJ","RBR","43316","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","L.H. Soares",NA,"2014","02","14",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00043316",NA,"Rio de Janeiro","Trilha cachoeira do Mendanha (APA de Gericinó/Mendanha). F04/82.","-43.544722","-22.827778","L.L.F. Abrahão",NA,NA,NA,"43º32'41''W","22º49'40''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-06-29 09:32:30-03","UFRRJ","RBR","43317","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","T.P.P. Alverga",NA,"2014","02","04",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00043317",NA,"Rio de Janeiro","PEPB (sede Camorim). F92/18.","-43.439167","-22.968889","T.P.P. Alverga",NA,NA,NA,"43º26'21''W","22º58'8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-06-29 09:32:30-03","UFRRJ","RBR","43318","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","T.P.P. Alverga",NA,"2014","03","31",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00043318",NA,"Rio de Janeiro","PEPB (Est. da Toca Grande). F98/44.","-43.516389","-22.975278","T.P.P. Alverga",NA,NA,NA,"43º30'59''W","22º58'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-06-29 09:32:30-03","UFRRJ","RBR","43319","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","T.P.P. Alverga",NA,"2013","11","01",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00043319",NA,"Rio de Janeiro","Alto da Boa Vista. F109/148.","-43.255278","-22.956111","T.P.P. Alverga",NA,NA,NA,"43º15'19''W","22º57'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-06-29 09:32:30-03","UFRRJ","RBR","43320","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","L.H. Soares",NA,"2014","01","23",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00043320",NA,"Rio de Janeiro","Est. das Tachas (Guaratiba). F42/22.","-43.538056","-22.9575","T.P.P. Alverga",NA,NA,NA,"43º32'17''W","22º57'27''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-06-29 09:32:30-03","UFRRJ","RBR","43321","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","L.H. Soares",NA,"2014","03","21",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00043321",NA,"Rio de Janeiro","PNM Mendanha. F95/80.","-43.511111","-22.828889","L.L.F. Abrahão",NA,NA,NA,"43º30'40''W","22º49'44''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-06-29 09:32:30-03","UFRRJ","RBR","43341","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","T.P.P. Alverga",NA,"2014","01","31",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00043341",NA,"Rio de Janeiro","PEPB (açude do Camorim). F101/46.","-43.443889","-22.959722","L.H. Soares",NA,NA,NA,"43º26'38''W","22º57'35''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-06-29 09:32:30-03","UFRRJ","RBR","43342","S","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","T.P.P. Alverga",NA,"2014","01","31",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00043342",NA,"Rio de Janeiro","PEPB (açude do Camorim). F101/77.","-43.443889","-22.959722","T.P.P. Alverga",NA,NA,NA,"43º26'38''W","22º57'35''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2013-04-01 09:18:31-03","IPT","BCTW","14412","S","Plantae","Magnoliophyta",NA,NA,"Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Lâmina IF: 697",NA,NA,"São Paulo","Horto Florestal","-46.63","-23.54",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"89","2013-04-01 09:18:31-03","IPT","BCTW","19959","S","Plantae","Magnoliophyta",NA,NA,"Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Lorenzi, H.","35",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"90","2013-04-01 09:18:31-03","IPT","BCTW","5519","S","Plantae","Magnoliophyta",NA,NA,"Micropholis","cuneata","Micropholis cuneata","(Raunk.) Pierre ex Glaz.",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,"Linhares","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"91","2013-04-01 09:18:31-03","IPT","BCTW","19300","S","Plantae","Magnoliophyta",NA,NA,"Micropholis","cuneata","Micropholis cuneata","(Raunk.) Pierre ex Glaz",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,"Linhares","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"92","2020-12-21 16:44:50-03","MBM","MBM","336151","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","Pierre","Neves, M.L.C.; et al.; et al.","72","2004","07","19","Southern America","Brazil","Bahia",NA,"Árvore com ca. 39m. Ramos com frutos imaturos verdes. Mata","MBM336151","MBM336151","Santa Terezinha","Serra da Jibóia","-39.5233001708984","-12.771900177002","Jardim, J.",NA,NA,NA,NA,NA,"25196","auto","2004",NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:44:50-03","MBM","MBM","106635","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","cuneata","Micropholis cuneata","(Raunkier) Pierre","Lima, H.C. de; et al.; et al.","2485",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"MBM106635","MBM106635","Magé","Centro de Primatologia","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:44:50-03","MBM","MBM","105671","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","cuneata","Micropholis cuneata","(Raunkier) Pierre","Lima, H.C. de; Sá, C.F.C. de; Sá, C.F.C. de","2188",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"MBM105671","MBM105671","Magé","Paraíso","-43.040599822998","-22.6527996063232","Hatton, J.",NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-01 15:33:10-03","PUC-RIO","FCAB","7831","PreservedSpecimen","Plantae",NA,"Angiospermae","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","J.M. Freire; R.R. Oliveira; B.L. Rosendo","483","2009","10","06",NA,"Brasil","Rio de Janeiro",NA,"Árvore com 28 m de altura, com 74 cm de CAP.","FCAB007831",NA,"Camorim","Maciço da Pedra Branca 6.9","-75.026194","-66.473611","T.A. Amorim","180","180",NA,"-75.026194","-66.473611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-08-15 09:04:18-03","UESC","UESC","15633","S","Plantae","Angiospermae","Florideophycidae","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichl.) Pierre","Vivas, C.V.","171","2011","02","16",NA,"Brasil","Bahia",NA,"Floresta Ombrófila.; Árvore. Cerca de 10 metros de altura, 3,2 cm de DAP.; Látex branco.","UESC0015633",NA,"Itacaré",NA,"-39.066111","-14.357222",NA,NA,NA,NA,"39W3'58''","14S21'26''",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"97","2019-08-15 09:04:18-03","UESC","UESC","23358","S","Plantae","Angiospermae","Florideophycidae","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","Pierre","Barreto, R.M.F.","101","2006","07","20",NA,"Brasil","Bahia",NA,"Árvore.; Com látex, cherio forte de araçá verde.","UESC0023358",NA,"Una",NA,"-39.053889","-15.166944",NA,NA,NA,NA,"39W3'14''","15S10'1''",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
