"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"47","2019-10-09 11:23:04-03","UFBA","ALCB","62030","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F; Melo, E","3001","1999","06","19","Southern America","Brasil","Litoral Norte",NA,NA,"Ramos mais jovens com ócrea verde clara com até 2cm long. Folha membranácea a cartácea. Flor amarelo-esverdeada. Fruto imaturo verde. A maioria das inflorescências passadas, algumas jovens.",NA,"Dicotyledon",NA,"Benth.",NA,"Bahia","Itanagra","-39.408333","-12.326944",NA,"80","80",NA,"-39.408333","-12.326944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:23:04-03","UFBA","ALCB","1016","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"s.col.","s/n","1970","09","06","Southern America","Brasil","Paraguaçu, Estrada Bahia - Feira. Km 26 - 30",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Bahia","Feira de Santana","-38.9667015075684","-12.2666997909546","Melo, E",NA,NA,NA,NA,NA,"1999","11","46325","auto",NA,NA,NA,NA,NA
"49","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U.1519624","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Jansen-Jacobs MJ",NA,"1995","06","29","Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1519624 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1519624",NA,"Caryophyllales","Benth.","NL-U1519624",NA,NA,"-59.4","3.166667","Brandbyge J",NA,NA,"Magnoliopsidae","-59.4","3.166667",NA,NA,NA,NA,NA,"U 0143867",NA,NA,NA
"50","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U 0284100","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Görts-van Rijn ARA; Wollenberg LJW van de",NA,"1992","01","01","Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284100 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284100",NA,"Caryophyllales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"Uw34669",NA,NA,NA
"51","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U 0284101","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Maas PJM; et al.",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284101 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284101",NA,"Caryophyllales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"Uw32457",NA,NA,NA
"52","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U 0284102","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Lindeman JC; Roon AC de",NA,"1981","01","01","Southern America","Surinam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284102",NA,"Caryophyllales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"Uw27444",NA,NA,NA
"53","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U 0284103","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Jansen-Jacobs MJ; et al.",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284103",NA,"Caryophyllales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"Uw33380",NA,NA,NA
"54","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U 0284104","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Görts-van Rijn ARA; Wollenberg LJW van de",NA,"1992","01","01","Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284104",NA,"Caryophyllales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"Uw34677",NA,NA,NA
"55","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U.1519454","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Liesner RL; González A",NA,"1981","05","16","Southern America","Venezuela","Estado Miranda: 7 km east of Cúpira: new road 1 km south of main road.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1519454 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1519454",NA,"Caryophyllales","Benth.","NL-U1519454",NA,NA,"-65.633333","10.15",NA,NA,NA,"Magnoliopsidae","-65.633333","10.15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U.1519455","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Steyermark JA",NA,"1961","01","21","Southern America","Venezuela","Estado Bolivar. Headwaters and upper part of Quebrada Caballape, W. of Hato de Nuria E. of Miamo.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1519455 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1519455",NA,"Caryophyllales","Benth.","NL-U1519455",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U.1519613","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Henkel TW",NA,"1994","07","02","Southern America","Guyana","Potario-Siparuni. Pakaraima Mountains; Upper Ireng River watershed; Tay-Klay-ah Creek 2-3 km from juncture with Ireng.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1519613 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1519613",NA,"Caryophyllales","Benth.","NL-U1519613","Potaro-Siparuni",NA,NA,NA,"Brandbyge J",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"U 0146189",NA,NA,NA
"58","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U.1519617","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Mutchnick P",NA,"1995","06","06","Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1519617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1519617",NA,"Caryophyllales","Benth.","NL-U1519617","Potaro-Siparuni",NA,"-59.8","4.65","Brandbyge J",NA,NA,"Magnoliopsidae","-59.8","4.65",NA,NA,NA,NA,NA,"U 0069254",NA,NA,NA
"59","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U.1519618","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Schnell RAA",NA,"1961","09","08","Southern America","French Guiana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1519618 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1519618",NA,"Caryophyllales","Benth.","NL-U1519618",NA,NA,NA,NA,"Brandbyge J",NA,NA,"Magnoliopsidae",NA,NA,"1998","04",NA,NA,"22","U 0072174",NA,NA,NA
"60","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U.1519616","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Jansen-Jacobs MJ",NA,"1994","01","18","Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1519616 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1519616",NA,"Caryophyllales","Benth.","NL-U1519616","Rupununi District",NA,"-59.15","2.95","Brandbyge J",NA,NA,"Magnoliopsidae","-59.15","2.95",NA,NA,NA,NA,NA,"U 0143866",NA,NA,NA
"61","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U.1519622","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Ek RC; Williams M; et al.",NA,"1996","01","08","Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1519622 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1519622",NA,"Caryophyllales","Benth.","NL-U1519622","West Piribi",NA,"-58.616667","5.016667","Ek RC",NA,NA,"Magnoliopsidae","-58.616667","5.016667",NA,NA,NA,NA,NA,"U 0085593",NA,NA,NA
"62","2020-02-08 08:56:18-03","NBC","NL-BOTANY","U.1519623","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Ek RC; Williams M; et al.",NA,"1996","01","08","Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1519623 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1519623",NA,"Caryophyllales","Benth.","NL-U1519623","West Piribi",NA,"-58.616667","5.016667","Ek RC",NA,NA,"Magnoliopsidae","-58.616667","5.016667",NA,NA,NA,NA,NA,"U 0085594",NA,NA,NA
"63","2020-11-04 11:17:40-03","ESALQ","ESA","84386","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Silva, B.M.","87.0","2000","09","02",NA,"Brasil",NA,NA,NA,NA,"ESA084386","Magnoliophyta",NA,"Benth.","ESA084386","Bahia","Itanagra","-38.0416984558105","-12.2630996704102","Melo, E.",NA,NA,NA,NA,NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA
"64","2014-09-25 12:32:58-03","FEMACT","MIRR","1096","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Lewis, G. .P.","1555","1987","03","24",NA,"Brasil","Ilha de Maracá, SEMA Estação., North side of island at Três Igarapés, ca. &nf;Ca. 2km along picada from sub-camp.&nf;Seasonal evergreen forest at edge of Igarapé.",NA,NA,"Vine climbing to 5m; mature leaves shiny dark green, young foliage pinkish-fawn with hint of green showing through.&nf;Inflorescences mainly in the axils of young greenish-white.",NA,NA,NA,"Benth.",NA,"Roraima","Alto Alegre","-61.683333","3.5",NA,NA,NA,NA,"-61.683333","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2014-09-25 12:32:58-03","FEMACT","MIRR","2667","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Ratter, J.A.","6236","1988","02","08",NA,"Brasil","Ilha de Maracá, SEMA Estação., On Trilha de Preguiça, 2-3 km N of the casa de Maracá.",NA,NA,"In low dense campina forest.&nf;Woody liana growing on the crowded low trees. Flowers white.; In low dense campina forest.&nf; ; DE",NA,NA,NA,"Benth.",NA,"Roraima","Alto Alegre","-61.516667","3.35",NA,NA,NA,NA,"-61.516667","3.35",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-02-15 11:48:48-02","IPA","IPA","68275","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Jost, T.; Ferreira, M.C.; Ferreira, M.C.","310","1996","05","30","Southern America","Brasil","Fazenda do Bu, margem esquerda do Rio do Bu.",NA,NA,"Trepadeira lenhosa; folhas semi-coriáceas, discolores, glabras; frutos jovens verdes em espigas.; Floresta Ombrófila Aberta.","IPA0068275","Plantae",NA,"Benth.",NA,"Bahia","Conde","-37.6105995178223","-11.8135995864868","Melo, E. de",NA,NA,NA,NA,NA,"1999","08","31737","auto",NA,NA,NA,NA,NA
"67","2019-02-15 11:48:48-02","IPA","IPA","62551","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Melo, E. de; França, F.; Jardim, J.; França, F.; Jardim, J.","2656","1999","03","20","Southern America","Brasil","estrada para a sede da Reserva, picada da bandeira.",NA,NA,"Liana. Folhas cartáceas, concolores. Folhas basais 15x10cm. Frutos imaturos verdes.; Mata antropizada.","IPA0062551","Plantae",NA,"Benth.",NA,"Bahia","Una","-39.062778","-15.183056","Melo, E. de","50","50",NA,"-39.062778","-15.183056","1999","03",NA,NA,NA,NA,NA,NA,NA
"68","2019-02-15 11:48:48-02","IPA","IPA","63667","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F.; Melo, E. de; Melo, E. de","3027","1999","06","20","Southern America","Brasil","BA 083. ca. 27km da Linha Verde (Massarandupio).",NA,NA,"Liana. Folha membranácea a cartácea concolor. Perianto esverdeado-esbranquiçado; estames brancos.; Mata ombrófila antropizada; solo encharcado arenoso.","IPA0063667","Plantae",NA,"Benth.",NA,"Bahia","Entre Rios","-37.984167","-12.1325","Melo, E. de","100","100",NA,"-37.984167","-12.1325","1999","06",NA,NA,NA,NA,NA,NA,NA
"69","2019-02-15 11:48:48-02","IPA","IPA","87516","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Garcia G., J.D.","1469","2010","03","09","Southern America","Brasil","Mata de Piedade",NA,NA,"Liana crescendo dentro do fragmento. Casca externa amarronzada. Casca interna marron avermelhada, apresentando cheiro ruim. Inflorescência branca.; Mata Atlântica Semidecidual.","IPA0087516","Plantae",NA,"Benth.",NA,"Pernambuco","Igarassu","-35.007778","-7.836389",NA,"79","79",NA,"-35.007778","-7.836389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-02-15 11:48:48-02","IPA","IPA","87517","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Garcia G., J.D.","1473","2010","04","19","Southern America","Brasil","Mata de Piedade",NA,NA,"Liana crescendo na borda do açude. Muito frequente. Botões florais verde amarelados.; Mata Atlântica Semidecidual.","IPA0087517","Plantae",NA,"Benth.",NA,"Pernambuco","Igarassu","-35.003889","-7.8325",NA,"53","53",NA,"-35.003889","-7.8325",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-02-15 11:48:48-02","IPA","IPA","55201","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Roxana Barreto","s.n.","1989","03","05","Southern America","Brasil","Dois Irmãos, Açude do Prata (estação da COMPESA).",NA,NA,NA,"IPA0055201","Plantae",NA,"Benth.",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,"2010","07","18865","auto","21",NA,NA,NA,NA
"72","2019-02-15 11:48:48-02","IPA","IPA","30581","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Roxana Barreto","86","1983","04","08","Southern America","Brasil","Dois Irmãos, mata. Estação da COMPESA.",NA,NA,"Cipó à beira do açude; frutos verdes imaturos.","IPA0030581","Plantae",NA,"Benth.",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148","J.D.; Garcia G.",NA,NA,NA,NA,NA,"2010","07","18865","auto","21",NA,NA,NA,NA
"73","2019-02-15 11:48:48-02","IPA","IPA","30586","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Roxana Barreto","83","1983","03","18","Southern America","Brasil","Dois Irmãos, mata. Estação da COMPESA.",NA,NA,"Arbusto ca. 1m de altura; inflorescências esbranquiçadas.","IPA0030586","Plantae",NA,"Benth.",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148","J.D.; Garcia G.",NA,NA,NA,NA,NA,"2010","07","18865","auto","21",NA,NA,NA,NA
"74","2019-02-15 11:48:48-02","IPA","IPA","1216","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Andrade-Lima","49-220","1949","05","19","Southern America","Brasil","Dois Irmãos, mata, próximo à escada.",NA,NA,"Cipó. Flores alvo-cremes. Muito abundante.","IPA0001216","Plantae",NA,"Benth.",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148","Melo, E.",NA,NA,NA,NA,NA,"2003","09","18865","auto",NA,NA,NA,NA,NA
"75","2019-02-15 11:48:48-02","IPA","IPA","1215","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Andrade-Lima","49-220","1949","05","19","Southern America","Brasil","Dois Irmãos, mata, próximo à escada.",NA,NA,"Cipó. Flores alvo-cremes. Muito abundante.","IPA0001215","Plantae",NA,"Benth.",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148","Melo, E.",NA,NA,NA,NA,NA,"2003","09","18865","auto",NA,NA,NA,NA,NA
"76","2019-11-27 13:52:10-03","UFS","ASE","17194","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Melo, A; Maciel, JR; Arruda, T","314","2008","07","23","Southern America","Brasil","Usina São José, Mata da Piedade, interior de mata.",NA,NA,"Árvore com frutos imaturos verdes. Inflorescência em racemo. Coletado na borda da represa.; Árvore com frutos imaturos verdes. Inflorescência em racemo. Coletado na borda da represa.; Mata atlântica.","ASE0023488","Magnoliophyta",NA,"Benth","ASE0023488","Pernambuco","Igarassu","-35.002778","-7.8375","Melo, E","95","95",NA,"-35.002778","-7.8375","2016","04",NA,NA,"28",NA,NA,NA,NA
"77","2019-11-27 13:52:10-03","UFS","ASE","24254","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Gomes, LA; Amorim, BS; Costa-Lima, JL; Lourenço, AR; Santos, E","426","2012","04","20","Southern America","Brasil","RSV Mata do Junco, Solo arenoso. Borda da Trilha.",NA,NA,"Trepadeira. Inflorescências alvas.; Trepadeira. Inflorescências alvas.; Mata Atlântica.","ASE0029471","Magnoliophyta",NA,"Benth","ASE0029471","Sergipe","Capela","-37.051389","-10.519472","Melo, E",NA,NA,NA,"-37.051389","-10.519472","2016","04",NA,NA,"28",NA,NA,NA,NA
"78","2019-11-27 13:52:10-03","UFS","ASE","7997","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Landim, M; Moura, D; Cruz, A; C.Amaral","1461","1998","06","19","Southern America","Brasil","Rio Feijão",NA,NA,"Trepadeira. Botões verdes e flores verde claro.; Trepadeira. Botões verdes e flores verde claro.; Mata ciliar","ASE0017894","Magnoliophyta",NA,"Benth","ASE0017894","Sergipe","São Cristóvão","-37.206389","-11.014722","Melo, E",NA,NA,NA,"-37.206389","-11.014722","2006",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-27 13:52:10-03","UFS","ASE","30126","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Chagas, RRD","335","2012","04","12","Southern America","Brasil","Mata do Junco",NA,NA,"Mata Atlântica","ASE0001557","Magnoliophyta",NA,"Benth","ASE0001557","Sergipe","Capela","-37.0309","-10.3012","Melo, E",NA,NA,NA,"-37.0309","-10.3012","2016","04",NA,NA,"28",NA,NA,NA,NA
"80","2019-11-27 13:52:10-03","UFS","ASE","11196","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Nascimento - Júnior, JE; Dantas, T; Ribeiro, AS","16","2007","06","16","Southern America","Brasil","Mata do Junco",NA,NA,"Liana. Frutos imaturos de cor verde.; Liana. Frutos imaturos de cor verde.; Mata Atlântica.","ASE0025481","Magnoliophyta",NA,"Benth","ASE0025481","Sergipe","Capela","-37.0309","-10.3012","Melo, E",NA,NA,NA,"-37.0309","-10.3012","2016","04",NA,NA,"28",NA,NA,NA,NA
"81","2019-11-27 13:52:10-03","UFS","ASE","21398","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Prata, AP; Rossi, L; Gomes, LA; Santos, LAS; Matos, AG; Santos, E","2613","2011","05","24","Southern America","Brasil","RVS Mata do Junco, Trilha no interior da Mata. Solo arenoso",NA,NA,"Árvore, ca. 4m de altura. Frutos imaturos verdes.; Árvore, ca. 4m de altura. Frutos imaturos verdes.; Mata Atlântica.","ASE0027753","Magnoliophyta",NA,"Benth","ASE0027753","Sergipe","Capela","-37.084583","-10.964444","Melo, E",NA,NA,NA,"-37.084583","-10.964444","2016","04",NA,NA,"28",NA,NA,NA,NA
"82","2019-11-27 13:52:10-03","UFS","ASE","7266","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Viana, G; Umbelino, PC","2","2000","08","03","Southern America","Brasil","Jacarecica, Área de enchimento do lago.",NA,NA,"Cipó lenhoso.; Cipó lenhoso.; Mata Atlântica.","ASE0026053","Magnoliophyta",NA,"Benth","ASE0026053","Sergipe","Malhador","-37.1816","-10.3929","Melo, E",NA,NA,NA,"-37.1816","-10.3929","2016","04",NA,NA,"28",NA,NA,NA,NA
"83","2021-03-01 16:38:21-03","UNICAMP","UEC","126868","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Filho, RC; Olmos, F","323","2001","05","27",NA,"Brazil","BE 101, Km 141,5",NA,NA,"Árvore de aproximadamente 10m de altura, fruto imaturo verde.; Floresta Estacional Semidecídua.","UEC159193","Magnoliopsida",NA,"Benth.","UEC159193","Rio Grande do Norte",NA,NA,NA,"Marcondes-Ferreira, W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:38:21-03","UNICAMP","UEC","167039","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Stefani, EJF; Belinello, R; Galvão, JC","244","2011","06","29",NA,"Brazil","Parque Estadual da Serra do Mar.",NA,NA,"Árvore com 8 m.; Mata Atlântica.","UEC059343","Magnoliopsida",NA,"Benth.","UEC059343","São Paulo","Paraibuna","-45.548889","-23.589444","Stefani, EJF","800","900",NA,"-45.548889","-23.589444","2011","10",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:38:21-03","UNICAMP","UEC","85735","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Garcia, FCP; et al.","314","1988","12","05",NA,"Brazil","Picinguaba, Trilha ao lado do Rio Picinguaba.",NA,NA,"Árvore, 8m de alt. Infl. esverdeadas.; Mangue doce.","UEC159191","Magnoliopsida",NA,"Benth.","UEC159191","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","Melo, E",NA,NA,NA,NA,NA,"2000","04","34265","auto",NA,NA,NA,NA,NA
"86","2021-03-01 16:38:21-03","UNICAMP","UEC","85734","S","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Furlan, A; et al.","796","1989","03","13",NA,"Brazil","Picinguaba, Trilha ao lado do Rio Picinguaba.",NA,NA,"Trepadeira. Frutos verdes a vinho sujo.; Mangue doce.","UEC159192","Magnoliopsida",NA,"Benth.","UEC159192","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","Melo, E",NA,NA,NA,NA,NA,"2000","04","34265","auto",NA,NA,NA,NA,NA
"87","2020-04-22 16:23:16-03","UFPB","JPB","44838","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"García-González, JD","1469","2010","03","09","Southern America","Brasil","Usina São José, Mata de Piedade.",NA,NA,"; DESC: Liana crescendo dentro do fragmento. Casca externa amarronzada. Casca interna marron avermelhada, apresentando cheiro ruim. Inflorescencia branca.",NA,"Angiosperma","Dicotyledon","Benth.",NA,"Pernambuco","Igarassu","-35.007778","-7.836389",NA,"79","79",NA,"-35.007778","-7.836389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-04-22 16:23:16-03","UFPB","JPB","44841","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"García-González, JD","1473","2010","04","19","Southern America","Brasil","Usina São José, Mata de Piedade.",NA,NA,"; DESC: Liana crescendo na borda do acude. Muito frequente. Botoes florais verde amarelados.",NA,"Angiosperma","Dicotyledon","Benth.",NA,"Pernambuco","Igarassu","-35.004167","-7.8325",NA,"53","53",NA,"-35.004167","-7.8325",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:41:26-03","MBM","MBM","183899","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63957",NA,NA,NA,"Southern America","Brazil","Rod. MT-265, Rio Santa Rita",NA,NA,NA,"MBM183899",NA,NA,"Lindau","MBM183899","Mato Grosso","Porto Esperidião","-58.4603004455566","-15.8528003692627","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"113725","auto",NA,NA,NA,NA,NA
"90","2020-12-21 16:41:26-03","MBM","MBM","193936","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Seco, R.; et al.; et al.","633",NA,NA,NA,"Southern America","Brazil","Jardim Botânico, Estrada do Aeroporto",NA,NA,NA,"MBM193936",NA,NA,"Lindau","MBM193936","Amazonas",NA,NA,NA,"Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:41:26-03","MBM","MBM","236790","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Melo França, E. de; et al.; et al.","2656",NA,NA,NA,"Southern America","Brazil","Estrada para a sede da Reserva",NA,NA,NA,"MBM236790",NA,NA,"Benth.","MBM236790","Bahia","Una","-39.0752983093262","-15.2932996749878","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA
"92","2020-12-21 16:41:26-03","MBM","MBM","243757","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Mello-Silva, R.; et al.; et al.","7354",NA,NA,NA,"Southern America","Brazil","Próximo ao trevo da cidade",NA,NA,NA,"MBM243757",NA,NA,"Benth.","MBM243757","Bahia","Lençóis","-41.3899993896484","-12.563099861145","Mello-Silva, R.",NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA
"93","2020-12-21 16:41:26-03","MBM","MBM","132441","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53492",NA,NA,NA,"Southern America","Brazil","Santa Cruz Cabrália, 5-8km S",NA,NA,NA,"MBM132441",NA,NA,"Benth.","MBM132441","Bahia","Santa Cruz Cabrália","-39.0247001647949","-16.2780990600586","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA
