"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","individualCount","class","fieldNumber","previousCatalogNumber"
"49","2020-10-01 14:15:31-03","JBB","HEPH","18369","S","Plantae","Dicotyledon","Asterales","Asteraceae","Inulopsis","phoenix","Inulopsis phoenix","G.L.Nesom","Teles, AM","Rodrigues Silva, R","656","2002","11","06","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor","-47.881111","-15.913889","1025","1150",NA,NA,NA,NA,"2003","12",NA,NA,NA,"-47.881111","-15.913889",NA,NA,NA,NA,NA
"50","2020-12-11 11:33:02-03","UFMG","BHCB","112521","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Carmo, FF","1019","2007","09","11","Southern America","Brasil","Minas Gerais","Ouro Preto","Serra do Capanema., C2.","-43.581111","-20.218889","1807","1807",NA,"Plantas do Brasil. Fendas e depressões; afloramento de canga.",NA,NA,NA,NA,NA,NA,NA,"-43.581111","-20.218889",NA,NA,NA,NA,NA
"51","2020-12-11 11:33:02-03","UFMG","BHCB","43617","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Madsen, V; Silveira, FR da","72","1998","08","23","Southern America","Brasil","Minas Gerais","Brumadinho","Serra da Moeda.","-43.983333","-20.1","1400","1400",NA,"Plantas do Brasil. Campo rupestre. Herbáceo, ca. 0,2m.",NA,NA,NA,NA,NA,NA,NA,"-43.983333","-20.1",NA,NA,NA,NA,NA
"52","2020-12-11 11:33:02-03","UFMG","BHCB","55554","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Barreto, HLM","5219","1936","08","23","Southern America","Brasil","Minas Gerais","Andrelândia","Cruz das Almas.","-44.3092002868652","-21.7397003173828",NA,NA,NA,"Campo queimado. Muito frequente. Herbáceo. Flor alva.",NA,NA,NA,NA,NA,"26456","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:33:02-03","UFMG","BHCB","55561","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Barreto, HLM","11609","1945","08","11","Southern America","Brasil","Minas Gerais","Uberaba","Estrada de Uberaba a Uberlândia.","-47.9319000244141","-19.7483005523682",NA,NA,NA,"Campo queimado. Muito frequente. Herbáceo. Flor alva.",NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:33:02-03","UFMG","BHCB","55555","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Barreto, HLM","4072","1932","09","12","Southern America","Brasil","Minas Gerais","Santa Luzia","Lagoa Santa.","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Cerrado queimado. Pouco frequente. Herbáceo, 0,2m.",NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:33:02-03","UFMG","BHCB","6773","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Maltha, C; Grandi, TSM","2086","1985","10","05","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda.","-44.0527992248535","-20.3330993652344",NA,NA,NA,"Campo rupestre, terrestre. Herbáceo.",NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:33:02-03","UFMG","BHCB","6759","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Adelina, FM; Grandi, TSM","2040","1985","10","05","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda.","-44.0527992248535","-20.3330993652344",NA,NA,NA,"Erva; Campo rupestre","BHCB023642",NA,"2004","02","04","14750","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:33:02-03","UFMG","BHCB","6650","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Rezende, M; Grandi, TSM","2139","1985","10","05","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda.","-44.0527992248535","-20.3330993652344",NA,NA,NA,"Campo rupestre.",NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:33:02-03","UFMG","BHCB","55557","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Magalhães, GM","543","1940","09","19","Southern America","Brasil","Minas Gerais","Lima Duarte","Serra do Ibitipoca. Alto do Pião.","-43.793098449707","-21.8425006866455",NA,NA,NA,"Campo. Pouco frequente. Herbáceo.",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:33:02-03","UFMG","BHCB","55560","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Barreto, HLM","4073","1933","07","21","Southern America","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Campo queimado. Muito frequente. Herbáceo, 0,2m.",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:33:02-03","UFMG","BHCB","55558","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Magalhães, GM","1464","1942","02","18","Southern America","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Campo queimado. pouco frequente. Herbáceo. Flor alva.",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:33:02-03","UFMG","BHCB","55556","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Barreto, HLM","4074","1934","07","29","Southern America","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Campo queimado. Pouco frequente. Herbáceo, 0,1m. Flor alva.",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:33:02-03","UFMG","BHCB","137436","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","phoenix","Inulopsis phoenix","G.L.Nesom",NA,"Hattori, EKO; Batista, JAN; Bringel, JBA","1142","2010","02","01","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto, ca. 0,5m; brácteas involucrais verdes; flores do raio creme; flores do disco amarelas","BHCB023633",NA,"2013","02","04","70570","auto",NA,NA,NA,NA,NA,NA,NA
"63","2015-08-10 05:49:00-03","MO","MOBOT","100561982","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","G. Sancho (LP)","Amaro Macedo","Macedo 3387","1951","10","28","South America","Brazil","Minas Gerais","Ituiutaba","Aroeira.","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,"1",NA,NA,NA
"64","2013-01-24 14:12:00-02","MO","MOBOT","100561976","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","G. Sancho (LP)","Robert J.A. Goodland","Goodland 3929","1967","9","21","South America","Brazil","Minas Gerais","Monte Alegre de Minas","51 km west of UBERLÂNDIA on highway BR-71.","-48.8807983398438","-18.8705997467041",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45497","auto",NA,NA,NA,"1",NA,NA,NA
"65","2020-07-18 04:38:00-03","MO","MOBOT","100197501","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","J.N. Nakajima","R. Romero|J.N. Nakajima|Daniela Guimarães Simão","Romero 1153","1994","8","23","South America","Brazil","Minas Gerais",NA,"Próximo da torre de observação, Estrada para Sacramento, Parna Serra da Canastra, São Roque de Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"66","2013-05-27 08:45:00-03","MO","MOBOT","100599166","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"Timothy J. Killeen","Killeen 1191","1985","9","11","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Est. Salta","-62","-16.2166667","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"67","2015-08-10 05:49:00-03","MO","MOBOT","100561978","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","G. Sancho (LP)","Amaro Macedo","Macedo 3695","1952","7","28","South America","Brazil","Goiás","Corumbá de Goiás","Pirineus.","-48.8086013793945","-15.9236001968384",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41388","auto",NA,NA,NA,"1",NA,NA,NA
"68","2019-05-23 11:07:51-03","UFLA","ESAL","21236","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J","Silva, AF; Alessandra, Érica,Mari","479/78",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"; ; centrais amarelas e marginais brancas;",NA,NA,"2017","07",NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA
"69","2019-05-23 11:07:51-03","UFLA","ESAL","14066","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Telma de S. R.","S. D'Angelo Neto; Ricardo","259",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"erva; 0.15; branca;",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"70","2019-05-23 11:07:51-03","UFLA","ESAL","16093","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Mansanares, ME","Lourenço, RA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Municipal Poço Bonioto","-44.999444","-21.245278",NA,NA,NA,"erva; 16cm; ;",NA,NA,"2016","05","13",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"71","2019-05-23 11:07:51-03","UFLA","ESAL","4176","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Leitão Filho, HF; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Cachoeira da Fumaça","-44.642778","-21.488056",NA,NA,NA,"erva; ; capítulos de flores creme;; cerrado",NA,NA,NA,NA,NA,NA,NA,"-44.642778","-21.488056",NA,NA,NA,NA,NA
"72","2019-05-23 11:07:51-03","UFLA","ESAL","7718","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Telma de S. Rodrigues","Gavilanes, ML","1.326",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da UFLA","-44.999444","-21.245278",NA,NA,NA,"erva; 1.0; amarelada;; cerrado",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"73","2019-05-23 11:07:51-03","UFLA","ESAL","9342","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Mansanares, ME","M. L. Gavilanes; T. Giarola","3.958",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"; 0.20; amarela bem clara;",NA,NA,"2016","05","13",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"74","2019-05-23 11:07:51-03","UFLA","ESAL","21448","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J","Silva, AF; Érica, Fernando,","506",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"; 10cm; reunidas em capitulos de flores róseas à roxa;",NA,NA,"2017","07",NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA
"75","2019-12-19 11:17:22-03","UFG","UFG","18913","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Pacheco, R.A.","Harley, R.M.; et al.","28158","1996","08","14",NA,"Brasil","Goiás","Corumbá de Goiás",NA,"-48.8086013793945","-15.9236001968384",NA,NA,NA,NA,"UFG0018913","UFG0018913","2013","11","26","41388","auto",NA,NA,NA,NA,NA,NA,NA
"76","2019-12-19 11:17:22-03","UFG","UFG","30908","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Silva, G.H.","Ferreira, H.D.; Marcos Augusto","4748","2000","10","12",NA,"Brasil","Goiás","São João D#?#Aliança",NA,"-47.569722","-14.8325",NA,NA,NA,NA,"UFG0030908","UFG0030908","2015","02",NA,NA,NA,"-47.569722","-14.8325",NA,NA,NA,NA,NA
"77","2019-12-19 11:17:22-03","UFG","UFG","42299","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Nakajima, J.","Delprete, P.G.; Gomes-Klein, V.L.; et al.","8960","2004","10","24",NA,"Brasil","Goiás","Cocalzinho","Parque Estadual da Serra dos Pireneus","-48.8","-15.8","1100","1100",NA,NA,"UFG0042299","UFG0042299","2007",NA,NA,NA,NA,"-48.8","-15.8",NA,NA,NA,NA,NA
"78","2019-12-19 11:17:22-03","UFG","UFG","42302","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Nakajima, J.","Delprete, P.G.; Gomes-Klein, V.L.; et al.","8978","2004","10","24",NA,"Brasil","Goiás","Cocalzinho","Parque Estadual da Serra dos Pireneus","-48.8","-15.8","1100","1100",NA,NA,"UFG0042302","UFG0042302","2007",NA,NA,NA,NA,"-48.8","-15.8",NA,NA,NA,NA,NA
"79","2020-12-07 12:15:10-03","UFG","UFG","67119","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"Diniz-Neres, D.O.; et al.","683","2015","11","20",NA,"Brasil","Goiás","Cavalcante","Parque Nacional da Chapada dos Veadeiros","-47.427889","-13.915111","1447","1447",NA,"Erva ca. 0,30cm., com flores brancas. Campo rupestre.","UFG0067119",NA,NA,NA,NA,NA,NA,"-47.427889","-13.915111",NA,NA,NA,NA,NA
"80","2019-12-19 11:17:22-03","UFG","UFG","6837","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Rizzo, J.A.","Rizzo, J.A.","6837","1970","08","20",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"UFG0006837","UFG0006837","1970","08","20","25250","auto",NA,NA,NA,NA,NA,NA,NA
"81","2019-12-19 11:17:22-03","UFG","UFG","3492","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Rizzo, J.A.","Rizzo, J.A.; A. Barbosa","1977","1968","08","08",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"UFG0003492","UFG0003492","1968","08","08","25250","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-12-19 11:17:22-03","UFG","UFG","18935","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Pacheco, R.A.","Harley, R.M.; et al.","28191","1996","08","15",NA,"Brasil","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"UFG0018935","UFG0018935","2013","11","26","40887","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-12-19 11:17:22-03","UFG","UFG","7441","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Rizzo, J.A.","Rizzo, J.A.; A. Barbosa","6496","1971","07","09",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"UFG0007441","UFG0007441","1971","07","09","40887","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-02-19 08:13:08-03","UFG","UFG","6152","S","Plantae",NA,NA,"Asteraceae","Inulopsis","phoenix","Inulopsis phoenix","G.L. Nesom","Teles, A.M.","Bringel, J.B.A.; et al.","1047","2014","10","30",NA,"Brasil","Goiás","Água Fria de Goiás",NA,"-47.549444","-14.905","1220","1220",NA,"Flores do raio brancas, e flores do disco, amarelas.","UFG0006152",NA,"2017","11","23",NA,NA,"-47.549444","-14.905",NA,NA,NA,NA,NA
"85","2019-06-10 10:10:17-03","FZB-BH","BHZB","3614","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum",NA,NA,"Silveira, V.M.",NA,"1998","08","23",NA,"Brasil","MG","Brumadinho","Serra da Moeda","-44.1996994018555","-20.1432991027832",NA,NA,NA,"Doação BHCB 43.617. Surgiu após queimada. Folha e caule pilosos. Folhas finas na base com aproximadamente 8cm. Outros coletores: Silveira, F.",NA,NA,NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA
"86","2021-01-26 14:12:24-03","CPACT","ECT","3881","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","G.Heiden","C.M.Siniscalchi; D.B.Molinari | D.P.Masredon","484","2014","07","10",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Reserva Particular do Patrimônio Natural Cara Preta. Rodovia GO-118, a ca. 12 km de Alto Paraíso, entrada da RPPN. Cerrado com solo muito pedregoso.","-47.523889","-14.008611","1502","1502",NA,NA,"ECT0003881","ECT0003881","2014","07","01",NA,NA,"47º31'26''W","14º0'31''S",NA,NA,NA,NA,NA
"87","2020-09-12 05:00:02-03","US","US","3429078","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"M. A. Silva","4490","2000","9","13","South America - Neotropics","Brazil","Distrito Federal",NA,"Distrito Federal. Reserva Ecologica do IBGE. Campo sujo com queima bienal modal,","-47.88","-15.93","1100",NA,NA,NA,"US01683357","US01683357_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"88","2020-09-12 05:00:02-03","US","US","3190442","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"M. A. Silva","1028","1990","9","12","South America - Neotropics","Brazil","Distrito Federal",NA,"Distrito Federal. Fazenda Agua Limpa, UnB. Cerrado queimado recentemente ao lado da estrada junto ao campo limpo",NA,NA,NA,NA,NA,NA,"US01683372","US01683372_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"89","2020-09-12 05:00:02-03","US","US","3398375","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"M. Fonseca & D. Alvarenga","5058","1999","9","1","South America - Neotropics","Brazil","Distrito Federal",NA,"Distrito Federal. Reserva Ecologica do IBGE. Area de campo sujo proximo ao Ceorrego Taquara.",NA,NA,"1015",NA,NA,NA,"US01683356","US01683356_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"90","2020-09-12 05:00:02-03","US","US","3364700","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"M. A. Silva & C. A. Cid Ferreira","3088","1996","9","17","South America - Neotropics","Brazil","Goiás",NA,"Goiás. Municipio de Niquelandia, proximo ao povoado de Macedo. Brejo junto a Bica do asfalto","-48.4331","-14.3967",NA,NA,NA,NA,"US01683365","US01683365_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"91","2020-09-12 05:00:02-03","US","US","1424050","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"Collector unknown","229",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,"Itu, S. Paulo. Ex. H. C. G. e G. de S. Paulo",NA,NA,NA,NA,NA,NA,"US01683350","US01683350_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"92","2020-09-12 05:00:02-03","US","US","3133773","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"T. J. Killeen","1191","1985","9","11","South America - Neotropics","Bolivia","Santa Cruz",NA,"Santa Cruz, Nuflo de Chavez, Est. Salta, 10 km s of Concepcion","-62","-16.22","460",NA,NA,NA,"US01683352","US01683352_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"93","2020-09-12 05:00:02-03","US","US","1400330","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"A. Regnell","252",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Brasilia, prov. Minas Gerais. Caloso [interpreted]",NA,NA,NA,NA,NA,NA,"US01683371","US01683371_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"94","2020-09-12 05:00:02-03","US","US","2248278","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"L. Smith & A. Macedo","4768",NA,NA,NA,"South America - Neotropics","Brazil","Goiás",NA,"Est. Exp. Mun. Anapolis. Estado Goiás",NA,NA,NA,NA,NA,NA,"US01683360","US01683360_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"95","2020-09-12 05:00:02-03","US","US","2840140","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"G. Hatschbach & R. Kummrow","37239","1975","9","28","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros (mun. Alto Paraiso) Goiás",NA,NA,NA,NA,NA,NA,"US01683358","US01683358_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"96","2020-09-12 05:00:02-03","US","US","2959524","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"E. P. Heringer, T. S. Filgueiras, R. Mendoca & B. A. S. Pereira","7483","1982","8","12","South America - Neotropics","Brazil","Distrito Federal",NA,"Distrito Federal, Lago Sul, barra do corrego Canjerana.",NA,NA,NA,NA,NA,NA,"US01683370","US01683370_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"97","2020-09-12 05:00:02-03","US","US","3180427","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"M. L. M. Azevedo","183","1988","10","19","South America","Brazil",NA,NA,"Area do Cristo Redentor -DF.","-47.8936","-15.9519",NA,NA,NA,NA,"US01683353","US01683353_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"98","2020-09-12 05:00:02-03","US","US","3492236","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"R. Romero, J. N. Nakajima, V. L. G. Klein & M. Alcantara","2782","1995","9","26","South America - Neotropics","Brazil","Minas Gerais",NA,"Procedencia: Morro apos o Vale do Sao Francisco, Corrego da Fazenda, Sao Roque de Minas, Minas Gerais, Brasil",NA,NA,NA,NA,NA,NA,"US01683362","US01683362_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"99","2020-09-12 05:00:02-03","US","US","3190412","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"A. L. Brochado, P. Camara & T. S. Filgueiras","11","1990","7","3","South America - Neotropics","Brazil","Distrito Federal",NA,"Distrito Federal. Cristo Redentor. Area recentemente queimada",NA,NA,NA,NA,NA,NA,"US01683351","US01683351_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"100","2020-09-12 05:00:02-03","US","US","1902577","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"A. Viegas & et al.","3041","1938","12","4","South America - Neotropics","Brazil","São Paulo",NA,"Herbaceo, Faz. Campo Grande, Campinas. S. P.",NA,NA,NA,NA,NA,NA,"US01683355","US01683355_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"101","2020-09-12 05:00:02-03","US","US","3375329","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"R. C. Mendonça, G. Nunes & M. Fonseca","3093","1997","10","1","South America - Neotropics","Brazil","Goiás",NA,"Goiás. Municipio de Niquelandia. Companhia de Niquel Tocanins-CNT; estrada a esquerda da mina de niquel, ca de 2 KM da entrada.","-48.3992","-14.3436","1040",NA,NA,NA,"US01683364","US01683364_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
