"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","typeStatus"
"12","2019-12-04 15:26:28-03","PUCPR","HUCP","10228","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Bessa, FA","Bessa, FA","134","1997","01","23",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2019-12-04 15:26:28-03","PUCPR","HUCP","10229","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Bessa, FA","Bessa, FA","115","1996","12","17",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2019-12-04 15:26:28-03","PUCPR","HUCP","10230","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Bessa, FA","Bessa, FA","159","1996","12","17",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2019-12-04 15:26:28-03","PUCPR","HUCP","10231","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Bessa, FA","Bessa, FA","077","1996","11","19",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2019-12-04 15:26:28-03","PUCPR","HUCP","10232","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Bessa, FA","Bessa, FA","105","1996","11","19",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-12-04 15:26:28-03","PUCPR","HUCP","10258","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Bessa, FA","Bessa, FA","096","1996","10","15",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2019-12-04 15:26:28-03","PUCPR","HUCP","10266","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Bessa, FA","Bessa, FA","087","1996","10","15",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2019-12-04 15:26:28-03","PUCPR","HUCP","10267","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Bessa, FA","Bessa, FA","100","1996","11","19",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2019-12-04 15:26:28-03","PUCPR","HUCP","10268","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Irgang, B","Bessa, FA","059","1996","09","13",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2019-12-04 15:26:28-03","PUCPR","HUCP","10269","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Bessa, FA","Bessa, FA","075","1996","10","24",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2019-12-04 15:26:28-03","PUCPR","HUCP","10270","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Bessa, FA","Bessa, FA","065","1996","09","13",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2019-12-04 15:26:28-03","PUCPR","HUCP","10271","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Irgang, B","Bessa, FA","051","1996","09","13",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2019-12-04 15:26:28-03","PUCPR","HUCP","10272","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Bessa, FA","Bessa, FA","069","1997","02","24",NA,"Brasil","Paraná","São Mateus de Sul","Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2019-10-09 11:27:53-03","UFBA","ALCB","040093","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","Alves, M","Vanni, R; Guaglianone, R; Strittmatter, L; Dopchiz, L; Glibota, CS","4095","1997","11","23","Southern America","Argentina","Corrientes","Dep. Concepción","Paso Batel, 7 Km S cruce de Ruta Prov. 13 a Saladas, ex Paso Crucecita",NA,NA,NA,NA,NA,"totalmente sumergida en el estero.","ALCB011834","ALCB011834","2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2020-02-08 10:13:50-03","NBC","NL-BOTANY","U.1296353","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) G.C.Tucker","Strong MT","Redden KM; et al.",NA,"2004","02","11","Southern America","Guyana","Cuyuni-Mazaruni",NA,"Guyana. Cuyuni-Mazaruni Region. Pakaraima Mts., Mazaruni River, 0.25 miles S of Base Camp 6.","-60.65","6.033333",NA,NA,NA,"Gallery forest along creek with noulders and white sand. Hymenaea and Dicymbe common, rich in ferns and Aroids.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296353 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296353","NL-U1296353",NA,NA,"Magnoliopsidae","-60.65","6.033333","U 0124694",NA,NA,NA,NA,NA,NA
"27","2020-02-08 10:14:51-03","NBC","NL-BOTANY","U.1281754","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scirpus","confervoides","Scirpus confervoides","Poir.",NA,"Balansa B",NA,"1876","04","01","Southern America","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1281754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1281754","NL-U1281754",NA,NA,"Magnoliopsidae",NA,NA,"U 0101405",NA,NA,NA,NA,NA,NA
"28","2020-02-08 10:15:10-03","NBC","NL-BOTANY","U.1293667","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S.Hooper",NA,"Duivenvoorden J; Lips H; Hammen T van der; Urrego G LE",NA,"1989","02","03","Southern America","Colombia",NA,NA,"Colombia: Amazonas, río Caquetá, margen izq. (bajando), de frente de las islas de Pto Miraña, 5 km.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1293667 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1293667","NL-U1293667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2020-02-08 10:15:10-03","NBC","NL-BOTANY","U.1293668","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S.Hooper",NA,"Steyermark JA; Carreño Espinoza V; Dunsterville GCK; Dunsterville E",NA,"1978","02","22","Southern America","Venezuela",NA,NA,"Estado Bolivar: Gran Sabana, entre el río Apongguao y el Salto del Aponguao, 42,5 kms, al noreste de la Misión de Santa Teresita de Kavanayén.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1293668 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1293668","NL-U1293668",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-02-08 10:15:10-03","NBC","NL-BOTANY","L.3775883","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S.Hooper",NA,"Raynal-Roques AM; Jérémie J",NA,"1979","04","18","Southern America","Guyana",NA,NA,"Savane de Corossony, a 9 km au SW de Sinnamary. Mare permanente, profonde de plus de 1m, dans la savane inondable, pres de la piste de St Elie, a 4 - 5 km au S de la route Sinnamary - Iracoubo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3775883 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3775883","NL-L3775883",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020-02-08 10:15:10-03","NBC","NL-BOTANY","L.3781575","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S.Hooper",NA,"Raynal-Roques AM",NA,"1978","02","14","Southern America","Guyana",NA,NA,"Savane de Corossony, sur la piste de St Elie, 4-7km WSW Sinnamary.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3781575 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3781575","NL-L3781575",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-02-08 10:15:10-03","NBC","NL-BOTANY","U.1293665","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S.Hooper","Blanc P","Blanc P; Birnbaum P",NA,"1993","08","02","Southern America","French Guiana","Cayenne",NA,NA,"-52.956792","5.376764",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1293665 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1293665","NL-U1293665",NA,NA,"Magnoliopsidae","-52.956792","5.376764","U 0132872",NA,NA,NA,NA,NA,NA
"33","2019-02-15 11:38:53-02","IPA","IPA","5250","S","Plantae","Plantae",NA,"Cyperaceae","Scirpus","submersus","Scirpus submersus","C. Wright","Barros, M.","Andrade-Lima","52-1048","1952","05","23","Southern America","Brasil","Pernambuco","Recife","Dois Irmãos, submersa no açude grande.","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Ramos e folhas verde-claro. Flores `a superfície, com estames amarelo-claro.","IPA0005250",NA,"1956","07",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA
"34","2019-02-15 11:38:54-02","IPA","IPA","13245","S","Plantae","Plantae",NA,"Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S. Hooper","Alves, M.","Andrade-Lima","63-4142","1963","02","16","Southern America","Brasil","Pernambuco","Igarassu","Granja Luiz","-34.9063987731934","-7.83416986465454",NA,NA,NA,"Submersa no riacho.","IPA0013245",NA,"1995","10",NA,NA,NA,NA,"24709","auto","04",NA,NA,NA
"35","2019-02-15 11:38:54-02","IPA","IPA","90780","S","Plantae","Plantae",NA,"Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S. Hooper","Alcântara, J D'arc","Alcântara, J D'arc; Dias, A.P.; Dias, A.P.","s.n.","2014","10","31","Southern America","Brasil","Pernambuco","Recife","Parque Dois Irmãos, Açude do Prata.","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Amostras botânicas para fins de Dissertação de Mestrado (UFRPE) da aluna Joana D'arc Alcântara, sob a orientação do Prof. Enio W.Dantas e da Profa. Karine M. Magalhães.; Submersa fixa.; Mata Atlântica.","IPA0090780",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA
"36","2019-02-15 11:38:54-02","IPA","IPA","79885","S","Plantae","Plantae",NA,"Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S. Hooper","Alves-Araújo, A.","Alves-Araújo, A.; Sotero, D.; Albuquerque, N.; Sotero, D.; Albuquerque, N.","684","2007","10","19","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Usina São José, coletada no riacho.","-34.990556","-7.716111","120","120",NA,"Erva aquática.; Mata Atlântica.","IPA0079885",NA,"2007","10",NA,"-34.990556","-7.716111",NA,NA,NA,"19",NA,NA,NA
"37","2019-02-15 11:38:54-02","IPA","IPA","55676","S","Plantae","Plantae",NA,"Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S. Hooper","Luceño, M.","Luceño, M.;","124","1994","04","08","Southern America","Brasil","Pernambuco",NA,"estrada Recife-Cabo, conglomerados.",NA,NA,NA,NA,NA,NA,"IPA0055676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2019-02-15 11:38:54-02","IPA","IPA","85912","S","Plantae","Plantae",NA,"Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S. Hooper","Leite, M.S.","Leite, M.S.","272","2007","01","25","Southern America","Brasil","Pernambuco","Recife","Parque Estadual de Dois Irmãos, Complexo do Prata, Açude do Meio.","-34.947778","-8.007778","18","18",NA,"Macrófita submersa fixa em trechos da margem sombreada do açude. Águas calmas e transparentes. Material estéril; Floresta Ombrófila Densa.","IPA0085912",NA,"2007","01",NA,"-34.947778","-8.007778",NA,NA,NA,"25",NA,NA,NA
"39","2019-02-15 11:38:54-02","IPA","IPA","53063","S","Plantae","Plantae",NA,"Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S. Hooper",NA,"Silvestre, A.N.; et al.; et al.","s.n.","1992","08","14","Southern America","Brasil","Pernambuco","Recife","Dois Irmãos, Açude do Meio.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0053063",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA
"40","2019-02-15 11:38:54-02","IPA","IPA","55719","S","Plantae","Plantae",NA,"Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S. Hooper","Luceño, M.","Luceño, M.;","110","1993","12","30","Southern America","Brasil","Pernambuco","Recife","Dois Irmãos, Açude.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0055719",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA
"41","2019-02-15 11:38:54-02","IPA","IPA","55677","S","Plantae","Plantae",NA,"Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S. Hooper","Luceño, M.","Luceño, M.;","129","1994","04","26","Southern America","Brasil","Pernambuco","Recife","Dois Irmãos, Açude.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0055677",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA
"42","2019-02-15 11:38:54-02","IPA","IPA","90781","S","Plantae","Plantae",NA,"Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S. Hooper","Alcântara, J D'arc","Alcântara, J D'arc; Dias, A.P.; Dias, A.P.","s.n.","2015","10","29","Southern America","Brasil","Pernambuco","Recife","Parque Dois Irmãos, Açude do meio.","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Amostras botânicas para fins de Dissertação de Mestrado (UFRPE) da aluna Joana D'arc Alcântara, sob a orientação do Prof. Enio W.Dantas e da Profa. Karine M. Magalhães.; Submersa fixa.; Mata Atlântica.","IPA0090781",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA
"43","2019-08-27 13:25:38-03","IAP","PACA-AGP","54656","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Cyperaceae","Scirpus","submersus","Scirpus submersus","Wright.","M. Barros","Rambo, B.",NA,"1954","01","01",NA,"Brasil","RS","São Francisco de Paula","Fazenda Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Habitat: In rivulo submersus. Fenofase: estéril","PACA054656",NA,"1954","07","Liliatae",NA,NA,NA,"76715","auto","22",NA,NA,NA
"44","2019-08-27 13:25:41-03","IAP","PACA-AGP","26393","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) Hooper","R. Trevisan","P. Buck",NA,"1945","01",NA,NA,"Brasil","RS","Palmares do Sul","Fazenda das Almas","-50.5097007751465","-30.2577991485596",NA,NA,NA,"ster. prolifera Habitat: in paludosis Fenofase: estéril","PACA026393",NA,"2004","03","Liliatae",NA,NA,NA,"31350","auto","16",NA,NA,NA
"45","2019-08-27 13:25:41-03","IAP","PACA-AGP","2098","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) Hooper","R. Trevisan","Rambo, B.",NA,"1935","09","21",NA,"Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ster. prolifera&nf;Confirmado por Silveira em 2007 Habitat: in palude Fenofase: estéril","PACA002098",NA,"2004","03","Liliatae",NA,NA,NA,"29946","auto","16",NA,NA,NA
"46","2019-10-25 11:38:13-03","IECOS","HBRA","4471","S","Plantae",NA,NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","U. Mehlig","U. Mehlig","841","2010","07","11","América do Sul","Brasil","Pará","Bragança","Jiquiri, pequeno lago temporário na estrada Bragança-Engenho (BR-308), oposto Olaria Sapucaia, aprox. 300 m ao sudeste da ponte sobre o Rio Caeté","-46.75263889","-1.06269444",NA,NA,"exsicata","Erva aquática","HBRA0001128","HBRA0001128","2011","08",NA,"-46.75263889","-1.06269444",NA,NA,NA,"21",NA,NA,NA
"47","2021-04-07 11:42:46-03","UFMS","CGMS","73864","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","V.J. Pott","Wilson T.Z. Souza; I.L. Santos","113","2016","02","21",NA,"Brasil","Sergipe","Estância","Lagoa Escura, isolada em meio à restinga, em área de preservação, sem pasto. Estrada de terra transversal à rodovia SE-100.","-37.3305556","-11.3336111","12","12",NA,NA,"CGMS1106729",NA,NA,NA,NA,"-37,3305556","-11,3336111",NA,NA,NA,NA,NA,NA,NA
"48","2021-04-07 11:42:46-03","UFMS","CGMS","58945","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","confervoides","Eleocharis confervoides","(Poir.) Steud.","V.J. Pott","V.J. Pott; A. Pott","10400","2008","10","23",NA,"Brasil","Mato Grosso","Campo Novo dos Parecis","Usina Hidroelétrica, PCH Garganta de Jararaca, Rio do Sangue, Atiaia Energia S/A.","-57.6222223","-13.3888889","397","397",NA,"Flor castanha. Fruto ausente. Habitat: Reservatório de pequena central hidroelétrica. Solo arenoso. Relevo plano. Habito: Erva aquática submersa fixa. Freqüente.","CGMS1088864",NA,"2018","05",NA,"-57,6222223","-13,3888889",NA,NA,NA,"30",NA,NA,NA
"49","2020-04-22 16:26:25-03","UFPB","JPB","62701","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S. Hooper",NA,"Thomas, WW","16142","2013","09","19","Southern America","Brasil","Sergipe","Pirambu","Reserva Biológica Santa Isabel, 13.5 km N of Pirambu near coast.","-36.7719","-10.6475","10","30",NA,"; HABITAT: Restinga dunes and swales with fresh water ponds, mostly dried.; DESC: In 30-50 cm of clear water among Eleocharis culms, completely submerged.","JPB0062701","JPB0062701",NA,NA,NA,"-36.7719","-10.6475",NA,NA,NA,NA,NA,NA,NA
"50","2020-04-22 16:26:25-03","UFPB","JPB","6328","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Websteria","confervoides","Websteria confervoides","(Poir.) S.S. Hooper","Alves, M","Moura, OT","231","1986","01","09","Southern America","Brasil","Paraíba","João Pessoa","Mangabeira","-37.439722","-7.183333","800","800",NA,"; DESC: Herbáceo. Dois mil metros da Escola de serviço Público da Paraíba. Dois metros de profundidade.","JPB0006328","JPB0006328 JPB0006328_1","2008","06",NA,"-37.439722","-7.183333",NA,NA,NA,NA,NA,NA,NA
"51","2020-09-24 17:42:53-03","PUCRS","MPUC","2990","S","Plantae",NA,"Poales","Cyperaceae","Scirpus","submersus","Scirpus submersus","C. Wright","T. Strehl",NA,NA,"1978","02","16","South America","Brasil","RS","Cachoeira do Sul","Distrito Ferreira","-52.8938889","-30.0394444",NA,NA,NA,NA,NA,NA,"1986","01","Liliopsida","-52.8938889000","-30.0394444000",NA,NA,NA,"01","471","1",NA
