"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"45","2019-11-27 13:50:28-03","UFS","ASE","34535","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S. Suárez","Freire, GS","Farias, MCV; Figueiredo, MA; Santos, E; Freire, GS","593","2015","07","01","Southern America","Brasil","Sergipe","Riachão do Dantas","Fazenda Dr. Belmiro","-37.4329","-11.0408",NA,"Erva com flores alvas.","ASE0032993","ASE0032993",NA,NA,"2015","09","-37.4329","-11.0408",NA,NA,"03",NA,NA,NA,NA
"46","2019-11-27 13:50:28-03","UFS","ASE","4971","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S. Suárez","Saka, MN","Viana, G","2035","1987","09","08","Southern America","Brasil","Sergipe","Riachão do Dantas","Fazenda Salobre","-37.724722","-11.068889",NA,"Mata Seca","ASE0020852","ASE0020852",NA,NA,"2013","04","-37.724722","-11.068889",NA,NA,NA,NA,NA,NA,NA
"47","2019-11-27 13:50:28-03","UFS","ASE","1028","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S. Suárez","Saka, MN","Souza, CL","6","1981","09","03","Southern America","Brasil","Sergipe","Riachão do Dantas","Faz. Salobre, Borda da mata.","-37.724722","-11.068889",NA,"Erva, inflorescência com brácteas esverdeadas.; Erva, inflorescência com brácteas esverdeadas.; Solo encharcado.","ASE0027235","ASE0027235",NA,NA,"2013","04","-37.724722","-11.068889",NA,NA,NA,NA,NA,NA,NA
"48","2019-11-27 13:50:28-03","UFS","ASE","2753","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S. Suárez","Saka, MN","Carneiro, EM","443","1982","08","27","Southern America","Brasil","Sergipe","Riachão do Dantas","Mata do Riachão","-37.724722","-11.068889",NA,"erva. Inflorescência alva. abundante; erva. Inflorescência alva. abundante; Caatinga hipoxerófila (solo arenoso)","ASE0014498","ASE0014498",NA,NA,"2013","04","-37.724722","-11.068889",NA,NA,NA,NA,NA,NA,NA
"49","2020-12-23 17:06:22-03","UFCG","CSTR","2130","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum","Lucena, M.F.A.","Lucena, M.F.A.; Angelis, P. d' & Lucena, D.","1991",NA,NA,NA,NA,"Brasil","Alagoas","Ibateguara","Floresta ombrófila aberta. Latossolo vermelho-alaranjado.","-35.847222","-9.003611",NA,"Arbusto ca. 1m alt.; folhas membranáceas; eixo floral verde; receptaculo esbranquiçado.; Trilha do cavalo morto.",NA,NA,NA,NA,"2018","07","-35.847222","-9.003611",NA,NA,"13",NA,NA,NA,NA
"50","2021-03-01 16:19:58-03","UNICAMP","UEC","86552","S","Plantae","Liliopsida",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Sazima, M; Sazima, I","35339","1995","10","27",NA,"Brazil","São Paulo","Caraguatatuba","Condomínio Park Imperial","-45.4099998474121","-23.6200008392334",NA,"Erva ca. 1 m, margem de riacho, flores branco-amareladas, visitadas por moscas Bombylidae e abelhas Euglossini.","UEC065632","UEC065632",NA,NA,"2016","01",NA,NA,"30093","auto",NA,NA,NA,NA,NA
"51","2021-03-01 16:19:58-03","UNICAMP","UEC","106915","S","Plantae","Liliopsida",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Leitão Filho, HF; Rodrigues, RR; Lisboa, MLG; Cardoso-Leite, E; et al.; Goldenberg, R","34677","1996","02","06",NA,"Brazil","São Paulo","Ubatuba","Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,"Altura de 0,7m. Flores amarelas.","UEC096145","UEC096145",NA,NA,"2016","01",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"52","2021-03-01 16:19:58-03","UNICAMP","UEC","50964","S","Plantae","Liliopsida",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Sazima, M","21004","1988","12","11",NA,"Brazil","São Paulo","Ubatuba","Praia Lázaro.","-45.0699996948242","-23.4300003051758",NA,"Herbácea até 1m de altura. Flores esbranquiçadas.","UEC021746","UEC021746",NA,NA,"2016","01",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"53","2021-03-01 16:19:58-03","UNICAMP","UEC","68503","S","Plantae","Liliopsida",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Pedroni, F; et al.","29968","1993","11","16",NA,"Brazil","São Paulo","Ubatuba","Trilha da praia da Lagoinha à praia da Cruzada e praia do Perez.","-45.0699996948242","-23.4300003051758",NA,"Herbácea, 1,2m de altura, flores com brácteas verdes e pétalas amarelo-claro, local sombreado.; Mata de encosta.","UEC021752","UEC021752",NA,NA,"2016","01",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"54","2020-04-22 16:26:31-03","UFPB","JPB","49896","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K.Schum.","Viana, JL","Viana, JL","377","2011","11","22","Southern America","Brasil","Pernambuco","Lagoa dos Gatos","RPPN Pedra D'Anta, Alojamento RPPN Pedra D'Anta","-35.9000015258789","-8.65832996368408",NA,"; DESC: Erva. Planta cultivada. Flores brancas com bracteas verdes","JPB0049896",NA,NA,NA,"2012","03",NA,NA,"14934","auto","10",NA,NA,NA,NA
"55","2020-04-27 16:10:29-03","UFES","VIES","35677","S","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(R.) K.Schum.","Luber, J.","Carrijo, T.T.; Luber, J.; Martins, K.G.G.; Hollunder, R.K. & Garbin, M.L.","1633","2013","02","02",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual de Mata das Flores.","-41.184700012207","-20.6035995483398",NA,NA,"VIES035677","VIES035677",NA,NA,"2013","09",NA,NA,"23588","auto","06",NA,NA,NA,NA
"56","2020-04-27 16:10:29-03","UFES","VIES","15091","S","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(R.) K.Schum.","Antônio, R.A.","Pereira, O.J.; et al.","5572","1996","04","25",NA,"Brasil","Espírito Santo","Serra","Jacaraípe.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES015091","VIES015091",NA,NA,"1996","04",NA,NA,"16451","auto","25",NA,NA,NA,NA
"57","2020-04-27 16:10:29-03","UFES","VIES","21098","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","A.P. Fontana","Couto, D.R.; Manhães, V.C. & Sobreira, R.","1065","2008","11","05",NA,"Brasil","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752",NA,NA,"VIES021098","VIES021098",NA,NA,"2016","06",NA,NA,"26101","auto","30",NA,NA,NA,NA
"58","2020-12-14 16:14:24-03","UFC","EAC","38535","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Luna, N.K.","Oliveira, M.; Grillo, A.A.","720","2001","11","12","Southern America","Brasil","Alagoas","Ibateguara","Coimbra, Grota do Varjão, Vegetação arbutivo-arbórea densa. Solo humoso. Interior da mata, local úmido.","-35.9393997192383","-8.97249984741211",NA,"Erva de brácteas lilases, corola branca com lacelo róseo. Frequente.","EAC0038535","EAC0038535",NA,NA,"2017","07",NA,NA,"16798","auto","11",NA,NA,NA,NA
"59","2020-12-14 16:14:24-03","UFC","EAC","51009","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Luna, N.K.","Silveira, A.; Oliveira, R.F.","972","2003","03","13","Southern America","Brasil","Ceará","Guaramiranga","Sítio Lagoa, Mata Pico Alto","-38.9331016540527","-4.26332998275757",NA,"Erva.","EAC0051009","EAC0051009",NA,NA,"2017","07",NA,NA,"13198","auto","11",NA,NA,NA,NA
"60","2020-12-14 16:14:24-03","UFC","EAC","42164","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, M.N.","Castro, A.S.F.","1935","2007","05","13","Southern America","Brasil","Ceará","Maranguape","Serra da Aratanha, por Jubaia","-38.6856002807617","-3.89083003997803",NA,"Erva; Mata úmida","EAC0042164","EAC0042164",NA,NA,"2014","05",NA,NA,"40608","auto",NA,NA,NA,NA,NA
"61","2020-12-14 16:14:24-03","UFC","EAC","60839","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Matias, L.Q.","Matias, L.Q.; Leone, D.","654","2017","06","05","Southern America","Brasil","Ceará","Ubajara","Parna de Ubajara.","-40.9211006164551","-3.85443997383118",NA,"Macrófita aquática, flor alva.; Serra de Ubajara, barranco em trilha.","EAC0060839","EAC0060839",NA,NA,"2017","10",NA,NA,"27385","auto","20",NA,NA,NA,NA
"62","2020-12-14 16:14:24-03","UFC","EAC","49499","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, M.N.","Lima-Verde, L.W.","348708","2008","04","17","Southern America","Brasil","Ceará","Mulungu","Sítio Jardim, Mata do damásio, sotavento.","-39.010556","-4.285278",NA,"Geófito, hábito herbáceo, flor amarela.; Mata seca","EAC0049499","EAC0049499","760","760","2014","05","-39.010556","-4.285278",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-14 16:14:24-03","UFC","EAC","51015","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Loiola, M.I.B.","Gomes, V.","26044","2005","04","26","Southern America","Brasil","Ceará","Mulungu","Sítio Jardim","-39.010556","-4.286306",NA,NA,"EAC0051015","EAC0051015","760","760","2016","03","-39.010556","-4.286306",NA,NA,NA,NA,NA,NA,NA
"64","2020-12-14 16:14:24-03","UFC","EAC","51016","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Luna, N.K.","Gomes, V.; Bruno, M.M.A.","661","2003","09","10","Southern America","Brasil","Ceará","Guaramiranga","Sítio Arvoredo","-38.931806","-4.218056",NA,NA,"EAC0051016","EAC0051016","935","935","2017","07","-38.931806","-4.218056",NA,NA,"11",NA,NA,NA,NA
"65","2020-12-14 16:14:24-03","UFC","EAC","21219","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, M.N.","Lima-Verde, L.W.","s.n.","1994","04",NA,"Southern America","Brasil","Ceará","Maranguape","Castelo Maranguape","-38.6856002807617","-3.89083003997803",NA,"erva terrestre.","EAC0021219","EAC0021219",NA,NA,"2014","05",NA,NA,"40608","auto",NA,NA,NA,NA,NA
"66","2020-12-14 16:14:24-03","UFC","EAC","30040","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, M.N.","Castro, A.S.F.","847","2000","05","24","Southern America","Brasil","Ceará","Viçosa do Ceará","Sítio beija Flor","-41.0922012329102","-3.56222009658813",NA,"erva; Mata úmida","EAC0030040","EAC0030040",NA,NA,"2014","05",NA,NA,"34051","auto",NA,NA,NA,NA,NA
"67","2020-12-21 16:33:49-03","MBM","MBM","136581","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","Kennedy, H.","Harley, R.M.","19485",NA,NA,NA,"Southern America","Brazil","Bahia","Itabuna","CEPEC, quadra da reserva botânica","-39.2803001403809","-14.7855997085571",NA,NA,"MBM136581","MBM136581",NA,NA,NA,NA,NA,NA,"30592","auto",NA,NA,NA,NA,NA
"68","2020-12-21 16:33:49-03","MBM","MBM","202357","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","Yoshida Arns, K.","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.","63291",NA,NA,NA,"Southern America","Brazil","Bahia","Itapebi","Rod. BR-101, próximo a Itapebi","-39.5339012145996","-15.9507999420166",NA,NA,"MBM202357","MBM202357",NA,NA,NA,NA,NA,NA,"43726","auto",NA,NA,NA,NA,NA
"69","2020-12-21 16:33:49-03","MBM","MBM","59887","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","Kennedy, H.","Pabst, G.; et al.; et al.","6913",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada do Redentor","-43.2075004577637","-22.9027996063232",NA,NA,"MBM059887","MBM059887",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"70","2020-12-21 16:33:49-03","MBM","MBM","230872","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","Vieira, S.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","68405","1998","10","11","Southern America","Brazil","Bahia","Mascote","Rod. BR-101, próximo ao trevo para Mascote","-39.3025016784668","-15.563099861145",NA,NA,"MBM230872","MBM230872",NA,NA,NA,NA,NA,NA,"37487","auto",NA,NA,NA,NA,NA
"71","2019-08-15 09:04:37-03","UESC","UESC","560","S","Plantae","Angiospermae","Florideophycidae","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) Schum.","J.G.Jardim","L.A.Mattos Silva","3271","1995","10","25",NA,"Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8",NA,"Solo argiloso; Herbácea, 70 cm de altura.","UESC0000560",NA,"40","40","1996","12","39W10'","14S48'",NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"72","2019-08-15 09:04:37-03","UESC","UESC","1969","S","Plantae","Angiospermae","Florideophycidae","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) Schum.","T.G. Bacelar","Santos, S.G.","9","1998","03","30",NA,"Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8",NA,"Solo Argiloso.; Herbacea, 30 cm de altura. Estéril; Geralmente umbrófila. UNICATA.","UESC0001969",NA,"40","40","1998","05","39W10'","14S48'",NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"73","2019-08-15 09:04:37-03","UESC","UESC","1968","S","Plantae","Angiospermae","Florideophycidae","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) Schum.","T.G. Bacelar","Santos, S.G.","8","1998","03","30",NA,"Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8",NA,"Solo argiloso.; Herbácea, apróximadamente 50 cm de altura.","UESC0001968",NA,"40","40","1998","05","39W10'","14S48'",NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"74","2019-08-15 09:04:37-03","UESC","UESC","12150","S","Plantae","Angiospermae","Florideophycidae","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe)K.Schum.",NA,"L.A.Mattos Silva","5040","2007","10","10",NA,"Brasil","Bahia","Ilhéus",NA,"-39.18","-14.783333",NA,"Área da mata em recuperação.; Herbácea aprox. 70 cm de altura.; Frequente na área. N.V.: Bananeirinha.","UESC0012150",NA,"60","60",NA,NA,"39W10'48''","14S47'0''",NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"75","2019-08-15 09:04:37-03","UESC","UESC","1957","S","Plantae","Angiospermae","Florideophycidae","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) Schum.",NA,"Bacelar, T.G.","67","1998","04","20",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"Coletas efetuadas em plantação de Cacau.; Planta herbácea, cerca de 0,70 m de altura.","UESC0001957",NA,"40","40",NA,NA,NA,NA,"61245","auto",NA,"Monocotyledoneae",NA,NA,NA
"76","2019-08-15 09:04:37-03","UESC","UESC","1936","S","Plantae","Angiospermae","Florideophycidae","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) Schum.",NA,"Barcelar, T.G.","70","1998","04","20",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"Coletas efetuadas em plantação de cacau.; Planta herbácea, com cerca 0,70 m de altura.; UNICATA","UESC0001936",NA,"40","40",NA,NA,NA,NA,"61245","auto",NA,"Monocotyledoneae",NA,NA,NA
"77","2019-08-15 09:04:37-03","UESC","UESC","481","S","Plantae","Angiospermae","Florideophycidae","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) Schum.",NA,"Amorim, A.M.","1718","1995","08","20",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"Erva crescendo no solo humoso, no interior da mata.","UESC0000481",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"Monocotyledoneae",NA,NA,NA
"78","2019-08-15 09:04:37-03","UESC","UESC","810","S","Plantae","Angiospermae","Florideophycidae","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) Schum.","J.G.Jardim","Amorim, A.M.A.","1871","1995","12","19",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"erva crescendo no interior da mata.","UESC0000810",NA,NA,NA,"1996","12",NA,NA,"61245","auto",NA,"Monocotyledoneae",NA,NA,NA
"79","2019-08-15 09:04:37-03","UESC","UESC","279","S","Plantae","Angiospermae","Florideophycidae","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) Schum.","J.G.Jardim","L.A.Mattos Silva","3094","1995","03","31",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"Coleta no cacaual em Cabruca.Solo argiloso.; Apróx. 70 cm de altura.; Planta utilizada como ornamental. UNICATA.","UESC0000279",NA,"40","40","1996","12",NA,NA,"61245","auto",NA,"Monocotyledoneae",NA,NA,NA
"80","2019-08-15 09:04:37-03","UESC","UESC","280","S","Plantae","Angiospermae","Florideophycidae","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) Schum.","P.J.M.Maas","Hage, J.L.","2217","1987","11","24",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"Planta herbácea.","UESC0000280",NA,"50","50","1992",NA,NA,NA,"61245","auto",NA,"Monocotyledoneae",NA,NA,NA
"81","2016-01-14 14:29:27-02","MNHN","RECOLNAT_MNHN_P","P02199037","PreservedSpecimen",NA,NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02199037' target='other'> <mi>dwc_moreinfo</mi></a>","P02199037","P02199037_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2715",NA,NA
"82","2015-09-03 20:48:17-03","MNHN","RECOLNAT_MNHN_P","P02199039","PreservedSpecimen",NA,NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka","Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02199039' target='other'> <mi>dwc_moreinfo</mi></a>","P02199039","P02199039_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"713",NA,NA
"83","2016-01-13 14:52:13-02","MNHN","RECOLNAT_MNHN_P","P00080434","PreservedSpecimen",NA,NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka","Pignal, M.|Marco de Oliveira Alves, R.",NA,"1997","8","24",NA,"Brésil","bahia",NA,"Pedrao, près de Teodoro Sampaio","-38.56667","-12.16667","hb","Projet Pau brasil <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080434' target='other'> <mi>dwc_moreinfo</mi></a>","P00080434","P00080434_01","165","180",NA,NA,NA,NA,NA,NA,NA,NA,"590",NA,NA
"84","2016-01-13 15:20:11-02","MNHN","RECOLNAT_MNHN_P","P01743770","PreservedSpecimen",NA,NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka","Poncy, O.",NA,"1977","3","14",NA,"Guyane française",NA,NA,"Saül, route de Bélizon. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01743770' target='other'> <mi>dwc_moreinfo</mi></a>","P01743770","P01743770_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",NA,NA
"85","2015-09-03 20:48:17-03","MNHN","RECOLNAT_MNHN_P","P02199041","PreservedSpecimen",NA,NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02199041' target='other'> <mi>dwc_moreinfo</mi></a>","P02199041","P02199041_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2016-01-11 11:52:19-02","MNHN","RECOLNAT_MNHN_P","P02199042","PreservedSpecimen",NA,NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka","Sacramento, L.",NA,"1819","1","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02199042' target='other'> <mi>dwc_moreinfo</mi></a>","P02199042","P02199042_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA
"87","2015-09-03 20:48:17-03","MNHN","RECOLNAT_MNHN_P","P02199043","PreservedSpecimen",NA,NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka","Glaziou, A.",NA,"1869","1","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02199043' target='other'> <mi>dwc_moreinfo</mi></a>","P02199043","P02199043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3715",NA,NA
"88","2015-09-03 20:48:17-03","MNHN","RECOLNAT_MNHN_P","P02199044","PreservedSpecimen",NA,NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka","Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02199044' target='other'> <mi>dwc_moreinfo</mi></a>","P02199044","P02199044_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"182",NA,NA
"89","2015-09-03 20:48:17-03","MNHN","RECOLNAT_MNHN_P","P02199033","PreservedSpecimen",NA,NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka","Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02199033' target='other'> <mi>dwc_moreinfo</mi></a>","P02199033","P02199033_01",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"328",NA,NA
"90","2020-12-11 11:44:15-03","UFMG","BHCB","200078","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez",NA,"Mendes, MS","s.n.","2018","12","04","Southern America","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.394444","-19.844444",NA,"Erva; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB200078",NA,"710","710",NA,NA,"-43.394444","-19.844444",NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:44:15-03","UFMG","BHCB","39279","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez",NA,"Brina, AE","s.n.","1997",NA,NA,"Southern America","Brasil","Minas Gerais",NA,"Margem do Rio Grande.",NA,NA,NA,"Mata ciliar","BHCB011043",NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:19:32-03","UFPR","UPCB","86316","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","aff. cylindrica","Goeppertia aff. cylindrica","(Roscoe) Borchs. & S. Suárez","Hatschbach, G.","Carneiro, J.","612","1998","11","23",NA,"Brasil","Paraná","Jundiaí do Sul","Mata do Cruzeiro","-50.247501373291","-23.4367008209229",NA,"Erva, flor alva; mata primitiva..",NA,NA,NA,NA,"1998",NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA
"93","2021-02-11 17:19:32-03","UFPR","UPCB","55219","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, M.N.","Hatschbach, G.","63291","1995","08","14",NA,"Brasil","Bahia",NA,"Rod. BR-101, próximo a Itapebi.",NA,NA,NA,"Folhas até 1m, brácteas verdes, flor creme. Mata..",NA,NA,NA,NA,"2016","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-11 17:19:32-03","UFPR","UPCB","79679","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, M.N.","Lombardi, J.A. | Saka, M.N. | Biral, L. | Poli, L.P. | Coan, A.I.","8892","2011","12","12",NA,"Brasil","Bahia","Ilhéus","Trilha ao lado das estufas em frente ao prédio do herbário, terreno da CEPLAC (comissão Executiva do Plano de Lavoura Cacaueira).","-39.231111","-14.758611",NA,"Amostra em sílica. Mata Ombrófila Secundária e plantação de cacau. Erva, folhas e brácteas verdes, flores amarelas..",NA,NA,"71","71","2016","02","-39.231111","-14.758611",NA,NA,NA,NA,NA,NA,NA
