"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount"
"50","2020-12-11 11:31:09-03","UFMG","BHCB","42980","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & Smith",NA,"Lombardi, JA; Gonçalves, M; Temponi, LG","2329","1998","09","04","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Fazenda Montes Claros. Matão.","-41.817222","-19.731389",NA,"Erva. Folhas cartáceas, brácteas esverdeadas, lábio lilás, parte superior branca rajada de vermelho.; Mata Atlântica.","BHCB053026","BHCB053026",NA,NA,NA,NA,NA,NA,"1999","05",NA,"-41.817222","-19.731389",NA
"51","2020-12-11 11:31:09-03","UFMG","BHCB","78063","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & Smith",NA,"Lombardi, JA; Salino, A; Mota, RC da; Carvalho, FA","5082","2003","02","19","Southern America","Brasil","Minas Gerais","Salto da Divisa","Fazenda Santana, Coordenadas originais: 16°03'29,8-21,7S; 40°01'50,6-59W","-40.030722","-16.058278",NA,"Arbusto, ca. 0.2 m, folhas papiráceas, brácteas brancas.; Mata secundária e borda.","BHCB053027","BHCB053027",NA,"183","212",NA,NA,NA,"2003","06",NA,"-40.030722","-16.058278",NA
"52","2020-12-11 11:31:09-03","UFMG","BHCB","82671","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & Smith",NA,"Lombardi, JA; Stehmann, JR; Mota, RC da; Temponi, LG","5374","2003","08","22","Southern America","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, Próximo à sede.","-40.056139","-16.405194",NA,"Prensado em álcool.; Arbusto, ca. 0.4 m, folhas cartáceas, brácteas verdes, flores brancas, pétala dorsal internamente lilás.; Mata hidrófila, baixada e encosta. Beira de córrego.","BHCB053029","BHCB053029",NA,"776","776",NA,NA,NA,"2003","10",NA,"-40.056139","-16.405194",NA
"53","2020-12-11 11:31:09-03","UFMG","BHCB","11324","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & Smith",NA,"Costa, LVC","304","1987","10","09","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,"Herbáceo.; Mata Atlântica.","BHCB053025","BHCB053025",NA,NA,NA,"49886","auto",NA,"1999","06",NA,NA,NA,NA
"54","2020-12-11 11:31:09-03","UFMG","BHCB","7377","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & Smith",NA,"Lopes, MA; Andrade, PM de","469","1984","08","18","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Preguiça.","-42.1391983032227","-19.7896995544434",NA,"Herbáceo. Flores lilases.; Mata Atlântica.","BHCB053024","BHCB053024",NA,NA,NA,"49886","auto",NA,"1999","06",NA,NA,NA,NA
"55","2020-12-11 11:31:09-03","UFMG","BHCB","84146","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & Smith",NA,"Ribas, OS; Wasshausen, D; Lorenzi, H","4437","2002","02","26","Southern America","Brasil","Paraná","Paranaguá","Morro Inglês, Serra do Mar.","-48.5092010498047","-25.5200004577637",NA,"Erva, até 60cm, flor lilás.; Floresta atlântica.","BHCB053028","BHCB053028",NA,"70","70","24916","auto",NA,"2002",NA,NA,NA,NA,NA
"56","2021-02-11 17:17:46-03","UFPR","UPCB","84087","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Guimarães, O.","Meijer, A.de","19","2010","10","12",NA,"Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira, Trilha dos Pinheiros","-45.666667","-25.316667",NA,"Erva (subarbusto?) em trilha no interior da floresta. A flor violeta estava sendo visitada pela borboleta Astraptes fulgerator..",NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,"-45.666667","-25.316667",NA
"57","2021-02-11 17:17:46-03","UFPR","UPCB","87080","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm","Larocca, P.","Engels, M. E.","1603","2013","09","02",NA,"Brasil","Paraná","Guaratuba","Serra do Mar. Linha de transmissão elétrica Curitiba a Joinville","-48.943056","-25.881944",NA,"Herbácea do sub-bosque. Caule e folhas verdes. Flores alvas com centro rosado. Floresta Ombrófila Densa.",NA,NA,NA,"800","800",NA,NA,NA,"2013","10","02","-48.943056","-25.881944",NA
"58","2015-10-22 10:02:24-02","UNIOESTE","UNOP","1262","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Ferneda Rocha, L.C.","Ferneda Rocha, L.C.; Escher, A.; Buturi, V.C.; Cardozo, A.P.; Engels, M.E.; Escher, A.; Buturi, V.C.; Cardozo, A.P.; Engels, M.E.","290","2013","10","21",NA,"Brasil","Paraná","Matinhos","Parque Nacional Saint Hilaire & Lange, Salto Cambará","-48.5428009033203","-25.8174991607666",NA,"Herbácea. Folhas discolor, membranáceas. Corola alva com labelo lilás.",NA,NA,NA,NA,NA,"15275","auto",NA,"2013","01","07",NA,NA,NA
"59","2020-09-12 05:00:02-03","US","US","2428167","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","10268","1963","10","19","South America","Brazil","Paraná",NA,"Est. Parana, Mun. Morretes. Estr. da Graciosa, Grota Funda.",NA,NA,NA,NA,"US02879256","US02879256_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"60","2020-09-12 05:00:02-03","US","US","2650178","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","27566","1971","7","22","South America","Brazil","Paraná",NA,"Col. Limeira (mun. Guaratuba).",NA,NA,NA,NA,"US02879248","US02879248_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"61","2020-09-12 05:00:02-03","US","US","3363552","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"V. C. Souza, J. Souza, N. Ivanauskas, A. Duarte & et al.","11072","1996","4","11","South America - Neotropics","Brazil","São Paulo",NA,"Municipio de Itanhaém. Ilha da Queimada Grande.",NA,NA,NA,NA,"US02879243","US02879243_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"62","2020-09-12 05:00:02-03","US","US","2268606","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","4113","1952","12","7","South America","Brazil","Paraná",NA,"Est. Paraná, Mun. Morretes, Grota Funda.",NA,NA,NA,NA,"US02879260","US02879260_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"63","2020-09-12 05:00:02-03","US","US","2550678","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"R. M. Klein & P. F. Ravenna","6848","1966","10","21","South America","Brazil","Santa Catarina",NA,"Rio Tres Barras, Monte Crista, Garuva.",NA,NA,NA,NA,"US00588560","US00588560_01","Holotype","200","200",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"64","2020-09-12 05:00:02-03","US","US","2550677","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"-- Reitz & Klein, --","5037","1957","10","5","South America","Brazil","Santa Catarina",NA,"Três Barras, Garuva.",NA,NA,NA,NA,"US02879258","US02879258_01",NA,"200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"65","2020-09-12 05:00:02-03","US","US","3363553","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"R. R. Rodrigues, V. C. Souza, F. Arzolla, N. Ivanauskas & et al.","152","1995","9","3","South America - Neotropics","Brazil","São Paulo",NA,"Municipio de Eldorado. Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha do rolado. Mata Atlântica.","-48.3947","-24.6475",NA,NA,"US02879244","US02879244_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"66","2020-09-12 05:00:02-03","US","US","2574659A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach, J. Lindeman & H. Haas","13526","1966","1","18","South America","Brazil","Paraná",NA,"Est. Paraná. Mun. Antonina. Caixa D'Agua.",NA,NA,NA,NA,"US02879253","US02879253_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"67","2020-09-12 05:00:02-03","US","US","2851031","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach & L. R. Landrum","40013","1977","7","29","South America","Brazil","Paraná",NA,"Estr. da Graciosa, Ferradura (mun. Morretes).",NA,NA,NA,NA,"US02879246","US02879246_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"68","2020-09-12 05:00:02-03","US","US","3323635","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"J. C. Lindeman & J. H. Haas","2576","1966","9","29","South America","Brazil","Paraná",NA,"Brasiliae australis. Est. Paraná. Rain forest on atlantic slope of slope of Serra do Mar above Bela Vista on old road Curitiba - Morretes.",NA,NA,NA,NA,"US02879252","US02879252_01",NA,"550",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"69","2020-09-12 05:00:02-03","US","US","2574660A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","12813","1965","9","17","South America","Brazil","Paraná",NA,"Est. Paraná. Mun. Antoina. Rio Cotia.",NA,NA,NA,NA,"US02879254","US02879254_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"70","2020-09-12 05:00:02-03","US","US","3434206","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"J. M. Silva, E. Barbosa & J. Cordeiro","3608","2002","3","20","South America","Brazil","Paraná",NA,"Colônia Parati (Mun. Guaratuba).",NA,NA,NA,NA,"US02879239","US02879239_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"71","2020-09-12 05:00:02-03","US","US","2268626","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","4069","1957","8","25","South America","Brazil","Paraná",NA,"Est. Paraná, Mun. Morretes, Grota Funda.",NA,NA,NA,NA,"US02879259","US02879259_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"72","2020-09-12 05:00:02-03","US","US","3387150","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"J. M. Silva, C. Poliquesi & L. Ferreira","2702","1998","12","15","South America","Brazil","Paraná",NA,"Serra da Prata, trilha para a Torre da Prata (Mun. Morretes).",NA,NA,NA,NA,"US02879240","US02879240_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"73","2020-09-12 05:00:02-03","US","US","3023866","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","45274","1982","9","3","South America","Brazil","Paraná",NA,"Mergulhão (mun. Antonina).",NA,NA,NA,NA,"US02879245","US02879245_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"74","2020-09-12 05:00:02-03","US","US","2586676A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","24896","1970","10","8","South America","Brazil","Paraná",NA,"Ribeirão do Bananal (mun. Guaraqueçaba).",NA,NA,NA,NA,"US02879250","US02879250_01",NA,"20",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"75","2020-09-12 05:00:02-03","US","US","2249400","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","2786","1952","9","28","South America","Brazil","Paraná",NA,"Est. do Parana. Mun.: Paranagua. Rio Cachoeirinha.",NA,NA,NA,NA,"US02879261","US02879261_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"76","2020-09-12 05:00:02-03","US","US","3366708","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"O. S. Ribas, E. Barbosa & L. B. Pereira","1614","1996","11","7","South America","Brazil","Paraná",NA,"Estrada da Graciosa, Recanto Cavalcanti (mun. Morretes). Interior da floresta atlântica da Serra do Mar.",NA,NA,NA,NA,"US02879242","US02879242_01",NA,"1000",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"77","2020-09-12 05:00:02-03","US","US","2650152","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","17211","1967","9","14","South America","Brazil","Paraná",NA,"Est. Paraná, Mun. Guaraqueçaba. Serrinha.",NA,NA,NA,NA,"US02879251","US02879251_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"78","2020-09-12 05:00:02-03","US","US","2586675A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","24910","1970","10","8","South America","Brazil","Paraná",NA,"Rio Açungui (mun. Guaraqueçaba).",NA,NA,NA,NA,"US02879249","US02879249_01",NA,"20",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"79","2020-09-12 05:00:02-03","US","US","3379361","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"J. A. Lombardi, M. Gonçalves & L. G. Temponi","2329","1998","9","4","South America","Brazil","Minas Gerais",NA,"Estação Biológica da Caratinga, fazenda Montes Claros, Caratinga-MG, Matão.","-41.8172","-19.7314",NA,NA,"US02879241","US02879241_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"80","2020-09-12 05:00:02-03","US","US","3434210","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"O. S. Ribas, D. C. Wasshausen & H. Lorenzi","4437","2002","2","26","South America","Brazil","Paraná",NA,"Morro Inglês (Mun. Paranaguá). Floresta atlântica da Serra do Mar.",NA,NA,NA,NA,"US02879238","US02879238_01",NA,"70",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"81","2020-09-12 05:00:02-03","US","US","2370166","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","8062","1961","7","15","South America","Brazil","Paraná",NA,"Est. Parana, Mun. Guaratuba. Pedra Branca de Araraquara.",NA,NA,NA,NA,"US02879257","US02879257_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"82","2020-09-12 05:00:02-03","US","US","2778016","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","38872","1976","9","1","South America","Brazil","Paraná",NA,"Rio Pequeno (mun. Antonina).",NA,NA,NA,NA,"US02879247","US02879247_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"83","2020-09-12 05:00:02-03","US","US","3096257","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B. Sm. in Reitz",NA,"G. Hatschbach","11734",NA,NA,NA,"South America","Brazil","Paraná",NA,"Munic. Guaratuba. Serra de Araraquara, Morro do Cauvi.",NA,NA,NA,NA,"US02879255","US02879255_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"84","2019-11-13 11:13:50-03","USP","SPF","105802","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Prado, J","451","1993","01","20",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.25","-25.416667",NA,NA,"SPF00105802","SPF00105802",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.25","-25.416667",NA
"85","2019-11-13 11:13:50-03","USP","SPF","105804","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Prado, J","454","1993","01","20",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.25","-25.416667",NA,NA,"SPF00105804","SPF00105804",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.25","-25.416667",NA
"86","2019-11-13 11:13:50-03","USP","SPF","110438","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Rodrigues, RR","152","1995","09","03",NA,"Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.394722","-24.6475",NA,NA,"SPF00110438","SPF00110438",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.394722","-24.6475",NA
"87","2019-11-13 11:13:50-03","USP","SPF","73483","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Colletta, GD","Simão-Bianchini, R","41","1988","10","10",NA,"Brasil","São Paulo","Juréia",NA,NA,NA,NA,NA,"SPF00073483","SPF00073483",NA,NA,NA,NA,NA,NA,"2010","07",NA,NA,NA,NA
"88","2019-11-13 11:13:50-03","USP","SPF","132441","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Wasshausen, DC","Ribas, OS","1614","1996","09","07",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"SPF00132441","SPF00132441",NA,"1000","1000","30514","auto",NA,"1997",NA,NA,NA,NA,NA
"89","2019-11-13 11:13:50-03","USP","SPF","66472","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Cordeiro, I","609","1989","10","24",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00066472","SPF00066472",NA,NA,NA,"37574","auto",NA,"1990",NA,NA,NA,NA,NA
"90","2019-11-13 11:13:50-03","USP","SPF","65347","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Silva, JS","413","1975","10","23",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00065347","SPF00065347",NA,NA,NA,"37574","auto",NA,"1990",NA,NA,NA,NA,NA
"91","2019-11-13 11:13:50-03","USP","SPF","65343","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Forero, E","8726","1980","10","09",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00065343","SPF00065343",NA,NA,NA,"37574","auto",NA,"1990",NA,NA,NA,NA,NA
"92","2019-11-13 11:13:50-03","USP","SPF","65342","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Maruffa, AC","26","1982","08","17",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00065342","SPF00065342",NA,NA,NA,"37574","auto",NA,"1990",NA,NA,NA,NA,NA
"93","2019-11-13 11:13:50-03","USP","SPF","65355","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Kirizawa, M","780","1982","09","21",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00065355","SPF00065355",NA,NA,NA,"37574","auto",NA,"1990",NA,NA,NA,NA,NA
"94","2019-11-13 11:13:50-03","USP","SPF","65353","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Kirizawa, M","1542","1985","10","31",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00065353","SPF00065353",NA,NA,NA,"37574","auto",NA,"1990",NA,NA,NA,NA,NA
"95","2019-11-13 11:13:50-03","USP","SPF","65350","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Kirizawa, M","1780","1986","10","14",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00065350","SPF00065350",NA,NA,NA,"37574","auto",NA,"1990",NA,NA,NA,NA,NA
"96","2019-11-13 11:13:50-03","USP","SPF","65349","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Marassi, RD","44","1982","11","23",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00065349","SPF00065349 SPF00065349_1",NA,NA,NA,"37574","auto",NA,"1990",NA,NA,NA,NA,NA
"97","2019-11-13 11:13:50-03","USP","SPF","202463","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Rossi, L","519","1989","06","20",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00202463","SPF00202463",NA,NA,NA,"37574","auto",NA,"1999",NA,NA,NA,NA,NA
"98","2019-11-13 11:13:50-03","USP","SPF","108092","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Souza, VC","9253","1995","10","08",NA,"Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,"SPF00108092","SPF00108092",NA,NA,NA,"26998","auto",NA,"1998",NA,NA,NA,NA,NA
"99","2019-11-13 11:13:50-03","USP","SPF","116378","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Souza, VC","11072","1996","04","11",NA,"Brasil","São Paulo","Itanhaém","Ilha da Queimada Grande","-46.7799987792969","-24.1800003051758",NA,NA,"SPF00116378","SPF00116378",NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"100","2021-03-25 13:51:21-03","UNIVILLE","JOI","3931","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","F.C.S. Vieira","F.C.S. Vieira","507","2004","10","11",NA,"Brasil","Santa Catarina","Garuva","Monte Crista.","-48.8549995422363","-26.0266990661621",NA,"; HABITAT: mata secundária; HABITO: erva","JOI003931","JOI003931",NA,"100","100","22441","auto",NA,"2007","03","28",NA,NA,NA
"101","2021-03-25 13:51:21-03","UNIVILLE","JOI","3149","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","F.C.S. Vieira","F.C.S. Vieira","1381","2005","11","15",NA,"Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,"; HABITAT: mata ciliar; HABITO: erva; TIPO VEGETACIONAL: FODTB","JOI003149","JOI003149",NA,"30","30","22441","auto",NA,"2007","03","06",NA,NA,NA
"102","2021-03-25 13:51:21-03","UNIVILLE","JOI","3150","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","F.C.S. Vieira","F.C.S. Vieira","1388","2005","11","15",NA,"Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,"; HABITAT: mata ciliar; HABITO: erva; TIPO VEGETACIONAL: FODTB","JOI003150","JOI003150",NA,"30","30","22441","auto",NA,"2007","03","06",NA,NA,NA
"103","2021-03-25 13:51:21-03","UNIVILLE","JOI","4955","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","E. Barbosa","G. Casas","85","2004","12","12",NA,"Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Herdeiros.","-48.6380996704102","-26.2432994842529",NA,"; HABITAT: sub-bosque; HABITO: liana","JOI004955","JOI004955",NA,"10","10","23627","auto",NA,"2005","02","25",NA,NA,NA
