"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","typeStatus"
"53","2008-05-27 22:02:00-03","MO","MOBOT","1004785","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|A. Vargas","Zardini 43616","1995","8","24","South America","Paraguay","San Pedro",NA,"Yaguareté forest (Sustainable Forest Systems Site). Around aserradero. North side. Cerrado scrub on red, sandy soil.","-56.21138","-23.79611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"210.00000000",NA,"1028","4",NA
"54","2008-05-27 22:02:00-03","MO","MOBOT","1004807","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|A. Vargas","Zardini 43627","1995","8","24","South America","Paraguay","San Pedro",NA,"Yaguareté forest (Sustainable Forest Systems Site). Around aserradero. North side. Cerrado scrub on red, sandy soil.","-56.21138","-23.79611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"210.00000000",NA,"1028","4",NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","1004850","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|A. Vargas","Zardini 43665","1995","8","24","South America","Paraguay","San Pedro",NA,"Yaguareté forest (Sustainable Forest Systems Site). Around aserradero. South side. Cerrado scrub on red, sandy soil.","-56.21138","-23.79611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"210.00000000",NA,"1029","4",NA
"56","2014-10-27 08:53:00-02","MO","MOBOT","100751126","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Nélida Soria","Soria Rey 6799","1994","11",NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Camino al Cerro Alambique.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","1073294","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|Leongino Guerrero","Zardini 44274","1996","1","18","South America","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems Site): around aserradero. Cerrado scrub on light red sandy soil.","-56.21138","-23.79611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,"1042","4",NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","1075255","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|M. Vera","Zardini 44583","1996","1","20","South America","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems Site). Around Río Verde. Cerrado scrub with isolated trees on white sand.","-56.21833","-23.79888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1051","4",NA
"59","2008-05-27 22:02:00-03","MO","MOBOT","1164318","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|S. Zavala","Zardini 45637","1996","10","30","South America","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site): around aserradero. Cerrado scrub on red sandy soil.","-56.21138","-23.79611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"210.00000000",NA,"1078","4",NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","1164340","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|S. Zavala","Zardini 45651","1996","10","30","South America","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site). Cerrado scrub on red sandy soil.","-56.11277","-23.80944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180.00000000",NA,"1079","3",NA
"61","2013-10-15 12:51:00-03","MO","MOBOT","1227161","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|Leongino Guerrero","Zardini 46660","1997","5","26","South America","Paraguay","San Pedro",NA,"Santa Rosa-Santa Bárbara.","-56.3941666","-23.8422222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1099","4",NA
"62","2013-10-15 12:51:00-03","MO","MOBOT","1227193","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|Leongino Guerrero","Zardini 46685","1997","5","26","South America","Paraguay","San Pedro",NA,"Santa Rosa-Santa Bárbara.","-56.3941666","-23.8422222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1099","4",NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","1227599","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|S. Zavala","Zardini 46810","1997","5","27","South America","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems site): Around Aserradero. Cerrado forest and cerrado scrub.","-56.21138","-23.79611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1102","3",NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","1227600","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|S. Zavala","Zardini 46811","1997","5","27","South America","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems site): Around Aserradero. Cerrado forest and cerrado scrub.","-56.21138","-23.79611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1102","3",NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","1227701","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|S. Zavala","Zardini 46886","1997","5","27","South America","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems site): Around Aserradero. Cerrado forest and cerrado scrub.","-56.21138","-23.79611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1102","4",NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","1281541","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|Leongino Guerrero","Zardini 48194","1998","3","11","South America","Paraguay","San Pedro",NA,"Santa Rosa-Santa Barbara. Cerrado scrub on red sandy soil. Same spot as Zardini #45518-45566 (October) and #46629-46696 (May); collecting area: around one hectare.","-56.39416","-23.84222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1133","4",NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","1281542","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|Leongino Guerrero","Zardini 48195","1998","3","11","South America","Paraguay","San Pedro",NA,"Santa Rosa-Santa Barbara. Cerrado scrub on red sandy soil. Same spot as Zardini #45518-45566 (October) and #46629-46696 (May); collecting area: around one hectare.","-56.39416","-23.84222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1133","4",NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","131123","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 7031","1982","2","17","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Vicinity of Cerro Muralla.","-56.05","-22.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,"274","4",NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","132626","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|C. Velázquez","Zardini 23788","1990","11","10","South America","Paraguay","Caaguazú",NA,"Arroyo Yuquyry. Inundated savanna.","-55.91666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"456","2",NA
"70","2017-08-22 07:53:00-03","MO","MOBOT","132633","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|R. Velázquez","Zardini 25555","1991","1","5","South America","Paraguay","Caaguazú",NA,"2 km N of Arroyo Yuquyry.","-55.9166667","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"515","3",NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","132639","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|U. Velázquez","Zardini 25678","1991","1","5","South America","Paraguay","Caaguazú",NA,"2 km N of Arroyo Guaranungua. Cerrado scrub.","-55.91666","-25.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"516","6",NA
"72","2018-03-27 11:03:00-03","MO","MOBOT","132646","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|R. Velázquez","Zardini 25878","1991","1","12","South America","Paraguay","Caaguazú",NA,"Arroyo Yuquyry-Arroyo Taruma, 4 km N of Arroyo Yuquyry.","-55.9166667","-25.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"522","5",NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","133017","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","William J. Hahn","Hahn 1710","1983","11","1","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Open savanna area dominated by Butia, Gochnatia, Anadenanthera, Styrax.","-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-71","4",NA
"74","2011-02-25 15:21:00-03","MO","MOBOT","133598","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|et al.","Zardini 4177","1988","1","7","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Cerrado en límite Oeste del Parque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-6","4",NA
"75","2015-12-04 06:39:00-02","MO","MOBOT","1373261","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.D. Stevens","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26063","1994","10","13","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerro Muralla, cerrado entre camino y bosque.","-55.9833333","-22.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180.00000000","200.00000000","826","3",NA
"76","2015-12-04 06:39:00-02","MO","MOBOT","1373265","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.D. Stevens","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26067","1994","10","13","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerro Muralla, cerrado entre camino y bosque.","-55.9833333","-22.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180.00000000","200.00000000","826","2",NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","1418706","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|Pedro Báez","Zardini 52321","1999","11","10","South America","Paraguay","Amambay",NA,"National Park Cerro Corá. Cerrado scrub on white sand and on red sandy soil.","-56.32166","-22.66416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"350.00000000",NA,"1186","4",NA
"78","2013-10-15 12:28:00-03","MO","MOBOT","1418768","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|Pedro Báez","Zardini 52372","1999","11","10","South America","Paraguay","Amambay",NA,"National Park Cerro Corá. On creek along foot trail to Naranja-Jai.","-55.9925","-22.6386111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1187","4",NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","1476631","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|M. Vera","Zardini 54358","2000","5","11","South America","Paraguay","Concepción",NA,"Around Sargento José E. López. Cerrado scrub.","-56.87888","-22.55166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1206","5",NA
"80","2014-08-22 10:35:00-03","MO","MOBOT","1580047","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|A. Acosta","Zardini 56073","2001","2","27","South America","Paraguay","Amambay",NA,"Around Cerro Corá.","-55.9883333","-22.6647222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1228","3",NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","1849426","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.",NA,"Isabel Basualdo","Basualdo 6438","1997","11","2","South America","Paraguay","Amambay",NA,"Estancia 5 Hermanos, camino a Colonia Pirity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","2849821","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Nélida Soria","Soria Rey 4800","1991","10","23","South America","Paraguay",NA,NA,"Estancia Carmen DE LA Sierra, Cerrado a 8 km NE del Casco de la Estancia. En el campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2012-05-02 10:33:00-03","MO","MOBOT","2849942","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","F. Javier Fernández Casas|J. Molero","Fernández Casas 6403","1982","2","22","South America","Paraguay","Caaguazú",NA,"Cercanías de Yhú, en un cercado típico sobre arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"84","2010-04-13 14:53:00-03","MO","MOBOT","2850029","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","Fernández Casas 7378","1982",NA,NA,"South America","Paraguay","Caaguazú",NA,"Inter oppidula Caaguazú et Yhu, pr. pagum dictum Estancia La Esmeralda. campis Butiae, solo sabuloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","2850067","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Nélida Soria","Soria Rey 5030","1991","12","11","South America","Paraguay","Amambay",NA,"Estancia Aramburu Cue, En el campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","2850090","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Nélida Soria","Soria Rey 4917a","1991","12","9","South America","Paraguay","Amambay",NA,"Estancia Santa Teresa Potrero Paraiso Norte. En el campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2009-12-24 06:45:00-02","MO","MOBOT","2850319","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Shunsuke Tsugaru|Haruo Guinoza","Tsugaru B-2028","1987","11","4","South America","Brazil","Mato Grosso do Sul",NA,"Near Anhanduí, 65km SSE from Campo Grande, along the Rt. BR-163. On shrubby area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA
"88","2009-08-21 06:56:00-03","MO","MOBOT","2850386","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Keiichi Mizoguchi","Mizoguchi 1148","1979","10","19","South America","Paraguay","Amambay",NA,"Pedro Juan Caballero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"700.00000000","800.00000000",NA,NA,NA
"89","2019-04-19 04:34:00-03","MO","MOBOT","2850458","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Adrián Eliceche","Eliceche 0124","1991","3","21","South America","Paraguay","Concepción",NA,"Estancia San Rafael, 140 km E de Concepción, 2000 m W300 degrees N de la Adm. En el campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","2850515","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Nélida Soria","Soria Rey 4877","1991","10","24","South America","Paraguay",NA,NA,"Estancia Santa Teresa, Potrero Nagoa. En el campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2016-11-15 05:15:00-02","MO","MOBOT","2850563","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W. Anderson","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 40762","1987","1","11","South America","Brazil","Paraná",NA,"Ponta Grossa, camino a rio Sao Jorge.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","2850663","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Troels M. Pedersen","Pedersen 11022","1975",NA,NA,"South America","Paraguay","San Pedro",NA,"Dry, rough grasslands, with numerous shrublets, on sandy soil. Estancia La Manina, Distr. San Estanislao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2011-02-25 15:23:00-03","MO","MOBOT","2850732","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","F. Javier Fernández Casas|J. Molero","Fernández Casas 6033","1982","2","7","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, base del Cerro Muralla. Mata de 50 cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,"1",NA
"94","2011-11-08 05:06:00-02","MO","MOBOT","2850869","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W. Anderson","Gert G. Hatschbach|Ricardo Callejas","Hatschbach 47253","1983","12","15","South America","Paraguay","Paraguarí",NA,"Fda. El Baracon, 30 km O de Pedro Juan Cabalero, Campo limpo, seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2009-12-04 16:24:00-02","MO","MOBOT","2851101","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Gert G. Hatschbach|J.M. Silva","Hatschbach 51534","1987","10","22","South America","Brazil","Mato Grosso do Sul",NA,"Ponta Porã, próximo a Fazenda Modelo. Campo limpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2008-05-27 22:02:00-03","MO","MOBOT","2851190","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Troels M. Pedersen","Pedersen 14676","1986",NA,NA,"South America","Paraguay","Amambay",NA,"Pedro Juan Caballero, Rough grassland with scattered shrubs, on high ground, soil red loam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2012-06-21 09:30:00-03","MO","MOBOT","2851273","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Ricardo Callejas|Gert G. Hatschbach|J.M. Silva|Clovis Ramos","Callejas Posada 1943","1983","12","15","South America","Paraguay","Amambay",NA,"Pedro Juan Caballero (Ponta Pora), 30 km O. de Pedro Juan Caballero. Campo Limpo con Bosque de Galeria.","-56.1666667","-22.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","2852670","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Fátima Mereles","Mereles H. 4207","1991","12","12","South America","Paraguay","Concepción",NA,"Estancia Aguerito, Portrero Potrerito. En el cerrado. Suelo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","2852721","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Nélida Soria","Soria Rey 4800","1991","10","23","South America","Paraguay",NA,NA,"Estancia Carmen De La Sierra, Cerrado 1 8 km NE del Casaco de la Esrancia. En el campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2011-02-25 15:22:00-03","MO","MOBOT","2852746","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson","Nélida Soria","Soria Rey 7395","1995","12","7","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, camino a Lorito Picada. Orillas del camino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","984473","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.R. Anderson (MICH)","Elsa M. Zardini|Leongino Guerrero","Zardini 42086","1994","12","28","South America","Paraguay","Caaguazú",NA,"East of Caaguazú. Cerrado scrub.","-55.80305","-25.39638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"390.00000000",NA,"987","5",NA
"102","2011-02-25 15:28:00-03","MO","MOBOT","985735","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","W.D. Stevens","Nélida Soria","Soria Rey 5670","1992","11",NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerrado camino al Cerro Alambique.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2015-10-22 10:02:58-02","UNIOESTE","UNOP","7894","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Francener, A.","Silva, J.M.; Poliquesi, C. .B.; Maranho, L. .T.; Ristow, R.; Poliquesi, C. .B.; Maranho, L. .T.; Ristow, R.","8225","2012","03","19",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Xilopodifera, flor amarela. Campo recém queimado.",NA,NA,"46557","auto",NA,NA,"2014","03","14",NA,NA,NA,NA,NA,NA,NA
"104","2020-09-12 05:00:02-03","US","US","2124249","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.",NA,"M. Magalhães","2215","1942","9","27","South America - Neotropics","Brazil","Betim",NA,NA,NA,NA,NA,NA,"US01874808","US01874808_01 US01874808_02",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","3012361","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.",NA,"G. Hatschbach","47253","1983","12","15","South America","Paraguay",NA,NA,"Fda. El Baracon, 30 km O de Pedro Juan Cabalero",NA,NA,NA,NA,"US01874807",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
