X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,relationshipType,relatedCatalogItem,phylum,minimumElevationInMeters,maximumElevationInMeters,continentOcean,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"23",2020-12-10 11:27:02-03,IBt,SP,"397468",S,Plantae,Amaryllidaceae,Eithea,blumenavia,Eithea blumenavia,(K.Koch & C.D.Bouché ex Carrière) Ravenna,NA,NA,NA,NA,"Kirizawa, M","3567","2007","10","17",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"24",2019-11-21 09:58:06-03,IBt,SP,"256648",S,Plantae,Amaryllidaceae,Eithea,blumenavia,Eithea blumenavia,(K.Koch & C.D.Bouché ex Carrière) Ravenna,"Dutilh, JHA","2004","12","09","Kirizawa, M; Wanderley, MGL","2755","1992","10","08",Brasil,São Paulo,Sete Barras,"Fazenda Intervales, Base Quilombo. Entre a sede da base e uma escola nas proximidades do Rio Quilombo",-47.9199981689453,-24.3799991607666,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
