X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"396",2021-03-04 15:44:39-03,IF,SPSF,"06530",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,M.Koscinski,NA,NA,NA,NA,América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"397",2021-03-04 15:44:39-03,IF,SPSF,"01947",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,D.Bento Pickel,NA,"1944","09","25",América do Sul,Brasil,SP,São Paulo,Parada Sete,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"398",2021-03-04 15:44:39-03,IF,SPSF,"34257",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,J.A.Pastore,J.B. Vazquez,s.n.,"2005","03","28",América do Sul,Brasil,SP,São Paulo,Parque da Juventude,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFNovo; Árvore 12m, frutos recolhidos no chão;",NA,NA,"53584",auto,NA,NA,NA,NA,"2005","03","31",Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"399",2021-03-04 15:44:39-03,IF,SPSF,"00043",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,M.Koscinski,"32","1928","09","01",América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,"COLETA: Nome populares Andá-assú; Indai-açú; Coco de gentio; C. de purga; Fruto de arara; purga dos paulistas.;",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"400",2021-03-04 15:44:39-03,IF,SPSF,"05692",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,J.B.Baitello & O.T. Aguiar,NA,"1977","08","12",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"401",2021-03-04 15:44:39-03,IF,SPSF,"05691",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,O.T. Aguiar,NA,"1977","09","06",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"402",2021-03-04 15:44:39-03,IF,SPSF,"05598",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,J.B.Baitello & O.T. Aguiar,NA,"1976","12","14",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Instituto Florestal,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"426",2019-11-21 10:04:19-03,IBt,SP,7927a,Carpo,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Hoehne, FC","Gehrt, A",s.n.,"1922","08","21",NA,Brasil,São Paulo,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,Árvore cultivada no Horto e nos Bosques doButantÒ.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"427",2019-11-21 10:04:19-03,IBt,SP,"7927",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Hoehne, FC","Gehrt, A",s.n.,"1922","08","21",NA,Brasil,São Paulo,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,Árvore cultivada no Horto e nos Bosques doButantÒ.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"428",2019-11-21 10:04:19-03,IBt,SP,"13774",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Puttemanns, A",CGG4291,"1897","09",NA,NA,Brasil,São Paulo,São Paulo,"Consolação. Em cultivo, jardim do prédio D. Veridiana T.",-46.6300010681152,-23.5400009155273,NA,NA,SP006026,SP006026,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"429",2019-11-21 10:04:19-03,IBt,SP,"15772",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Luederwaldt, H","Luederwaldt, H",s.n.,"1915","09",NA,NA,Brasil,São Paulo,São Paulo,Ipiranga,-46.6300010681152,-23.5400009155273,NA,Cultivada no Horto Bot.,NA,NA,"53584",auto,NA,NA,NA,NA,"1917",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"430",2019-11-21 10:04:19-03,IBt,SP,"359844",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Cordeiro, I","Alves, MV; Heald, S","2743","2002","02","13",NA,Brasil,São Paulo,São Paulo,"Parque Público da Luz, Espaço p·blico aberto vegetado.",-46.6300010681152,-23.5400009155273,NA,Fruto na carpoteca.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"431",2019-11-21 10:04:19-03,IBt,SP,359844a,Carpo,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Cordeiro, I","Alves, MV; Heald, S","2743","2002","02","13",NA,Brasil,São Paulo,São Paulo,"Parque Público da Luz, Espaço p·blico aberto vegetado.",-46.6300010681152,-23.5400009155273,NA,Fruto na carpoteca.,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
