X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,class,typeStatus,relatedCatalogItem,relationshipType,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.63,-23.5403,"177",2021-03-15 16:37:00-03,NY,NYBG,"1184760",PreservedSpecimen,Plantae,Solanaceae,Capsicum,lucidum,Capsicum lucidum,(Moric.) Kuntze,NA,NA,NA,NA,N. A. Rosa,"3715","1980","11","15",Brazil,São Paulo,Sao Paulo,Reserva do Instituto de Botânica de Sao Paulo,-46.63,-23.5403,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1478208' target='other'> <mi>dwc_moreinfo</mi></a>,NY01184760,NY01184760_01,NA,NA,South America,sheet,NA,Magnoliophyta,Solanales,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.866667,-23.633333,"250",2015-02-10 11:45:42-02,BM,SOLANACEAE_SOURCE_BR,"69263",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Custodio Filho, A.","1592","1983","09","29",Brazil,São Paulo,Biritiba-Mirim,"Estação Biologica de Boraceia, Estação Biologica de Boraceia",-45.866667,-23.633333,"-45.866667","-23.633333","890","950","Arbusto 3 m, flores brancas.",NA,NA,NA,NA,Southern America,NA,"5937706",Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.88,-23.18,"323",2015-02-10 11:45:40-02,BM,SOLANACEAE_SOURCE_BR,"69154",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Buzato, S.","20763","1988","10","03",Brazil,São Paulo,Jundiaí,Serra do Japí,-46.88,-23.18,NA,NA,NA,NA,"Arbusto com 3m., vários botões florais e algumas flores.",K000788442,NA,"17840",auto,Southern America,NA,NA,Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.63,-23.54,"325",2015-02-10 11:45:40-02,BM,SOLANACEAE_SOURCE_BR,"69174",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Handro, O.","2177","1971","11","04",Brazil,São Paulo,São Paulo,"Água Funda, Nativa do jardim Botânico.",-46.63,-23.54,NA,NA,NA,NA,"Arbusto de 2,5m, à margem de mata secundária. Corola alva com máculas pálido esverdeadas até pálido verde-amarelentas.",K000788455,NA,"53584",auto,Southern America,NA,NA,Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.88,-23.18,"328",2015-02-10 11:45:40-02,BM,SOLANACEAE_SOURCE_BR,"69185",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Vasconcellos Neto, J.","20871","1988","11","01",Brazil,São Paulo,Jundiaí,Serra do Japí,-46.88,-23.18,NA,NA,NA,NA,"Arbusto 3m. de altura, flores creme esverdeadas.",K000788461,NA,"17840",auto,Southern America,NA,NA,Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.63,-23.54,"344",2015-02-10 11:45:42-02,BM,SOLANACEAE_SOURCE_BR,"69291",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Hoehne, W.",s.n.,"1946","12","20",Brazil,São Paulo,São Paulo,"São Paulo, Próximo a Jaraguá. São Paulo. Capital.",-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Southern America,NA,"5769826",Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.5,-23.466667,"415",2015-02-10 11:45:42-02,BM,SOLANACEAE_SOURCE_BR,"69322",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Gentry, A.H.; Zardini, E.M.","49380","1985","01","09",Brazil,São Paulo,NA,"Parque Estadual de Caraguatatuba, road NE from SP. Hwy. 99 at km. 66, 0-2.4 km from main hwy.",-45.5,-23.466667,"-45.5","-23.466667","700","750","Shrub 2 m, fruits green.; wet premontane forest",NA,NA,NA,NA,Southern America,NA,"3312783",Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-46.63,-23.54,"452",2015-02-10 11:45:40-02,BM,SOLANACEAE_SOURCE_BR,"69174",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Handro, O.","2177","1971","11","04",Brazil,São Paulo,São Paulo,"Água Funda, Nativa do jardim Botânico.",-46.63,-23.54,NA,NA,NA,NA,"Arbusto de 2,5m, à margem de mata secundária. Corola alva com máculas pálido esverdeadas até pálido verde-amarelentas.",NA,NA,"53584",auto,Southern America,NA,12-8306,Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.63,-23.54,"459",2015-02-10 11:45:40-02,BM,SOLANACEAE_SOURCE_BR,"69174",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Handro, O.","2177","1971","11","04",Brazil,São Paulo,São Paulo,"Água Funda, Nativa do jardim Botânico.",-46.63,-23.54,NA,NA,NA,NA,"Arbusto de 2,5m, à margem de mata secundária. Corola alva com máculas pálido esverdeadas até pálido verde-amarelentas.",G00189919,NA,"53584",auto,Southern America,NA,NA,Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.88,-23.18,"463",2015-02-10 11:45:40-02,BM,SOLANACEAE_SOURCE_BR,"69225",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Buzato, S.","20694","1988","07","25",Brazil,São Paulo,Jundiaí,Serra do Japi,-46.88,-23.18,NA,NA,NA,NA,"Arbusto com 2m. de altura, frutos.",K000788499,NA,"17840",auto,Southern America,NA,NA,Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.63,-23.54,"466",2015-02-10 11:45:42-02,BM,SOLANACEAE_SOURCE_BR,"69253",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Hoehne, W.","12876","1942","03","03",Brazil,São Paulo,São Paulo,Próximo a Jaraguá.,-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Southern America,NA,"5769827",Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.33,-23.96,"500",2015-02-10 11:45:45-02,BM,SOLANACEAE_SOURCE_BR,"69478",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata fasciculata,(Vell.) Sendtn.,"Hunziker, A.T.; Barboza, G.E.","1991","02",NA,"Mosen, C.W.H.","3522","1875","03","10",Brazil,São Paulo,Santos,NA,-46.33,-23.96,NA,NA,NA,NA,NA,NA,NA,"26836",auto,Southern America,NA,12-8434,Magnoliophyta,Solanales,fasciculata,Dicotyledoneae,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.33,-23.96,"501",2015-02-10 11:45:45-02,BM,SOLANACEAE_SOURCE_BR,"69478",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata fasciculata,(Vell.) Sendtn.,"Hunziker, A.T.; Barboza, G.E.","1991","02",NA,"Mosen, C.W.H.","3522","1875","03","10",Brazil,São Paulo,Santos,NA,-46.33,-23.96,NA,NA,NA,NA,NA,NA,NA,"26836",auto,Southern America,NA,12-8430,Magnoliophyta,Solanales,fasciculata,Dicotyledoneae,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.33,-23.96,"510",2015-02-10 11:45:45-02,BM,SOLANACEAE_SOURCE_BR,"69478",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata fasciculata,(Vell.) Sendtn.,"Hunziker, A.T.; Barboza, G.E.","1991","02",NA,"Mosen, C.W.H.","3522","1875","03","10",Brazil,São Paulo,Santos,NA,-46.33,-23.96,NA,NA,NA,NA,NA,NA,NA,"26836",auto,Southern America,NA,12-8433,Magnoliophyta,Solanales,fasciculata,Dicotyledoneae,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.33,-23.96,"511",2015-02-10 11:45:45-02,BM,SOLANACEAE_SOURCE_BR,"69478",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata fasciculata,(Vell.) Sendtn.,"Hunziker, A.T.; Barboza, G.E.","1991","02",NA,"Mosen, C.W.H.","3522","1875","03","10",Brazil,São Paulo,Santos,NA,-46.33,-23.96,NA,NA,NA,NA,NA,NA,NA,"26836",auto,Southern America,NA,12-8399,Magnoliophyta,Solanales,fasciculata,Dicotyledoneae,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-45.96,-23.3,"516",2015-02-10 11:45:45-02,BM,SOLANACEAE_SOURCE_BR,"69486",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata longifolia,(Sendtn.) Hunz. & Barboza,"Hunziker, A.T.; Barboza, G.E.","1991","02",NA,"Dusén, P.","15548","1914","09","26",Brazil,São Paulo,Jacareí,NA,-45.96,-23.3,NA,NA,NA,NA,Ad viam silvestrum,NA,NA,"19066",auto,Southern America,NA,12-8401,Magnoliophyta,Solanales,longifolia,Dicotyledoneae,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-46.5299987792969,-23.4599990844727,"636",2020-11-04 11:19:52-03,ESALQ,ESA,"5617",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,NA,NA,NA,NA,NA,"Gandolfi, S. et al.",NA,"1985","03","14",Brasil,São Paulo,Guarulhos,NA,-46.5299987792969,-23.4599990844727,NA,NA,NA,NA,NA,ESA005617,ESA005617,"26398",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.5299987792969,-23.4599990844727,"637",2020-11-04 11:19:52-03,ESALQ,ESA,"5615",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,NA,"Gandolfi, S.",NA,NA,NA,"Gandolfi, S. et al.","6973.0","1984","01","01",Brasil,São Paulo,Guarulhos,NA,-46.5299987792969,-23.4599990844727,NA,NA,NA,NA,NA,ESA005615,ESA005615,"26398",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-45.8400001525879,-23.5300006866455,"644",2020-11-04 11:19:52-03,ESALQ,ESA,"17838",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,NA,NA,NA,NA,NA,"Simão-Bianchini, R. et al.","498.0","1994","09","04",Brasil,São Paulo,Salesópolis,NA,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,ESA017838,ESA017838,"18032",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"645",2020-11-04 11:19:52-03,ESALQ,ESA,"17844",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,NA,NA,NA,NA,NA,"Shirasuna, R.T. et al.","22.0","1994","09","05",Brasil,São Paulo,Salesópolis,NA,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,ESA017844,ESA017844,"18032",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"647",2020-11-04 11:19:52-03,ESALQ,ESA,"87721",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Stehmann, J.R.","1997","08","26","Hoehne, W.",NA,"1946","12","20",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,ESA087721,ESA087721,"53584",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.9900016784668,-24.3199996948242,"653",2020-11-04 11:19:52-03,ESALQ,ESA,"11357",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,NA,NA,NA,NA,NA,"Souza, V.C.","551.0","1989","04","01",Brasil,São Paulo,Peruíbe,Mata de encosta,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,ESA011357,ESA011357,"21922",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.7799987792969,-24.1800003051758,"655",2020-11-04 11:19:52-03,ESALQ,ESA,"75091",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Souza, F.M. & Souza, V.C.",NA,NA,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","185.0","2001","04","17",Brasil,São Paulo,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.",-46.7799987792969,-24.1800003051758,NA,NA,"30","30","Arvoreta, ca. 4m alt. Botões verdes, flores creme.",ESA075091,NA,"26998",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-47.9199981689453,-24.3799991607666,"656",2020-11-04 11:19:52-03,ESALQ,ESA,"80761",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Souza, V.C.; Uliana, V.L.C.R.; Righi, C.A.; Scaramuza, C.A.M.",NA,NA,NA,"Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","399.0","2002","04","21",Brasil,São Paulo,Sete Barras,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, Km69). Floresta Ombrófila Densa Montana Ribeirinha (Rio Bonito).",-47.9199981689453,-24.3799991607666,"-47,994,167","-24,141,667",NA,NA,Árvore de 3m de altura. Flores brancas com listras roxas.,ESA080761,ESA080761,"34059",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.6825,-23.417778,"663",2015-07-02 14:43:01-03,JBP,HPL,"13697",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,F.A.R.D.P. Arzolla,"2008","03","17","R. Cielo-Filho, F. Arzolla, J. Baitello et al.","644","2008","03","03",Brasil,SP,São Paulo,"Parque Estadual Cantareira, região do Morro do Pavão. SPSF-39436.",-46.6825,-23.417778,46° 40' 57 W,23° 25' 4 S,"1126","1126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAIEIRAS,"3509007"
-46.6300010681152,-23.5400009155273,"669",2019-02-15 11:50:46-02,IPA,IPA,"10178",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,Sendtn.,Gehrt,"1996","11",NA,"Pickel, B.","5098","1940","11","21",Brasil,São Paulo,São Paulo,"Capital, Chácara dos Morrinhos. Arbusto da beira da estrada.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Flor: esbranquiçada.,IPA0010178,NA,"53584",auto,Southern America,NA,NA,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.1883010864258,-23.5228004455566,"680",2019-02-15 11:50:46-02,IPA,IPA,"13271",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,Sendtn.,"Agra, M.F.","1997","09",NA,"Pickel, B.","5299","1941","04","14",Brasil,São Paulo,Mogi das Cruzes,Fazenda do Parataí. Árvore da beira do rio.,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,Flor: branca.,IPA0013271,NA,"28666",auto,Southern America,NA,NA,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.3300018310547,-23.9599990844727,"681",2019-02-15 11:50:46-02,IPA,IPA,"29404",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,Sendtn.,"Stehmann, J.R.","2006","12","06",Andrade-Lima,"7200",NA,NA,NA,Brasil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,IPA0029404,NA,"26836",auto,Southern America,NA,NA,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.6300010681152,-23.5400009155273,"682",2019-02-15 11:50:46-02,IPA,IPA,"10183",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,Sendtn.,"Agra, M.F.","1997","03",NA,"Pickel, B.","4550","1940","11","04",Brasil,São Paulo,São Paulo,"Capital, Estação Parque Modelo da T.C.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Hábito: arbusto. Fruto: baga verde mole.,IPA0010183,NA,"53584",auto,Southern America,NA,NA,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
