X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,infraspecificEpithet,fieldNumber,individualCount,typeStatus,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"385",2019-11-13 11:30:02-03,USP,SPF,"11737",PreservedSpecimen,Plantae,Rubiaceae,Declieuxia,oenanthoides,Declieuxia oenanthoides stenophylla,"Hoehne, W",s.n.,"1945","11","26",NA,Brasil,NA,NA,NA,SPF00011737,NA,NA,Müll.Arg.,"Hoehne, W",São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,stenophylla,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"386",2019-11-13 11:30:02-03,USP,SPF,"11737",PreservedSpecimen,Plantae,Rubiaceae,Declieuxia,oenanthoides,Declieuxia oenanthoides stenophylla,"Hoehne, W",s.n.,"1945","11","26",NA,Brasil,NA,NA,NA,SPF00011737,NA,NA,Müll.Arg.,"Hoehne, W",São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,stenophylla,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"434",2020-02-20 14:37:14-03,IAC,IAC,"54249",S,Plantae,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,oenanthoides,Declieuxia oenanthoides,W. Hoehne,s/nº,"1945","11","26",NA,Brasil,NA,NA,NA,NA,NA,NA,Mart. & Zucc. ex Schult. & Schult.f.,W. Hoehne,São Paulo,São Paulo,Belém,-46.6361,-23.5475,NA,NA,NA,NA,NA,"1945","11","26","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"608",2019-11-21 10:17:50-03,IBt,SP,"143088",S,Plantae,Rubiaceae,Declieuxia,oenanthoides,Declieuxia oenanthoides,"Hoehne, W",s.n.,"1945","11","26",NA,Brasil,NA,NA,NA,NA,NA,NA,Mart. & Zucc. ex Schult. & Schult.f.,"Jung Mendaçolli, SL",São Paulo,São Paulo,Belem SPR,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,"2006","10","29",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
