X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,preparationType,occurrenceRemarks,barcode,imagecode,geoFlag,identifiedBy,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,class,typeStatus,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-45.866667,-23.633333,"28",2021-03-01 16:25:29-03,UNICAMP,UEC,"42829",S,Plantae,Magnoliopsida,NA,Asteraceae,Trixis,glaziovii,Trixis glaziovii,Baker,"Filho, AC","2810","1986","12","17",NA,Brazil,São Paulo,Salesópolis,"Casa grande, Estação Biológica de Boracéia.",-45.866667,-23.633333,NA,NA,"Herbácea, flores alaranjadas.",UEC133562,UEC133562,NA,"Leitão Filho, HF","-45.866667","-23.633333","890","950","1989","06","16",NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"32",2021-03-01 16:25:29-03,UNICAMP,UEC,"79334",S,Plantae,Magnoliopsida,NA,Asteraceae,Trixis,glaziovii,Trixis glaziovii,Baker,"Simão-Bianchini, R; et al.","538","1994","09","05",NA,Brazil,São Paulo,Salesópolis,Estação Biológica de Boracéia. Estrada para a barragem da SABESP no rio Guaratuba.,-45.8400001525879,-23.5300006866455,"18032",NA,Erva próximo a estrada. Capitulos alaranjados.,UEC133561,UEC133561,auto,"Monge, M",NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"33",2019-09-23 10:16:16-03,UNICAMP,UEC,"195469",S,Plantae,Magnoliopsida,NA,Asteraceae,Trixis,glaziovii,Trixis glaziovii,Baker,"Meireles, LD; et al.",3a,"2007","02","07",NA,Brazil,São Paulo,Santo André,"Reserva biológica de Paranapiacaba, próximo a sede.",-46.5299987792969,-23.6599998474121,"27258",NA,NA,UEC132048,UEC132048,auto,"Semir, J; Monge, M",NA,NA,NA,NA,"2012","12",NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"36",2021-03-01 16:25:29-03,UNICAMP,UEC,"67266",S,Plantae,Magnoliopsida,NA,Asteraceae,Trixis,glaziovii,Trixis glaziovii,Baker,"Souza, HM","20443","1969","03","20",NA,Brazil,São Paulo,São Paulo,"Reserva florestal do Lageado; Serra do Bacaina.",-46.6300010681152,-23.5400009155273,"53584",NA,"Herbácea, flores amarelas. Floresce em março.",UEC133560,UEC133560,auto,"Monge, M",NA,NA,NA,NA,"2010","03",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
