X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,continentOcean,country,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,recordNumber,year,month,stateProvince,decimalLongitude,decimalLatitude,imagecode,day,minimumElevationInMeters,maximumElevationInMeters,county,identifiedBy,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,class,monthIdentified,dayIdentified,individualCount,fieldNumber,typeStatus,sex,NM_MUNICIP,CD_GEOCMU
-46.543068,-23.587347,"2",2021-03-15 16:37:00-03,NY,NYBG,"785019",PreservedSpecimen,Plantae,Asteraceae,Chromolaena,elliptica,Chromolaena elliptica,A. C. Brade,South America,Brazil,S. Paulo. Villa Emma.,sheet,NA,Jardim Botânico do Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=218977' target='other'> <mi>dwc_moreinfo</mi></a>,NY00785019,Magnoliophyta,Asterales,(Hook. & Arn.) R.M.King & H.Rob.,"16176","1940","03",São Paulo,-46.543068,-23.587347,NY00785019_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"94",2019-11-28 09:18:15-03,IBt,SP,"16315",S,Plantae,Asteraceae,Chromolaena,elliptica,Chromolaena elliptica,"Luederwaldt, H",NA,Brasil,Ipiranga,NA,NA,NA,NA,NA,NA,(Hook. & Arn.) R.M.King & H.Rob.,s.n.,"1907","04",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,"Christ, AL","53584",auto,"2019",NA,NA,NA,"06",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"95",2019-11-28 09:18:15-03,IBt,SP,"81607",S,Plantae,Asteraceae,Chromolaena,elliptica,Chromolaena elliptica,"Handro, O",NA,Brasil,Jabaquara.,NA,NA,NA,SP032368,NA,NA,(Hook. & Arn.) R.M.King & H.Rob.,"98","1949","03",São Paulo,-46.6300010681152,-23.5400009155273,SP032368,"14",NA,NA,São Paulo,"Christ, AL","53584",auto,"2019",NA,NA,NA,"06",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"96",2019-11-21 10:00:21-03,IBt,SP,"6138",S,Plantae,Asteraceae,Chromolaena,umbelliformis,Chromolaena umbelliformis,"Brade, AC",NA,Brasil,Aclimação,NA,NA,NA,NA,NA,NA,(Dusén) R.M.King & H.Rob.,7136B,"1914","04",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,São Paulo,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
