X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,phylum,order,continentOcean,preparationType,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,eventTime,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-47.9199981689453,-24.3799991607666,"92",2020-12-11 11:39:19-03,UFMG,BHCB,"75965",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand,NA,"Zipparro, V","1579",NA,NA,NA,Brasil,São Paulo,Sete Barras,NA,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dicotyledon,NA,Southern America,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"93",2020-12-11 11:39:19-03,UFMG,BHCB,"75964",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand,NA,"Zipparro, VB","1644","1997","01","12",Brasil,São Paulo,Sete Barras,"Parque Intervales, Base Saibadela, Trilha do Rio, ponto 23.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,BHCB011940,BHCB011940,NA,NA,NA,"Árvore com cerca de 10m de altura, frutos imaturos verdes.",Dicotyledon,NA,Southern America,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"184",2019-11-21 10:11:55-03,IBt,SP,"313855",S,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,NA,"Zipparro, VB; et al.",Saibadela1199,"1995","02","10",Brasil,São Paulo,Sete Barras,"Fazenda Intervaels. Base Saibadela, trilha do Rio, Coleção Saibadela 1199",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,SP057650,SP057650,NA,NA,NA,"Árvore 5m alt., frutos roxo-claros",NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"185",2019-11-21 10:11:55-03,IBt,SP,"313860",S,Plantae,Myrtaceae,Myrceugenia,reitzii,Myrceugenia reitzii,D.Legrand & Kausel,"Kawasaki, ML","Zipparro, VB; et al.",Saibadela779,"1994","10","26",Brasil,São Paulo,Sete Barras,"Fazenda Intervales, Base Saibadela, trilha do Rio, antes do ponto 0, do outro lado do rio, Coleção Saibadela 779",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,SP057655,SP057655,"1999","01",NA,"Árvore 7m alt., flores brancas",NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
