X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,phylum,order,recordNumber,continentOcean,locality,preparationType,occurrenceRemarks,monthIdentified,class,coordinatePrecision,geoFlag,dayIdentified,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.424722,-23.390556,"50",2021-03-04 15:42:11-03,IF,SPSF,"52959",PreservedSpecimen,Plantae,Poaceae,Gymnopogon,burchellii,Gymnopogon burchellii,(Munro ex Döll) (Ekman),T.S.Filgueiras,NA,R.T.Shirasuna,"2014","02","17",Brasil,SP,Guarulhos,-46.424722,-23.390556,NA,NA,"795","795",NA,NA,Magnoliophyta,Poales,"3186",América do Sul,Bonsucesso,NA,"COLETA: Herbácea cespitosa com aprox. 45 cm de altura. Inflorescência madura acastanhada.; GEOGRAFIA: Perene em campo. Rodoanel norte, lote 6, OAE 604.;",NA,Liliopsida,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.6300010681152,-23.5400009155273,"64",2021-02-08 12:53:37-03,UFRGS,ICN,"111155",S,Plantae,Poaceae,Gymnopogon,burchellii,Gymnopogon burchellii,(Munro ex Döll) Ekman,"Longhi-Wagner, HM","1996","Hoehne, W","1949","02","28",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,Monocotyledon,NA,"3009",América do Sul,"Via Anhanguera, Km 30.",NA,Campo.,"06",NA,"53584",auto,"20",NA,NA,SÃO PAULO,"3550308"
-46.424806,-23.390472,"70",2019-11-21 10:15:38-03,IBt,SP,"488094",S,Plantae,Poaceae,Gymnopogon,burchellii,Gymnopogon burchellii,(Munro ex Döll) Ekman,"Filgueiras, TS; Shirasuna, RT","2014","Shirasuna, RT","2014","02","17",Brasil,São Paulo,Guarulhos,-46.424806,-23.390472,"-46.424806","-23.390472","795","795",NA,NA,NA,NA,"3186",NA,Lote 6 OEA 604,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.6300010681152,-23.5400009155273,"73",2019-11-21 10:15:38-03,IBt,SP,"10093",S,Plantae,Poaceae,Gymnopogon,burchellii,Gymnopogon burchellii,(Munro ex Döll) Ekman,"Boechat, SC","1987","Usteri, A","1907","03","17",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP045401,SP045401,NA,NA,s.n.,NA,Jaraguá.,NA,NA,"06",NA,"53584",auto,"02",NA,NA,SÃO PAULO,"3550308"
