X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,scientificNameAuthorship,identifiedBy,stateProvince,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,county,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,infraspecificEpithet,previousCatalogNumber,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-46.63,-23.5403,"91",2021-03-15 16:37:00-03,NY,NYBG,"532964",PreservedSpecimen,Plantae,Magnoliophyta,Fabales,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,L. Riedel,"2238","1834","05",NA,South America,Brazil,Sao Paulo,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713939' target='other'> <mi>dwc_moreinfo</mi></a>,NY00532964,NY00532964_01,Kunth,NA,São Paulo,-46.63,-23.5403,NA,NA,Sao Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"566",2021-03-31 13:38:36-03,MN,R,"130953",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,"Mello Filho, L.E.",s.n.,"1977","08","30",NA,Brasil,Loretto,NA,NA,NA,NA,Kunth,"Sartori, A.",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,NA,NA,"1997","04",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"2554",2019-01-25 15:40:27-02,IAC,IAC,"7724",S,Plantae,NA,NA,Fabaceae,Bowdichia,virgilioides,Bowdichia virgilioides,NA,B.J. Pickel,"288","1943","09","09",NA,Brasil,Helvetia,NA,Material recebido do Sr Bento Pickel em fevereiro de 1945. Nome popular: supira,NA,NA,Kunth,B.J. Pickel,São Paulo,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"-46.6361","-23.5475","1943","09","09",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
