X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,coordinatePrecision,geoFlag,infraspecificEpithet,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.29971,-23.777841,"5",2021-03-15 16:37:00-03,NY,NYBG,"1015660",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,A. C. Brade,"8390",NA,NA,NA,South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1110943' target='other'> <mi>dwc_moreinfo</mi></a>,NY01015660,Pteridophyta,Polypodiales,(Raddi) J.Sm.,"F. B. Matos; J. T. Mickel",São Paulo,NA,Paranapiacaba.,-46.29971,-23.777841,NA,NA,NY01015660_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.7353,-23.9853,"6",2021-03-15 16:37:00-03,NY,NYBG,"01402642",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,A. Salino,"6502","2001","04","12",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2965527' target='other'> <mi>dwc_moreinfo</mi></a>,NY01402642,Pteridophyta,Polypodiales,(Raddi) J.Sm.,"F. B. Matos; J. T. Mickel",São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo de Curucutu, trilha para o Rio Branco",-46.7353,-23.9853,"800","800",NY01402642_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.3297,-23.9406,"8",2021-03-15 16:37:00-03,NY,NYBG,"01402645",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,C. Farney,"2485","1990","11","20",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2971346' target='other'> <mi>dwc_moreinfo</mi></a>,NY01402645,Pteridophyta,Polypodiales,(Raddi) J.Sm.,F. B. Matos,Rio de Janeiro,Paraty,Morro do Cruzeiro,-46.3297,-23.9406,NA,NA,NY01402645_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.6300010681152,-23.5400009155273,"112",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"58866",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A","6502","2001","05","12",América,Brasil,NA,NA,"Epífita a 1,5m de altura, no interior de floresta.",NA,NA,NA,(Raddi) Sm.,"Mickel, JT; Matos, FB",São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo de Curucutu. Trilha para o Rio Branco. Floresta Nebular e Campo de Altitude.",-46.6300010681152,-23.5400009155273,"800","800",NA,"2014",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"113",2021-01-12 15:24:05-03,UFMG,BHCB-SL,NA,PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A","6502","2001","05","12",América,Brasil,NA,NA,"Epífita a 1,5m de altura, no interior de floresta.",NA,NA,NA,(Raddi) Sm.,"Mickel, JT; Matos, FB",São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo de Curucutu. Trilha para o Rio Branco. Floresta Nebular e Campo de Altitude.",-46.6300010681152,-23.5400009155273,"800","800",NA,"2014",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"114",2021-01-12 15:24:05-03,UFMG,BHCB-SL,"58866",PreservedSpecimen,Plantae,Dryopteridaceae,Elaphoglossum,scolopendrifolium,Elaphoglossum scolopendrifolium,"Salino, A",s.n.,"2001","05","12",América,Brasil,NA,NA,"Epífita a 1,5m de altura, no interior de floresta.",NA,NA,NA,(Raddi) Sm.,"Mickel, JT",São Paulo,São Paulo,"Parque Nacional da Serra do Mar, Núcleo de Curucutu.",-46.6300010681152,-23.5400009155273,NA,NA,NA,"2004","06",NA,NA,NA,NA,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
