X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,recordNumber,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,typeStatus,fieldNumber,individualCount,minimumDepthInMeters,maximumDepthInMeters,NM_MUNICIP,CD_GEOCMU
-46.8800010681152,-23.1800003051758,"282",2021-03-01 16:34:16-03,UNICAMP,UEC,"26854",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Leitão Filho, HF; Shepherd, GJ; Tamashiro, JY; Yamamoto, K; et al.","1981","11","07",Brazil,São Paulo,Jundiaí,Serra do Japi.,-46.8800010681152,-23.1800003051758,NA,NA,UEC044836,UEC044836,"Wurdack, JJ",NA,NA,NA,NA,NA,"13134","Arbusto cerca de 1,30m flores róseeo - avermelhado.",NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"283",2021-03-01 16:34:16-03,UNICAMP,UEC,"34010",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Sugiyama, M; Chiea, SAC","1983","09","22",Brazil,São Paulo,Jundiaí,Serra do Japi.,-46.8800010681152,-23.1800003051758,NA,NA,UEC044921,UEC044921,"Goldenberg, R",NA,NA,"1994","05",NA,"15529","Arbusto 3m alt., apilosidade vinho na inflorescência, anteras amarelas, filetes e estigma branco.",NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"284",2021-03-01 16:34:19-03,UNICAMP,UEC,"73544",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Goldenberg, R","1995","10","10",Brazil,São Paulo,Jundiaí,"Serra do Japi, estrada do mirante.",-46.8800010681152,-23.1800003051758,NA,NA,UEC044854,UEC044854,NA,NA,NA,NA,NA,NA,"104","Arbusto com 1m, flores com hipanto verde até vermelho, pétalas brancas e estames amarelos.; beira de estrada em local úmido.",NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"285",2019-08-20 10:18:37-03,UNICAMP,UEC,"178726",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Caetano, APS; Cortez, PA; et al.","2010","10","09",Brazil,São Paulo,Jundiaí,"Serra do Japi, estrada para o mirante.",-46.8800010681152,-23.1800003051758,NA,NA,UEC031694,UEC031694,"Caetano, APS",NA,NA,"2010","10",NA,"12",NA,NA,NA,NA,Magnoliopsida,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.5800018310547,-23.3099994659424,"286",2021-03-01 16:34:16-03,UNICAMP,UEC,"133763",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Arzolla, FARDP","2000","12","23",Brazil,São Paulo,Mairiporã,Parque Estadual da Cantareira. Região de Águas Claras.,-46.5800018310547,-23.3099994659424,NA,NA,UEC044967,UEC044967,"Arzolla, FARDP",NA,NA,"2000","12","23","213","Arvoreta 1,7 m altura, frutos arroxeados.",NA,NA,NA,Magnoliopsida,NA,"15840",auto,NA,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-45.8400001525879,-23.5300006866455,"289",2019-08-20 10:18:37-03,UNICAMP,UEC,"146569",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Custódio-Filho, A","1981","12","08",Brazil,São Paulo,Salesópolis,Estação Ecológica de Boracéia,-45.8400001525879,-23.5300006866455,NA,NA,UEC044925,UEC044925,NA,NA,NA,NA,NA,NA,"711","Arbusto, pétalas brancas, pilosas, pelos avermelhados.",NA,NA,NA,Magnoliopsida,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.7400016784668,-23.3600006103516,"660",2020-12-21 16:34:21-03,MBM,MBM,"317784",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Cielo, R.","2005","12","16",Brazil,São Paulo,Caieiras,Serra da Cantareira,-46.7400016784668,-23.3600006103516,NA,NA,MBM317784,MBM317784,"Cielo, R.",NA,NA,NA,NA,NA,"457",NA,Southern America,NA,NA,NA,NA,"9448",auto,NA,NA,NA,NA,NA,NA,NA,NA,CAIEIRAS,"3509007"
-46.8800010681152,-23.1800003051758,"661",2020-12-21 16:34:21-03,MBM,MBM,"49397",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Leitão Filho, H.F.; et al.; et al.",NA,NA,NA,Brazil,São Paulo,Jundiaí,10km SW de Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,MBM049397,MBM049397,"Goldenberg, R.",NA,NA,NA,NA,NA,"3206",NA,Southern America,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.5800018310547,-23.3099994659424,"662",2020-12-21 16:34:21-03,MBM,MBM,"254108",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Arzolla, FARDP",NA,NA,NA,Brazil,São Paulo,Mairiporã,Parque Estadual da Cantareira,-46.5800018310547,-23.3099994659424,NA,NA,MBM254108,MBM254108,"Arzolla, FARDP",NA,NA,NA,NA,NA,"213",NA,Southern America,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.355,-23.76361,"672",2016-03-09 18:11:23-03,MNHN,RECOLNAT_MNHN_P,P06240078,PreservedSpecimen,NA,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Pelissaria, G.|Almeida-Scabbia, R.J.|Santos, A.C.","2008","2","14",Brasil,São Paulo,Santo André,"Subprefeitura de Paranapiacaba e Parque Andreense, Jardim Joaquim Eugênio de Lima.",-46.355,-23.76361,NA,NA,P06240078,P06240078_01,NA,NA,NA,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06240078' target='other'> <mi>dwc_moreinfo</mi></a>,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.35,-23.75,"673",2015-09-05 12:32:51-03,MNHN,RECOLNAT_MNHN_P,P06240080,PreservedSpecimen,NA,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Pelissari, G.|Santos, A.C.|Almeida-Scabbia, R.J.","2008","2","14",Brasil,São Paulo,Santo André,"Subprefeitura de Paranapiacaba e Parque Andeense, Jardim Joaquim Eugênio de Lima.",-46.35,-23.75,NA,NA,P06240080,P06240080_01,NA,NA,NA,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06240080' target='other'> <mi>dwc_moreinfo</mi></a>,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,SANTO ANDRÉ,"3547809"
-45.439998626709,-23.3700008392334,"677",2015-09-05 07:07:03-03,MNHN,RECOLNAT_MNHN_P,P04888557,PreservedSpecimen,NA,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Barros, F.","1985","12","13",Brasil,São Paulo,Natividade da Serra,"Mata Atlântica, na encosta interior da Serra do Mar.",-45.439998626709,-23.3700008392334,NA,NA,P04888557,P04888557_01,NA,NA,NA,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888557' target='other'> <mi>dwc_moreinfo</mi></a>,NA,hb,NA,NA,NA,"28529",auto,NA,NA,NA,NA,"1231",NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-46.942,-23.824,"713",2021-02-11 17:19:48-03,UFPR,UPCB,"80293",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn,"Lombardi, J.A.","2010","12","07",Brasil,São Paulo,São Lourenço da Serra,"Reserva Particular do Patrimônio Natural Paiol Maria, Trilha Ibirá-Mirim, 762-809m",-46.942,-23.824,"-46.942","-23.824",UPCB0014302,UPCB0014302,"Romero, R.",NA,NA,"2011","04",NA,"7946","Trilhas no interior de mata atlântica secundária. Arbusto ca. 2m, folhas papiráceas, pedúnculo verde-avermelhado, cálice creme-avermelhado, corola branca, anteras amarelas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
-46.941667,-23.824167,"865",2018-09-12 14:48:17-03,UNIOESTE,UNOP,"8425",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Lombardi, J.A.; Saka, M.N.; Dinato, D.O.; Saka, M.N.; Dinato, D.O.","2010","12","07",Brasil,São Paulo,São Lourenço da Serra,"Reserva Particular do Patrimônio Natural Paiol Maria, Trilha Ibirá - Mirim",-46.941667,-23.824167,"-46.941667","-23.824167",NA,NA,"Romero, R.","762","762","2011","04",NA,"7946","Trilhas no interior de mata altântica secundária. Arbusto ca. 2 m, folhas papiráceas, pedúnculo verde-avermelhado, cálice creme-avermelhado, corola branca, anteras amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
-46.6300010681152,-23.5400009155273,"876",2021-02-08 13:25:35-03,UFBA-IMS,HVC,"5121",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"S.A.P.Godoy; G.M.P.Ferreira, R.J.F.Garcia, S.J.de Sordi","1994","09","14",Brasil,São Paulo,São Paulo,Sítio José Toco (Sr. José Guilguer Reimberg). Borda de mata.,-46.6300010681152,-23.5400009155273,NA,NA,HVC00005121,NA,"Baumgratz,J.F.A.",NA,NA,NA,NA,NA,"257","Tricomas rósoes nos pecíolos; flores com pétalas e efiletes alvos, anteras róseas; frutos arroxeados.",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"910",2020-09-12 05:00:02-03,US,US,"2956063",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"H. Leitao Filho, G. J. Shepherd, J. Y. Tamashiro & K. Yamamoto","1981","11","7",Brazil,São Paulo,Jundiaí,Nativo em mata na Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,US01902435,US01902435_01 US01902435_02,NA,NA,NA,NA,NA,NA,"13134",NA,South America - Neotropics,NA,NA,NA,Myrtales,"17840",auto,Dicotyledonae,NA,NA,NA,NA,"1",NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"955",2020-09-12 05:00:02-03,US,US,"3496656",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,R. Goldenberg,"1995","10","10",Brazil,São Paulo,Jundiaí,"Serra do Japi, estrada do mirante",-46.8800010681152,-23.1800003051758,NA,NA,US01902433,US01902433_01 US01902433_02,NA,NA,NA,NA,NA,NA,"104",NA,South America - Neotropics,NA,NA,NA,Myrtales,"17840",auto,Dicotyledonae,NA,NA,NA,NA,"1",NA,NA,JUNDIAÍ,"3525904"
-45.8400001525879,-23.5300006866455,"978",2020-09-12 05:00:02-03,US,US,"2615242",PreservedSpecimen,Plantae,Melastomataceae,Leandra,schwackei,Leandra schwackei,Cogn.,O. Handro,"1957","11","21",Brazil,São Paulo,Salesópolis,Margem do Rio Claro,-45.8400001525879,-23.5300006866455,NA,NA,US01904599,US01904599_01 US01904599_02,NA,NA,NA,NA,NA,NA,"748",NA,South America - Neotropics,NA,NA,NA,Myrtales,"18032",auto,Dicotyledonae,NA,NA,NA,NA,"1",NA,NA,SALESÓPOLIS,"3545001"
-47.4599990844727,-24.2800006866455,"1003",2019-11-13 11:25:24-03,USP,SPF,"94383",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Pirani, JR","1994","04","20",Brasil,São Paulo,Miracatu,Serra de Paranapiacaba,-47.4599990844727,-24.2800006866455,NA,NA,SPF00094383,NA,"Reginato, M","550","600","2011",NA,NA,"3138",NA,NA,NA,NA,NA,NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-45.8400001525879,-23.5300006866455,"1004",2019-11-13 11:25:24-03,USP,SPF,"81970",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Handro, O","1957","11","21",Brasil,São Paulo,Salesópolis,NA,-45.8400001525879,-23.5300006866455,NA,NA,SPF00081970,NA,"Reginato, M",NA,NA,"2011",NA,NA,"748",NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"1005",2019-11-13 11:25:24-03,USP,SPF,"166844",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Rossi, L","1984","09","28",Brasil,São Paulo,São Paulo,Parque Previdência,-46.6300010681152,-23.5400009155273,NA,NA,SPF00166844,NA,NA,NA,NA,NA,NA,NA,"319",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.866667,-23.633333,"1029",2019-10-07 09:34:17-03,UEFS,HUEFS,"110817",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Custódio-Filho, A.","1983","11","30",Brasil,São Paulo,Biritiba Mirim,Estação Biológica de Boracéia.,-45.866667,-23.633333,45W52',23S38',HUEFS0110817,HUEFS0110817,NA,NA,NA,NA,NA,NA,"1638",NA,NA,NA,NA,Angiospermae,Myrtales,NA,NA,Rosanae,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"1032",2019-10-07 09:34:17-03,UEFS,HUEFS,"110820",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Macedo, J.C.R.","1991","12","04",Brasil,São Paulo,São Paulo,Nativa no Parque do Estado e Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,HUEFS0110820,HUEFS0110820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angiospermae,Myrtales,"53584",auto,Rosanae,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8769,-23.3561,"1057",2019-01-25 15:35:24-02,IAC,IAC,"32003",S,Plantae,Melastomataceae-2.Melastomoideae,Leandra,regnellii,Leandra regnellii,Cogn.,J.C.R. Macedo,"1991","12","04",Brasil,São Paulo,Cajamar,NA,-46.8769,-23.3561,"-46.8769","-23.3561",NA,NA,J.C.R. Macedo,NA,NA,"1991","12","04",s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAJAMAR,"3509205"
-45.8400001525879,-23.5300006866455,"1067",2020-07-23 12:12:55-03,CEPLAC,CEPEC,"119098",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,NA,A. C. Filho,"1981","12","08",Brasil,São Paulo,SALESÓPOLIS,Casa Grande. Estação Biológica de Boraceia.,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,S. C. Chiea,NA,NA,NA,NA,NA,"711",NA,NA,NA,NA,NA,NA,"18032",auto,NA,30/01/1984,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"1069",2020-07-23 12:12:55-03,CEPLAC,CEPEC,"119366",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,NA,W. Hoehne,"1932","10","24",Brasil,São Paulo,SÃO PAULO,Serra da Cantareira.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,M. L. D. Souza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,30/12/2005,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.941733,-23.824228,"1111",2020-11-12 17:01:37-03,UEL,FUEL,"53485",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Lombardi, JA; Saka, MN; Dinato, DO","2010","12","07",Brasil,São Paulo,São Lourenço da Serra,"RPPN Paiol Maria, Trilha Ibirá-Mirim",-46.941733,-23.824228,"-46.941733","-23.824228",FUEL010104,NA,"Romero, R","762","809","2011","04",NA,"7946",NA,NA,NA,NA,Tracheophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
-46.8699989318848,-23.3500003814697,"1124",2020-11-12 17:01:37-03,UEL,FUEL,"39888",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Macedo, JCR","1991","12","04",Brasil,São Paulo,Cajamar,NA,-46.8699989318848,-23.3500003814697,NA,NA,FUEL010090,NA,"Chiea, SAC",NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,Tracheophyta,Myrtales,"9631",auto,NA,NA,NA,NA,NA,NA,NA,NA,CAJAMAR,"3509205"
-46.6300010681152,-23.5400009155273,"1126",2020-11-12 17:01:37-03,UEL,FUEL,"23730",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Pastore, JA","1988","12","08",Brasil,São Paulo,São Paulo,"Serra da Cantareira, região do Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,FUEL010101,NA,"Baumgratz, JFA; Souza, MLD",NA,NA,"2005",NA,NA,"236",NA,NA,NA,NA,Tracheophyta,Myrtales,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"1128",2019-11-01 15:04:00-03,UnB,UB,"149481",PreservedSpecimen,Plantae,Melastomataceae,Leandra,alterninervia,Leandra alterninervia,Cogn.,"Sugiayma, M","1983","09","22",Brasil,São Paulo,Jundiaí,Serra do Japi.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15529","Anteras amarelas, filete e stigma branco.; Arbusto 3m alt.",Southern America,NA,NA,Dicotyledoneae,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.2200012207031,-23.6499996185303,"1134",2019-11-01 15:04:02-03,UnB,UB,"149561",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Toledo, CB","1987","11","29",Brasil,São Paulo,Ibiuna,Morro Água dos Vieiras. próximo a reresa da Cachoeira da Fumaça.,-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,"Souza, MDL",NA,NA,"2005",NA,NA,"375","Cálice vinho, estames amarelos, frutos vinho.; 1,80m.",Southern America,NA,NA,Dicotyledoneae,NA,"43112",auto,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
