X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,yearIdentified,monthIdentified,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,identifiedBy,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,class,order,NM_MUNICIP,CD_GEOCMU
-46.733333,-23.983333,"14",2021-03-04 15:45:12-03,IF,SPSF,"39659",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,Coe-Teix.,"1999","07",NA,S.A.P.Godoy & R.J.F. Garcia & G.M.P.Ferreira,"736","1995","08","16",América do Sul,Brasil,SP,"P.E.Serra do Mar, Núcleo Curucutu","COLETA: Árvore 5m altura e 70cm ao nível do DAP.&nf;Frutos imaturos verdes.; GEOGRAFIA: Trilha do Mirante.;",NA,NA,São Paulo,-46.733333,-23.983333,NA,NA,J.B.Baitello,"28",NA,NA,"806","806",Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.733333,-23.983333,"15",2021-03-04 15:45:12-03,IF,SPSF,"39660",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,Coe-Teix.,"1999","07",NA,S.A.P.Godoy & R.J.F. Garcia & G.M.P.Ferreira,"738","1995","08","16",América do Sul,Brasil,SP,"P.E.Serra do Mar, Núcleo Curucutu","COLETA: Árvore 2,5m e DAP 20cm.&nf;Frutos imaturos verdes e cúpula avermelhada.; GEOGRAFIA: Trilha do Mirante.;",NA,NA,São Paulo,-46.733333,-23.983333,NA,NA,J.B.Baitello,"28",NA,NA,"806","806",Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"16",2021-03-04 15:45:12-03,IF,SPSF,"04661",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,E.Schwebel,NA,NA,NA,NA,América do Sul,Brasil,SP,Paranapiacaba,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: alto da Serra&nf;;",NA,NA,Santo André,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"17",2021-03-04 15:45:12-03,IF,SPSF,"32374",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,A.Silva,NA,"2003","09","12",América do Sul,Brasil,SP,"Marsilac, P.E.Serra do Mar, Curucutu","COLETA: XLS: SPSFAntigo; GEOGRAFIA: local seco&nf;;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"18",2021-03-04 15:45:12-03,IF,SPSF,"21708",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,G.M.P.Ferreira,"51","1996","03","28",América do Sul,Brasil,SP,"Marsilac, P.E.Serra do Mar, Nucleo Curucutu","COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"19",2021-03-04 15:45:12-03,IF,SPSF,"20050",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,S.A.P.Godoy,"736","1995","08","16",América do Sul,Brasil,SP,"Parque Estadual da Serra do Mar, Núcleo Curucutú","COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"20",2021-03-04 15:45:12-03,IF,SPSF,"29200",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,"2002","02",NA,J.B.Baitello,"1100","2001","10","24",América do Sul,Brasil,SP,"Parque Estadual da Serra do Mar, Núcleo Curucutú","COLETA: XLS: SPSFAntigo&nf;Mata Baixa de altitude&nf;Arvoreta 2m altura; frutos;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,J.B.Baitello,"13",NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"21",2021-03-04 15:45:12-03,IF,SPSF,"29589",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,F.M.Souza,"88","2001","04","12",América do Sul,Brasil,SP,"Parque Estadual da Serra do Mar, Núcleo Curucutú","COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,J.B.Baitello,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"22",2021-03-04 15:45:12-03,IF,SPSF,"29678",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,"2001","12",NA,J.P.Souza & V.C.Souza & N.M.Ivanauskas & R.R.Rodrigues,"3548","2001","04","14",América do Sul,Brasil,SP,"Parque Estadual da Serra do Mar, Núcleo Curucutú","COLETA: XLS: SPSFAntigo&nf;Campo&nf;Arbusto 1,5m altura; flores róseas; GEOGRAFIA: Ex-ESA;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,J.B.Baitello,"30",NA,NA,"850","850",Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"23",2021-03-04 15:45:12-03,IF,SPSF,"29700",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,G.O.Romao,"553","2001","04","10",América do Sul,Brasil,SP,"Parque Estadual da Serra do Mar, Núcleo Curucutú","COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"24",2021-03-04 15:45:12-03,IF,SPSF,"29760",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,F.T.Farah,"2220","2001","04","13",América do Sul,Brasil,SP,"Parque Estadual da Serra do Mar, Núcleo Curucutú","COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"25",2021-03-04 15:45:12-03,IF,SPSF,"29781",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,F.T.Farah,"2191","2001","04","13",América do Sul,Brasil,SP,"Parque Estadual da Serra do Mar, Núcleo Curucutú","COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,J.B.Baitello,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"26",2021-03-04 15:45:12-03,IF,SPSF,"29808",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,L.D.Meireles,"63","2001","04","11",América do Sul,Brasil,SP,"Parque Estadual da Serra do Mar, Núcleo Curucutú","COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,J.B.Baitello,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"27",2021-03-04 15:45:12-03,IF,SPSF,"29815",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,L.D.Meireles,"96","2001","04","11",América do Sul,Brasil,SP,"Parque Estadual da Serra do Mar, Núcleo Curucutú","COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"28",2021-03-04 15:45:12-03,IF,SPSF,"32949",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,"2004","01",NA,J.B.Baitello,"1673","2004","01","09",América do Sul,Brasil,SP,"Parque Estadual da Serra do Mar, Núcleo Curucutú","COLETA: XLS: SPSFAntigo&nf;Mata baixa&nf;Arvoreta até 12m altura; frutos verdes de cúpula vermelha;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,J.B.Baitello,"09",NA,NA,"850","850",Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"29",2021-03-04 15:45:12-03,IF,SPSF,"45062",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,Coe-Teixeira,"2011","09",NA,J.B.Baitello & P.L.R.Moraes & J.G.Rohwer,"2562","2011","09","17",América do Sul,Brasil,SP,"Parque Estadual da Serra do Mar, Núcleo Curucutú","COLETA: Campo entre a Mata Baixa e o início da encosta.&nf;Arvoreta 3m altura; frutos verdes.; GEOGRAFIA: Início da Trilha do Mirante.;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,J.B.Baitello,"17",NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"30",2021-03-04 15:45:12-03,IF,SPSF,"21725",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,R.J.F. Garcia,"1011","1996","12","20",América do Sul,Brasil,SP,P.E.Serra do Mar,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: nucleo Curucutu, campo&nf;;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"31",2021-03-04 15:45:12-03,IF,SPSF,"23401",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,N.S.Chukr,"598","1997","05","15",América do Sul,Brasil,SP,"P.E.Serra do Mar, núcleo curucutu","COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"32",2021-03-04 15:45:12-03,IF,SPSF,"23402",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,NA,NA,NA,NA,R.J.F. Garcia,"1090","1997","03","21",América do Sul,Brasil,SP,"P.E.Serra do Mar, núcleo curucutu","COLETA: XLS: SPSFAntigo;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"33",2021-03-04 15:45:12-03,IF,SPSF,"39652",PreservedSpecimen,Plantae,Magnoliophyta,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,Coe-Teix.,NA,NA,NA,P.Affonso & G.M.P.Ferreira & A.Rafael & M.Gomes Neto,"109","1997","08","22",América do Sul,Brasil,SP,"P.E.Serra do Mar, Núcleo Curucutu","COLETA: Arvoreta 2,5m; frutos verdes.; GEOGRAFIA: Borda da mata.;",NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,Myrtales,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"34",2019-11-21 10:11:05-03,IBt,SP,"157928",S,Plantae,NA,Myrtaceae,Calyptranthes,serrana,Calyptranthes serrana,A.R.Lourenço,"2018","01",Paratype,"Mattos, J; Mattos, N","14272","1967","11","29",NA,Brasil,São Paulo,"Estação Biológica de Boracéia, Perto do Rio Coruja",NA,SP006233,SP006233,Salesópolis,-45.8400001525879,-23.5300006866455,"18032",auto,"Mamede, MCH","19",NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
