X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,minimumElevationInMeters,maximumElevationInMeters,class,verbatimLongitude,verbatimLatitude,identifiedBy,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,imagecode,relatedCatalogItem,dayIdentified,fieldNumber,individualCount,typeStatus,NM_MUNICIP,CD_GEOCMU
-46.63,-23.5403,"5",2021-03-15 16:37:00-03,NY,NYBG,"572331",PreservedSpecimen,Plantae,Magnoliophyta,Oxalidales,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,H. de F. Leitão Filho,"1009","1970","04","30",South America,Brazil,São Paulo,Sao Paulo,Capital. Horto Florestal de Cantareira,-46.63,-23.5403,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=72619' target='other'> <mi>dwc_moreinfo</mi></a>,NY00572331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"151",2019-01-25 15:34:43-02,IAC,IAC,"21395",S,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,H.F. Leitão Filho,"1009","1970","04","30",NA,Brasil,São Paulo,São Paulo,Horto Florestal da Cantareira,-46.6361,-23.5475,NA,NA,NA,NA,NA,NA,"-46.6361","-23.5475",H.F. Leitão Filho,"1970","04",NA,NA,NA,NA,"30",NA,NA,NA,SÃO PAULO,"3550308"
-47.100922,-23.710157,"153",2019-01-25 15:34:43-02,IAC,IAC,"43116",S,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,"L.C. Bernacci; G.A.D.C. Franco; G.F. Árbocz; G. Durigan & E. Furlan","3409","2001","03","06",NA,Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Nelson, indivíduo N 24.2",-47.100922,-23.710157,NA,NA,NA,NA,NA,NA,"-47.100922","-23.710157",L.C. Bernacci et al.,"2001","03",NA,NA,NA,NA,"06",NA,NA,NA,IBIÚNA,"3519709"
-46.1883,-23.5228,"166",2013-02-07 10:18:22-02,UMC,HUMC,"445",S,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,NA,"Sakagushi, R.T.","152","2003","11","25",Southern America,Brazil,São Paulo,Mogi das Cruzes,APA do Rio Tietê César de Sousa,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.8499984741211,-23.6399993896484,"175",2021-03-04 15:44:48-03,IF,SPSF,"35804",PreservedSpecimen,Plantae,Magnoliophyta,Malvales,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos,"6132","2005","12","15",América do Sul,Brasil,SP,Embú,Vale do Sol,-46.8499984741211,-23.6399993896484,NA,"COLETA: XLS: SPSFNovo; Árvore de 14 m. Frutos maduros abertos.; GEOGRAFIA: UTM: X=309526 Y=7384504 ZONA=23K;",NA,"923","923",Magnoliopsida,NA,NA,D.Sampaio,"2009","07","6851",auto,NA,NA,"16",NA,NA,NA,EMBU DAS ARTES,"3515004"
-46.6300010681152,-23.5400009155273,"178",2019-11-21 10:03:37-03,IBt,SP,"490439",S,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,"Mourad, BM; Petri, L","84","2015","10","14",NA,Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,"Aragaki, S; Petri, L","2016","12","53584",auto,NA,NA,"19",NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"179",2021-01-07 09:33:36-03,IBt,SP,"454638",S,Plantae,NA,NA,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,(Moric.) K.Schum.,"Kondrat, H","14","2012","10","10",NA,Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
