X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,class,typeStatus,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,individualCount,verbatimLongitude,verbatimLatitude,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"42",2019-11-13 11:28:40-03,USP,SPF,"84456",PreservedSpecimen,Plantae,NA,NA,Poaceae,Aristida,macrophylla,Aristida macrophylla,Hack.,"Parodi, LR","Joly, AB","511","1947","10","31",NA,Brasil,São Paulo,São Paulo,Campos de Butantã.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00084456,SPF00084456,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"56",2019-11-21 10:14:42-03,IBt,SP,"69854",S,Plantae,NA,NA,Poaceae,Aristida,macrophylla,Aristida macrophylla,Hack.,"Longhi Wagner, HM","Joly, AB","511","1947","10","31",NA,Brasil,São Paulo,São Paulo,Butantan,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP040722,SP040722,NA,NA,"1990","02","08","53584",auto,NA,NA,NA,SÃO PAULO,"3550308"
