X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,preparationType,occurrenceRemarks,barcode,imagecode,typeStatus,locality,minimumElevationInMeters,maximumElevationInMeters,scientificNameAuthorship,county,identifiedBy,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.469833,-23.848833,"119",2020-12-21 16:47:46-03,MBM,MBM,"429474",PreservedSpecimen,Plantae,NA,NA,Xyridaceae,Xyris,fallax,Xyris fallax,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","4594","2019","12","09",Southern America,Brazil,São Paulo,NA,"Herbácea, solitária, 60 cm, espiga passada, em fragmento de campo úmido, na beira da trilha.; Campo de Altitude.",MBM429474,NA,NA,Estrada Velha de Santos,NA,NA,Malme,São Bernardo do Campo,"Lozano, E.D.",-46.469833,-23.848833,"-46.469833","-23.848833","2019",NA,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.560001373291,-23.6900005340576,"413",2020-08-27 12:20:29-03,IBt,SP,"308601",S,Plantae,NA,NA,Xyridaceae,Xyris,fallax,Xyris fallax,"Corrêa, MA","97","1997","04","03",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,Parque Caminhos do Mar,NA,NA,Malme,São Bernardo do Campo,NA,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
