X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,typeStatus,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,coordinatePrecision,geoFlag,dayIdentified,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-45.183333,-23.4,"19",2021-03-01 16:42:57-03,UNICAMP,UEC,"200133",S,Plantae,Magnoliopsida,NA,Vivianiaceae,Casearia,paranaensis,Casearia paranaensis,Sleumer,NA,"Padgurschi, MCG; Belinello, R",M167,"2009","03","25",NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"990","1045",NA,Parcela M - Projeto Biota-FAPESP. Árvore com 2 metros de altura. Frequência da espécie na parcela: n=1,UEC177682,UEC177682,NA,NA,NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-45.945278,-23.330333,"20",2021-03-01 16:42:57-03,UNICAMP,UEC,"160436",S,Plantae,Magnoliopsida,NA,Vivianiaceae,Casearia,paranaensis,Casearia paranaensis,Sleumer,"Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","501","2011","07","15",NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,"999","999",NA,"Material vegetativo. Cerca de 10 m de altura e 3 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",UEC039448,UEC039448,NA,"2011","05","-45.945278","-23.330333",NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-45.183333,-23.4,"22",2021-03-01 16:42:57-03,UNICAMP,UEC,"200491",S,Plantae,Magnoliopsida,NA,Vivianiaceae,Casearia,paranaensis,Casearia paranaensis,Sleumer,"Torres, RB","Pereira, LS; Belinello, R",N1085,"2007","12",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"990","1045",NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 13 metros de altura. Frequência da espécie na parcela: n=6; Mata Atlântica",UEC158052,UEC158052,NA,"2008",NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-46.3300018310547,-23.9599990844727,"28",2021-03-01 16:42:57-03,UNICAMP,UEC,"56039",S,Plantae,Magnoliopsida,NA,Vivianiaceae,Casearia,paranaensis,Casearia paranaensis,Sleumer,"Torres, RB; Ramos, E","Silva, DM; Franceschinelli, EV; Santos, CGM; Castro, MM; Geraldini, A; et al.","22626","1989","11","27",NA,Brazil,São Paulo,Santos,Boracéia (Distrito de Bertioga).,-46.3300018310547,-23.9599990844727,NA,NA,NA,"Arbusto, ca. 60cm, flores esverdeadas. Flores e botões.; Mata de Restinga.",UEC046427,UEC046427,NA,"2005","04",NA,NA,NA,NA,"26836",auto,NA,NA,NA,SANTOS,"3548500"
-46.3336,-23.9608,"79",2019-06-24 08:13:59-03,IAC,IAC,"46327",S,Plantae,NA,NA,Salicaceae-1.Samydoideae,Casearia,paranaensis,Casearia paranaensis,Sleumer,E. Ramos & R.B. Torres,"D.M. Silva; E.V. Franceschinelli; C.G.M. Santos; M.M.S. Castro; A. Geraldini; M.F. Siqueira; C.N. Begnami & L.C. Bernacci","100","1989","11","27",NA,Brasil,São Paulo,Santos,Boracéia,-46.3336,-23.9608,NA,NA,NA,NA,NA,NA,NA,"2005","09","-46.3336","-23.9608",NA,NA,NA,NA,"27",NA,NA,SANTOS,"3548500"
