X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordNumber,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,recordedBy,year,month,day,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,class,fieldNumber,individualCount,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"4",2019-12-12 15:31:51-03,UFABC,HUFABC,"001222",PreservedSpecimen,Plantae,Angiospermas,NA,Sapotaceae,Pouteria,bullata,Pouteria bullata,(S.Moore) Baehni,NA,"05",NA,Brasil,São Paulo,NA,NA,"Doação do herbário municipal (Pq do Ibirapuera).; Árvore 12m",HUFABC001222,NA,E.H.P.B,"Amaral, B","2018","04","19",São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,"2018","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.091717,-23.761081,"69",2019-01-25 15:37:12-02,IAC,IAC,"43206",S,Plantae,NA,NA,Sapotaceae-3.Chrysophylloideae,Pouteria,bullata,Pouteria bullata,(S.Moore) Baehni,NA,"3499",NA,Brasil,São Paulo,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Zézinho, indivíduo Z 11.3",NA,NA,NA,NA,L.C. Bernacci et al.,"L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz; M. Siqueira; V.S. Ramos & E. Furlan","2000","11","07",Ibiúna,-47.091717,-23.761081,NA,NA,"2000","11","07","-47.091717","-23.761081",NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.623444,-23.439556,"73",2020-11-12 16:59:11-03,UEL,FUEL,"48884",PreservedSpecimen,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,bullata,Pouteria bullata,(S.Moore) Baehni,NA,"1013",NA,Brasil,São Paulo,"Parque Estadual da Cantareira, Floresta Ombrófila Densa Montana",NA,NA,NA,NA,"Arzolla, FARDP","Arzolla, FARDP; G.C.R. de Paula; Vilela, FESP; Leite, MO; J.R. dos Santos; Nunes, CS; V","2006","07","24",São Paulo,-46.623444,-23.439556,NA,NA,"2006","08","04","-46.623444","-23.439556","900","900",NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.2299995422363,-24.2700004577637,"78",2021-03-04 15:42:58-03,IF,SPSF,"08262",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Pouteria,bullata,Pouteria bullata,NA,NA,NA,América do Sul,Brasil,SP,R.E.Instituto Florestal,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,A.Cassalho,"1983","11","16",Pedro de Toledo,-47.2299995422363,-24.2700004577637,"33445",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,PEDRO DE TOLEDO,"3537206"
-46.6300010681152,-23.5400009155273,"79",2021-03-04 15:42:58-03,IF,SPSF,"33418",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Pouteria,bullata,Pouteria bullata,NA,NA,"237",América do Sul,Brasil,SP,CEMUCAN,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha do pau jacare&nf;;",NA,NA,NA,C.M.Izumisawa,"2000","02","07",São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"80",2021-03-04 15:42:58-03,IF,SPSF,"07251",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Pouteria,bullata,Pouteria bullata,NA,NA,NA,América do Sul,Brasil,SP,Serra da Cantereira,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,M.Koscinski,NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.623333,-23.439556,"81",2021-03-04 15:42:58-03,IF,SPSF,"36791",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Pouteria,bullata,Pouteria bullata,NA,NA,"1013",América do Sul,Brasil,SP,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,NA,F.A.R.D.P.Arzolla & G.R.C.de Paula & F.E.S.P.Vilela & M.O.Leite,"2006","07","24",São Paulo,-46.623333,-23.439556,NA,NA,NA,NA,NA,NA,NA,"900","900",Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"85",2021-02-04 09:02:38-03,IBt,SP,"178681",S,Plantae,NA,NA,Sapotaceae,Pouteria,bullata,Pouteria bullata,(S.Moore) Baehni,NA,"3921",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,NA,NA,NA,NA,NA,"Rosa, NA","1980","11","26",Santo André,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
