X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,identifiedBy,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,coordinatePrecision,geoFlag,dayIdentified,typeStatus,fieldNumber,individualCount,class,NM_MUNICIP,CD_GEOCMU
-46.347014,-23.753575,"1",2021-03-15 16:37:00-03,NY,NYBG,"719839",PreservedSpecimen,Plantae,Magnoliophyta,Gentianales,Rubiaceae,Rudgea,nobilis,Rudgea nobilis,Müll.Arg.,G. Pelissari,"80","2008","06","19",South America,Brazil,São Paulo,Santo André,"Subprefeitura de Paranapiacaba e Parque Andreense, Trilha no final da Rua Gago Coutinho.",-46.347014,-23.753575,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2520712' target='other'> <mi>dwc_moreinfo</mi></a>,NY00719839,NY00719839_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-45.4419,-23.3756,"22",2020-02-20 14:37:26-03,IAC,IAC,"45752",S,Plantae,NA,NA,Rubiaceae-220.Rubioideae-Palicoureeae,Rudgea,nobilis,Rudgea nobilis,Müll.Arg.,N.M. Ivanauskas et al.,"5187","2005","02","14",NA,Brasil,São Paulo,Natividade da Serra,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Base Vargem Grande, trilha do Corcovado",-45.4419,-23.3756,NA,NA,NA,NA,NA,NA,S.L. Jung-Mendaçolli,"2005","-45.4419","-23.3756","02",NA,NA,"14",NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-46.347014,-23.753575,"29",2019-11-21 10:18:36-03,IBt,SP,"426977",S,Plantae,NA,NA,Rubiaceae,Rudgea,nobilis,Rudgea nobilis,Müll.Arg.,"Pelissari, G; Zanuto, ARA; Silva, AH; Almeida Scabbia, RJ","80","2008","06","19",NA,Brasil,São Paulo,Santo André,"Subprefeitura de Paranapiacaba e Parque Andreense, trilha no final da Rua Gago Coutinho",-46.347014,-23.753575,NA,NA,NA,NA,NA,NA,"Pelissari, G","2008","-46.347014","-23.753575","09",NA,NA,"29",NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.4345,-23.780386,"30",2019-11-21 10:18:36-03,IBt,SP,"429386",S,Plantae,NA,NA,Rubiaceae,Rudgea,nobilis,Rudgea nobilis,Müll.Arg.,"Santos, A; Almeida Scabbia, RJ; Yang, AMK; Costa, PO","66","2008","09","11",NA,Brasil,São Paulo,Santo André,"Parque Andreense, Rua Pombo Correio",-46.4345,-23.780386,NA,NA,NA,NA,NA,NA,"Pelissari, G","2008","-46.4345","-23.780386","10",NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
