X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,fieldNumber,individualCount,relationshipType,sex,NM_MUNICIP,CD_GEOCMU
-45.9375,-23.075,"303",2021-03-01 16:32:32-03,UNICAMP,UEC,"117466",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Silva, AF","1290","1985","10","10",Brazil,São Paulo,São José dos Campos,Mata da represa.,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,"Árvore de até 20 m, flores de cor creme aromáticas.",UEC061217,UEC061217,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.183333,-23.4,"306",2021-03-01 16:32:32-03,UNICAMP,UEC,"200128",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Padgurschi, MCG; Belinello, R",M882,"2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",Parcela M - Projeto Biota-FAPESP. Árvore com 12 metros de altura. Frequência da espécie na parcela: n=32,UEC177676,UEC177676,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-45.534167,-23.585278,"312",2021-03-01 16:32:32-03,UNICAMP,UEC,"166981",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Barbosa, TDM","Stefani, EJF; Belinello, R; Galvão, JC","278","2011","06","30",Brazil,São Paulo,Paraibuna,Parque Estadual da Serra Mar.,-45.534167,-23.585278,"-45.534167","-23.585278","800","900","Árvore com 15 m.; Mata Atlântica.",UEC061232,UEC061232,"2011","11",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PARAIBUNA,"3535606"
-45.9375,-23.075,"316",2021-03-01 16:32:32-03,UNICAMP,UEC,"53472",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Silva, AF; Menezes Silva, S","1573","1987","08","29",Brazil,São Paulo,São José dos Campos,NA,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,"Árvore de até 20 m de altura, madeira aromática, casca e lenho creme, flores creme aromáticas.",UEC061219,UEC061219,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.9375,-23.075,"317",2021-03-01 16:32:32-03,UNICAMP,UEC,"54356",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Silva, AF","1258","1985","10","08",Brazil,São Paulo,São José dos Campos,Estrada do Turvo.,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,"Árvore até 15 m altura, flores creme, estames amarelos aromáticos, beira de estrada.",UEC061223,UEC061223,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.4199981689453,-23.8899993896484,"346",2021-03-01 16:32:32-03,UNICAMP,UEC,"50295",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Leitão Filho, HF; Pagano, SN","20812","1988","10","04",Brazil,São Paulo,Cubatão,Vale do Rio Pilões.,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,"Árvore até 20 m, flores brancas.; Mata preservada do Vale do Rio Pilões.",UEC061214,UEC061214,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"347",2021-03-01 16:32:32-03,UNICAMP,UEC,"126181",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Leitão Filho, HF; Pagano, SN","20812","1988","10","04",Brazil,São Paulo,Cubatão,Vale do Rio Pilões.,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,"Árvore até 20 m, flores brancas.; Mata preservada do Vale do Rio Pilões.",UEC061216,UEC061216,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-47.4599990844727,-24.2800006866455,"348",2021-03-01 16:32:32-03,UNICAMP,UEC,"74620",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Baitello, JB","Baitello, JB; Aguiar, OT","810","1995","09","06",Brazil,São Paulo,Miracatu,"Fazenda Tucano, ruínas de residência.",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,"Árvore com apróx. 10 m, flores de cor creme.",UEC061212,UEC061212,"1997","05","22",NA,NA,NA,NA,Magnoliopsida,NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-47.9199981689453,-24.3799991607666,"349",2021-03-01 16:32:32-03,UNICAMP,UEC,"85535",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Baitello, JB","Galetti, M","717","1994","09","11",Brazil,São Paulo,Sete Barras,"Faz. Intervales, Base Saibadela, trilha amarela.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 35 m de altura, flores creme.",UEC061220,UEC061220,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.63,-23.54,"410",2013-04-01 09:18:49-03,IPT,BCTW,"6110",S,Plantae,NA,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,IPT,NA,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"518",2015-09-03 18:56:12-03,MNHN,RECOLNAT_MNHN_P,P01959759,PreservedSpecimen,NA,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Schwebel, E.",NA,"1917","12","1",Brasil,São Paulo,Santo André,Estação Biologica do Alto da Serra.,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,S. Fl. da Comp. P. de Est. F. nº 95. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959759' target='other'> <mi>dwc_moreinfo</mi></a>,P01959759,P01959759_01,NA,NA,NA,NA,NA,hb,NA,NA,NA,"27258",auto,NA,NA,NA,"1285",NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"1286",2020-06-22 14:18:29-03,UNESP-IBILCE,SJRP,"01639",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,Nees. Mez,M. Kuhlmann,M. Kuhlmann,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Madeira 92;",NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,Tracheophyta,Laurales,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4599990844727,-24.2800006866455,"1468",2020-06-15 15:30:55-03,UNESP-RC,HRCB,"22419",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Baitello, J.B.",Baitello,NA,NA,NA,NA,Brasil,São Paulo,Miracatu,"Fazenda Tucano, ruínas de residências",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-47.9199981689453,-24.3799991607666,"1486",2020-06-15 15:30:54-03,UNESP-RC,HRCB,"21359",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Baitello, J.B.","Galetti, M.","530","1994","08","24",Brasil,São Paulo,Sete Barras,"Fazenda Intervales, Base Saibadela",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 15m de altura, botões florais creme.",NA,NA,"1996","11","19",NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"1487",2020-06-15 15:30:54-03,UNESP-RC,HRCB,"21394",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Baitello, J.B.","Galetti, M.","717","1994","09","11",Brasil,São Paulo,Sete Barras,"Fazenda Intervales, Base Saibadela",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 35m de altura, flores creme.",NA,NA,"1996","11","19",NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"1488",2020-06-15 15:30:54-03,UNESP-RC,HRCB,"21393",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Baitello, J.B.","Galetti, M.","725","1994","09","11",Brasil,São Paulo,Sete Barras,"Fazenda Intervales, Base Saibadela",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 10m de altura, flores creme.",NA,NA,"1996","11","19",NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.6300010681152,-23.5400009155273,"1598",2020-09-12 05:00:02-03,US,US,"3380781",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,M. Kuhlmann,"3225","1946","6","26",Brazil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,US01348359,US01348359_01,NA,NA,NA,NA,South America - Neotropics,NA,NA,NA,Laurales,"53584",auto,NA,Dicotyledonae,NA,NA,"1",NA,NA,SÃO PAULO,"3550308"
-47.4599990844727,-24.2800006866455,"1676",2019-11-13 11:21:06-03,USP,SPF,"107442",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Baitello, JB","Baitello, JB","810","1996","09","06",Brasil,São Paulo,Miracatu,"Fazenda Tucano, ruínas da residência.",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,NA,SPF00107442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.6300010681152,-23.5400009155273,"1678",2021-03-15 18:27:32-03,USP,SPF,"48776",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Teixeira, BC","Kuhlmann, M",s.n.,"1944","08","23",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore pequena.,SPF00048776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.114699,-23.728088,"1829",2019-01-25 15:35:13-02,IAC,IAC,"43179",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,L.C. Bernacci et al.,"L.C. Bernacci; G.A.D.C. Franco; G. Durigan & E. Furlan","3472","2001","02","08",Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lila, indivíduo V 36.1",-47.114699,-23.728088,"-47.114699","-23.728088",NA,NA,NA,NA,NA,"2001","02","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-45.9375,-23.075,"1845",2020-07-23 12:09:32-03,CEPLAC,CEPEC,"51129",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,NA,A. F. Silva,A. F. Silva,"1258","1985","10","08",Brasil,São Paulo,SÃO JOSÉ DOS CAMPOS,Res. Florestal da Boa Vista.,-45.9375,-23.075,45W56'15,23S4'30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30/12/1985,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.9900016784668,-24.3199996948242,"1883",2019-11-13 16:04:47-03,UNISANTA,HUSC,"8776",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees.) Mez,"Nakasato, M.V.; Sugiyama, M.","Scolari, G.O.; Nakasato, M.V.","86","2007","04","14",Brasil,São Paulo,Peruíbe,Bairro do Guaraú,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,"Árvore com 7,85m alt.; Floresta alta de restinga",NA,NA,"2007","06","12",NA,NA,NA,NA,Magnoliophyta,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"1884",2019-11-13 16:04:47-03,UNISANTA,HUSC,"730",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees.) Mez,"Baitello, J.B.","Souza, V.C.",s.n.,"1988","10","03",Brasil,São Paulo,Peruíbe,"Estação ecológica Juréia-Itatins, margem da mata de restinga, próxima ao Grêmio",-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,"Árvore com 7m de altura com flores alvas perfumadas e estames amarelo-claros; mata de restinga",NA,NA,"1998","09","03",NA,NA,NA,NA,Magnoliophyta,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.4199981689453,-23.8899993896484,"1975",2021-03-04 15:44:06-03,IF,SPSF,"16651",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,NA,NA,S.E.Martins,NA,"1993","06","16",Brasil,SP,Cubatão,"P.E.Serra do Mar, Vale do Rio Mogi",-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Laurales,"15123",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-45.6599998474121,-23.3799991607666,"1977",2021-03-04 15:44:06-03,IF,SPSF,"12355",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,NA,NA,J.B.Baitello,"266","1988","09","22",Brasil,SP,Paraibuna,Parque Estadual da Serra do Mar,-45.6599998474121,-23.3799991607666,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: núcleo Pilões&nf;;",NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Laurales,"30824",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,PARAIBUNA,"3535606"
-46.5299987792969,-23.6599998474121,"1978",2021-03-04 15:44:06-03,IF,SPSF,"04659",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,NA,NA,E.Schwebel,NA,NA,NA,NA,Brasil,SP,Santo André,Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: alto da Serra&nf;;",NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Laurales,"27258",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"1981",2021-03-04 15:44:06-03,IF,SPSF,"50411",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,((Nees et Mart.) Mez),J.B.Baitello,Y.K.Fukushima-Hein,NA,"2012","08","15",Brasil,SP,São Paulo,parque Alfredo Volpi,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: Árvore com frutos verdes com cúpula vinácea.&nf;Sementes enviadas para cultivo (DEPAVA-2); GEOGRAFIA: Mata secundária.;",NA,NA,"2012","01","01",NA,América do Sul,NA,NA,Magnoliophyta,Laurales,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1982",2021-03-04 15:44:06-03,IF,SPSF,"08132",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,NA,NA,O.T. Aguiar,NA,"1982","06","09",Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Laurales,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"1983",2021-03-04 15:44:06-03,IF,SPSF,"19993",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,NA,NA,M.Galetti,"717","1994","09","11",Brasil,SP,Sete Barras,Fazenda Intervales,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Laurales,"34059",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"1984",2021-03-04 15:44:06-03,IF,SPSF,"09385",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,NA,NA,A.C.Dias,"56","1985","08","27",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Laurales,"34059",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.761944,-23.453056,"1993",2021-03-04 15:44:06-03,IF,SPSF,"39317",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Ness) Mez,J.B.Baitello,F.M.Souza & R.C.Sousa & H.F.A.Pereira & L.G.L.Araújo,"943","2007","10","18",Brasil,SP,São Paulo,Parque Estadual do Jaraguá,-46.761944,-23.453056,NA,NA,"952","952","COLETA: Árvore, 15m. Flores creme. Fruto verde e cúpula vermelha.; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,"2007","12","12",NA,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4599990844727,-24.2800006866455,"2039",2021-03-04 15:44:06-03,IF,SPSF,"19494",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Ness) Mez,J.B.Baitello,J.B.Baitello & O.T. Aguiar,"810","1995","09","06",Brasil,SP,Miracatu,"P.E.Jurupara, Fazenda Tucano",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;ruínas de residências.&nf;Árvore 10m., flores cor creme.;",NA,NA,"1996","02","08",NA,América do Sul,NA,NA,Magnoliophyta,Laurales,"43974",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.6300010681152,-23.5400009155273,"2072",2020-08-26 10:49:22-03,MCN-FZBRS,HAS,"89899",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Moraes, P.","Valões, J.",s.n.,"1965","03",NA,Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Na mata. Árvore.,HAS0089899,NA,"2014","08","29",NA,NA,NA,NA,Magnoliophyta,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
