X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,stateProvince,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,typeStatus,previousCatalogNumber,relatedCatalogItem,relationshipType,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"197",2020-12-21 16:45:43-03,MBM,MBM,"100792",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) L. Bohs,"Freire, L.",NA,NA,NA,"Rosa, N.A.; Pires, J.M.; Pires, J.M.","3770","1980","11","16",Brazil,São Paulo,Reserva do Instituto de Botânica de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM100792,MBM100792,São Paulo,NA,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.298333,-23.780278,"216",2020-12-11 11:41:51-03,UFMG,BHCB,"195995",PreservedSpecimen,Plantae,Solanaceae,Cyphomandra,diploconos,Cyphomandra diploconos,(Mart.) Sendtn.,NA,"2019","06","17","Santos, A; Búgola Silva, F; Almeida Scabbia, RJ","3","2008","03","13",Brasil,Santo André,"Paranapiacaba, Núcleo Olho D'Água, Trilha Hortênsias",-46.298333,-23.780278,"-46.298333","-23.780278",NA,NA,NA,BHCB195995,NA,São Paulo,Dicotyledon,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.978611,-23.233056,"217",2020-12-11 11:42:10-03,UFMG,BHCB,"115936",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,NA,NA,NA,NA,"Stehmann, JR; Viana, PL; Zamberlan, PM","4797","2007","10","24",Brasil,Jundiaí,"Serra do Japi, Divisão de Água e Esgoto (DAE)",-46.978611,-23.233056,"-46.978611","-23.233056","1080","1080","Vale úmido. Arbusto, 2,5m",NA,NA,São Paulo,Dicotyledon,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.816667,-23.65,"219",2020-12-11 11:42:10-03,UFMG,BHCB,"143080",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,NA,NA,NA,NA,"Shirasuna, RT","2454","2009","07","06",Brasil,Embu,"Rodoanel, trecho sul, lote 5",-46.816667,-23.65,"-46.816667","-23.65","801","801","Subarbusto ca. 2,m alt., frutos amarelo-alaranjados, mata.",NA,NA,São Paulo,Dicotyledon,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMBU DAS ARTES,"3515004"
-46.310833,-23.779444,"220",2020-12-11 11:42:10-03,UFMG,BHCB,"166972",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,NA,"2014",NA,NA,"Giacomin, LL; Kameyama, C; Knapp, S; Rodrigues, IMC","2019","2013","12","19",Brasil,Santo André,"Reserva Biológica do Alto da Serra de Paranapiacab, Margens da estrada que leva da entrada à Casa do pesquisador",-46.310833,-23.779444,"-46.310833","-23.779444","847","847","Arbusto, 3 m, ramos escandentes. Boões quase em antese; Floresta Ombrófila Densa secundária, margens da estrada",BHCB019896,BHCB019896,São Paulo,Dicotyledon,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.941667,-23.824167,"222",2021-02-12 16:53:51-03,UFMG,BHCB,"171063",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,NA,"2020","12","12","Lombardi, JA; Saka, MN; Fonseca, R","8509","2011","04","25",Brasil,São Lourenço da Serra,"Reserva Particular do Patrimônio Natural Paiol Maria, Trilha Ibirá-Mirim.",-46.941667,-23.824167,"-46.941667","-23.824167","762","809","Arvoreta ca. 4 m, folhas carnosas, fétidas, frutos imaturos verdes.; Trilhas no interior de Mata Atlântica secundária.",BHCB015558,BHCB015558,São Paulo,Dicotyledon,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
-46.5800018310547,-23.3099994659424,"237",2020-12-11 11:42:10-03,UFMG,BHCB,"57943",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,NA,NA,NA,NA,"Arzolla, FARDP","237",NA,NA,NA,Brasil,Mairiporã,"Parque Estadual da Cantareira, região de Águas Cla",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"Arbvoreta 3,5 m de altura, com frutos",NA,NA,São Paulo,Dicotyledon,NA,Southern America,NA,"15840",auto,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.3899993896484,-23.9599990844727,"238",2020-12-11 11:42:10-03,UFMG,BHCB,"96321",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,NA,NA,NA,NA,"Moura, C; et al.","31",NA,NA,NA,Brasil,São Vicente,Parque Estadual Xixová Japuí,-46.3899993896484,-23.9599990844727,NA,NA,NA,NA,"Arbusto escandente com 3,5m alt, flores amarelas, perfumadas, com manchas longitudinais arroxeadas,",NA,NA,São Paulo,Dicotyledon,NA,Southern America,NA,"25482",auto,NA,NA,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-46.6300010681152,-23.5400009155273,"239",2020-12-11 11:42:10-03,UFMG,BHCB,"143059",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,NA,NA,NA,NA,"Shirasuna, RT; Yano, O; Borow, J","1256","2008","04","25",Brasil,São Paulo,"Projeto Rodoanel, trecho sul, lote 4, Av.Tadao Inoue",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Subarbusto ca. 3m alt., frutos maduros amarelados.",NA,NA,São Paulo,Dicotyledon,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.560001373291,-23.6900005340576,"240",2020-12-11 11:42:10-03,UFMG,BHCB,"143052",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,NA,NA,NA,NA,"Shirasuna, RT; Prudente, C","750","2007","12","03",Brasil,São Bernardo do Campo,"Rodoanel trecho sul, lote 2",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"Arbusto 3m alt., inflorescência pendente, jovem arroxeada e velhas amareladas",BHCB002557,BHCB002557,São Paulo,Dicotyledon,NA,Southern America,NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.560001373291,-23.6900005340576,"241",2020-12-11 11:42:10-03,UFMG,BHCB,"143051",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,NA,NA,NA,NA,"Shirasuna, RT; Simão-Bianchini, R; Kanashiro, S","731","2007","11","29",Brasil,São Bernardo do Campo,"Rodoanel trecho sul, lote 2",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"Árvore ca. 4m alt., inflorescência pendente, flores jovens arroxeadas e velhas amareladas",NA,NA,São Paulo,Dicotyledon,NA,Southern America,NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6166667,-23.6333333,"271",2016-09-15 14:00:00-03,MO,MOBOT,"1791458",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,L. Bohs (UT),NA,NA,NA,Gerrit Davidse,Davidse 10418,"1976","2","21",Brazil,São Paulo,Grounds of the Instituto Botânico.,-46.6166667,-23.6333333,NA,NA,"860.00000000",NA,NA,NA,NA,São Paulo,NA,NA,South America,NA,NA,NA,NA,NA,NA,NA,NA,"1101","1",SÃO PAULO,"3550308"
-46.3300018310547,-23.9599990844727,"288",2020-09-12 05:00:02-03,US,US,"1616853",PreservedSpecimen,Plantae,Solanaceae,Cyphomandra,diploconos,Cyphomandra diploconos,(Mart.) Sendtn.,NA,NA,NA,NA,A. Loefgren,"4088","1898","9","8",Brazil,Santos,Praia Grande.,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,US01935928,US01935928_01 US01935928_02,São Paulo,NA,Solanales,South America - Neotropics,NA,"26836",auto,Dicotyledonae,NA,NA,NA,NA,NA,"1",SANTOS,"3548500"
-46.6300010681152,-23.5400009155273,"319",2019-11-13 11:32:08-03,USP,SPF,"153420",PreservedSpecimen,Plantae,Solanaceae,Cyphomandra,diploconos,Cyphomandra diploconos,(Mart.) Sendtn.,"Carvalho, LAF","1981",NA,NA,"Barros, F","596","1980","12","17",Brasil,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00153420,NA,São Paulo,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"338",2020-04-07 16:32:47-03,IAC,IAC,"23495",S,Plantae,Solanaceae-8.Solanoideae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,J.R. Stehmann & L.L. Giacomin,"2011","09","15",J.M.F. Toledo & M. Kuhlmann,s/nº,"1943","12","15",Brasil,São Paulo,coletado em mata próxima ao Parque do Estado,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"339",2020-04-07 16:32:47-03,IAC,IAC,"23497",S,Plantae,Solanaceae-8.Solanoideae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,J.R. Stehmann & L.L. Giacomin,"2011","09","10",P. Gonçalves,s/nº,"1932","11","10",Brasil,São Paulo,Serra da Cantareira,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"340",2020-04-07 16:32:47-03,IAC,IAC,"25780",S,Plantae,Solanaceae-8.Solanoideae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,J.R. Stehmann & L.L. Giacomin,"2011","09","14",E.A.O. Santos et al.,s/nº,"1979","11","20",Brasil,São Paulo,Instituto de Botânica,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"378",2019-05-06 12:02:32-03,UFU,HUFU,"29984",S,Plantae,Solanaceae,Cyphomandra,diploconos,Cyphomandra diploconos,(Mart.) Sendtn.,"Bohs, L.","1989",NA,NA,"Sendulsky, T.","1167","1970","11","11",Brasil,São Paulo,"Jardim Botânico, Parque do Estado.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,HUFU00026082,HUFU00026082,São Paulo,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"379",2019-05-06 12:02:32-03,UFU,HUFU,"29985",S,Plantae,Solanaceae,Cyphomandra,diploconos,Cyphomandra diploconos,(Mart.) Sendtn.,"Bohs, L.","1989",NA,NA,"Silvestre, M.S.F.","215","1979","11","28",Brasil,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arbusto ramificado quase até a base, flores roxas externamente e amarelas internamente.",HUFU00026081,HUFU00026081,São Paulo,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.187778,-23.848333,"388",2021-03-04 15:46:43-03,IF,SPSF,"40717",PreservedSpecimen,Plantae,Solanaceae,Cyphomandra,fragrans,Cyphomandra fragrans,(Hook.) Sendtn.,G.A.D.C. Franco,"2008","05","14",R.T. Polisel,"812","2008","05","04",Brasil,Ibiúna,igreja de São Sebastião,-47.187778,-23.848333,NA,NA,"950","950","COLETA: Arbusto até 1m, frutos amarelos maduros;",NA,NA,SP,Magnoliophyta,Solanales,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.618333,-23.4375,"391",2021-03-04 15:46:47-03,IF,SPSF,"37399",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,F. A. R. D. P. Arzolla,"2007","01","17",C.Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela,"87","2007","01","17",Brasil,São Paulo,NA,-46.618333,-23.4375,NA,NA,"950","950","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 3m., frutos.; GEOGRAFIA: proximidades da estrada da Roseira.;",NA,NA,SP,Magnoliophyta,Solanales,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.648333,-23.448611,"392",2021-03-04 15:46:47-03,IF,SPSF,"53001",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,R.Simão-Bianchini,"2013","08","26",R.J. Almeida-Scabbia et al.,"831","2012","11","09",Brasil,São Paulo,NA,-46.648333,-23.448611,NA,NA,"790","790","COLETA: Arbusto escandente. Botões florais na cor roxa. Flores inicialmente roxas e quando velhas na cor creme. Anteras coniventes.; GEOGRAFIA: Subbosque com muitas Psychotrias, muitas invasoras (Malvaceae, Urticaceae, Salvia Splendens), muito Piper. Est",NA,NA,SP,Magnoliophyta,Solanales,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5800018310547,-23.3099994659424,"396",2021-03-04 15:46:47-03,IF,SPSF,"27979",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,NA,NA,NA,NA,NA,F.A.R.D.P.Arzolla,"236","2000","12","08",Brasil,Mairiporã,"P.E.Cantareira, Região de Águas Claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,SP,Magnoliophyta,Solanales,América do Sul,NA,"15840",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"397",2021-03-04 15:46:47-03,IF,SPSF,"09645",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,J.A.Pastore,"2009","02","17",L.Marino,"16","1986","01","14",Brasil,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Tapera de Zinco&nf;;",NA,NA,SP,Magnoliophyta,Solanales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"398",2021-03-04 15:46:47-03,IF,SPSF,"08365",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,J.A.Pastore,"2009","02","17",O.T. Aguiar,NA,"1984","01","20",Brasil,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Na saída da Pedra Grande.;",NA,NA,SP,Magnoliophyta,Solanales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5800018310547,-23.3099994659424,"400",2021-03-04 15:46:47-03,IF,SPSF,"27980",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,NA,NA,NA,NA,NA,F.A.R.D.P.Arzolla,"237","2001","01","10",Brasil,Mairiporã,"P.E.Cantareira, Região de Águas Claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,SP,Magnoliophyta,Solanales,América do Sul,NA,"15840",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"401",2021-03-04 15:46:47-03,IF,SPSF,"04163",PreservedSpecimen,Plantae,Solanaceae,Solanum,diploconos,Solanum diploconos,(Mart.) Bohs,J.A.Pastore,"2009","02","17",M.A. Cunha,NA,NA,NA,NA,Brasil,São Paulo,serra da Cantareira-serra da Cuca,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,SP,Magnoliophyta,Solanales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
