X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,phylum,order,continentOcean,preparationType,occurrenceRemarks,coordinatePrecision,geoFlag,class,individualCount,fieldNumber,infraspecificEpithet,NM_MUNICIP,CD_GEOCMU
-46.7200012207031,-23.3199996948242,"13",2020-01-20 14:40:39-03,UPM,MACK,"3146",PreservedSpecimen,Plantae,Melastomataceae,Tibouchina,versicolor,Tibouchina versicolor,(Lindl.) Cogn.,L. O. Andrade,"2016",NA,NA,L. O. Andrade,"2016","10","08",Brasil,SP,Franco da Rocha,Parque Estadual do Juquery,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"12135",auto,NA,NA,NA,NA,FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"221",2021-03-04 15:45:10-03,IF,SPSF,"31434",PreservedSpecimen,Plantae,Melastomataceae,Tibouchina,versicolor,Tibouchina versicolor,(Lindl.) Cogn.,NA,NA,NA,NA,J.B.Baitello & F.S.Peres,"2003","04","14",Brasil,SP,Franco da Rocha,P.E.Juqueri,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,"1518",Magnoliophyta,Myrtales,América do Sul,NA,"COLETA: Herbácea ou subarbusto ereto; flores lilases.; GEOGRAFIA: Campo Limpo. Frequente.;","12135",auto,Magnoliopsida,NA,NA,NA,FRANCO DA ROCHA,"3516408"
