X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,barcode,imagecode,geoFlag,locality,occurrenceRemarks,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,continentOcean,minimumElevationInMeters,maximumElevationInMeters,class,order,typeStatus,NM_MUNICIP,CD_GEOCMU
-46.7400016784668,-23.3600006103516,"10",2020-12-21 16:21:18-03,MBM,MBM,"105114",PreservedSpecimen,Plantae,NA,Connaraceae,Rourea,pseudospadicea,Rourea pseudospadicea,Schellenberg,"Forero, E.","Hoehne, F.C.",s.n.,"1945","11","12",Brazil,São Paulo,Caieiras,-46.7400016784668,-23.3600006103516,"9448",MBM105114,MBM105114,auto,Caieiras,NA,NA,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,CAIEIRAS,"3509007"
-46.7400016784668,-23.3600006103516,"15",2019-11-13 11:18:05-03,USP,SPF,"11572",PreservedSpecimen,Plantae,NA,Connaraceae,Rourea,pseudospadicea,Rourea pseudospadicea,G.Schellenb.,"Forero, E","Hoehne, W",s.n.,"1945","11","12",Brasil,São Paulo,Caieiras,-46.7400016784668,-23.3600006103516,"9448",SPF00011572,NA,auto,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAIEIRAS,"3509007"
-46.8800010681152,-23.1800003051758,"16",2019-11-13 11:18:05-03,USP,SPF,"73169",PreservedSpecimen,Plantae,NA,Connaraceae,Rourea,pseudospadicea,Rourea pseudospadicea,G.Schellenb.,"Kuhlmann, M","Kuhlmann, M","291","1942","12","23",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,"17840",SPF00073169,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"19",2019-11-13 11:18:05-03,USP,SPF,"12242",PreservedSpecimen,Plantae,NA,Connaraceae,Rourea,pseudospadicea,Rourea pseudospadicea,G.Schellenb.,"Forero, E","Hoehne, W",s.n.,"1948","10","28",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",SPF00012242,NA,auto,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"20",2019-11-13 11:18:05-03,USP,SPF,"12243",PreservedSpecimen,Plantae,NA,Connaraceae,Rourea,pseudospadicea,Rourea pseudospadicea,G.Schellenb.,"Forero, E","Hoehne, W",s.n.,"1949","01","17",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",SPF00012243,NA,auto,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
