X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,preparationType,occurrenceRemarks,barcode,imagecode,geoFlag,identifiedBy,yearIdentified,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,class,individualCount,monthIdentified,dayIdentified,NM_MUNICIP,CD_GEOCMU
-46.7200012207031,-23.3199996948242,"15",2021-03-04 15:44:49-03,IF,SPSF,"34256",PreservedSpecimen,Plantae,Magnoliophyta,Malvales,Malvaceae,Christiana,macrodon,Christiana macrodon,(DC.) Fryxell,NA,J.B.Baitello,"1683","2005","02","22",América do Sul,Brasil,SP,Franco da Rocha,Parque Estadual do Juquery,-46.7200012207031,-23.3199996948242,"12135",NA,"COLETA: XLS: SPSFNovo; Herbácea até 40cm, fruto envolto pelo cálice; GEOGRAFIA: campo limpo com queimada recente&nf;;",NA,NA,auto,G.L.Esteves,"2008",NA,NA,NA,NA,Magnoliopsida,NA,"11","12",FRANCO DA ROCHA,"3516408"
-46.7200012207031,-23.3199996948242,"17",2021-03-04 15:44:49-03,IF,SPSF,"31903",PreservedSpecimen,Plantae,Magnoliophyta,Malvales,Malvaceae,Christiana,macrodon,Christiana macrodon,(DC.) Fryxell,NA,J.B.Baitello & F.S.Peres,"1581","2003","05","15",América do Sul,Brasil,SP,Franco da Rocha,P.E.Juqueri,-46.7200012207031,-23.3199996948242,"12135",NA,"COLETA: XLS: SPSFAntigo&nf;Herbácea até 20cm, frutos com envoltório inflado, verde amarelado; GEOGRAFIA: campo cerrado&nf;;",NA,NA,auto,G.L.Esteves,"2008",NA,NA,NA,NA,Magnoliopsida,NA,"11","12",FRANCO DA ROCHA,"3516408"
