X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,dayIdentified,class,typeStatus,relatedCatalogItem,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-47.1125,-23.523889,"52",2021-03-01 16:36:06-03,UNICAMP,UEC,"84352",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Cardoso-Leite, E; Oliveira, A","260","1993","10","28",NA,Brazil,São Paulo,São Roque,Mata da Câmara,-47.1125,-23.523889,NA,"Gabiroba, 3,5m alt., flores brancas",UEC119301,NA,"2011","10","-47.1125","-23.523889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.2900009155273,-23.2600002288818,"66",2021-03-01 16:36:06-03,UNICAMP,UEC,"139536",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,NA,"Ribeiro, W",s.n.,"2000","03","20",NA,Brazil,São Paulo,Itu,Campo antrópico,-47.2900009155273,-23.2600002288818,NA,Árvore com porte arbórea +6m de al.,NA,NA,NA,NA,NA,NA,"22309",auto,NA,NA,NA,NA,NA,NA,NA,NA,ITU,"3523909"
-46.8800010681152,-23.1800003051758,"68",2021-03-01 16:36:06-03,UNICAMP,UEC,"26904",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Leitão Filho, HF; Shepherd, GJ; Tamashiro, JY; Yamamoto, K; et al.","13143","1981","11","07",NA,Brazil,São Paulo,Jundiaí,Nativo em mata na Serra do Japi,-46.8800010681152,-23.1800003051758,NA,"ÁRvore ca. 5m., corola branca.",NA,NA,"2010","03",NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.1300010681152,-23.5200004577637,"69",2021-03-01 16:36:06-03,UNICAMP,UEC,"50209",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Leitão Filho, HF; Tamashiro, JY; Semir, J; Meira Neto, JAA; Bernacci, LC","20929","1988","10","14",NA,Brazil,São Paulo,São Roque,Parque da Câmara,-47.1300010681152,-23.5200004577637,NA,"Árvore de 10m, flores brancas.",NA,NA,"2010","03",NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.9199981689453,-24.3799991607666,"101",2020-12-11 11:39:03-03,UFMG,BHCB,"75959",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,NA,"Morellato, L","831",NA,NA,NA,Southern America,Brasil,São Paulo,Sete Barras,NA,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.6300010681152,-23.5400009155273,"122",2020-09-12 05:00:02-03,US,US,"1954351",PreservedSpecimen,Plantae,NA,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,NA,B. J. Pickel,"759","1943","10","18",South America - Neotropics,Brazil,São Paulo,São Paulo,in the Arboretum,-46.6300010681152,-23.5400009155273,NA,NA,US01890229,US01890229_01 US01890229_02,NA,NA,NA,NA,"53584",auto,NA,Dicotyledonae,NA,NA,NA,NA,NA,"1",SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"123",2020-09-12 05:00:02-03,US,US,"1954377",PreservedSpecimen,Plantae,NA,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,NA,J. Paiva Coelho,"24448","1946","11","26",South America - Neotropics,Brazil,São Paulo,São Paulo,in the Arboretum,-46.6300010681152,-23.5400009155273,NA,NA,US01890228,US01890228_01 US01890228_02,NA,NA,NA,NA,"53584",auto,NA,Dicotyledonae,NA,NA,NA,NA,NA,"1",SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"128",2020-10-16 10:36:26-03,UFG,HJ,"6380",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"V.C. Souza; G.O. Romão","Romão, G.O.; Duarte, A.R.","212","2000","09","20",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,HJ00006380,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"139",2019-11-13 11:26:36-03,USP,SPF,"13661",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML; Landrum, LR","Kuhlmann, M",s.n.,"1936","10","27",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,SPF00013661,NA,"1995",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.091717,-23.761081,"158",2019-01-25 15:35:32-02,IAC,IAC,"40709",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,L.C. Bernacci et al.,L.C. Bernacci et al.,"3080","2000","11","08",NA,Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Zézinho, indivíduo Z 77.3",-47.091717,-23.761081,NA,NA,NA,NA,"2000","11","-47.091717","-23.761081",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.6300010681152,-24.3199996948242,"172",2019-11-13 16:04:53-03,UNISANTA,HUSC,"10052",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,"Kawasaki, M.L.","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3302","1994","11","30",NA,Brasil,São Paulo,Juquiá,Sítio Areia Dourada ( Assungui).,-47.6300010681152,-24.3199996948242,NA,"Árvore, 10m alt.; frutos imaturos verdes.; Mata Atlântica.",NA,NA,"1994","11",NA,NA,"32505",auto,"30",NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-47.644528,-24.180222,"173",2020-11-04 17:29:55-03,UEM,HUEM,"6968",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Sobral, M","Barreto, KD; Fernandes, GD; Fernandes, RD","3302","1994","11","30",NA,Brasil,São Paulo,Juquiá,"Sítio Areia Dourada (Assungui), Mata Atlântica.",-47.644528,-24.180222,NA,"Árvore; 10m altura; frutos imaturos verdes.",HUEM000008224,HUEM000008224,"2009","08","-47.644528","-24.180222",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-45.2556,-23.43005,"188",2019-10-03 10:04:08-03,UFSCar,SORO,"4311",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,NA,NA,NA,"2004","10","10",NA,Brasil,São Paulo,Natividade da Serra,Quintal de uma casa no bairro rural Vargem Grande,-45.2556,-23.43005,NA,"Cultivada, gabiroba, frutos comestiveis, arborea.",NA,NA,NA,NA,45°15.336'W,23°25.803'S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-47.6800003051758,-23.3500003814697,"190",2019-10-03 10:04:08-03,UFSCar,SORO,"3720",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,NA,"Tozzi, A.M.G.A.; Moreira, J.L.A.; Santos, K.; Filliettaz, A.M.; Mendonca Filho, C.V.; Galvão, J.C.","385","1998","07","04",NA,Brasil,São Paulo,Iperó,"Fazenda Ipanema, porteira da Fepasa. 520m de altitude",-47.6800003051758,-23.3500003814697,NA,Árvore 4m de altura. Frutos imaturos verdes com lobos verdes.,NA,NA,NA,NA,NA,NA,"17831",auto,NA,NA,NA,NA,NA,NA,NA,NA,IPERÓ,"3521002"
-46.883056,-23.648333,"193",2020-08-20 14:58:14-03,UFSC,FLOR,"33422",PreservedSpecimen,Plantae,NA,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Franco, G.A.D.C.","Ivanauskas, N.M.; Souza, F.M. de; Polisel, R.T. & Santos, V.S.","6121","2005","12","14",NA,Brasil,São Paulo,Embu das Artes,"Almenat, fundo do hotel remanescente de mata. Datum Córrego alegre, zona 23K.",-46.883056,-23.648333,NA,"árvore, flor início de frutificação, 7m altura. Recebido de SPSF Nª 35793.",FLOR0033422,NA,"2006","01",46º52'59''W,23º38'54''S,NA,NA,"01",NA,NA,NA,"882","882",NA,NA,EMBU DAS ARTES,"3515004"
-46.8499984741211,-23.6399993896484,"206",2021-03-04 15:45:14-03,IF,SPSF,"35793",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg.) Nied.,NA,N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos,"6121","2005","12","14",América do Sul,Brasil,SP,Embú,Almenat,-46.8499984741211,-23.6399993896484,NA,"COLETA: XLS: SPSFNovo; Árvore de 7 m. Início de frutificação.; GEOGRAFIA: Fundo do hotel. Remanescente de mata.&nf;UTM: X=307912 Y=7383454 ZONA=23K;",NA,NA,NA,NA,NA,NA,"6851",auto,NA,Magnoliopsida,NA,NA,"885","885",NA,NA,EMBU DAS ARTES,"3515004"
-46.6300010681152,-23.5400009155273,"207",2021-03-04 15:45:13-03,IF,SPSF,"00759",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,NA,Osny T. Aguiar,D.Bento Pickel,NA,"1943","10","18",América do Sul,Brasil,SP,São Paulo,Arboreto de Vila Amália,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2017","09",NA,NA,"53584",auto,"01",Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"208",2021-03-04 15:45:14-03,IF,SPSF,"44388",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,R.F.Almeida,S.J.De Sordi & R.F.Almeida,"151","2007","12","20",América do Sul,Brasil,SP,São Paulo,Paque da Independência,-46.6300010681152,-23.5400009155273,NA,"COLETA: Bosque atrás do Museu Paulista.&nf;Árvore 7m, ramos decumbentes, flores brancas perfumadas e botões.; GEOGRAFIA: Voucher de levantamento flrístico (FACIS/PMSP).;",NA,NA,NA,NA,NA,NA,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1300010681152,-23.5200004577637,"216",2021-02-08 12:43:48-03,UFRGS,ICN,"162302",S,Plantae,Dicotyledon,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,NA,"Leitão F° et al, HF",s.n.,"1988","10","14",América do Sul,Brasil,SP,São Roque,Parque da Câmara,-47.1300010681152,-23.5200004577637,NA,"árvore de 10m, flores brancas",NA,NA,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.644528,-24.180222,"218",2019-11-21 10:11:09-03,IBt,SP,"291175",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Barreto, KD; et al.","3302","1994","11","30",NA,Brasil,São Paulo,Juquiá,"Spitio Areai Dourada (Assungui), mata atlântica",-47.644528,-24.180222,NA,"Árvore 10m alt., frutos imaturos verdes",NA,NA,NA,NA,"-47.644528","-24.180222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-46.639278,-23.450194,"223",2019-11-21 10:11:09-03,IBt,SP,"487827",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Almeida Scabbia, RJ","Almeida Scabbia, RJ; Aragaki, S; Fortes, EP; Valdir","710","2012","10","05",NA,Brasil,São Paulo,São Paulo,Eucaliptal no Condomínio Quintas da Cidade,-46.639278,-23.450194,NA,NA,NA,NA,"2012","11","-46.639278","-23.450194",NA,NA,"29",NA,NA,NA,"758","758",NA,NA,SÃO PAULO,"3550308"
-47.2900009155273,-23.2600002288818,"234",2019-11-21 10:11:09-03,IBt,SP,"348027",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,NA,"Ribeiro, W",s.n.,"2000","03","20",NA,Brasil,São Paulo,Itú,Campo antrópico,-47.2900009155273,-23.2600002288818,NA,Árvore com porte arbórea ca. 6m alt.,NA,NA,NA,NA,NA,NA,"22309",auto,NA,NA,NA,NA,NA,NA,NA,NA,ITU,"3523909"
-46.8800010681152,-23.1800003051758,"235",2019-11-21 10:11:09-03,IBt,SP,"296827",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Morellato Fonzar, LPC; Rodrigues, RR","16727","1984","11","19",NA,Brasil,São Paulo,Jundiaí,"Serra do Japi, Mirante.",-46.8800010681152,-23.1800003051758,NA,"Árvore 5m alt., frutos.",SP056492,SP056492,"1996",NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.6300010681152,-24.3199996948242,"236",2019-11-21 10:11:09-03,IBt,SP,"79778",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Kuhlmann, M","3116","1954","11","26",NA,Brasil,São Paulo,Juquiá,NA,-47.6300010681152,-24.3199996948242,NA,"Arbusto, flores alvas. Várzea do rio Juquiá.",SP056493,SP056493,"1998",NA,NA,NA,"32505",auto,NA,NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-46.6300010681152,-23.5400009155273,"239",2019-11-21 10:11:09-03,IBt,SP,"36629",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Landrum, LR","Kuhlmann, M",s.n.,"1936","10","27",NA,Brasil,São Paulo,São Paulo,Pirituba.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"1983",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"240",2019-11-21 10:11:09-03,IBt,SP,"339655",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Hashimoto, G","17196","1989","10","29",NA,Brasil,São Paulo,São Paulo,"Pirituba, Vila Clarice.",-46.6300010681152,-23.5400009155273,NA,"Arvoreta de capoeira, 5-6m alt., flores brancas.",NA,NA,"2000",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"241",2019-11-21 10:11:09-03,IBt,SP,"26784",S,Plantae,NA,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Landrum, LR","Loefgren, A; Hammar, A",s.n.,"1902","11","04",NA,Brasil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,SP056495,SP056495,"1983",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
