X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,class,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,typeStatus,eventTime,fieldNumber,individualCount,previousCatalogNumber,infraspecificEpithet,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"82",2019-11-13 11:32:09-03,USP,SPF,"10568",PreservedSpecimen,Plantae,NA,NA,Solanaceae,Schwenckia,curviflora,Schwenckia curviflora,Benth.,"Toledo, JF","Gehrt, A",s.n.,"1930","12","09",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00010568,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"107",2020-02-06 10:42:00-03,IBt,SP,"6889",S,Plantae,NA,NA,Solanaceae,Schwenckia,curviflora,Schwenckia curviflora,Benth.,"Toledo, JF","Brade, AC","6038","1912","11",NA,NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP115819,SP115819,NA,"53584",auto,"1944","07","25",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"108",2020-02-06 10:42:00-03,IBt,SP,"1079",S,Plantae,NA,NA,Solanaceae,Schwenckia,curviflora,Schwenckia curviflora,Benth.,NA,"Hoehne, FC",s.n.,"1918","12","05",NA,Brasil,São Paulo,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP115815,SP115815,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"109",2020-02-06 10:42:00-03,IBt,SP,"15187",S,Plantae,NA,NA,Solanaceae,Schwenckia,curviflora,Schwenckia curviflora,Benth.,NA,"Luederwaldt, H",s.n.,"1907","12","14",NA,Brasil,São Paulo,São Paulo,Ipriranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP115820,SP115820,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
