X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,typeStatus,recordedBy,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,recordNumber,year,month,day,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,fieldNumber,verbatimLongitude,verbatimLatitude,class,individualCount,NM_MUNICIP,CD_GEOCMU
-46.5499992370605,-23.1100006103516,"108",2019-11-21 10:02:37-03,IBt,SP,"201244",S,Plantae,NA,NA,Bromeliaceae,Dyckia,minarum,Dyckia minarum,Mez,NA,NA,"Chiea, SC",NA,Brasil,São Paulo,Atibaia,NA,-46.5499992370605,-23.1100006103516,NA,NA,SP051614,SP051614,"371","1983","10","26",NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.5499992370605,-23.1100006103516,"109",2021-01-07 09:33:28-03,IBt,SP,47469a,Extra,Plantae,NA,NA,Bromeliaceae,Dyckia,minarum,Dyckia minarum,Mez,"Smith, LB",NA,"Gehrt, A",NA,Brasil,São Paulo,Atibaia,Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,SP051622,SP051622,s.n.,"1942","10","23",NA,NA,"21675",auto,"1952","02",NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.5499992370605,-23.1100006103516,"110",2019-11-21 10:02:37-03,IBt,SP,"47469",S,Plantae,NA,NA,Bromeliaceae,Dyckia,minarum,Dyckia minarum,Mez,"Smith, LB",NA,"Gehrt, A",NA,Brasil,São Paulo,Atibaia,Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,SP051621,SP051621,s.n.,"1942","10","23",NA,NA,"21675",auto,"1952","02",NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
