X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,county,decimalLongitude,decimalLatitude,typeStatus,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,class,relatedCatalogItem,dayIdentified,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"87",2020-12-21 16:32:51-03,MBM,MBM,"254112",PreservedSpecimen,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Cunha, M.A.",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,Vila Amália,NA,NA,MBM254112,MBM254112,"Pickel, D.B.",São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.3300018310547,-23.9599990844727,"154",2019-11-13 16:04:47-03,UNISANTA,HUSC,"10706",PreservedSpecimen,Plantae,Magnoliophyta,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Scolari, G.O.; Olmos, A.","5","2006","06","20",NA,Brasil,São Paulo,Jardim Botânico Municipal de Santos Chico Mendes.,NA,Árvore com aproximadamente 10m de altura. Tronco muito retilíneo coma copa abrindo-se em seu ápice. Grande número de inflorescências amarelas dispostas em forma de cacho.,NA,NA,NA,Santos,-46.3300018310547,-23.9599990844727,NA,"26836",auto,NA,NA,NA,NA,"2018","08",NA,NA,NA,NA,SANTOS,"3548500"
-46.6300010681152,-23.5400009155273,"160",2020-11-12 17:01:14-03,UEL,FUEL,"31494",PreservedSpecimen,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Cunha, MA",s.n.,"1951","03","27",NA,Brasil,São Paulo,Arboreto de Vila Amália,NA,NA,NA,NA,Pickel,São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,"1955",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"169",2021-03-04 15:44:44-03,IF,SPSF,"02454",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,J.P.Coelho,NA,"1946","07","22",América do Sul,Brasil,SP,Arboreto de Vila Amalia,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"170",2021-03-04 15:44:44-03,IF,SPSF,"04143",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,M.A. Cunha,NA,"1951","03","27",América do Sul,Brasil,SP,Arboreto de Vila Amalia,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"173",2021-03-04 15:44:44-03,IF,SPSF,"02984",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,A. Rodrigues,NA,"1947","04","11",América do Sul,Brasil,SP,Arboreto de Vila Amalia,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"174",2021-03-04 15:44:44-03,IF,SPSF,"03068",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,R.Correa,NA,"1947","06","23",América do Sul,Brasil,SP,Arboreto de Vila Amalia,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"175",2021-03-04 15:44:44-03,IF,SPSF,"11763",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,NA,L.Gonzaga,NA,"1950","01","20",América do Sul,Brasil,SP,Arboreto de Vila Amalia,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"188",2019-11-21 10:09:01-03,IBt,SP,"345261",S,Plantae,NA,NA,Malpighiaceae,Lophanthera,lactescens,Lophanthera lactescens,Ducke,"Cunha, MA",s.n.,"1951","03","27",NA,Brasil,São Paulo,"Arboreto de Vila Amália. Quadra 18, nº 5",NA,NA,SP019628,NA,"Mamede, MCH",São Paulo,-46.6300010681152,-23.5400009155273,NA,"53584",auto,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
