X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,day,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,geoFlag,class,relatedCatalogItem,yearIdentified,monthIdentified,dayIdentified,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.7400016784668,-23.3600006103516,"14",2019-11-13 11:18:07-03,USP,SPF,"12901",PreservedSpecimen,Plantae,NA,NA,Convolvulaceae,Evolvulus,chrysotrichos,Evolvulus chrysotrichos,Meisn.,NA,"Hoehne, W",s.n.,"1945","01",NA,Brasil,NA,NA,NA,SPF00012901,SPF00012901,"Hoehne, W","25",São Paulo,Caieiras,-46.7400016784668,-23.3600006103516,"9448",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,CAIEIRAS,"3509007"
-46.560001373291,-23.6900005340576,"18",2019-11-21 10:03:16-03,IBt,SP,"11025",S,Plantae,NA,NA,Convolvulaceae,Evolvulus,chrysotrichos,Evolvulus chrysotrichos,Meisn.,NA,"Puttemanns, A",CGG5837,"1902","09",NA,Brasil,NA,NA,NA,SP023800,SP023800,"Handro, O","18",São Paulo,São Bernardo do Campo,-46.560001373291,-23.6900005340576,"31119",NA,NA,auto,NA,NA,"1948",NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6300010681152,-23.5400009155273,"19",2021-02-18 08:30:34-03,IBt,SP,7257A,S,Plantae,NA,NA,Convolvulaceae,Evolvulus,chrysotrichos,Evolvulus chrysotrichos,Meisn.,NA,"Brade, AC","6020","1912","12",NA,Brasil,NA,NA,NA,NA,NA,NA,NA,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,"53584",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
