X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,verbatimLongitude,verbatimLatitude,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"22",2019-11-21 14:30:02-03,UFJF,CESJ,"186",PreservedSpecimen,Plantae,Angiosperma,NA,Amaryllidaceae,Hippeastrum,psittacinum,Hippeastrum psittacinum,Herb.,NA,L. Krieger,CESJ186,"1941",NA,NA,América do Sul,Brasil,São Paulo,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,"Erva, flores vermelhas, nervuras verdes, sem cachos. Capoeirões úmidos.",CESJ000186,CESJ000186 CESJ000186_1,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5499992370605,-23.1100006103516,"23",2019-08-20 09:59:00-03,UNICAMP,UEC,"170472",S,Plantae,Liliopsida,NA,Amaryllidaceae,Hippeastrum,psittacinum,Hippeastrum psittacinum,Herb.,NA,"Dutilh, JHA; Oliveira, RS",s.n.,"2008","08","14",NA,Brazil,São Paulo,Atibaia,Captação de água. Grota Funda.,-46.5499992370605,-23.1100006103516,NA,NA,UEC010272,UEC010272,NA,NA,NA,NA,NA,"21675",auto,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.5499992370605,-23.1100006103516,"24",2019-08-20 09:59:00-03,UNICAMP,UEC,"167091",S,Plantae,Liliopsida,NA,Amaryllidaceae,Hippeastrum,psittacinum,Hippeastrum psittacinum,Herb.,"Oliveira, RS","Oliveira, RS; Dutilh, JHA","115","2008","08","15",NA,Brazil,São Paulo,Atibaia,Parque Municipal Grota Funda.,-46.5499992370605,-23.1100006103516,NA,NA,UEC040124,UEC040124,NA,NA,"2008","08",NA,"21675",auto,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.6300010681152,-23.5400009155273,"25",2019-08-20 09:59:00-03,UNICAMP,UEC,"170597",S,Plantae,Liliopsida,NA,Amaryllidaceae,Hippeastrum,psittacinum,Hippeastrum psittacinum,Herb.,NA,"Dutilh, JHA",s.n.,"2000","09","18",NA,Brazil,São Paulo,São Paulo,Pico do Jaraguá.,-46.6300010681152,-23.5400009155273,NA,NA,UEC010161,UEC010161,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
