X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,identifiedBy,yearIdentified,monthIdentified,dayIdentified,individualCount,occurrenceRemarks,phylum,order,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,barcode,imagecode,locality,verbatimLongitude,verbatimLatitude,class,coordinatePrecision,geoFlag,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.724373,-23.565521,"4",2021-03-15 16:37:00-03,NY,NYBG,"547703",PreservedSpecimen,Plantae,Orchidaceae,Isabelia,virginalis,Isabelia virginalis,F. C. Hoehne,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=108284' target='other'> <mi>dwc_moreinfo</mi></a>,Magnoliophyta,Asparagales,Barb.Rodr.,F. C. Hoehne,"177","1917","06","01",South America,Brazil,São Paulo,Sao Paulo,-46.724373,-23.565521,NA,NA,sheet,NY00547703,NY00547703_01,Butantan,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"15",2019-08-20 10:00:53-03,UNICAMP,UEC,"125831",S,Plantae,Orchidaceae,Isabelia,virginalis,Isabelia virginalis,"Pansarin, ER","2002","05",NA,NA,NA,Liliopsida,NA,Barb.Rodr.,"Pansarin, ER","924","2001","03","07",NA,Brazil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,UEC034832,UEC034832,"Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.",NA,NA,NA,"17840",auto,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"72",2019-11-21 10:13:30-03,IBt,SP,"177",S,Plantae,Orchidaceae,Isabelia,virginalis,Isabelia virginalis,"Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,Barb.Rodr.,"Hoehne, FC",s.n.,"1917","06","01",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,Butantã,NA,NA,NA,"53584",auto,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"73",2019-11-21 10:13:30-03,IBt,SP,"4160",S,Plantae,Orchidaceae,Isabelia,virginalis,Isabelia virginalis,"Schlechtler, R",NA,NA,NA,NA,NA,NA,NA,Barb.Rodr.,s.col.,s.n.,"1920","06","02",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,Butantã,NA,NA,NA,"53584",auto,NA,SÃO PAULO,"3550308"
