X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.716667,-23.55,"111",2019-11-13 11:22:06-03,USP,SPF,"159182",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Chloroleucon,tortum,Chloroleucon tortum,(Mart.) Pittier,Anônimo,"Mendonça, FB","55","2001","11","27",NA,Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.716667,-23.55,NA,NA,SPF00159182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.716667","-23.55",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.716667,-23.55,"112",2019-11-13 11:22:06-03,USP,SPF,"159183",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Chloroleucon,tortum,Chloroleucon tortum,(Mart.) Pittier,Anônimo,"Mendonça, FB","189","2002","10","25",NA,Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.716667,-23.55,NA,NA,SPF00159183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.716667","-23.55",NA,NA,NA,NA,SÃO PAULO,"3550308"
