X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,class,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,individualCount,typeStatus,NM_MUNICIP,CD_GEOCMU
-46.560001373291,-23.6900005340576,"23",2020-07-10 09:47:22-03,MBML,MBML-HERBARIO,"19746",NA,Plantae,NA,NA,Melastomataceae,Leandra,calvescens,Leandra calvescens,Cogn.,in dupl.: Baumgratz (SP)/2015,"E. L. C. Marzola; et al","150","1994","11","28",NA,Brasil,São Paulo,São Bernardo do Campo,Parque Caminhos do Mar,-46.560001373291,-23.6900005340576,NA,NA,NA,"Arbusto 1,0m alt., botões jovens com calice verde, corola alva, androceu com filetes alvos e anteras amarelas, gineceu alvo.",MBML019746,MBML019746,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.560001373291,-23.6900005340576,"32",2019-11-21 10:09:47-03,IBt,SP,"293866",S,Plantae,NA,NA,Melastomataceae,Leandra,calvescens,Leandra calvescens,(Triana) Cogn.,"Souza, MLD; Baumgratz, JF","Marzola, ELC; Silva, EL; Godoi, JV; Machado, SPM","150","1994","11","28",NA,Brasil,São Paulo,São Bernardo do Campo,"Parque Caminhos do Mar, Estrada velha do Caminho do Mar, próximo Pouso de Paranapiacaba",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"31119",auto,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
