X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,class,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,eventTime,individualCount,NM_MUNICIP,CD_GEOCMU
-47.99156,-24.13631,"4",2021-03-15 16:37:00-03,NY,NYBG,"1144973",PreservedSpecimen,Plantae,Magnoliophyta,Laurales,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,P. L. Rodrigues de Moraes,paratype,P. L. Rodrigues de Moraes,"2408","2001","03","25",South America,Brazil,São Paulo,NA,"Parque Estadual Carlos Botelho, divisa de São Miguel Arcano e Sete Barras.",-47.99156,-24.13631,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1301729' target='other'> <mi>dwc_moreinfo</mi></a>,NY01144973,NY01144973_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.991556,-24.136306,"31",2021-03-01 16:32:22-03,UNICAMP,UEC,"129140",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2408","2001","03","25",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.991556,-24.136306,NA,"Árvore 20 m, DAP 54, 11 CM, frutos imaturos verdes.",UEC055550,UEC055550,NA,"-47.991556","-24.136306","2005",NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.99166,-24.13638,"68",2020-11-10 04:40:00-03,MO,MOBOT,"3398223",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,NA,NA,Pedro L. R. de Moraes,Moraes 2408,"2001","3","25",South America,Brazil,NA,NA,"Parque Estadual Carlos Botelho, divisa de São Miguel Arcanjo e Sete Barras.",-47.99166,-24.13638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.5299987792969,-23.6599998474121,"71",2019-11-13 11:21:01-03,USP,SPF,"67233",PreservedSpecimen,Plantae,NA,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",NA,"Kuhlmann, M","3219",NA,NA,NA,NA,Brasil,São Paulo,Santo André,Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,SPF00067233,NA,NA,NA,NA,"2010","04",NA,"27258",auto,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
