X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,typeStatus,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,fieldNumber,individualCount,relatedCatalogItem,sex,NM_MUNICIP,CD_GEOCMU
-47.4599990844727,-24.2800006866455,"220",2019-11-13 11:17:42-03,USP,SPF,"145108",PreservedSpecimen,Plantae,NA,NA,Celastraceae,Maytenus,brasiliensis,Maytenus brasiliensis,Mart.,"Biral dos Santos, L","Martuscelli, P","118","1985","05","20",NA,Brasil,São Paulo,Miracatu,NA,-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,SPF00145108,NA,NA,NA,NA,"2014","07",NA,"43974",auto,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-47.4599990844727,-24.2800006866455,"289",2019-11-21 10:03:08-03,IBt,SP,"204650",S,Plantae,NA,NA,Celastraceae,Maytenus,ligustrina,Maytenus ligustrina,Reissek,"Carvalho Okano, RM","Martuscelli, P","118","1985","05","20",NA,Brasil,São Paulo,Miracatu,NA,-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"43974",auto,NA,NA,NA,NA,NA,MIRACATU,"3529906"
