X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,county,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,typeStatus,infraspecificEpithet,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"55",2020-12-21 16:40:03-03,MBM,MBM,"61795",PreservedSpecimen,Plantae,Poaceae,Axonopus,argentinus,Axonopus argentinus,"Skvortzev, B.","92",NA,NA,NA,Southern America,Brazil,São Paulo,Rio Pinheiros,NA,NA,NA,MBM061795,NA,NA,Parodi,NA,São Paulo,-46.6300010681152,-23.5400009155273,MBM061795,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"294",2019-11-21 10:14:55-03,IBt,SP,"154148",S,Plantae,Poaceae,Axonopus,ramboi,Axonopus ramboi,"Skvortzov, B","45","1962","11","04",NA,Brasil,São Paulo,"6,5 - 7 km SW of center of São Paulo (Praça da Sé). Along the Rio Pinheiros, opposite Jockey Club.",NA,NA,NA,SP041298,NA,NA,G.A.Black,"Filgueiras, TS",São Paulo,-46.6300010681152,-23.5400009155273,SP041298,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,"2016","11","10",NA,NA,SÃO PAULO,"3550308"
