X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,individualCount,occurrenceRemarks,geoFlag,recordNumber,continentOcean,preparationType,barcode,imagecode,class,typeStatus,eventTime,fieldNumber,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-47.375,-23.628611,"16",2019-12-12 15:31:44-03,UFABC,HUFABC,"000315",PreservedSpecimen,Plantae,Angiospermas,NA,Gesneriaceae,Nematanthus,strigillosus,Nematanthus strigillosus,(Mart.) H.E.Moore,NA,NA,NA,NA,"Silva, WG","2015","10","03",Brasil,São Paulo,Mogi das Cruzes,"Sítio Primavera, Área externa próxima à estufa.",-47.375,-23.628611,"-47.375","-23.628611",NA,NA,NA,NA,"Tamanho de aproximadamente 7cm; sem odor característico; folha suculenta; possui inflorecência disposta de forma alongada; planta epífita.",NA,"01",NA,NA,HUFABC000315,HUFABC000315 HUFABC000315_1,NA,NA,NA,NA,NA,VOTORANTIM,"3557006"
-46.1883010864258,-23.5228004455566,"17",2019-12-12 15:31:44-03,UFABC,HUFABC,"000316",PreservedSpecimen,Plantae,Angiospermas,NA,Gesneriaceae,Nematanthus,strigillosus,Nematanthus strigillosus,(Mart.) H.E.Moore,NA,NA,NA,NA,"Silva, WG","2015","10","17",Brasil,São Paulo,Mogi das Cruzes,"Sítio Primavera, Estufa no Sítio de propriedade do Mauro Peixoto, planta em cultivo sob o número 1239, originaria de Iporanga, São Paulo, Brasil.",-46.1883010864258,-23.5228004455566,NA,NA,"28666",NA,NA,NA,"8 ramos com aproximadamente 40 cm; flores no ápice do ramo, com coloração vermelha e pontas amarelas; apresenta líquens nos ramos.",auto,"02",NA,NA,HUFABC000316,HUFABC000316,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
