X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,verbatimLongitude,verbatimLatitude,fieldNumber,typeStatus,individualCount,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"53",2021-04-08 17:39:25-03,EAO,IAN,75917a,PreservedSpecimen,Plantae,Dicotiledônea,NA,Leguminosae-Caesalp.,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,"Barneby, RC","Handro, O",s.n.,"1943","03","01",Southern America,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,Cultivado no Jardim Botanico. Flores alvas.,IAN75917a,NA,NA,NA,"53584",auto,"1998","08","06",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"54",2021-04-08 17:39:25-03,EAO,IAN,"75917",PreservedSpecimen,Plantae,Dicotiledônea,NA,Leguminosae-Caesalp.,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,"Barneby, RC","Handro, O","43810","1943","03","01",Southern America,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,Cultivado no Jardim Botanico. Flores alvas.,IAN075917,NA,NA,NA,"53584",auto,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6199989318848,-24.0799999237061,"75",2020-11-04 11:08:10-03,ESALQ,ESA,"47076",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(Candolle) Barneby & Grimes,NA,"Hoehne, W.",NA,NA,NA,NA,NA,Brasil,São Paulo,Mongaguá,Praia Grande,-46.6199989318848,-24.0799999237061,NA,NA,ESA047076,ESA047076,NA,NA,"12311",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MONGAGUÁ,"3531100"
-46.7799987792969,-24.1800003051758,"85",2019-02-22 11:45:01-03,IPA,IPA,"13580",S,Plantae,Plantae,NA,Leguminosae-Mim.,Abarema,brachystachya,Abarema brachystachya,(DC.)Barneby & J.W.Grimes,"Iganci, J.","Pereira, E.; Pabst, G.; Pabst, G.","8162","1964","01","11",Southern America,Brasil,São Paulo,Itanhaém,Suarão.,-46.7799987792969,-24.1800003051758,NA,"Pequena árvore de 3m; flores alvas.",IPA0013580,NA,NA,NA,"26998",auto,"2008","08","12",NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.3300018310547,-23.9599990844727,"86",2019-02-22 11:45:01-03,IPA,IPA,"9448",S,Plantae,Plantae,NA,Leguminosae-Mim.,Abarema,brachystachya,Abarema brachystachya,(DC.)Barneby & J.W.Grimes,"Iganci, J.","Pickel, B.","4799","1937","11",NA,Southern America,Brasil,São Paulo,Santos,Prainha. Mata.,-46.3300018310547,-23.9599990844727,NA,NA,IPA0009448,NA,NA,NA,"26836",auto,"2008","08","12",NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.6300010681152,-23.5400009155273,"87",2019-07-26 11:40:16-03,IPA,IPA,"8652",S,Plantae,Plantae,NA,Leguminosae-Mim.,Abarema,brachystachya,Abarema brachystachya,(DC.)Barneby & J.W.Grimes,"Iganci, J.","Handro, O.","8652","1943","03","01",Southern America,Brasil,São Paulo,São Paulo,Cultivado no Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,Flores alvas.,IPA0008652,NA,NA,NA,"53584",auto,"2008","08","12",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"117",2020-12-20 21:17:03-03,UFV,VIC,"30256",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W. Grimes,NA,"Teixeira, B.C.","300","1969","07","07",NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,VIC030256,VIC030256,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"118",2020-12-20 21:17:03-03,UFV,VIC,"30255",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W. Grimes,"Barneby; Grimes","Handro, O.",s.n.,"1943","03","01",NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,"Exemplar jovem de 1m alt., flores alvas, planta viva n° 567.",VIC030255,VIC030255,NA,NA,"53584",auto,"1989","11",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"119",2020-12-20 21:17:03-03,UFV,VIC,"30257",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W. Grimes,NA,"Camara, M.C.; et al.",s.n.,"1976","12","15",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica",-46.6300010681152,-23.5400009155273,NA,Área 6. Planta n° 28,VIC030257,VIC030257,NA,NA,"53584",auto,"1976","12","15",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"120",2020-12-20 21:17:03-03,UFV,VIC,"30253",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W. Grimes,NA,"Goes, M.; Kirizawa, M.",s.n.,"1977","10","05",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico.",-46.6300010681152,-23.5400009155273,NA,"Área 6. Planta n° 100A. Altira: 3,0m.&nf;Folhas verde-claras, filetes brancos, anteras amarelas.",VIC030253,VIC030253,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.9900016784668,-24.3199996948242,"126",2019-11-21 14:35:54-03,UFJF,CESJ,"27700",PreservedSpecimen,Plantae,Angiosperma,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,NA,"D.Dedecca; Krug; Gardini",CESJ27700,"1947","06","05",América do Sul,Brasil,São Paulo,Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,"Árvore, mata, Peruibe, Est. de S.Paulo. Folhas no herbário.",CESJ027700,NA,NA,NA,"21922",auto,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.6300010681152,-23.5400009155273,"157",2020-02-10 17:52:08-03,UNICAMP,UEC,"99814",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,NA,"Hoehne, W",SPF,"1944","10","17",NA,Brazil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,flor,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"158",2020-02-10 17:52:08-03,UNICAMP,UEC,"7317",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Bordo, A",s.n.,"1977","08",NA,NA,Brazil,São Paulo,São Paulo,Jardim Botânico ( Parque do Estado),-46.6300010681152,-23.5400009155273,NA,Árvore. Flor branca.,NA,NA,NA,NA,"53584",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"159",2020-02-10 17:52:08-03,UNICAMP,UEC,"99814",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,NA,"Hoehne, W","11348","1944","10","17",NA,Brazil,São Paulo,São Paulo,Parque do Estado de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"160",2020-02-18 09:33:41-03,UNICAMP,UEC,"7344",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Sarti, SJ; Santos, JR; Don, D","4657","1977","01","20",NA,Brazil,São Paulo,São Paulo,Rod. Santos-Rio de Janeiro ás 70Km de Ca,-46.6300010681152,-23.5400009155273,NA,"Árvore até 3m; flores brancas.",NA,NA,NA,NA,"53584",auto,"2008","08",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"247",2020-12-21 16:25:03-03,MBM,MBM,"215747",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & Grimes,NA,"Camara, M.C.; et al.; et al.","28",NA,NA,NA,Southern America,Brazil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,MBM215747,MBM215747,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.3300018310547,-23.9599990844727,"268",2015-09-04 02:45:03-03,MNHN,RECOLNAT_MNHN_P,P02935541,PreservedSpecimen,NA,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,NA,Mosén,NA,"1875","1","1",NA,Brasil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935541' target='other'> <mi>dwc_moreinfo</mi></a>,P02935541,P02935541_01,NA,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"269",2015-09-04 02:45:03-03,MNHN,RECOLNAT_MNHN_P,P02935538,PreservedSpecimen,NA,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,NA,Mosén,NA,"1875","1","1",NA,Brasil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935538' target='other'> <mi>dwc_moreinfo</mi></a>,P02935538,P02935538_01,NA,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,"2836",NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"270",2015-09-04 02:45:03-03,MNHN,RECOLNAT_MNHN_P,P02935537,PreservedSpecimen,NA,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,NA,Mosén,NA,"1875","5","1",NA,Brasil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935537' target='other'> <mi>dwc_moreinfo</mi></a>,P02935537,P02935537_01,NA,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,"2836",NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"271",2015-09-04 02:45:03-03,MNHN,RECOLNAT_MNHN_P,P02935536,PreservedSpecimen,NA,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,NA,Mosén,NA,"1875","1","1",NA,Brasil,São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935536' target='other'> <mi>dwc_moreinfo</mi></a>,P02935536,P02935536_01,NA,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.4000015258789,-24,"356",2020-06-15 15:30:31-03,UNESP-RC,HRCB,"28898",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,NA,"Hoehne, W.",s.n.,"1944","10","17",NA,Brasil,São Paulo,Praia Grande,Mongaguá,-46.4000015258789,-24,NA,NA,NA,NA,NA,NA,"22363",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRAIA GRANDE,"3541000"
-46.6300010681152,-23.5400009155273,"383",2020-09-02 16:28:46-03,Cenargen,CEN,"29309",PreservedSpecimen,Plantae,NA,NA,Fabaceae Mimosoideae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,J. R. V. Iganci,M. C. Camara - SP,NA,"1976","12","15",NA,Brasil,SP,SAO PAULO,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico (Área 6).",-46.6300010681152,-23.5400009155273,Exsicatas,Planta Nº 28.,CEN00029309,CEN00029309,NA,NA,"53584",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,"1",SÃO PAULO,"3550308"
-47.072806,-24.442722,"404",2019-11-13 11:21:23-03,USP,SPF,"191542",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,"Moura, C","Moura, C","249","2009","02","10",NA,Brasil,São Paulo,Peruíbe,RDS da Barra do Una,-47.072806,-24.442722,NA,NA,SPF00191542,NA,NA,NA,NA,NA,"2009","02",NA,NA,NA,"-47.072806","-24.442722",NA,NA,NA,PERUÍBE,"3537602"
-46.6199989318848,-24.0799999237061,"409",2019-11-13 11:21:23-03,USP,SPF,"12909",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,"Iganci, JRV","Hoehne, W",s.n.,"1951","01","21",NA,Brasil,São Paulo,Mongaguá,NA,-46.6199989318848,-24.0799999237061,NA,NA,SPF00012909,NA,NA,NA,"12311",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,MONGAGUÁ,"3531100"
-46.6300010681152,-23.5400009155273,"410",2019-11-13 11:21:23-03,USP,SPF,"177393",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,"Iganci, JRV","Kizys, MML",s.n.,"2006","11","15",NA,Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.6300010681152,-23.5400009155273,NA,NA,SPF00177393,NA,NA,NA,"53584",auto,"2009","01",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"411",2019-11-13 11:21:23-03,USP,SPF,"185618",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,Anônimo,"Lopes, JC","1","2007","10","17",NA,Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.6300010681152,-23.5400009155273,NA,NA,SPF00185618,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"421",2020-05-08 11:10:02-03,UEFS,HUEFS,"24785",PreservedSpecimen,Plantae,Angiospermae,Fabales,Leguminosae Subfam. Caesalpinioideae (Mimosoide),Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,NA,"Queiroz, L.P.de","4689","1996","10","07",NA,Brasil,São Paulo,São Paulo,Cultivada no Jardim do estacionamento do Depto. de Botânica.,-46.6300010681152,-23.5400009155273,NA,NA,HUEFS0024785,HUEFS0024785,NA,NA,"53584",auto,NA,NA,NA,Rosanae,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.9900016784668,-24.3199996948242,"422",2020-05-08 11:10:02-03,UEFS,HUEFS,"24578",PreservedSpecimen,Plantae,Angiospermae,Fabales,Leguminosae Subfam. Caesalpinioideae (Mimosoide),Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,NA,"Queiroz, L.P.de","4481","1996","05","28",NA,Brasil,São Paulo,Peruíbe,Estação Ecológica Juréia-Itatins.,-46.9900016784668,-24.3199996948242,NA,Sobre planície arenosa com su-bosque esparso.,HUEFS0024578,NA,NA,NA,"21922",auto,NA,NA,NA,Rosanae,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9983,-24.32,"460",2019-01-25 15:41:11-02,IAC,IAC,"8341",S,Plantae,NA,NA,Fabaceae,Pithecellobium,lusorium,Pithecellobium lusorium,(Vell.) Benth.,J. Santoro,"D.M. Dedecca; H.P. Krug & A. Gardini",s/nº,"1947","06","05",NA,Brasil,São Paulo,Peruíbe,NA,-46.9983,-24.32,NA,"Nome popular: olho-de-cabra, sobreiro, cortiça",NA,NA,NA,NA,NA,NA,"1947","06","11",NA,NA,"-46.9983","-24.3200",NA,NA,NA,PERUÍBE,"3537602"
-46.6300010681152,-23.5400009155273,"468",2020-07-23 12:14:02-03,CEPLAC,CEPEC,"77776",PreservedSpecimen,Plantae,NA,NA,Mimosaceae,Abarema,brachystachya,Abarema brachystachya,NA,L. P. de Queiroz,L. P. de Queiroz,"4689","1988","11","09",NA,Brasil,São Paulo,SÃO PAULO,Estacionamento do Depto. de Botânica.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,30/10/1996,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"469",2020-07-23 12:14:02-03,CEPLAC,CEPEC,"66624",PreservedSpecimen,Plantae,NA,NA,Mimosaceae,Abarema,brachystachya,Abarema brachystachya,NA,J. R. V. Iganci,M. C. Camara,"28","1976","12","15",NA,Brasil,São Paulo,SÃO PAULO,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,11/09/2006,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.9900016784668,-24.3199996948242,"475",2019-11-13 16:04:41-03,UNISANTA,HUSC,"733",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,"Souza, V.C.","Silva, S.J.G.; Souza, V.C.; Gonçalves, G.T.",s.n.,"1988","07","22",NA,Brasil,São Paulo,Peruíbe,"Estação ecológica Juréia-Itatins, praia do Guarauzinho",-46.9900016784668,-24.3199996948242,NA,"arbusto com 2,5m de altura, frutos no exterior negros e no interior castanho-avermelhados, sementes com base alva e ápice negro; dunas posteriores",NA,NA,NA,NA,"21922",auto,"1988","09","02",NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.3300018310547,-23.9599990844727,"476",2019-11-13 16:04:41-03,UNISANTA,HUSC,"8638",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,"Martins, S.E.; Sampaio, P.S.P.","Artibano, J.; Louzada, R.B.","8","2003","03","24",NA,Brasil,São Paulo,Santos,Ilha de Urubuqueçaba,-46.3300018310547,-23.9599990844727,NA,"Arvore na encosta.; Floresta Ombrófila Densa.",NA,NA,NA,NA,"26836",auto,"2003","10",NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"477",2019-11-13 16:04:41-03,UNISANTA,HUSC,"10843",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,"Boldrin, A.H.L.","Boldrin, A.H.L.; et al.","464","2008","04","23",NA,Brasil,São Paulo,Santos,Sitio Sandi.,-46.3300018310547,-23.9599990844727,NA,"Floresta Baixa de Restinga.; Floresta Baixa de Restinga.",NA,NA,NA,NA,"26836",auto,"2008","03",NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
