X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,coordinatePrecision,geoFlag,class,typeStatus,relatedCatalogItem,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,fieldNumber,individualCount,infraspecificEpithet,NM_MUNICIP,CD_GEOCMU
-46.824417,-24.041222,"33",2021-03-01 16:36:06-03,UNICAMP,UEC,"121609",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,NA,"Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY; et al.","2302","2001","04","17",NA,Brazil,São Paulo,Itanhaém,Parque Estadual da Serra do Mar,-46.824417,-24.041222,NA,"Árvore, 12m alt. Frutos amarelos.; Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.",NA,NA,"30","180",NA,NA,NA,NA,NA,NA,"-46.824417","-24.041222",NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-45.9595,-23.654806,"34",2021-03-01 16:36:06-03,UNICAMP,UEC,"116161",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,"Oliveira, AA","Oliveira, AA; Matteo, BC; Giarola, N; Nogueira, L; Passold, AJ; Gandolfi, S; Fonseca, M","3683","2000","04","24",NA,Brazil,São Paulo,Mogi das Cruzes,Estrada Usaca em torno da represa Casa Grande da Sabesp - Planalto Paulistano.,-45.9595,-23.654806,NA,"Árvore com 7m. Frutos imaturos verdes.; Floresta Ombrófila Densa com perturbação.",NA,NA,"800","800","2000",NA,NA,NA,NA,NA,"-45.9595","-23.654806","04","24",NA,NA,NA,BIRITIBA MIRIM,"3506607"
-46.6300010681152,-23.5400009155273,"42",2021-03-01 16:36:06-03,UNICAMP,UEC,"90541",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,"Kawasaki, ML","Garcia, RJF","769","1996","01","19",NA,Brazil,São Paulo,São Paulo,"Distrito de Parelheiros, Centro Paulus",-46.6300010681152,-23.5400009155273,NA,"Árvore 8m alt., frutos verdes.",NA,NA,NA,NA,"1996","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"51",2020-12-21 16:36:19-03,MBM,MBM,"47564",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,"Kawasaki, M.L.","Nilza; et al.; et al.","287","1960","10","20",Southern America,Brazil,São Paulo,São Paulo,Parque Estadual de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,MBM047564,MBM047564,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"53",2020-12-21 16:36:19-03,MBM,MBM,"81868",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,"Landrum, L.R.","Landrum, L.R.","4013","1981","12","20",Southern America,Brazil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,MBM081868,MBM081868,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"54",2020-12-21 16:36:19-03,MBM,MBM,"187155",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,"Landrum, L.R.","Kawasaki, M.L.; et al.; et al.","896","1995","10","25",Southern America,Brazil,São Paulo,São Paulo,Jargim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,MBM187155,MBM187155,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"60",2021-02-11 17:20:39-03,UFPR,UPCB,"3557",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) L.R.Landrum,"Mattos, J.","Mattos, J.",NA,"1960","10","20",NA,Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,"7m, cultivado no Jardim Botânico, florindo em outubro..",NA,NA,NA,NA,"1961","53584",auto,NA,NA,NA,NA,NA,"01","01",NA,NA,NA,SÃO PAULO,"3550308"
-46,-23.58333,"61",2008-05-27 22:02:00-03,MO,MOBOT,"309250",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,Bruce K. Holst,A. Custodio Filho|Alwyn H. Gentry,Custodio Filho 4686,"1987","2","4",South America,Brazil,São Paulo,NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 10",-46,-23.58333,NA,NA,NA,NA,"870.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87-11,"1",NA,BIRITIBA MIRIM,"3506607"
-46,-23.58333,"66",2008-05-27 22:02:00-03,MO,MOBOT,"309257",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Paivaea,langsdorfii,Paivaea langsdorfii,O. Berg,NA,A. Custodio Filho|Alwyn H. Gentry,Custodio Filho 4530A,"1987","2","3",South America,Brazil,São Paulo,NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim crest of Serra do Mar. Transect 1",-46,-23.58333,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87-1,"1",NA,BIRITIBA MIRIM,"3506607"
-46.6300010681152,-23.5400009155273,"80",2020-09-12 05:00:02-03,US,US,"2646809",PreservedSpecimen,Plantae,NA,Myrtales,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,NA,O. Handro,s.n.,"1945","11","18",South America - Neotropics,Brazil,São Paulo,São Paulo,Nativa na mata do Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,US01890234,US01890234_01 US01890234_02,NA,NA,NA,"53584",auto,Dicotyledonae,NA,NA,NA,NA,NA,NA,NA,"1",NA,SÃO PAULO,"3550308"
-45.959444,-23.654722,"82",2019-06-05 10:33:50-03,UFG,HJ,"6375",S,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,A.A. Oliveira,"Oliveira, A.A.; Passold, A.J.; Nogueira, L.; Matteo, B.C.; Giarola, N.; Fonseca, M.G.; Gandolfi, A.; Rodrigues, R.R. Tamashiro, J.Y.","3683","2000","04","24",NA,Brasil,São Paulo,Mogi das Cruzes,Estrada Usaca em torno da represa Casa Grande da Sabesp.,-45.959444,-23.654722,NA,NA,HJ00006375,NA,"800","800","2000",NA,NA,NA,NA,NA,45º57'34''W,23º39'17''S,"06","24",NA,NA,NA,BIRITIBA MIRIM,"3506607"
-46.824167,-24.041111,"83",2019-06-05 10:33:50-03,UFG,HJ,"6377",S,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2302","2001","04","17",NA,Brasil,São Paulo,Itanhaém,Parque Estadual da Serra do Mar,-46.824167,-24.041111,NA,entorno do vale dos rios Mambu e dos Macacos,HJ00006377,NA,"30","30",NA,NA,NA,NA,NA,NA,46º49'27''W,24º2'28''S,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-45.6599998474121,-23.3799991607666,"86",2020-10-16 10:36:26-03,UFG,HJ,"6374",S,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,Marcelo M. Leão,"Leão, M.M.",NA,"2011","02","20",NA,Brasil,São Paulo,Paraibuna,Sítio do Belo.,-45.6599998474121,-23.3799991607666,NA,NA,HJ00006374,NA,NA,NA,NA,"30824",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PARAIBUNA,"3535606"
-46.730556,-23.558833,"90",2021-03-15 18:28:56-03,USP,SPF,"227502",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,"Colli-Silva, M","Colli-Silva, M","12","2015","12","21",NA,Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Instituto de Matemática e Estatística da USP, atrás do Bloco A.",-46.730556,-23.558833,NA,"Árvore, ca. 4 m alt. Folhas verdes discolores, face abaxial mais clara. Fruto verde-claro velutino com tricomas esbranquiçados.; Jardim. Área urbana.",SPF00227502,SPF00227502,"732","732","2015",NA,NA,NA,NA,NA,"-46.730556","-23.558833",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"91",2019-11-13 11:26:36-03,USP,SPF,"11229",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,"Pirani, JR","Hoehne, FC",s.n.,"1944","04","13",NA,Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,SPF00011229,NA,NA,NA,"1988","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.113671,-23.715386,"100",2019-01-25 15:35:32-02,IAC,IAC,"43144",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,L.C. Bernacci et al.,"L.C. Bernacci; G.A.D.C. Franco; J.P.W. Metzger; G.F. Árbocz & E. Furlan","3437","2001","05","22",NA,Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lacerda, indivíduo Q 19.4",-47.113671,-23.715386,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,"-47.113671","-23.715386","05","22",NA,NA,NA,IBIÚNA,"3519709"
-45.6622,-23.3861,"101",2020-11-23 11:38:57-03,IAC,IAC,"53569",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,M.M. Leão,M.M. Leão,s/nº,"2011","02","20",NA,Brasil,São Paulo,Paraibuna,Sítio do Belo,-45.6622,-23.3861,NA,nova variedade cambuci,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,"-45.6622","-23.3861","02","20",NA,NA,NA,PARAIBUNA,"3535606"
-46.6361,-23.5475,"103",2020-11-23 11:38:57-03,IAC,IAC,"7719",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,M. Ibrahim Oliveira,B.J. Pickel,"274","1941","12","12",NA,Brasil,São Paulo,São Paulo,Em um parque de São Paulo,-46.6361,-23.5475,NA,nome vulgar: cambuci,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,"-46.6361","-23.5475","03","12",NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"104",2020-02-17 11:29:56-03,UEG,HUEG,"11159",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,"Faria, J.E.Q.","Faria, J.E.Q.","2983","2012","10","26",Southern America,Brasil,São Paulo,São Paulo,Cidade universitária da USP.,-46.6300010681152,-23.5400009155273,NA,"Árvore ca. 6m de altura, botões florais verdes.; Floresta ombrófila.",HUEG011159,NA,NA,NA,"2012","53584",auto,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.086667,-23.6475,"105",2013-02-07 10:19:02-02,UMC,HUMC,"4481",S,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,NA,NA,Equipe FEPAF,"38",NA,NA,NA,Southern America,Brazil,São Paulo,Biritiba Mirim,Entorno da Barragem de Biritiba.,-46.086667,-23.6475,NA,Arbórea.,NA,NA,"772","772",NA,NA,NA,NA,NA,NA,46W05'12,23S38'51,NA,NA,NA,NA,NA,BIRITIBA MIRIM,"3506607"
-46.869722,-23.869722,"110",2019-11-13 16:04:53-03,UNISANTA,HUSC,"12072",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,P.S.P Sampaio,"R. Roveri; N.S. Peres","39","2011","01",NA,NA,Brasil,São Paulo,Guarujá,Vila da Prainha Branca.,-46.869722,-23.869722,NA,"Nome Popular: Cambuci. ESTUDO ETNOBOTÂNICO.; Mata Atlântica.",NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,"-46.869722","-23.869722","01",NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
-46.3300018310547,-23.9599990844727,"112",2019-11-13 16:04:53-03,UNISANTA,HUSC,"10719",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,NA,"Marques, T.G.Q.; Olmos, A.",s.n.,"2007","05","07",NA,Brasil,São Paulo,Santos,Jardim Botânico Municipal de Santos Chico Mendes.,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"113",2019-11-13 16:04:53-03,UNISANTA,HUSC,"10720",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,NA,"Marques, T.G.Q.; Olmos, A.",s.n.,"2008","10","04",NA,Brasil,São Paulo,Santos,Jardim Botânico Municipal de Santos Chico Mendes.,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"114",2020-07-21 15:08:18-03,UNISANTA,HUSC,"12213",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,"Magenta; Villaça, I.","Villaça, I.M.","32","2017","09","16",NA,Brasil,São Paulo,Santos,Monte Cabrão,-46.3300018310547,-23.9599990844727,NA,"arvore, 5,0 metros",NA,NA,NA,NA,"2017","26836",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"115",2019-11-13 16:04:53-03,UNISANTA,HUSC,"12191",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,"Magenta; Villaça, I.","Villaça, I.M.","10","2017","09","16",NA,Brasil,São Paulo,Santos,Monte Cabrão,-46.3300018310547,-23.9599990844727,NA,"Árvore, ca. 7 m. alt.",NA,NA,NA,NA,"2017","26836",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"116",2020-07-21 15:08:18-03,UNISANTA,HUSC,"12191",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,"Magenta; Villaça, I.","Villaça, I.M.","10","2017","09","16",NA,Brasil,São Paulo,Santos,Monte Cabrão,-46.3300018310547,-23.9599990844727,NA,"Árvore, ca. 7 m. alt.",NA,NA,NA,NA,"2017","26836",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"117",2019-11-13 16:04:53-03,UNISANTA,HUSC,"12213",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,"Magenta; Villaça, I.","Villaça, I.M.","32","2017","09","16",NA,Brasil,São Paulo,Santos,Monte Cabrão,-46.3300018310547,-23.9599990844727,NA,"arvore, 5,0 metros",NA,NA,NA,NA,"2017","26836",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-45.8400001525879,-23.5300006866455,"119",2020-11-12 17:01:50-03,UEL,FUEL,"39902",PreservedSpecimen,Plantae,Tracheophyta,Myrtales,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,Curso G.M. Barroso,"Mattos, J","12450","1965","07","20",NA,Brasil,São Paulo,Salesópolis,"Estação Biológica de Boracéia, Perto da sede.",-45.8400001525879,-23.5300006866455,NA,NA,FUEL008068,NA,NA,NA,"1989","18032",auto,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"120",2019-11-01 15:05:12-03,UnB,UB,"199047",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,"Faria, JEQ","Faria, JEQ","2983","2012","10","26",Southern America,Brasil,São Paulo,São Paulo,Cidade Universitária da USP,-46.6300010681152,-23.5400009155273,NA,"Árvore ca. 6 m de altura, botões florais verdes; Floresta ombrófila",NA,NA,NA,NA,"2012","53584",auto,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"122",2019-10-03 10:04:08-03,UFSCar,SORO,"4163",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,NA,NA,NA,"1997","04","25",NA,Brasil,São Paulo,Santo André,Reserva Biológica do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,"Picada 5, mata de encosta. Árvore ca. 8m alt., baga, epicarpo verde, odor odocicado.",NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"124",2021-03-04 15:45:14-03,IF,SPSF,"31363",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,NA,O.T. Aguiar,F.S.Peres,"9","2003","03","22",América do Sul,Brasil,SP,São Paulo,"P.E.Alberto Lofgren, viveiro de mudas",-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2016","53584",auto,Magnoliopsida,NA,NA,NA,NA,"06","29",NA,NA,NA,SÃO PAULO,"3550308"
-47.16,-23.894444,"125",2021-03-04 15:45:14-03,IF,SPSF,"40662",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,R.T.Polisel,R.T. Polisel,"673","2008","03","21",América do Sul,Brasil,SP,Juquitiba,Bairro dos Padeiros,-47.16,-23.894444,NA,"COLETA: Árvore 8m, frutos imaturos verdes.;",NA,NA,"750","750","2008",NA,NA,Magnoliopsida,NA,NA,NA,NA,"03","21",NA,NA,NA,IBIÚNA,"3519709"
-45.548056,-23.576389,"126",2021-03-04 15:45:14-03,IF,SPSF,"45740",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,O.T.Aguiar,F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.S.da Mota & W.J.de Andrade,"1533","2012","06","04",América do Sul,Brasil,SP,Paraibuna,NA,-45.548056,-23.576389,NA,"COLETA: Árvore 8m altura; frutos maduros verde-amarelados.; GEOGRAFIA: Floresta Ombrófila Densa Montana;",NA,NA,"732","732","2012",NA,NA,Magnoliopsida,NA,NA,NA,NA,"06","29",NA,NA,NA,PARAIBUNA,"3535606"
