X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,class,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,individualCount,typeStatus,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"42",2021-03-01 16:37:31-03,UNICAMP,UEC,"192921",S,Plantae,Magnoliopsida,NA,Orobanchaceae,Melasma,rhinanthoides,Melasma rhinanthoides,(Cham. & Schltdl.) Benth.,"Hoehne, W","Hoehne, W",s.n.,"1947","02","14",NA,Brazil,São Paulo,São Paulo,"Próximo ao Jaraguá, São Paulo Capital",-46.6300010681152,-23.5400009155273,NA,"Herbáceo do brejo; brejo",UEC129895,UEC129895,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"66",2020-12-21 16:45:01-03,MBM,MBM,"129505",PreservedSpecimen,Plantae,NA,NA,Scrophulariaceae,Melasma,rhinanthoides,Melasma rhinanthoides,(Cham. & Schltdl.) Benth.,"Hoehne, W.","Hoehne, W.",s.n.,"1942","03","10",Southern America,Brazil,São Paulo,São Paulo,Próximo a Jaraguá,-46.6300010681152,-23.5400009155273,NA,NA,MBM129505,MBM129505,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"67",2020-12-21 16:45:01-03,MBM,MBM,"129504",PreservedSpecimen,Plantae,NA,NA,Scrophulariaceae,Melasma,rhinanthoides,Melasma rhinanthoides,(Cham. & Schltdl.) Benth.,"Hoehne, W.","Hoehne, W.",s.n.,"1941","04","01",Southern America,Brazil,São Paulo,São Paulo,Próximo Parelheiros,-46.6300010681152,-23.5400009155273,NA,NA,MBM129504,MBM129504,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"100",2019-11-13 11:27:47-03,USP,SPF,"13860",PreservedSpecimen,Plantae,NA,NA,Orobanchaceae,Melasma,rhinanthoides,Melasma rhinanthoides,(Cham.) Benth.,"Hoehne, W","Hoehne, W",s.n.,"1942","03","10",NA,Brasil,São Paulo,São Paulo,Jaraguá.,-46.6300010681152,-23.5400009155273,NA,NA,SPF00013860,SPF00013860,NA,NA,"53584",auto,"1942",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"101",2019-11-13 11:27:47-03,USP,SPF,"13861",PreservedSpecimen,Plantae,NA,NA,Orobanchaceae,Melasma,rhinanthoides,Melasma rhinanthoides,(Cham.) Benth.,"Hoehne, W","Hoehne, W",s.n.,"1947","02","14",NA,Brasil,São Paulo,São Paulo,Jaraguá.,-46.6300010681152,-23.5400009155273,NA,NA,SPF00013861,SPF00013861,NA,NA,"53584",auto,"1947",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"102",2019-11-13 11:27:47-03,USP,SPF,"10725",PreservedSpecimen,Plantae,NA,NA,Orobanchaceae,Melasma,rhinanthoides,Melasma rhinanthoides,(Cham.) Benth.,"Hoehne, W","Hoehne, W",s.n.,"1941","04","01",NA,Brasil,São Paulo,São Paulo,Parelheiros.,-46.6300010681152,-23.5400009155273,NA,NA,SPF00010725,SPF00010725,NA,NA,"53584",auto,"1941",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"109",2019-11-01 15:07:28-03,UnB,UB,"167159",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Orobanchaceae,Melasma,rhinanthoides,Melasma rhinanthoides,Benth.,NA,"Hoehne, W",SPF13860,"1942","03","10",Southern America,Brasil,São Paulo,São Paulo,Próximo a Jaraguá.,-46.6300010681152,-23.5400009155273,NA,Herbáceo do brejo.,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"117",2021-01-21 15:29:40-03,IBt,SP,"490263",S,Plantae,NA,NA,Orobanchaceae,Melasma,rhinanthoides,Melasma rhinanthoides,(Cham.) Benth.,NA,"Hoehne, W",s.n.,"1947","02","14",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
