X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,county,decimalLongitude,decimalLatitude,imagecode,infraspecificEpithet,typeStatus,minimumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,relatedCatalogItem,maximumElevationInMeters,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-47.720969,-23.383747,"60",2021-03-01 16:31:11-03,UNICAMP,UEC,"170339",S,Plantae,Fabaceae,Poecilanthe,parviflora,Poecilanthe parviflora,"Garcia, LC","357","2008","06","11",NA,Brazil,São Paulo,Represa São Luís.,NA,NA,"Árvore plantada de 8 m, frutos maduros.; Mata ciliar em processo de restauração desde 1998. Mata Atlântica. Floresta Estacional Semidecídua.",UEC013005,Magnoliopsida,NA,Benth.,"Garcia, LC",Santa Bárbara d'Oeste,-47.720969,-23.383747,UEC013005,NA,NA,"554",NA,NA,NA,"-47.720969","-23.383747",NA,NA,NA,NA,"554",NA,NA,IPERÓ,"3521002"
-47.720969,-23.383747,"61",2021-03-01 16:31:11-03,UNICAMP,UEC,"170338",S,Plantae,Fabaceae,Poecilanthe,parviflora,Poecilanthe parviflora,"Garcia, LC","358","2008","10","19",NA,Brazil,São Paulo,Represa São Luís.,NA,NA,"Árvore plantada de 8 m, botões e flores brancos.; Mata ciliar em processo de restauração desde 1998. Mata Atlântica. Floresta Estacional Semidecídua.",UEC013004,Magnoliopsida,NA,Benth.,"Garcia, LC",Santa Bárbara d'Oeste,-47.720969,-23.383747,UEC013004,NA,NA,"554",NA,NA,NA,"-47.720969","-23.383747",NA,NA,NA,NA,"554",NA,NA,IPERÓ,"3521002"
-47.6800003051758,-23.3500003814697,"258",2019-10-03 10:03:46-03,UFSCar,SORO,"1712",PreservedSpecimen,Plantae,Fabaceae,Poecilanthe,parviflora,Poecilanthe parviflora,NA,NA,"2008","03","13",NA,Brasil,São Paulo,Floresta Nacional de Ipanema,NA,NA,NA,NA,NA,NA,Benth.,NA,Iperó,-47.6800003051758,-23.3500003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17831",auto,NA,NA,NA,NA,NA,IPERÓ,"3521002"
-46.6300010681152,-23.5400009155273,"267",2021-03-04 15:43:24-03,IF,SPSF,"02679",PreservedSpecimen,Plantae,Fabaceae,Poecilanthe,parviflora,Poecilanthe parviflora,A.A.Jordao,NA,"1946","09","02",América do Sul,Brasil,SP,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Fabales,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"288",2019-11-21 10:06:22-03,IBt,SP,"336988",S,Plantae,Fabaceae,Poecilanthe,parviflora,Poecilanthe parviflora,"Cordeiro, I","1388","1994","04","30",NA,Brasil,São Paulo,"Interlagos, Sesc Interlagos, área de regeneração natural, junto ao viveiro",NA,NA,NA,SP027710,NA,NA,Benth.,"Meireles, JE",São Paulo,-46.6300010681152,-23.5400009155273,SP027710,NA,NA,NA,"2005","09",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
