X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,geoFlag,phylum,order,infraspecificEpithet,typeStatus,continentOcean,preparationType,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"82",2020-10-01 14:25:45-03,JBB,HEPH,"29057",S,Plantae,Arecaceae,Syagrus,oleracea,Syagrus oleracea,(Mart.) Becc.,"Fernandes, HQB",NA,NA,NA,"Chukr, NS","512","1997","04","09",Brasil,São Paulo,São Paulo,"Parque Ibirapuera, próximo ao portão 5.",-46.6300010681152,-23.5400009155273,"53584",NA,NA,NA,NA,NA,auto,Monocotyledon,Arecales,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"233",2019-11-21 09:59:33-03,IBt,SP,"32082",S,Plantae,Arecaceae,Syagrus,oleracea,Syagrus oleracea,(Mart.) Becc.,"Glassman, SF","1966","02",NA,"Handro, O","304","1952","08","25",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,"53584",NA,NA,Inflorescencia feminina,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
